Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"60K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/243"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
22.227409	1.7509122			22.227409	0.12337		
22.179835	1.7116712			22.179835	0.123992		
22.132463	1.6920386			22.132463	0.123001		
22.085294	1.6797518			22.085294	0.121843		
22.038325	1.6717817			22.038325	0.120878		
21.991556	1.6649127			21.991556	0.123902		
21.944984	1.6581109			21.944984	0.123988		
21.89861	1.6524513			21.89861	0.123995		
21.852431	1.6485363			21.852431	0.122204		
21.806447	1.6452844			21.806447	0.124117		
21.760655	1.6414929			21.760655	0.124601		
21.715056	1.6381002			21.715056	0.124734		
21.669647	1.635332			21.669647	0.124428		
21.624427	1.6329542			21.624427	0.124899		
21.579397	1.6307199			21.579397	0.125192		
21.534553	1.6282451			21.534553	0.126344		
21.489895	1.6259869			21.489895	0.125688		
21.445422	1.6243529			21.445422	0.126127		
21.401133	1.6220473			21.401133	0.12764		
21.357026	1.6197134			21.357026	0.126692		
21.313101	1.6183653			21.313101	0.126159		
21.269356	1.6165052			21.269356	0.127521		
21.22579	1.6149129			21.22579	0.125463		
21.182402	1.6146458			21.182402	0.125098		
21.139192	1.613551			21.139192	0.127027		
21.096157	1.6122099			21.096157	0.125876		
21.053297	1.6116969			21.053297	0.125889		
21.010611	1.6107603			21.010611	0.126813		
20.968098	1.6100845			20.968098	0.125787		
20.925756	1.6097736			20.925756	0.126652		
20.883585	1.6087753			20.883585	0.127413		
20.841584	1.608514			20.841584	0.125896		
20.799751	1.608562			20.799751	0.127563		
20.758086	1.6077933			20.758086	0.128214		
20.716587	1.6076549			20.716587	0.127657		
20.675254	1.6071918			20.675254	0.129993		
20.634086	1.6060904			20.634086	0.129892		
20.593081	1.6059275			20.593081	0.129438		
20.552239	1.605263			20.552239	0.131647		
20.511559	1.60442			20.511559	0.130566		
20.471039	1.604422			20.471039	0.130954		
20.430679	1.6036319			20.430679	0.132461		
20.390478	1.6036043			20.390478	0.130228		
20.350435	1.6041552			20.350435	0.132254		
20.310549	1.6036395			20.310549	0.133103		
20.270819	1.6039534			20.270819	0.132255		
20.231244	1.6037761			20.231244	0.135402		
20.191823	1.6030863			20.191823	0.134573		
20.152555	1.6034314			20.152555	0.135062		
20.11344	1.6031221			20.11344	0.137082		
20.074477	1.6028947			20.074477	0.136472		
20.035664	1.6032265			20.035664	0.137815		
19.997001	1.6026948			19.997001	0.139708		
19.958487	1.6026955			19.958487	0.138891		
19.920121	1.6022498			19.920121	0.142358		
19.881902	1.6014004			19.881902	0.141211		
19.84383	1.6020953			19.84383	0.141437		
19.805903	1.6016931			19.805903	0.144985		
19.76812	1.6010904			19.76812	0.143996		
19.730482	1.6009995			19.730482	0.146319		
19.692987	1.5996848			19.692987	0.147946		
19.655634	1.59942			19.655634	0.146202		
19.618422	1.5993379			19.618422	0.149128		
19.581351	1.5987192			19.581351	0.148743		
19.54442	1.5991095			19.54442	0.149448		
19.507628	1.5982171			19.507628	0.15305		
19.470974	1.5976245			19.470974	0.151217		
19.434458	1.5973197			19.434458	0.154819		
19.398078	1.5953468			19.398078	0.155887		
19.361834	1.5950611			19.361834	0.153457		
19.325726	1.5946215			19.325726	0.157318		
19.289752	1.593709			19.289752	0.155548		
19.253911	1.5941444			19.253911	0.156702		
19.218204	1.5928562			19.218204	0.160228		
19.182629	1.5918022			19.182629	0.158032		
19.147185	1.5914355			19.147185	0.160425		
19.111872	1.5900607			19.111872	0.160767		
19.076689	1.5900933			19.076689	0.159143		
19.041635	1.5896544			19.041635	0.162762		
19.00671	1.5885194			19.00671	0.161709		
18.971913	1.5882085			18.971913	0.162752		
18.937242	1.5867126			18.937242	0.164674		
18.902699	1.586166			18.902699	0.161868		
18.868281	1.5859987			18.868281	0.164555		
18.833988	1.5852917			18.833988	0.163419		
18.79982	1.5855895			18.79982	0.163907		
18.765775	1.5845856			18.765775	0.166727		
18.731854	1.5840055			18.731854	0.164367		
18.698055	1.5836061			18.698055	0.167394		
18.664378	1.5824428			18.664378	0.166383		
18.630821	1.5826191			18.630821	0.165892		
18.597386	1.5818907			18.597386	0.168613		
18.56407	1.5813508			18.56407	0.166431		
18.530873	1.5812105			18.530873	0.1688		
18.497795	1.5799585			18.497795	0.168954		
18.464834	1.5799484			18.464834	0.167273		
18.431991	1.5794475			18.431991	0.170134		
18.399264	1.5790597			18.399264	0.167519		
18.366654	1.5795234			18.366654	0.16939		
