Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"90K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/254"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6412356			15.002941	0.112814		
14.981251	1.639859			14.981251	0.119673		
14.959624	1.6369502			14.959624	0.119447		
14.938059	1.6359084			14.938059	0.118381		
14.916557	1.6363971			14.916557	0.117573		
14.895116	1.6369838			14.895116	0.119306		
14.873737	1.6371614			14.873737	0.119905		
14.852419	1.6377317			14.852419	0.120613		
14.831162	1.6378618			14.831162	0.122695		
14.809966	1.6381086			14.809966	0.122542		
14.78883	1.6383939			14.78883	0.124704		
14.767755	1.6384246			14.767755	0.124942		
14.74674	1.6389304			14.74674	0.125847		
14.725784	1.6391432			14.725784	0.127304		
14.704888	1.6396742			14.704888	0.127276		
14.684051	1.6401049			14.684051	0.129468		
14.663273	1.6404237			14.663273	0.129493		
14.642553	1.641082			14.642553	0.130972		
14.621893	1.6414343			14.621893	0.132089		
14.60129	1.6421206			14.60129	0.132621		
14.580745	1.642619			14.580745	0.134676		
14.560258	1.6430964			14.560258	0.135041		
14.539829	1.6436425			14.539829	0.137002		
14.519457	1.6438928			14.519457	0.137943		
14.499142	1.6444698			14.499142	0.138854		
14.478883	1.6448702			14.478883	0.140604		
14.458682	1.6453233			14.458682	0.141178		
14.438536	1.6457951			14.438536	0.142973		
14.418447	1.6461773			14.418447	0.143702		
14.398413	1.6467707			14.398413	0.145011		
14.378435	1.6471814			14.378435	0.146392		
14.358512	1.6477406			14.358512	0.147178		
14.338645	1.6482995			14.338645	0.148813		
14.318832	1.6488513			14.318832	0.149664		
14.299074	1.6494881			14.299074	0.151216		
14.27937	1.6499645			14.27937	0.152505		
14.259721	1.650604			14.259721	0.153557		
14.240126	1.6511841			14.240126	0.155251		
14.220584	1.6517059			14.220584	0.156347		
14.201096	1.6523023			14.201096	0.157829		
14.181662	1.6528441			14.181662	0.159137		
14.16228	1.6535163			14.16228	0.160364		
14.142951	1.6540956			14.142951	0.162105		
14.123676	1.6546212			14.123676	0.163312		
14.104452	1.6551542			14.104452	0.16492		
14.085281	1.655696			14.085281	0.166071		
14.066162	1.6563923			14.066162	0.16745		
14.047094	1.6569545			14.047094	0.169102		
14.028079	1.6576447			14.028079	0.170081		
14.009114	1.6583683			14.009114	0.17193		
13.990201	1.6589708			13.990201	0.173207		
13.971339	1.6597026			13.971339	0.174649		
13.952528	1.6604079			13.952528	0.176162		
13.933767	1.6613152			13.933767	0.177301		
13.915057	1.6621679			13.915057	0.179366		
13.896397	1.662917			13.896397	0.180694		
13.877787	1.6637405			13.877787	0.182491		
13.859226	1.6645341			13.859226	0.183977		
13.840716	1.6655438			13.840716	0.185433		
13.822254	1.6664654			13.822254	0.187526		
13.803842	1.6674449			13.803842	0.188877		
13.785479	1.6684335			13.785479	0.191156		
13.767164	1.6693469			13.767164	0.192726		
13.748899	1.6704536			13.748899	0.194665		
13.730681	1.6714051			13.730681	0.19691		
13.712512	1.6725094			13.712512	0.198481		
13.694391	1.6735717			13.694391	0.201184		
13.676317	1.6744988			13.676317	0.203023		
13.658292	1.6755771			13.658292	0.205315		
13.640313	1.6766161			13.640313	0.207525		
13.622382	1.6778731			13.622382	0.209565		
13.604498	1.6790558			13.604498	0.212492		
13.586661	1.6802083			13.586661	0.214738		
13.568871	1.6812527			13.568871	0.218		
13.551127	1.6821337			13.551127	0.220423		
13.53343	1.6832692			13.53343	0.223074		
13.515778	1.6843111			13.515778	0.226218		
13.498173	1.6855249			13.498173	0.228741		
13.480614	1.6865308			13.480614	0.232856		
13.4631	1.6872292			13.4631	0.235797		
13.445631	1.6879271			13.445631	0.239484		
13.428208	1.6884585			13.428208	0.24267		
13.41083	1.689313			13.41083	0.245658		
13.393497	1.6899225			13.393497	0.249992		
13.376209	1.6904867			13.376209	0.252931		
13.358965	1.6908969			13.358965	0.257648		
13.341765	1.6909139			13.341765	0.261043		
13.32461	1.6911325			13.32461	0.264753		
13.307499	1.6911695			13.307499	0.268739		
13.290432	1.6914938			13.290432	0.271861		
13.273408	1.6914603			13.273408	0.277165		
13.256429	1.6910836			13.256429	0.280425		
13.239492	1.6906658			13.239492	0.285151		
13.222599	1.6900775			13.222599	0.288427		
13.205748	1.6899977			13.205748	0.292064		
13.188941	1.6894768			13.188941	0.297088		
13.172176	1.6889648			13.172176	0.300257		
13.155454	1.6880818			13.155454	0.305997		
13.138775	1.6867743			13.138775	0.309115		
13.122137	1.6857868			13.122137	0.313342		
13.105542	1.6847414			13.105542	0.316886		
13.088988	1.6841302			13.088988	0.32051		
13.072477	1.6828845			13.072477	0.326099		
13.056006	1.6814032			13.056006	0.329202		
13.039578	1.6796538			13.039578	0.334605		
13.023191	1.6777875			13.023191	0.337043		
13.006844	1.676562			13.006844	0.340961		
12.990539	1.6750758			12.990539	0.34494		
12.974275	1.673727			12.974275	0.348521		
12.958051	1.6716483			12.958051	0.353992		
12.941868	1.669498			12.941868	0.356246		
12.925725	1.6675717			12.925725	0.360798		
12.909622	1.6657637			12.909622	0.362986		
12.89356	1.6645455			12.89356	0.366958		
12.877537	1.6626702			12.877537	0.371558		
12.861555	1.6606596			12.861555	0.374903		
12.845611	1.6582427			12.845611	0.379724		
12.829708	1.6560513			12.829708	0.381684		
12.813843	1.6543073			12.813843	0.385991		
12.798018	1.6525089			12.798018	0.389009		
12.782232	1.6507914			12.782232	0.393595		
12.766485	1.6482061			12.766485	0.398456		
12.750776	1.6455532			12.750776	0.401664		
12.735106	1.6427004			12.735106	0.406357		
12.719475	1.6400998			12.719475	0.408556		
12.703882	1.6376899			12.703882	0.413364		
12.688327	1.6346729			12.688327	0.416965		
12.67281	1.6316961			12.67281	0.420617		
12.657331	1.6283913			12.657331	0.42442		
12.64189	1.6255531			12.64189	0.426408		
12.626486	1.6230007			12.626486	0.430387		
12.61112	1.6206199			12.61112	0.432876		
12.595791	1.6180905			12.595791	0.437892		
12.5805	1.6147902			12.5805	0.441649		
12.565245	1.6116463			12.565245	0.445049		
12.550028	1.6082518			12.550028	0.449173		
12.534847	1.6053607			12.534847	0.451279		
12.519703	1.6024704			12.519703	0.456492		
12.504596	1.5990476			12.504596	0.459879		
12.489525	1.5954142			12.489525	0.464744		
12.47449	1.5911103			12.47449	0.468637		
12.459491	1.5872846			12.459491	0.471275		
12.444529	1.583403			12.444529	0.475864		
12.429602	1.5796533			12.429602	0.478429		
12.414711	1.5754596			12.414711	0.484281		
12.399856	1.5704262			12.399856	0.487487		
12.385036	1.5655431			12.385036	0.491331		
12.370252	1.5602566			12.370252	0.49487		
12.355503	1.5555885			12.355503	0.496751		
12.340789	1.5506018			12.340789	0.501798		
12.32611	1.5452345			12.32611	0.503854		
12.311465	1.5395654			12.311465	0.508543		
12.296856	1.5334021			12.296856	0.510324		
12.282281	1.5278794			12.282281	0.512557		
12.267741	1.5221488			12.267741	0.515348		
12.253235	1.51676			12.253235	0.516705		
12.238764	1.5106708			12.238764	0.521169		
12.224326	1.5042394			12.224326	0.521601		
12.209923	1.4980347			12.209923	0.524502		
12.195553	1.4916596			12.195553	0.524979		
12.181218	1.4859071			12.181218	0.526288		
12.166916	1.4796762			12.166916	0.528429		
12.152647	1.4734437			12.152647	0.528846		
12.138412	1.4667459			12.138412	0.531281		
12.12421	1.4602185			12.12421	0.530021		
12.110042	1.4540473			12.110042	0.531579		
12.095906	1.447778			12.095906	0.530706		
12.081804	1.4419473			12.081804	0.531247		
12.067734	1.4354612			12.067734	0.531923		
12.053697	1.4293273			12.053697	0.530435		
12.039693	1.4231704			12.039693	0.531198		
12.025721	1.4172901			12.025721	0.52886		
12.011781	1.411707			12.011781	0.529393		
11.997874	1.4058936			11.997874	0.52781		
11.983999	1.4003597			11.983999	0.527401		
11.970156	1.3943887			11.970156	0.526668		
11.956345	1.3890293			11.956345	0.524223		
11.942566	1.3836077			11.942566	0.524335		
11.928819	1.3783485			11.928819	0.521438		
11.915103	1.3732243			11.915103	0.521524		
11.901418	1.3677095			11.901418	0.519291		
11.887765	1.3628335			11.887765	0.517468		
11.874144	1.3576699			11.874144	0.516538		
11.860553	1.3528848			11.860553	0.51356		
11.846994	1.3479267			11.846994	0.513388		
11.833465	1.3429748			11.833465	0.509902		
11.819968	1.3385157			11.819968	0.508719		
11.806501	1.3338128			11.806501	0.506292		
11.793065	1.3297078			11.793065	0.50375		
11.779659	1.325225			11.779659	0.502912		
11.766284	1.3209674			11.766284	0.499369		
11.752939	1.3167415			11.752939	0.498704		
11.739625	1.3125304			11.739625	0.495047		
11.72634	1.308891			11.72634	0.493472		
11.713086	1.3048819			11.713086	0.491468		
11.699861	1.3011367			11.699861	0.489021		
11.686667	1.2968744			11.686667	0.488177		
11.673502	1.2929445			11.673502	0.48408		
11.660366	1.2893242			11.660366	0.483033		
11.647261	1.2858074			11.647261	0.47931		
11.634184	1.2826062			11.634184	0.47819		
11.621137	1.2787301			11.621137	0.476262		
11.608119	1.2750232			11.608119	0.473686		
11.595131	1.27105			11.595131	0.472039		
11.582171	1.2678156			11.582171	0.467522		
11.56924	1.2648482			11.56924	0.466709		
11.556338	1.2616742			11.556338	0.463344		
11.543465	1.2582903			11.543465	0.462745		
11.530621	1.2543675			11.530621	0.459617		
11.517805	1.2512765			11.517805	0.456323		
11.505017	1.2482707			11.505017	0.454174		
11.492258	1.2459718			11.492258	0.450203		
11.479528	1.2432364			11.479528	0.450472		
11.466825	1.2398937			11.466825	0.44708		
11.45415	1.2365543			11.45415	0.446083		
11.441504	1.2331264			11.441504	0.442261		
11.428885	1.2308626			11.428885	0.439018		
11.416294	1.2283088			11.416294	0.437873		
11.403731	1.2257412			11.403731	0.434739		
11.391195	1.2224914			11.391195	0.43482		
11.378687	1.2189482			11.378687	0.430639		
11.366207	1.2161727			11.366207	0.428387		
11.353754	1.2136443			11.353754	0.424837		
11.341328	1.2118135			11.341328	0.422313		
