Reference:	"Curtis et al. (2005)"
DOI:	"doi:DOI: 10.1364/ao.44.004102 "
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"166K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/13"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
52.069	1.764			52.069	0.0339		
55.927	1.758			55.927	0.0429		
59.785	1.756			59.785	0.0436		
63.643	1.756			63.643	0.0499		
67.501	1.755			67.501	0.0507		
71.36	1.758			71.36	0.0511		
75.218	1.759			75.218	0.059		
79.076	1.758			79.076	0.0575		
82.934	1.761			82.934	0.0575		
86.792	1.765			86.792	0.0565		
90.65	1.771			90.65	0.0583		
94.508	1.777			94.508	0.0586		
98.366	1.784			98.366	0.06		
102.224	1.792			102.224	0.0613		
106.082	1.804			106.082	0.059		
109.94	1.821			109.94	0.0645		
113.798	1.837			113.798	0.0751		
117.656	1.851			117.656	0.0881		
121.514	1.866			121.514	0.101		
125.372	1.881			125.372	0.12		
129.23	1.894			129.23	0.143		
133.088	1.907			133.088	0.164		
136.946	1.914			136.946	0.201		
140.805	1.919			140.805	0.222		
144.663	1.937			144.663	0.251		
148.521	1.934			148.521	0.33		
152.379	1.9			152.379	0.38		
156.237	1.845			156.237	0.431		
160.095	1.779			160.095	0.429		
163.953	1.735			163.953	0.396		
167.811	1.71			167.811	0.365		
171.669	1.71			171.669	0.31		
175.527	1.754			175.527	0.265		
179.385	1.817			179.385	0.283		
183.243	1.842			183.243	0.358		
187.101	1.84			187.101	0.385		
190.959	1.844			190.959	0.419		
194.817	1.843			194.817	0.456		
198.675	1.849			198.675	0.482		
202.533	1.85			202.533	0.547		
206.391	1.842			206.391	0.588		
210.249	1.845			210.249	0.647		
214.108	1.845			214.108	0.74		
217.966	1.813			217.966	0.894		
221.824	1.656			221.824	1.13		
225.682	1.316			225.682	1.25		
229.54	1.057			229.54	0.937		
233.398	1.019			233.398	0.719		
237.256	1.039			237.256	0.601		
241.114	1.061			241.114	0.529		
244.972	1.074			244.972	0.485		
248.83	1.076			248.83	0.445		
252.688	1.08			252.688	0.399		
256.546	1.088			256.546	0.365		
260.404	1.094			260.404	0.336		
264.262	1.095			264.262	0.312		
268.12	1.095			268.12	0.28		
271.978	1.1			271.978	0.248		
275.836	1.108			275.836	0.219		
