Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:OCS (20:1)"
Temperature:	"140K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/139"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.08	1.5433			500.08	0.00486			500.08	99.9		
501.53	1.5443			501.53	0			501.05	99.9		
502.97	1.5467			502.97	0			501.53	99.9		
504.42	1.5483			504.42	0			502.49	99.9		
505.87	1.5559			505.87	0			503.46	100		
507.31	1.563			507.31	0.0044811			504.42	100		
508.76	1.566			508.76	0.0044173			505.39	100.2		
510.21	1.5733			510.21	0.0091671			506.35	100		
511.66	1.5763			511.66	0.028593			507.31	99.9		
513.1	1.5723			513.1	0.043357			508.28	100		
514.55	1.5565			514.55	0.068737			509.24	99.9		
516	1.5331			516	0.064794			510.21	99.8		
517.44	1.5155			517.44	0.050302			511.17	99.7		
518.89	1.5111			518.89	0.020104			512.14	99.2		
520.34	1.5196			520.34	0.0049717			513.1	99.1		
521.78	1.5275			521.78	0.0048579			514.07	98.8		
523.23	1.5337			523.23	0			515.03	98.6		
524.68	1.5378			524.68	0.0046868			516	98.7		
526.12	1.5411			526.12	0			516.96	98.8		
527.57	1.5439			527.57	0.0045747			517.92	99.2		
529.02	1.5463			529.02	0			518.89	99.6		
530.46	1.5486			530.46	0.0044742			519.85	99.9		
531.91	1.5503			531.91	0			520.82	99.7		
533.36	1.5543			533.36	0			521.78	99.9		
534.8	1.5588			534.8	0			522.75	100		
536.25	1.5623			536.25	0.0042006			523.71	99.8		
537.7	1.5627			537.7	0.008847			524.68	99.9		
539.14	1.5623			539.14	0.008828			525.64	100		
540.59	1.5625			540.59	0.0087983			526.6	99.9		
542.04	1.5659			542.04	0.0040841			527.57	99.9		
543.48	1.5679			543.48	0.013247			528.53	100		
544.93	1.5656			544.93	0.01326			529.5	99.9		
546.38	1.5661			546.38	0.0086222			530.46	99.9		
547.82	1.5683			547.82	0.0085512			531.43	99.9		
549.27	1.573			549.27	0.0038909			532.39	100.1		
550.72	1.5762			550.72	0.012861			533.36	100		
552.16	1.5759			552.16	0.012833			534.32	100		
553.61	1.5766			553.61	0.01278			535.29	100		
555.06	1.5807			555.06	0.0081649			536.25	99.9		
556.5	1.5842			556.5	0.016981			537.21	99.9		
557.95	1.5824			557.95	0.021445			538.18	99.9		
559.4	1.5825			559.4	0.016932			539.14	99.8		
560.84	1.5831			560.84	0.021302			540.11	99.9		
562.29	1.584			562.29	0.016796			541.07	99.8		
563.74	1.588			563.74	0.016637			542.04	99.9		
565.18	1.5913			565.18	0.02088			543	99.7		
566.63	1.5891			566.63	0.029663			543.97	99.8		
568.08	1.5878			568.08	0.020871			544.93	99.7		
569.52	1.5915			569.52	0.0207			545.89	99.8		
570.97	1.5959			570.97	0.020506			546.86	99.9		
572.42	1.5975			572.42	0.029039			547.82	99.8		
573.86	1.5965			573.86	0.028995			548.79	99.9		
575.31	1.597			575.31	0.028901			549.75	99.8		
576.76	1.5982			576.76	0.028777			550.72	99.7		
578.2	1.6005			578.2	0.028615			551.68	99.7		
579.65	1.6017			579.65	0.032758			552.65	99.8		
581.1	1.6014			581.1	0.032682			553.61	99.7		
582.54	1.6043			582.54	0.028245			554.57	99.6		
583.99	1.6085			583.99	0.032228			555.54	99.8		
585.44	1.6102			585.44	0.03628			556.5	99.6		
586.88	1.6095			586.88	0.040419			557.47	99.6		
588.33	1.6107			588.33	0.036067			558.43	99.7		
589.78	1.6137			589.78	0.040017			559.4	99.6		
591.22	1.614			591.22	0.044068			560.36	99.5		
592.67	1.614			592.67	0.043958			561.33	99.6		
594.12	1.6155			594.12	0.043769			562.29	99.6		
595.56	1.6159			595.56	0.047779			563.26	99.5		
597.01	1.6175			597.01	0.043447			564.22	99.6		
598.46	1.6208			598.46	0.047285			565.18	99.5		
599.91	1.6214			599.91	0.051239			566.15	99.3		
601.35	1.6215			601.35	0.051102			567.11	99.4		
602.8	1.6229			602.8	0.050895			568.08	99.5		
604.25	1.6258			604.25	0.050609			569.04	99.5		
605.69	1.6285			605.69	0.054393			570.01	99.5		
607.14	1.6288			607.14	0.058291			570.97	99.5		
608.59	1.6318			608.59	0.053934			571.94	99.4		
610.03	1.6329			610.03	0.065817			572.9	99.3		
611.48	1.632			611.48	0.06168			573.86	99.3		
612.93	1.6333			612.93	0.065462			574.83	99.3		
614.37	1.6338			614.37	0.065269			575.79	99.4		
615.82	1.636			615.82	0.064964			576.76	99.3		
617.27	1.6378			617.27	0.068673			577.72	99.3		
618.71	1.6395			618.71	0.068391			578.69	99.2		
620.16	1.6412			620.16	0.072073			579.65	99.2		
621.61	1.643			621.61	0.07177			580.62	99.2		
623.05	1.6454			623.05	0.075372			581.58	99.2		
624.5	1.6461			624.5	0.079071			582.54	99.3		
625.95	1.6474			625.95	0.078782			583.51	99.1		
627.39	1.6494			627.39	0.08236			584.47	99.2		
628.84	1.6498			628.84	0.086043			585.44	99.1		
630.29	1.6508			630.29	0.085759			586.4	99		
631.73	1.652			631.73	0.089355			587.37	99		
633.18	1.6535			633.18	0.089017			588.33	99.1		
634.63	1.6557			634.63	0.092507			589.3	99		
636.07	1.6563			636.07	0.096107			590.26	99		
637.52	1.6576			637.52	0.095766			591.22	98.9		
638.97	1.6597			638.97	0.099213			592.19	99		
640.41	1.6604			640.41	0.10277			593.15	98.9		
641.86	1.6618			641.86	0.10239			594.12	98.9		
643.31	1.6643			643.31	0.10577			595.08	98.9		
644.75	1.6659			644.75	0.10919			596.05	98.8		
646.2	1.6669			646.2	0.11266			597.01	98.9		
647.65	1.6671			647.65	0.11619			597.98	98.8		
649.09	1.6683			649.09	0.11581			598.94	98.8		
650.54	1.6706			650.54	0.11911			599.91	98.7		
651.99	1.6722			651.99	0.12247			600.87	98.7		
653.43	1.6735			653.43	0.12584			601.83	98.7		
654.88	1.6746			654.88	0.12921			602.8	98.7		
656.33	1.6755			656.33	0.13259			603.76	98.7		
657.77	1.6763			657.77	0.13598			604.73	98.7		
659.22	1.6768			659.22	0.13938			605.69	98.6		
660.67	1.6771			660.67	0.1428			606.66	98.6		
662.11	1.6766			662.11	0.1463			607.62	98.5		
663.56	1.6774			663.56	0.14588			608.59	98.6		
665.01	1.6767			665.01	0.15314			609.55	98.4		
666.45	1.6719			666.45	0.15337			610.51	98.4		
