Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"90K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/256"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6412356		0.112814		
14.981251	1.639859		0.119673		
14.959624	1.6369502		0.119447		
14.938059	1.6359084		0.118381		
14.916557	1.6363971		0.117573		
14.895116	1.6369838		0.119306		
14.873737	1.6371614		0.119905		
14.852419	1.6377317		0.120613		
14.831162	1.6378618		0.122695		
14.809966	1.6381086		0.122542		
14.78883	1.6383939		0.124704		
14.767755	1.6384246		0.124942		
14.74674	1.6389304		0.125847		
14.725784	1.6391432		0.127304		
14.704888	1.6396742		0.127276		
14.684051	1.6401049		0.129468		
14.663273	1.6404237		0.129493		
14.642553	1.641082		0.130972		
14.621893	1.6414343		0.132089		
14.60129	1.6421206		0.132621		
14.580745	1.642619		0.134676		
14.560258	1.6430964		0.135041		
14.539829	1.6436425		0.137002		
14.519457	1.6438928		0.137943		
14.499142	1.6444698		0.138854		
14.478883	1.6448702		0.140604		
14.458682	1.6453233		0.141178		
14.438536	1.6457951		0.142973		
14.418447	1.6461773		0.143702		
14.398413	1.6467707		0.145011		
14.378435	1.6471814		0.146392		
14.358512	1.6477406		0.147178		
14.338645	1.6482995		0.148813		
14.318832	1.6488513		0.149664		
14.299074	1.6494881		0.151216		
14.27937	1.6499645		0.152505		
14.259721	1.650604		0.153557		
14.240126	1.6511841		0.155251		
14.220584	1.6517059		0.156347		
14.201096	1.6523023		0.157829		
14.181662	1.6528441		0.159137		
14.16228	1.6535163		0.160364		
14.142951	1.6540956		0.162105		
14.123676	1.6546212		0.163312		
14.104452	1.6551542		0.16492		
14.085281	1.655696		0.166071		
14.066162	1.6563923		0.16745		
14.047094	1.6569545		0.169102		
14.028079	1.6576447		0.170081		
14.009114	1.6583683		0.17193		
13.990201	1.6589708		0.173207		
13.971339	1.6597026		0.174649		
13.952528	1.6604079		0.176162		
13.933767	1.6613152		0.177301		
13.915057	1.6621679		0.179366		
13.896397	1.662917		0.180694		
13.877787	1.6637405		0.182491		
13.859226	1.6645341		0.183977		
13.840716	1.6655438		0.185433		
13.822254	1.6664654		0.187526		
13.803842	1.6674449		0.188877		
13.785479	1.6684335		0.191156		
13.767164	1.6693469		0.192726		
13.748899	1.6704536		0.194665		
13.730681	1.6714051		0.19691		
13.712512	1.6725094		0.198481		
13.694391	1.6735717		0.201184		
13.676317	1.6744988		0.203023		
13.658292	1.6755771		0.205315		
13.640313	1.6766161		0.207525		
13.622382	1.6778731		0.209565		
13.604498	1.6790558		0.212492		
13.586661	1.6802083		0.214738		
13.568871	1.6812527		0.218		
13.551127	1.6821337		0.220423		
13.53343	1.6832692		0.223074		
13.515778	1.6843111		0.226218		
13.498173	1.6855249		0.228741		
13.480614	1.6865308		0.232856		
13.4631	1.6872292		0.235797		
13.445631	1.6879271		0.239484		
13.428208	1.6884585		0.24267		
13.41083	1.689313		0.245658		
13.393497	1.6899225		0.249992		
13.376209	1.6904867		0.252931		
13.358965	1.6908969		0.257648		
13.341765	1.6909139		0.261043		
13.32461	1.6911325		0.264753		
13.307499	1.6911695		0.268739		
13.290432	1.6914938		0.271861		
13.273408	1.6914603		0.277165		
13.256429	1.6910836		0.280425		
13.239492	1.6906658		0.285151		
13.222599	1.6900775		0.288427		
13.205748	1.6899977		0.292064		
13.188941	1.6894768		0.297088		
13.172176	1.6889648		0.300257		
13.155454	1.6880818		0.305997		
13.138775	1.6867743		0.309115		
13.122137	1.6857868		0.313342		
13.105542	1.6847414		0.316886		
13.088988	1.6841302		0.32051		
13.072477	1.6828845		0.326099		
13.056006	1.6814032		0.329202		
13.039578	1.6796538		0.334605		
13.023191	1.6777875		0.337043		
13.006844	1.676562		0.340961		
12.990539	1.6750758		0.34494		
12.974275	1.673727		0.348521		
12.958051	1.6716483		0.353992		
12.941868	1.669498		0.356246		
12.925725	1.6675717		0.360798		
12.909622	1.6657637		0.362986		
12.89356	1.6645455		0.366958		
12.877537	1.6626702		0.371558		
12.861555	1.6606596		0.374903		
12.845611	1.6582427		0.379724		
12.829708	1.6560513		0.381684		
12.813843	1.6543073		0.385991		
12.798018	1.6525089		0.389009		
12.782232	1.6507914		0.393595		
12.766485	1.6482061		0.398456		
12.750776	1.6455532		0.401664		
12.735106	1.6427004		0.406357		
12.719475	1.6400998		0.408556		
12.703882	1.6376899		0.413364		
12.688327	1.6346729		0.416965		
12.67281	1.6316961		0.420617		
12.657331	1.6283913		0.42442		
12.64189	1.6255531		0.426408		
12.626486	1.6230007		0.430387		
12.61112	1.6206199		0.432876		
12.595791	1.6180905		0.437892		
12.5805	1.6147902		0.441649		
12.565245	1.6116463		0.445049		
12.550028	1.6082518		0.449173		
12.534847	1.6053607		0.451279		
12.519703	1.6024704		0.456492		
12.504596	1.5990476		0.459879		
12.489525	1.5954142		0.464744		
12.47449	1.5911103		0.468637		
12.459491	1.5872846		0.471275		
12.444529	1.583403		0.475864		
12.429602	1.5796533		0.478429		
12.414711	1.5754596		0.484281		
12.399856	1.5704262		0.487487		
12.385036	1.5655431		0.491331		
12.370252	1.5602566		0.49487		
12.355503	1.5555885		0.496751		
12.340789	1.5506018		0.501798		
12.32611	1.5452345		0.503854		
12.311465	1.5395654		0.508543		
12.296856	1.5334021		0.510324		
12.282281	1.5278794		0.512557		
12.267741	1.5221488		0.515348		
12.253235	1.51676		0.516705		
12.238764	1.5106708		0.521169		
12.224326	1.5042394		0.521601		
12.209923	1.4980347		0.524502		
12.195553	1.4916596		0.524979		
12.181218	1.4859071		0.526288		
12.166916	1.4796762		0.528429		
12.152647	1.4734437		0.528846		
12.138412	1.4667459		0.531281		
12.12421	1.4602185		0.530021		
12.110042	1.4540473		0.531579		
12.095906	1.447778		0.530706		
12.081804	1.4419473		0.531247		
12.067734	1.4354612		0.531923		
12.053697	1.4293273		0.530435		
12.039693	1.4231704		0.531198		
12.025721	1.4172901		0.52886		
