Reference:	"Hudson et al. (2020)"
DOI:	"doi:https://doi.org/10.1016/j.saa.2020.118217"
Sample Type:	"Ice"
Composition:	"C2H6O (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/158"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
499.9632	1.3635			499.9632	0		
500.0838	1.3635			500.0838	0.000334		
500.2043	1.3635			500.2043	0.000836		
500.3248	1.3632			500.3248	0.001309		
500.4454	1.3626			500.4454	0.001562		
500.5659	1.3619			500.5659	0.001435		
500.6864	1.3611			500.6864	0.000838		
500.807	1.3606			500.807	-0.000223		
500.9275	1.3606			500.9275	-0.001627		
501.048	1.3612			501.048	-0.003134		
501.1686	1.3625			501.1686	-0.004427		
501.2891	1.3644			501.2891	-0.005191		
501.4096	1.3665			501.4096	-0.005217		
501.5302	1.3685			501.5302	-0.004476		
501.6507	1.3701			501.6507	-0.003142		
501.7712	1.371			501.7712	-0.001528		
501.8917	1.3713			501.8917	2.0E-5		
502.0123	1.3713			502.0123	0.001252		
502.1328	1.3711			502.1328	0.002096		
502.2533	1.3712			502.2533	0.002671		
502.3739	1.3715			502.3739	0.00323		
502.4944	1.3721			502.4944	0.004041		
502.6149	1.3728			502.6149	0.005293		
502.7355	1.3732			502.7355	0.007016		
502.856	1.3731			502.856	0.009094		
502.9765	1.3724			502.9765	0.0113		
503.0971	1.3711			503.0971	0.0134		
503.2176	1.3691			503.2176	0.0151		
503.3381	1.3667			503.3381	0.0163		
503.4587	1.3641			503.4587	0.0168		
503.5792	1.3614			503.5792	0.0167		
503.6997	1.3588			503.6997	0.0159		
503.8202	1.3565			503.8202	0.0146		
503.9408	1.3546			503.9408	0.0127		
504.0613	1.3533			504.0613	0.0105		
504.1818	1.3526			504.1818	0.008177		
504.3024	1.3524			504.3024	0.005814		
504.4229	1.3527			504.4229	0.003576		
504.5434	1.3534			504.5434	0.001547		
504.664	1.3544			504.664	-0.000245		
504.7845	1.3556			504.7845	-0.001811		
504.905	1.3571			504.905	-0.003168		
505.0256	1.3588			505.0256	-0.004309		
505.1461	1.3608			505.1461	-0.005176		
505.2666	1.3631			505.2666	-0.00566		
505.3871	1.3655			505.3871	-0.005629		
505.5077	1.368			505.5077	-0.004965		
505.6282	1.3703			505.6282	-0.003617		
505.7487	1.3722			505.7487	-0.001631		
505.8693	1.3735			505.8693	0.000826		
505.9898	1.3739			505.9898	0.003475		
506.1103	1.3734			506.1103	0.005973		
506.2309	1.3723			506.2309	0.007977		
506.3514	1.3707			506.3514	0.009245		
506.4719	1.3692			506.4719	0.009713		
506.5925	1.368			506.5925	0.009529		
506.713	1.3674			506.713	0.009032		
506.8335	1.3676			506.8335	0.00864		
506.9541	1.3681			506.9541	0.00872		
507.0746	1.3687			507.0746	0.009453		
507.1951	1.369			507.1951	0.0108		
507.3156	1.3686			507.3156	0.0124		
507.4362	1.3674			507.4362	0.0138		
507.5567	1.3657			507.5567	0.0147		
507.6772	1.3638			507.6772	0.0148		
507.7978	1.3621			507.7978	0.0141		
507.9183	1.361			507.9183	0.0129		
508.0388	1.3606			508.0388	0.0117		
508.1594	1.3607			508.1594	0.0106		
508.2799	1.3612			508.2799	0.01		
508.4004	1.3617			508.4004	0.009893		
508.521	1.362			508.521	0.01		
508.6415	1.362			508.6415	0.0102		
508.762	1.3619			508.762	0.0102		
508.8826	1.3618			508.8826	0.0102		
509.0031	1.3619			509.0031	0.0101		
509.1236	1.3621			509.1236	0.0102		
509.2441	1.3622			509.2441	0.0104		
509.3647	1.3621			509.3647	0.0108		
509.4852	1.3619			509.4852	0.0112		
509.6057	1.3614			509.6057	0.0113		
509.7263	1.3609			509.7263	0.0112		
509.8468	1.3607			509.8468	0.0108		
509.9673	1.3609			509.9673	0.0104		
510.0879	1.3615			510.0879	0.0103		
510.2084	1.3621			510.2084	0.0106		
510.3289	1.3626			510.3289	0.0115		
510.4495	1.3626			510.4495	0.0128		
510.57	1.3619			510.57	0.0141		
510.6905	1.3607			510.6905	0.0151		
510.8111	1.359			510.8111	0.0155		
510.9316	1.3573			510.9316	0.0152		
511.0521	1.356			511.0521	0.0144		
511.1726	1.3551			511.1726	0.0133		
511.2932	1.3546			511.2932	0.0121		
511.4137	1.3546			511.4137	0.0111		
511.5342	1.3547			511.5342	0.0104		
511.6548	1.3549			511.6548	0.009818		
511.7753	1.355			511.7753	0.009395		
511.8958	1.3551			511.8958	0.009026		
512.0164	1.3552			512.0164	0.008686		
512.1369	1.3553			512.1369	0.008381		
512.2574	1.3554			512.2574	0.008122		
512.378	1.3555			512.378	0.007888		
512.4985	1.3554			512.4985	0.007617		
512.619	1.3553			512.619	0.007229		
512.7396	1.3553			512.7396	0.006672		
512.8601	1.3554			512.8601	0.005965		
512.9806	1.3558			512.9806	0.005202		
513.1011	1.3565			513.1011	0.004533		
513.2217	1.3575			513.2217	0.004105		
513.3422	1.3586			513.3422	0.004015		
513.4627	1.3596			513.4627	0.004283		
513.5833	1.3606			513.5833	0.004864		
513.7038	1.3613			513.7038	0.005679		
513.8243	1.3618			513.8243	0.006656		
513.9449	1.362			513.9449	0.007741		
514.0654	1.3619			514.0654	0.00889		
514.1859	1.3615			514.1859	0.01		
514.3065	1.3608			514.3065	0.0111		
514.427	1.3596			514.427	0.0119		
514.5475	1.3582			514.5475	0.0124		
514.668	1.3566			514.668	0.0123		
514.7886	1.3551			514.7886	0.0117		
514.9091	1.3539			514.9091	0.0105		
515.0296	1.3532			515.0296	0.009098		
515.1502	1.3529			515.1502	0.00751		
515.2707	1.3531			515.2707	0.005951		
515.3912	1.3538			515.3912	0.004556		
515.5118	1.3548			515.5118	0.003418		
515.6323	1.3561			515.6323	0.002611		
515.7528	1.3575			515.7528	0.002204		
515.8734	1.3591			515.8734	0.00227		
515.9939	1.3606			515.9939	0.002843		
516.1144	1.3617			516.1144	0.003889		
516.235	1.3624			516.235	0.005275		
516.3555	1.3625			516.3555	0.006776		
516.476	1.3621			516.476	0.008126		
516.5965	1.3612			516.5965	0.009092		
516.7171	1.36			516.7171	0.009541		
516.8376	1.3589			516.8376	0.009476		
516.9581	1.3581			516.9581	0.009023		
517.0787	1.3575			517.0787	0.008363		
517.1992	1.3573			517.1992	0.007659		
517.3197	1.3572			517.3197	0.006993		
517.4403	1.3573			517.4403	0.006364		
517.5608	1.3575			517.5608	0.005723		
517.6813	1.3578			517.6813	0.005038		
517.8018	1.3583			517.8018	0.004341		
517.9224	1.3591			517.9224	0.003732		
518.0429	1.3601			518.0429	0.003332		
518.1635	1.3612			518.1635	0.003218		
518.284	1.3623			518.284	0.003372		
518.4045	1.3634			518.4045	0.003689		
518.525	1.3643			518.525	0.004038		
518.6456	1.3653			518.6456	0.004356		
518.7661	1.3666			518.7661	0.004726		
518.8866	1.3682			518.8866	0.00539		
519.0072	1.3701			519.0072	0.006679		
519.1277	1.372			519.1277	0.00888		
519.2482	1.3734			519.2482	0.0121		
519.3688	1.3738			519.3688	0.0161		
519.4893	1.3728			519.4893	0.0205		
519.6098	1.3701			519.6098	0.0246		
519.7304	1.3661			519.7304	0.0278		
519.8509	1.3611			519.8509	0.0293		
519.9714	1.356			519.9714	0.0291		
520.092	1.3515			520.092	0.0273		
520.2125	1.3481			520.2125	0.0243		
520.333	1.3461			520.333	0.0208		
520.4535	1.3454			520.4535	0.0174		
520.5741	1.3457			520.5741	0.0144		
520.6946	1.3466			520.6946	0.0122		
520.8151	1.3477			520.8151	0.0107		
520.9357	1.3488			520.9357	0.009748		
521.0562	1.3496			521.0562	0.009168		
521.1767	1.3501			521.1767	0.008699		
521.2973	1.3505			521.2973	0.00818		
521.4178	1.3509			521.4178	0.007556		
521.5383	1.3515			521.5383	0.006876		
521.6589	1.3523			521.6589	0.006267		
521.7794	1.3534			521.7794	0.00588		
521.8999	1.3545			521.8999	0.005842		
522.0205	1.3556			522.0205	0.006191		
522.141	1.3564			522.141	0.006866		
522.2615	1.3569			522.2615	0.007714		
522.382	1.357			522.382	0.008542		
522.5026	1.3568			522.5026	0.009185		
522.6231	1.3566			522.6231	0.009566		
522.7436	1.3564			522.7436	0.009723		
522.8642	1.3564			522.8642	0.009798		
522.9847	1.3566			522.9847	0.01		
523.1052	1.3569			523.1052	0.0104		
523.2258	1.3571			523.2258	0.0112		
523.3463	1.3571			523.3463	0.0122		
523.4668	1.3565			523.4668	0.0133		
523.5874	1.3556			523.5874	0.0144		
523.7079	1.3541			523.7079	0.0151		
523.8284	1.3524			523.8284	0.0153		
523.9489	1.3506			523.9489	0.015		
524.0695	1.3489			524.0695	0.0142		
524.19	1.3476			524.19	0.0128		
524.3105	1.3467			524.3105	0.011		
524.4311	1.3465			524.4311	0.008992		
524.5516	1.3469			524.5516	0.007082		
524.6721	1.348			524.6721	0.005509		
524.7927	1.3495			524.7927	0.004517		
524.9132	1.3511			524.9132	0.004248		
525.0337	1.3525			525.0337	0.004692		
525.1543	1.3534			525.1543	0.005661		
525.2748	1.3536			525.2748	0.006836		
525.3953	1.3531			525.3953	0.007851		
525.5159	1.3521			525.5159	0.008396		
525.6364	1.351			525.6364	0.008296		
525.7569	1.3499			525.7569	0.00755		
525.8774	1.3492			525.8774	0.006306		
525.998	1.3491			525.998	0.004792		
526.1185	1.3495			526.1185	0.003246		
526.239	1.3505			526.239	0.00187		
526.3596	1.352			526.3596	0.000822		
526.4801	1.3539			526.4801	0.000242		
526.6006	1.3559			526.6006	0.000271		
526.7212	1.3581			526.7212	0.001039		
526.8417	1.36			526.8417	0.002606		
526.9622	1.3612			526.9622	0.004897		
527.0828	1.3616			527.0828	0.007654		
527.2033	1.3609			527.2033	0.0105		
527.3238	1.3591			527.3238	0.0128		
527.4444	1.3566			527.4444	0.0143		
527.5649	1.3537			527.5649	0.0147		
527.6854	1.3511			527.6854	0.014		
527.8059	1.3491			527.8059	0.0126		
527.9265	1.3478			527.9265	0.0108		
528.047	1.3472			528.047	0.008995		
528.1675	1.3471			528.1675	0.007437		
528.2881	1.3472			528.2881	0.006109		
528.4086	1.3473			528.4086	0.004863		
528.5291	1.3475			528.5291	0.003537		
528.6497	1.3479			528.6497	0.002084		
528.7702	1.3489			528.7702	0.000634		
528.8907	1.3503			528.8907	-0.000537		
529.0113	1.3522			529.0113	-0.001136		
529.1318	1.354			529.1318	-0.001005		
529.2523	1.3555			529.2523	-0.000215		
529.3729	1.3564			529.3729	0.000933		
529.4934	1.3566			529.4934	0.002015		
529.6139	1.3562			529.6139	0.002638		
529.7344	1.3558			529.7344	0.002594		
529.855	1.3556			529.855	0.001944		
529.9755	1.3562			529.9755	0.000999		
530.096	1.3576			530.096	0.000219		
530.2166	1.3595			530.2166	5.3E-5		
530.3371	1.3618			530.3371	0.000801		
530.4576	1.3638			530.4576	0.002535		
530.5782	1.3652			530.5782	0.005098		
530.6987	1.3657			530.6987	0.008159		
530.8192	1.3651			530.8192	0.0113		
530.9398	1.3634			530.9398	0.0141		
531.0603	1.361			531.0603	0.0161		
531.1808	1.3581			531.1808	0.0172		
531.3013	1.3552			531.3013	0.0173		
531.4219	1.3527			531.4219	0.0165		
531.5424	1.3508			531.5424	0.0151		
531.6629	1.3497			531.6629	0.0136		
531.7835	1.3492			531.7835	0.0121		
531.904	1.3492			531.904	0.0111		
532.0245	1.3492			532.0245	0.0105		
532.1451	1.349			532.1451	0.0103		
532.2656	1.3485			532.2656	0.0102		
532.3861	1.3477			532.3861	0.009794		
532.5067	1.3467			532.5067	0.009044		
532.6272	1.346			532.6272	0.007886		
532.7477	1.3456			532.7477	0.006469		
532.8683	1.3457			532.8683	0.005034		
532.9888	1.3461			532.9888	0.003815		
533.1093	1.3467			533.1093	0.002926		
533.2298	1.3472			533.2298	0.002322		
533.3504	1.3475			533.3504	0.001832		
533.4709	1.3477			533.4709	0.001242		
533.5914	1.3478			533.5914	0.0004		
533.712	1.3481			533.712	-0.000715		
533.8325	1.3487			533.8325	-0.001985		
533.953	1.3499			533.953	-0.003198		
534.0736	1.3514			534.0736	-0.00413		
534.1941	1.3533			534.1941	-0.004618		
534.3146	1.3552			534.3146	-0.004597		
534.4352	1.3571			534.4352	-0.004084		
534.5557	1.3588			534.5557	-0.003135		
534.6762	1.3602			534.6762	-0.001816		
534.7968	1.3613			534.7968	-0.000182		
534.9173	1.3619			534.9173	0.0017		
535.0378	1.362			535.0378	0.003716		
535.1583	1.3615			535.1583	0.005694		
535.2789	1.3604			535.2789	0.007407		
535.3994	1.3589			535.3994	0.008623		
535.5199	1.357			535.5199	0.009176		
535.6405	1.3552			535.6405	0.009017		
535.761	1.3537			535.761	0.008247		
535.8815	1.3528			535.8815	0.00709		
536.0021	1.3524			536.0021	0.005838		
536.1226	1.3526			536.1226	0.004764		
536.2431	1.3531			536.2431	0.004045		
536.3637	1.3537			536.3637	0.003733		
536.4842	1.3542			536.4842	0.003753		
536.6047	1.3544			536.6047	0.003947		
536.7252	1.3544			536.7252	0.004136		
536.8458	1.3542			536.8458	0.004176		
536.9663	1.354			536.9663	0.004002		
537.0868	1.3539			537.0868	0.003646		
537.2074	1.354			537.2074	0.003221		
537.3279	1.3544			537.3279	0.002881		
537.4484	1.3548			537.4484	0.002755		
537.569	1.3553			537.569	0.002898		
537.6895	1.3555			537.6895	0.003252		
537.81	1.3555			537.81	0.00365		
537.9306	1.3551			537.9306	0.003871		
538.0511	1.3546			538.0511	0.003723		
538.1716	1.3542			538.1716	0.003136		
538.2922	1.3542			538.2922	0.002219		
538.4127	1.3548			538.4127	0.001249		
538.5332	1.356			538.5332	0.000591		
538.6537	1.3575			538.6537	0.000563		
538.7743	1.3589			538.7743	0.00131		
538.8948	1.3599			538.8948	0.002735		
539.0153	1.3601			539.0153	0.004507		
539.1359	1.3595			539.1359	0.006159		
539.2564	1.3581			539.2564	0.007249		
539.3769	1.3565			539.3769	0.007501		
539.4975	1.355			539.4975	0.006901		
539.618	1.3541			539.618	0.005685		
539.7385	1.354			539.7385	0.004248		
539.8591	1.3546			539.8591	0.003007		
539.9796	1.3557			539.9796	0.00227		
540.1001	1.357			540.1001	0.002163		
540.2207	1.3582			540.2207	0.002635		
540.3412	1.359			540.3412	0.00351		
540.4617	1.3594			540.4617	0.004569		
540.5822	1.3593			540.5822	0.005616		
540.7028	1.3589			540.7028	0.006498		
540.8233	1.3583			540.8233	0.007117		
540.9438	1.3576			540.9438	0.007422		
541.0644	1.357			541.0644	0.007419		
541.1849	1.3566			541.1849	0.007185		
541.3054	1.3565			541.3054	0.006875		
541.426	1.3567			541.426	0.006703		
541.5465	1.3571			541.5465	0.006878		
541.667	1.3575			541.667	0.007524		
541.7876	1.3575			541.7876	0.008597		
541.9081	1.3569			541.9081	0.009861		
542.0286	1.3555			542.0286	0.0109		
542.1492	1.3535			542.1492	0.0114		
542.2697	1.3513			542.2697	0.0109		
542.3902	1.3494			542.3902	0.009408		
542.5107	1.3483			542.5107	0.007187		
542.6313	1.3482			542.6313	0.004673		
542.7518	1.3491			542.7518	0.002402		
542.8723	1.3508			542.8723	0.000821		
542.9929	1.3528			542.9929	0.000157		
543.1134	1.3547			543.1134	0.000378		
543.2339	1.3562			543.2339	0.001243		
543.3545	1.357			543.3545	0.002411		
543.475	1.3573			543.475	0.003568		
543.5955	1.3571			543.5955	0.004519		
543.7161	1.3567			543.7161	0.005202		
543.8366	1.3563			543.8366	0.005658		
543.9571	1.3559			543.9571	0.00597		
544.0776	1.3554			544.0776	0.006199		
544.1982	1.3549			544.1982	0.006357		
544.3187	1.3544			544.3187	0.006415		
544.4392	1.3537			544.4392	0.006325		
544.5598	1.3531			544.5598	0.006047		
544.6803	1.3525			544.6803	0.005554		
544.8008	1.3519			544.8008	0.004839		
544.9214	1.3516			544.9214	0.003904		
545.0419	1.3515			545.0419	0.002777		
545.1624	1.3517			545.1624	0.001523		
545.283	1.3524			545.283	0.000269		
545.4035	1.3536			545.4035	-0.000805		
545.524	1.3552			545.524	-0.001484		
545.6446	1.3571			545.6446	-0.001583		
545.7651	1.359			545.7651	-0.000999		
545.8856	1.3605			545.8856	0.000237		
546.0062	1.3616			546.0062	0.001955		
546.1267	1.3619			546.1267	0.003881		
546.2472	1.3616			546.2472	0.005711		
546.3677	1.3607			546.3677	0.007194		
546.4883	1.3595			546.4883	0.008186		
546.6088	1.3582			546.6088	0.00867		
546.7293	1.357			546.7293	0.008724		
546.8499	1.356			546.8499	0.008469		
546.9704	1.3552			546.9704	0.008022		
547.0909	1.3547			547.0909	0.007477		
547.2115	1.3543			547.2115	0.006895		
547.332	1.3542			547.332	0.006327		
547.4525	1.3542			547.4525	0.005818		
547.5731	1.3544			547.5731	0.005422		
547.6936	1.3547			547.6936	0.005179		
547.8141	1.355			547.8141	0.005108		
547.9347	1.3553			547.9347	0.005201		
548.0552	1.3555			548.0552	0.005426		
548.1757	1.3555			548.1757	0.005747		
548.2962	1.3554			548.2962	0.006129		
548.4168	1.3552			548.4168	0.006543		
548.5373	1.3547			548.5373	0.006943		
548.6578	1.3539			548.6578	0.007246		
