Reference:	"Hudson et al. (2020)"
DOI:	"doi:https://doi.org/10.1016/j.saa.2020.118217"
Sample Type:	"Ice"
Composition:	"C2H6O (1)"
Temperature:	"75K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/159"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
499.9632	1.461		0		
500.0838	1.461		-0.000382		
500.2043	1.4595		-0.00167		
500.3248	1.4585		-0.003705		
500.4454	1.4582		-0.006182		
500.5659	1.4589		-0.008702		
500.6864	1.4605		-0.0109		
500.807	1.4626		-0.0124		
500.9275	1.4651		-0.013		
501.048	1.4675		-0.0128		
501.1686	1.4696		-0.0119		
501.2891	1.4712		-0.0105		
501.4096	1.4722		-0.008749		
501.5301	1.4725		-0.006908		
501.6507	1.4721		-0.005166		
501.7712	1.4713		-0.0037		
501.8917	1.4699		-0.002674		
502.0123	1.4683		-0.002236		
502.1328	1.4665		-0.002491		
502.2533	1.465		-0.003447		
502.3739	1.464		-0.004974		
502.4944	1.4636		-0.0068		
502.6149	1.464		-0.008568		
502.7355	1.465		-0.009946		
502.856	1.4663		-0.0107		
502.9765	1.4676		-0.0109		
503.0971	1.4684		-0.0108		
503.2176	1.4689		-0.0106		
503.3381	1.469		-0.0106		
503.4586	1.4691		-0.0111		
503.5792	1.4695		-0.012		
503.6997	1.4706		-0.013		
503.8202	1.4723		-0.0138		
503.9408	1.4744		-0.0139		
504.0613	1.4766		-0.0132		
504.1818	1.4786		-0.0118		
504.3024	1.48		-0.009756		
504.4229	1.4806		-0.007461		
504.5434	1.4806		-0.0052		
504.664	1.4799		-0.003211		
504.7845	1.4789		-0.001625		
504.905	1.4776		-0.000487		
505.0256	1.4762		0.000217		
505.1461	1.4748		0.000524		
505.2666	1.4736		0.000475		
505.3871	1.4726		0.000138		
505.5077	1.4719		-0.000385		
505.6282	1.4714		-0.000966		
505.7487	1.4713		-0.001484		
505.8693	1.4713		-0.001863		
505.9898	1.4714		-0.002087		
506.1103	1.4716		-0.002186		
506.2309	1.4717		-0.002206		
506.3514	1.4719		-0.002163		
506.4719	1.4722		-0.002008		
506.5925	1.4725		-0.001635		
506.713	1.4728		-0.00094		
506.8335	1.4728		0.000115		
506.9541	1.4723		0.001431		
507.0746	1.4712		0.002764		
507.1951	1.4693		0.003761		
507.3156	1.4669		0.004052		
507.4362	1.4643		0.003372		
507.5567	1.462		0.001665		
507.6772	1.4603		-0.000882		
507.7978	1.4597		-0.003897		
507.9183	1.4601		-0.006929		
508.0388	1.4615		-0.009561		
508.1594	1.4636		-0.0115		
508.2799	1.466		-0.0126		
508.4004	1.4684		-0.0128		
508.521	1.4706		-0.0123		
508.6415	1.4723		-0.0113		
508.762	1.4734		-0.0101		
508.8825	1.4742		-0.008773		
509.0031	1.4745		-0.007527		
509.1236	1.4745		-0.006414		
509.2441	1.4743		-0.005457		
509.3647	1.4739		-0.004654		
509.4852	1.4734		-0.004015		
509.6057	1.4728		-0.003573		
509.7263	1.4721		-0.003378		
509.8468	1.4714		-0.003462		
509.9673	1.4708		-0.003809		
510.0879	1.4706		-0.004332		
510.2084	1.4706		-0.0049		
510.3289	1.4708		-0.005385		
510.4495	1.4713		-0.005706		
510.57	1.4719		-0.00584		
510.6905	1.4725		-0.005804		
510.811	1.4732		-0.005611		
510.9316	1.4739		-0.005231		
511.0521	1.4747		-0.004577		
511.1726	1.4754		-0.003532		
511.2932	1.4759		-0.002018		
511.4137	1.476		-6.7E-5		
511.5342	1.4752		0.002123		
511.6548	1.4736		0.004203		
511.7753	1.4711		0.00575		
511.8958	1.4681		0.006381		
512.0164	1.4648		0.00589		
512.1369	1.4619		0.004314		
512.2574	1.4598		0.001925		
512.378	1.4586		-0.000865		
512.4985	1.4583		-0.003646		
512.619	1.4587		-0.006132		
512.7395	1.4595		-0.008203		
512.8601	1.4607		-0.009876		
512.9806	1.462		-0.0112		
513.1011	1.4635		-0.0122		
513.2217	1.4651		-0.0129		
513.3422	1.4669		-0.013		
513.4627	1.4685		-0.0126		
513.5833	1.4698		-0.0117		
513.7038	1.4706		-0.0105		
513.8243	1.4707		-0.009113		
513.9449	1.4702		-0.007968		
514.0654	1.4692		-0.007277		
514.1859	1.468		-0.007167		
514.3065	1.4669		-0.007609		
514.427	1.4661		-0.008448		
514.5475	1.4657		-0.009466		
514.668	1.4656		-0.0105		
514.7886	1.4657		-0.0114		
514.9091	1.4657		-0.0123		
515.0296	1.4658		-0.0132		
515.1502	1.4659		-0.0143		
515.2707	1.4661		-0.0157		
515.3912	1.4668		-0.0173		
515.5118	1.468		-0.019		
515.6323	1.4698		-0.0205		
515.7528	1.4723		-0.0216		
515.8734	1.4751		-0.0219		
515.9939	1.4779		-0.0213		
516.1144	1.4804		-0.0199		
516.2349	1.4823		-0.0179		
516.3555	1.4834		-0.0157		
516.476	1.4837		-0.0136		
516.5965	1.4833		-0.0119		
516.7171	1.4828		-0.0108		
516.8376	1.4824		-0.0103		
516.9581	1.4824		-0.0101		
517.0787	1.4828		-0.009885		
517.1992	1.4836		-0.009288		
517.3197	1.4844		-0.008179		
517.4403	1.4848		-0.006619		
517.5608	1.4847		-0.004859		
517.6813	1.4841		-0.00324		
517.8019	1.4829		-0.002052		
517.9224	1.4817		-0.001425		
518.0429	1.4807		-0.001278		
518.1634	1.4801		-0.001371		
518.284	1.4798		-0.001412		
518.4045	1.4798		-0.001184		
518.525	1.4798		-0.000632		
518.6456	1.4795		0.000139		
518.7661	1.4789		0.00092		
518.8866	1.478		0.001508		
519.0072	1.477		0.001791		
519.1277	1.4761		0.001785		
519.2482	1.4754		0.001614		
519.3688	1.4749		0.001433		
519.4893	1.4745		0.001359		
519.6098	1.4741		0.001427		
519.7304	1.4737		0.001584		
519.8509	1.4731		0.001732		
519.9714	1.4723		0.001778		
520.0919	1.4715		0.001669		
520.2125	1.4708		0.001406		
520.333	1.4701		0.001016		
520.4535	1.4695		0.000534		
520.5741	1.4689		-2.4E-5		
520.6946	1.4685		-0.00065		
520.8151	1.4682		-0.001325		
520.9357	1.4681		-0.001997		
521.0562	1.4682		-0.002576		
521.1767	1.4685		-0.002961		
521.2973	1.4687		-0.003083		
521.4178	1.4689		-0.002939		
521.5383	1.4687		-0.002613		
521.6589	1.4682		-0.002258		
521.7794	1.4674		-0.002053		
521.8999	1.4663		-0.002154		
522.0204	1.4651		-0.002649		
522.141	1.4639		-0.003555		
522.2615	1.4629		-0.004826		
522.382	1.4621		-0.006399		
522.5026	1.4616		-0.008218		
522.6231	1.4614		-0.0102		
522.7436	1.4617		-0.0124		
522.8642	1.4624		-0.0147		
522.9847	1.4638		-0.0169		
523.1052	1.4658		-0.0189		
523.2258	1.4683		-0.0203		
523.3463	1.4713		-0.021		
523.4668	1.4743		-0.0208		
523.5874	1.477		-0.0198		
523.7079	1.4791		-0.0182		
523.8284	1.4805		-0.0162		
523.9489	1.4812		-0.0142		
524.0695	1.4812		-0.0125		
524.19	1.481		-0.0113		
524.3105	1.4806		-0.0105		
524.4311	1.4805		-0.01		
524.5516	1.4807		-0.009694		
524.6721	1.481		-0.009229		
524.7927	1.4815		-0.008521		
524.9132	1.4818		-0.007542		
525.0337	1.482		-0.006365		
525.1543	1.4818		-0.005113		
525.2748	1.4813		-0.003918		
525.3953	1.4806		-0.002876		
525.5158	1.4796		-0.002044		
525.6364	1.4785		-0.001453		
525.7569	1.4773		-0.001138		
525.8774	1.476		-0.001143		
525.998	1.4748		-0.001511		
526.1185	1.4737		-0.002241		
526.239	1.4731		-0.00326		
526.3596	1.4728		-0.004401		
526.4801	1.4731		-0.005445		
526.6006	1.4737		-0.006179		
526.7212	1.4745		-0.006477		
526.8417	1.4752		-0.006343		
526.9622	1.4757		-0.005914		
527.0828	1.4757		-0.005404		
527.2033	1.4755		-0.00502		
527.3238	1.4752		-0.004886		
527.4443	1.4749		-0.004999		
527.5649	1.4748		-0.005241		
527.6854	1.475		-0.005436		
527.8059	1.4753		-0.005428		
527.9265	1.4756		-0.005152		
528.047	1.4757		-0.004658		
528.1675	1.4754		-0.004088		
528.2881	1.4749		-0.00362		
528.4086	1.4741		-0.003406		
528.5291	1.4733		-0.00353		
528.6497	1.4724		-0.004002		
528.7702	1.4718		-0.004772		
528.8907	1.4715		-0.005752		
529.0113	1.4715		-0.006835		
529.1318	1.4719		-0.007898		
529.2523	1.4727		-0.0088		
529.3728	1.4737		-0.009391		
529.4934	1.475		-0.009545		
529.6139	1.4762		-0.009193		
529.7344	1.4773		-0.008365		
529.855	1.4778		-0.007201		
529.9755	1.4779		-0.00593		
530.096	1.4774		-0.004805		
530.2166	1.4765		-0.004031		
530.3371	1.4754		-0.00371		
530.4576	1.4744		-0.003826		
530.5782	1.4735		-0.004283		
530.6987	1.4729		-0.004956		
530.8192	1.4725		-0.005748		
530.9398	1.4723		-0.006605		
531.0603	1.4723		-0.007502		
531.1808	1.4726		-0.008405		
531.3013	1.4732		-0.009236		
531.4219	1.474		-0.009874		
531.5424	1.4751		-0.0102		
531.6629	1.4761		-0.0101		
531.7835	1.4771		-0.009719		
531.904	1.4777		-0.00905		
532.0245	1.478		-0.008305		
532.1451	1.478		-0.007659		
532.2656	1.4777		-0.007232		
532.3861	1.4775		-0.007063		
532.5067	1.4773		-0.007109		
532.6272	1.4772		-0.007281		
532.7477	1.4774		-0.007485		
532.8683	1.4777		-0.00764		
532.9888	1.4781		-0.007688		
533.1093	1.4786		-0.007582		
533.2298	1.4791		-0.007279		
533.3504	1.4796		-0.006751		
533.4709	1.4799		-0.006011		
533.5914	1.4799		-0.005142		
533.712	1.4795		-0.004304		
533.8325	1.4788		-0.003705		
533.953	1.4779		-0.003532		
534.0736	1.477		-0.003862		
534.1941	1.4765		-0.004601		
534.3146	1.4766		-0.005493		
534.4352	1.4772		-0.006191		
534.5557	1.4782		-0.006403		
534.6762	1.4791		-0.006004		
534.7967	1.4797		-0.005101		
534.9173	1.4797		-0.003996		
535.0378	1.4792		-0.003075		
535.1583	1.4782		-0.002659		
535.2789	1.4773		-0.002874		
535.3994	1.4767		-0.003609		
535.5199	1.4767		-0.004558		
535.6405	1.4774		-0.005341		
535.761	1.4785		-0.005636		
535.8815	1.4797		-0.005281		
536.0021	1.4807		-0.004304		
536.1226	1.4812		-0.002892		
536.2431	1.4811		-0.001319		
536.3637	1.4804		0.00014		
536.4842	1.4792		0.00126		
536.6047	1.4777		0.001893		
536.7252	1.4762		0.001974		
536.8458	1.4747		0.00152		
536.9663	1.4736		0.00063		
537.0868	1.473		-0.000513		
537.2074	1.4729		-0.001663		
537.3279	1.4733		-0.002565		
537.4484	1.4739		-0.003025		
537.569	1.4746		-0.00298		
537.6895	1.4749		-0.002527		
537.81	1.4748		-0.001907		
537.9306	1.4742		-0.00143		
538.0511	1.4732		-0.001375		
538.1716	1.4723		-0.001883		
538.2922	1.4716		-0.002902		
538.4127	1.4714		-0.004198		
538.5332	1.4719		-0.005441		
538.6537	1.4729		-0.006312		
538.7743	1.4742		-0.006613		
538.8948	1.4754		-0.006318		
539.0153	1.4762		-0.005563		
539.1359	1.4765		-0.004598		
539.2564	1.4764		-0.00369		
539.3769	1.4759		-0.003053		
539.4975	1.4752		-0.002796		
539.618	1.4745		-0.002919		
539.7385	1.4741		-0.003326		
539.8591	1.474		-0.003865		
539.9796	1.4742		-0.004367		
540.1001	1.4746		-0.004686		
540.2207	1.4752		-0.004725		
540.3412	1.4758		-0.004458		
540.4617	1.4762		-0.003935		
540.5822	1.4763		-0.003259		
540.7028	1.4762		-0.002561		
540.8233	1.4759		-0.001954		
540.9438	1.4755		-0.001495		
541.0644	1.475		-0.001174		
541.1849	1.4746		-0.000917		
541.3054	1.4742		-0.00063		
541.426	1.4738		-0.000246		
541.5465	1.4732		0.000238		
541.667	1.4723		0.000744		
541.7876	1.4711		0.001124		
541.9081	1.4696		0.001202		
542.0286	1.4679		0.000819		
542.1491	1.4662		-0.000123		
542.2697	1.4647		-0.001626		
542.3902	1.4636		-0.0036		
542.5107	1.4631		-0.005871		
542.6313	1.4633		-0.008213		
542.7518	1.464		-0.0104		
542.8723	1.4653		-0.0122		
542.9929	1.467		-0.0135		
543.1134	1.4687		-0.0142		
543.2339	1.4703		-0.0145		
543.3545	1.4717		-0.0145		
543.475	1.4728		-0.0144		
543.5955	1.4738		-0.0142		
543.7161	1.4747		-0.014		
543.8366	1.4757		-0.0139		
543.9571	1.4767		-0.0135		
544.0776	1.4778		-0.0129		
544.1982	1.4786		-0.012		
544.3187	1.4791		-0.0109		
544.4392	1.4793		-0.009832		
544.5598	1.4791		-0.008898		
544.6803	1.4786		-0.008276		
544.8008	1.4782		-0.00798		
544.9214	1.478		-0.007895		
545.0419	1.4779		-0.007837		
545.1624	1.478		-0.007644		
545.283	1.4781		-0.007261		
545.4035	1.4779		-0.00677		
545.524	1.4775		-0.00635		
545.6446	1.4769		-0.006184		
545.7651	1.4764		-0.006364		
545.8856	1.476		-0.006833		
546.0061	1.476		-0.007404		
546.1267	1.4763		-0.007843		
546.2472	1.4768		-0.007971		
546.3677	1.4773		-0.007743		
546.4883	1.4776		-0.007265		
546.6088	1.4775		-0.006739		
546.7293	1.4771		-0.006372		
546.8499	1.4766		-0.006288		
546.9704	1.4762		-0.006487		
547.0909	1.4759		-0.006861		
547.2115	1.4758		-0.007265		
547.332	1.4759		-0.007593		
547.4525	1.4761		-0.007831		
547.5731	1.4761		-0.008044		
547.6936	1.4762		-0.008319		
547.8141	1.4764		-0.008698		
547.9346	1.4767		-0.009135		
548.0552	1.4773		-0.009508		
548.1757	1.4781		-0.009677		
548.2962	1.4789		-0.009547		
548.4168	1.4797		-0.009119		
548.5373	1.4802		-0.008488		
548.6578	1.4805		-0.007797		
548.7784	1.4805		-0.007177		
548.8989	1.4805		-0.006692		
549.0194	1.4805		-0.006319		
549.14	1.4806		-0.005966		
549.2605	1.4807		-0.005524		
549.381	1.4809		-0.004914		
549.5016	1.4809		-0.004124		
549.6221	1.4806		-0.003214		
549.7426	1.48		-0.002298		
549.8631	1.4791		-0.001516		
549.9837	1.4779		-0.001008		
550.1042	1.4765		-0.000889		
550.2247	1.4751		-0.001235		
550.3453	1.4738		-0.002064		
550.4658	1.4729		-0.00332		
550.5863	1.4724		-0.004856		
550.7069	1.4725		-0.006455		
550.8274	1.4732		-0.007866		
550.9479	1.4743		-0.008869		
551.0685	1.4757		-0.009344		
551.189	1.4769		-0.0093		
551.3095	1.4779		-0.008863		
551.43	1.4786		-0.008225		
551.5506	1.479		-0.007566		
551.6711	1.4792		-0.006996		
551.7916	1.4793		-0.006531		
551.9122	1.4793		-0.006115		
552.0327	1.4794		-0.005673		
552.1532	1.4794		-0.005171		
552.2738	1.4792		-0.004644		
552.3943	1.4789		-0.004183		
552.5148	1.4784		-0.003884		
552.6354	1.478		-0.003792		
552.7559	1.4777		-0.003865		
552.8764	1.4775		-0.003983		
552.997	1.4775		-0.004001		
553.1175	1.4776		-0.003812		
553.238	1.4776		-0.003405		
553.3585	1.4773		-0.002876		
553.4791	1.4767		-0.002398		
553.5996	1.4758		-0.002158		
553.7201	1.4748		-0.002288		
553.8407	1.4738		-0.002823		
553.9612	1.4731		-0.003691		
554.0817	1.4728		-0.004741		
554.2023	1.4729		-0.005788		
554.3228	1.4733		-0.006663		
554.4433	1.4739		-0.007251		
554.5639	1.4747		-0.0075		
554.6844	1.4753		-0.007431		
554.8049	1.4758		-0.007124		
554.9255	1.476		-0.006701		
555.046	1.4759		-0.006304		
555.1665	1.4756		-0.00606		
555.287	1.4752		-0.00605		
555.4076	1.4748		-0.006279		
555.5281	1.4746		-0.006679		
555.6486	1.4746		-0.007129		
555.7692	1.4748		-0.007506		
555.8897	1.475		-0.007735		
556.0102	1.4753		-0.007824		
556.1308	1.4754		-0.007855		
556.2513	1.4754		-0.007945		
556.3718	1.4753		-0.008185		
556.4924	1.4754		-0.008585		
556.6129	1.4757		-0.009055		
556.7334	1.4763		-0.009438		
556.854	1.477		-0.009572		
556.9745	1.4779		-0.009358		
557.095	1.4785		-0.008803		
557.2155	1.4789		-0.008021		
557.3361	1.4789		-0.007184		
557.4566	1.4787		-0.006463		
557.5771	1.4782		-0.005962		
557.6977	1.4776		-0.005696		
557.8182	1.4772		-0.005606		
557.9387	1.4767		-0.005598		
558.0593	1.4764		-0.005601		
558.1798	1.476		-0.005594		
558.3003	1.4755		-0.005616		
558.4209	1.4749		-0.005737		
558.5414	1.4743		-0.006033		
558.6619	1.4736		-0.006553		
558.7825	1.4731		-0.007308		
558.903	1.4727		-0.008273		
559.0235	1.4725		-0.009397		
559.144	1.4727		-0.0106		
559.2646	1.4732		-0.0118		
559.3851	1.474		-0.0129		
559.5056	1.4752		-0.0138		
559.6262	1.4766		-0.0143		
559.7467	1.4781		-0.0144		
559.8672	1.4795		-0.0141		
559.9878	1.4807		-0.0134		
560.1083	1.4816		-0.0125		
560.2288	1.4822		-0.0115		
560.3494	1.4824		-0.0104		
560.4699	1.4824		-0.009546		
560.5904	1.4822		-0.008823		
560.7109	1.4819		-0.008263		
560.8315	1.4817		-0.00783		
560.952	1.4814		-0.007483		
561.0725	1.4811		-0.007188		
561.1931	1.4809		-0.006926		
561.3136	1.4806		-0.006687		
561.4341	1.4803		-0.00647		
561.5547	1.4799		-0.006284		
561.6752	1.4795		-0.006154		
561.7957	1.479		-0.006119		
561.9163	1.4784		-0.006233		
562.0368	1.4779		-0.00654		
562.1573	1.4774		-0.007059		
562.2779	1.4771		-0.007762		
562.3984	1.477		-0.008571		
562.5189	1.4773		-0.009378		
562.6394	1.4777		-0.0101		
562.76	1.4784		-0.0106		
562.8805	1.4791		-0.0109		
563.001	1.4798		-0.011		
563.1216	1.4805		-0.0109		
563.2421	1.4811		-0.0108		
563.3626	1.4817		-0.0105		
563.4832	1.4822		-0.0102		
563.6037	1.4828		-0.009868		
563.7242	1.4832		-0.009393		
563.8448	1.4836		-0.008825		
563.9653	1.4838		-0.008185		
564.0858	1.4839		-0.007512		
564.2064	1.4838		-0.006849		
564.3269	1.4837		-0.006237		
564.4474	1.4834		-0.005711		
564.5679	1.483		-0.005291		
564.6885	1.4826		-0.004986		
564.809	1.4822		-0.00479		
564.9295	1.4818		-0.004682		
565.0501	1.4815		-0.004631		
565.1706	1.4812		-0.004604		
565.2911	1.4809		-0.004577		
565.4117	1.4807		-0.004551		
565.5322	1.4804		-0.004553		
565.6527	1.4801		-0.004628		
565.7733	1.4797		-0.004812		
565.8938	1.4795		-0.005107		
566.0143	1.4795		-0.005461		
566.1349	1.4796		-0.005777		
566.2554	1.4799		-0.005942		
566.3759	1.4802		-0.005878		
566.4964	1.4805		-0.005577		
566.617	1.4805		-0.00512		
566.7375	1.4803		-0.004641		
566.858	1.4798		-0.004281		
566.9786	1.4793		-0.004124		
567.0991	1.4787		-0.004168		
567.2196	1.4782		-0.004334		
567.3402	1.4779		-0.004515		
567.4607	1.4775		-0.00464		
567.5812	1.477		-0.004732		
567.7018	1.4762		-0.004918		
567.8223	1.4753		-0.005385		
567.9428	1.4744		-0.006299		
568.0634	1.4736		-0.007724		
568.1839	1.4733		-0.009568		
568.3044	1.4738		-0.0116		
568.4249	1.4749		-0.0135		
568.5455	1.4767		-0.0149		
568.666	1.4788		-0.0157		
568.7865	1.481		-0.0157		
568.9071	1.483		-0.0151		
569.0276	1.4845		-0.0139		
569.1481	1.4855		-0.0125		
569.2687	1.486		-0.0111		
569.3892	1.4859		-0.00984		
569.5097	1.4856		-0.008887		
569.6303	1.4851		-0.008298		
569.7508	1.4847		-0.008058		
569.8713	1.4844		-0.008085		
569.9918	1.4843		-0.008247		
570.1124	1.4846		-0.008395		
570.2329	1.485		-0.0084		
570.3534	1.4855		-0.008188		
570.474	1.4859		-0.007755		
570.5945	1.4863		-0.00716		
570.715	1.4864		-0.006497		
570.8356	1.4864		-0.00586		
570.9561	1.4862		-0.005316		
571.0766	1.4859		-0.004891		
571.1972	1.4857		-0.004584		
571.3177	1.4854		-0.004381		
571.4382	1.4852		-0.004267		
571.5588	1.4851		-0.004221		
571.6793	1.4852		-0.004192		
571.7998	1.4854		-0.004095		
571.9203	1.4858		-0.003814		
572.0409	1.4862		-0.003238		
572.1614	1.4864		-0.002318		
572.2819	1.4863		-0.001118		
572.4025	1.4858		0.000176		
572.523	1.4846		0.001291		
572.6435	1.4831		0.00195		
572.7641	1.4813		0.001968		
572.8846	1.4798		0.001338		
573.0051	1.4787		0.000237		
573.1257	1.4781		-0.001032		
573.2462	1.4782		-0.002156		
573.3667	1.4785		-0.002924		
573.4873	1.4789		-0.003296		
573.6078	1.4791		-0.003394		
573.7283	1.4791		-0.003425		
573.8488	1.479		-0.003577		
573.9694	1.4788		-0.003938		
574.0899	1.4787		-0.004463		
574.2104	1.4789		-0.005018		
574.331	1.4793		-0.00545		
574.4515	1.4798		-0.005662		
574.572	1.4803		-0.005649		
574.6926	1.4807		-0.005484		
574.8131	1.4809		-0.005268		
574.9336	1.481		-0.005076		
575.0542	1.4811		-0.004928		
575.1747	1.4811		-0.004799		
575.2952	1.4812		-0.004655		
575.4158	1.4812		-0.004494		
575.5363	1.481		-0.004354		
575.6568	1.4809		-0.004303		
575.7773	1.4807		-0.004387		
575.8979	1.4806		-0.004593		
576.0184	1.4808		-0.004836		
576.1389	1.4811		-0.004987		
576.2595	1.4815		-0.004928		
576.38	1.4818		-0.00461		
576.5005	1.482		-0.004086		
576.6211	1.4819		-0.003496		
576.7416	1.4815		-0.003013		
576.8621	1.4809		-0.002776		
576.9827	1.4803		-0.002832		
577.1032	1.4798		-0.003125		
577.2237	1.4796		-0.003531		
577.3442	1.4795		-0.003922		
577.4648	1.4796		-0.004211		
577.5853	1.4797		-0.004382		
577.7058	1.4798		-0.004471		
577.8264	1.4799		-0.00453		
577.9469	1.48		-0.00459		
578.0674	1.4801		-0.004644		
578.188	1.4802		-0.004653		
578.3085	1.4803		-0.004577		
578.429	1.4804		-0.004401		
578.5496	1.4804		-0.004155		
578.6701	1.4803		-0.003899		
578.7906	1.48		-0.003703		
578.9112	1.4796		-0.003622		
579.0317	1.4791		-0.003678		
579.1522	1.4787		-0.003865		
579.2727	1.4783		-0.004168		
579.3933	1.478		-0.004582		
579.5138	1.4777		-0.005115		
579.6343	1.4775		-0.005777		
579.7549	1.4775		-0.006559		
579.8754	1.4778		-0.007407		
579.9959	1.4783		-0.008219		
580.1165	1.4792		-0.008864		
580.237	1.4803		-0.009211		
580.3575	1.4815		-0.00917		
580.4781	1.4826		-0.008715		
580.5986	1.4835		-0.007898		
580.7191	1.484		-0.00683		
580.8397	1.4842		-0.005663		
580.9602	1.4839		-0.00455		
581.0807	1.4833		-0.00362		
581.2012	1.4825		-0.002963		
581.3218	1.4815		-0.00263		
581.4423	1.4805		-0.002639		
581.5628	1.4795		-0.002981		
581.6834	1.4787		-0.003618		
581.8039	1.4782		-0.004483		
581.9244	1.478		-0.005474		
582.045	1.4782		-0.006461		
582.1655	1.4787		-0.007306		
582.286	1.4795		-0.007883		
582.4066	1.4804		-0.008105		
582.5271	1.4812		-0.00795		
582.6476	1.4819		-0.007472		
582.7682	1.4822		-0.0068		
582.8887	1.4822		-0.006115		
583.0092	1.4818		-0.005606		
583.1297	1.4811		-0.005426		
583.2503	1.4805		-0.005646		
583.3708	1.48		-0.006239		
583.4913	1.4798		-0.007081		
583.6119	1.4801		-0.007985		
583.7324	1.4808		-0.008753		
583.8529	1.4818		-0.009223		
583.9735	1.4828		-0.009312		
584.094	1.4839		-0.009022		
584.2145	1.4848		-0.008427		
584.3351	1.4854		-0.007634		
584.4556	1.4858		-0.006745		
584.5761	1.486		-0.005841		
584.6967	1.4859		-0.004971		
584.8172	1.4857		-0.004166		
584.9377	1.4853		-0.003451		
585.0582	1.4848		-0.002852		
