Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH3OH:CO:NH3 (100:50:1:1)"
Temperature:	"80K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/123"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.5078		0.0054			500.08	99.800003052		
501.1	1.5077		0.005392			501.05	99.800003052		
502	1.5068		0.0054			501.53	99.900001526		
503	1.5072		0.002793			502.49	99.800003052		
503.9	1.5107		0.000157			503.46	100		
504.9	1.5117		0.007851			504.42	99.599998474		
505.9	1.5121		0.002691			505.39	99.800003052		
506.8	1.5133		0.007785			506.35	99.800003052		
507.8	1.515		0.00263			507.31	99.599998474		
508.8	1.518		0.007653			508.28	99.800003052		
509.7	1.5181		0.010177			509.24	99.699996948		
510.7	1.5187		0.010144			510.21	99.5		
511.7	1.5191		0.01265			511.17	99.599998474		
512.6	1.5192		0.012624			512.14	99.300003052		
513.6	1.5202		0.012574			513.1	99.5		
514.5	1.5222		0.012497			514.07	99.400001526		
515.5	1.5247		0.014917			515.03	99.400001526		
516.5	1.5239		0.022462			516	99.099998474		
517.4	1.5223		0.019954			516.96	99.199996948		
518.4	1.522		0.022439			517.92	99.300003052		
519.4	1.5205		0.022446			518.89	99.099998474		
520.3	1.522		0.017353			519.85	99.300003052		
521.3	1.5256		0.019701			520.82	99.199996948		
522.3	1.5249		0.027169			521.78	99		
523.2	1.5245		0.022151			522.75	99.099998474		
524.2	1.5251		0.027061			523.71	98.800003052		
525.2	1.5252		0.024525			524.68	99		
526.1	1.5263		0.026919			525.64	98.900001526		
527.1	1.5271		0.02684			526.6	98.900001526		
528	1.528		0.029225			527.57	98.699996948		
529	1.5278		0.031651			528.53	98.699996948		
530	1.5277		0.031595			529.5	98.699996948		
531	1.5275		0.03401			530.46	98.599998474		
531.9	1.527		0.033972			531.43	98.599998474		
532.9	1.5271		0.033903			532.39	98.599998474		
533.8	1.5278		0.033812			533.36	98.599998474		
534.8	1.5294		0.033684			534.32	98.5		
535.8	1.5316		0.035973			535.29	98.5		
536.7	1.5304		0.043294			536.25	98.400001526		
537.7	1.5282		0.040872			537.21	98.199996948		
538.7	1.5286		0.040779			538.18	98.400001526		
539.6	1.5285		0.04315			539.14	98.300003052		
540.6	1.5279		0.043104			540.11	98.199996948		
541.5	1.5282		0.043009			541.07	98.099998474		
542.5	1.5281		0.045369			542.04	98.099998474		
543.5	1.5274		0.045322			543	98.099998474		
544.5	1.5274		0.045242			543.97	98.099998474		
545.4	1.528		0.045132			544.93	98.099998474		
546.4	1.528		0.047467			545.89	98		
547.3	1.5273		0.047418			546.86	98		
548.3	1.5288		0.044854			547.82	98		
549.3	1.5301		0.049519			548.79	98		
550.2	1.5286		0.051915			549.75	97.900001526		
551.2	1.5282		0.04944			550.72	97.800003052		
552.2	1.5287		0.051728			551.68	97.900001526		
553.1	1.5286		0.051638			552.65	97.800003052		
554.1	1.5281		0.053973			553.61	97.699996948		
555.1	1.5282		0.051483			554.57	97.699996948		
556	1.5292		0.053723			555.54	97.800003052		
557	1.5283		0.056061			556.5	97.599998474		
558	1.5284		0.053581			557.47	97.699996948		
558.9	1.5293		0.055814			558.43	97.699996948		
559.9	1.5284		0.058144			559.4	97.599998474		
560.8	1.5283		0.055675			560.36	97.599998474		
561.8	1.5289		0.057912			561.33	97.599998474		
562.8	1.5291		0.057803			562.29	97.5		
563.7	1.529		0.060075			563.26	97.400001526		
564.7	1.5283		0.06001			564.22	97.5		
565.7	1.5282		0.059913			565.18	97.400001526		
566.6	1.5285		0.059791			566.15	97.400001526		
