Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH3OH:CO:NH3 (100:50:1:1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/119"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
50.2	1.6006		-0.0464			50.153	100.190002441		
51.1	1.6227		-0.059069			51.117	100.25		
52.1	1.6414		0			52.082	100.089996338		
53	1.639		0			53.046	100.059997559		
54	1.6326		0			54.011	100.029998779		
55	1.6362		-0.032916			54.975	100.150001526		
55.9	1.6494		-0.025816			55.94	100.120002747		
56.9	1.6538		0			56.904	100.069999695		
57.9	1.662		0			57.869	100.11000061		
58.8	1.6641		0.007459			58.833	99.959999084		
59.8	1.663		0			59.798	100.010002136		
60.8	1.6512		0.035413			60.762	99.816001892		
61.7	1.6416		0			61.727	100.029998779		
62.7	1.6435		0.005617			62.691	99.968002319		
63.7	1.6563		-0.033843			63.656	100.180000305		
64.6	1.6648		0.010506			64.62	99.939002991		
65.6	1.6691		0			65.585	100.120002747		
66.5	1.6785		0.009121			66.549	99.944000244		
67.5	1.6903		0			67.514	100.059997559		
68.5	1.6881		0.055341			68.478	99.668998718		
69.4	1.6652		0.041199			69.442	99.752998352		
70.4	1.6617		0.026651			70.406	99.836997986		
71.4	1.6649		0.025867			71.371	99.838996887		
72.3	1.6656		0.030533			72.335	99.807998657		
73.3	1.6633		0.032426			73.3	99.793998718		
74.3	1.6661		0.023836			74.264	99.845001221		
75.2	1.6672		0.038495			75.229	99.749000549		
76.2	1.6669		0.032594			76.193	99.783996582		
77.2	1.6564		0.059955			77.158	99.605003357		
78.1	1.6421		0.031798			78.122	99.788002014		
79.1	1.6505		0.003878			79.087	99.970001221		
80.1	1.6779		0			80.051	100.069999695		
81	1.6866		0.042689			81.016	99.695999146		
82	1.6786		0.032882			81.98	99.763000488		
82.9	1.6792		0.039083			82.945	99.716003418		
83.9	1.6781		0.040606			83.909	99.702003479		
84.9	1.6779		0.042197			84.874	99.68699646		
85.8	1.678		0.043612			85.838	99.672996521		
86.8	1.6784		0.044981			86.803	99.658996582		
87.8	1.6788		0.046455			87.767	99.643997192		
88.7	1.6793		0.047756			88.732	99.629997253		
89.7	1.6799		0.04903			89.696	99.615997314		
90.7	1.6806		0.050396			90.661	99.600997925		
91.6	1.6811		0.051612			91.625	99.586997986		
92.6	1.6816		0.052807			92.59	99.572998047		
93.6	1.6828		0.051938			93.554	99.574996948		
94.5	1.685		0.053166			94.519	99.559997559		
95.5	1.6869		0.054237			95.483	99.54599762		
96.4	1.6892		0.055269			96.448	99.531997681		
97.4	1.6917		0.056389			97.412	99.516998291		
98.4	1.6952		0.057315			98.377	99.502998352		
99.3	1.7006		0.058126			99.341	99.488998413		
100.3	1.7034		0.070465			100.31	99.375999451		
101.3	1.7037		0.069516			101.27	99.377998352		
102.2	1.7039		0.079714			102.24	99.281997681		
103.2	1.71		0.065505			103.2	99.399002075		
104.2	1.7154		0.091606			104.16	99.154998779		
105.1	1.7172		0.090404			105.13	99.156997681		
106.1	1.7053		0.12788			106.09	98.815002441		
107.1	1.6965		0.09496			107.06	99.111999512		
108	1.7014		0.1024			108.02	99.031997681		
109	1.7115		0.093622			108.99	99.098999023		
110	1.7176		0.12489			109.95	98.790000916		
110.9	1.6974		0.15829			110.91	98.481002808		
111.9	1.6765		0.13617			111.88	98.695999146		
