Reference:	"Dello Russo and Khanna (1996)"
DOI:	"doi:https://doi.org/10.1006/icar.1996.0165"
Sample Type:	"Ice"
Composition:	"CH2CHCN (1)"
Temperature:	"95K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/20"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
87	1.983			87	0.342		
88	1.919			88	0.411		
89	1.834			89	0.456		
90	1.739			90	0.465		
91	1.654			91	0.428		
92	1.605			92	0.36		
93	1.599			93	0.29		
94	1.622			94	0.241		
95	1.653			95	0.215		
100	1.871			100	0.239		
105	1.934			105	0.573		
106	1.9			106	0.674		
107	1.828			107	0.768		
108	1.725			108	0.833		
109	1.611			109	0.861		
110	1.501			110	0.856		
111	1.406			111	0.825		
112	1.332			112	0.778		
113	1.281			113	0.725		
114	1.247			114	0.681		
115	1.218			115	0.65		
116	1.182			116	0.624		
117	1.137			117	0.589		
118	1.096			118	0.535		
119	1.072			119	0.469		
120	1.069			120	0.405		
125	1.152			125	0.194		
130	1.286			130	0.147		
135	1.385			135	0.21		
140	1.375			140	0.31		
145	1.239			145	0.369		
147	1.161			147	0.344		
148	1.129			148	0.313		
149	1.11			149	0.274		
150	1.104			150	0.236		
151	1.108			151	0.205		
152	1.114			152	0.182		
153	1.119			153	0.163		
155	1.126			155	0.127		
160	1.177			160	0.0577		
220	1.422			220	0.00859		
230	1.46			230	0.0362		
236	1.476			236	0.0639		
238	1.491			238	0.0704		
240	1.516			240	0.084		
245	1.604			245	0.262		
246	1.584			246	0.343		
247	1.526			247	0.426		
248	1.428			248	0.487		
249	1.307			249	0.501		
250	1.191			250	0.46		
251	1.109			251	0.381		
252	1.066			252	0.29		
253	1.059			253	0.204		
254	1.077			254	0.135		
260	1.225			260	0.0153		
265	1.271			265	0.00504		
360	1.394			360	0.00887		
365	1.389			365	0.0301		
366	1.383			366	0.0333		
367	1.376			367	0.0339		
368	1.369			368	0.0316		
369	1.364			369	0.0271		
370	1.362			370	0.0217		
371	1.361			371	0.0169		
372	1.363			372	0.0132		
373	1.364			373	0.0108		
374	1.365			374	0.00906		
375	1.366			375	0.00761		
380	1.373			380	0.00614		
680	1.453			680	0.00769		
685	1.47			685	0.0179		
690	1.5			690	0.0402		
691	1.517			691	0.0541		
692	1.538			692	0.0887		
693	1.528			693	0.154		
694	1.475			694	0.189		
695	1.422			695	0.212		
696	1.342			696	0.199		
697	1.297			697	0.134		
698	1.303			698	0.0789		
699	1.321			699	0.0493		
700	1.338			700	0.035		
