Reference:	"Gerakines and Hudson (2020)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/abad39"
Sample Type:	"Ice"
Composition:	"CH4 (1)"
Temperature:	"31K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/60"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
504.29	1.322439541			504.29	0.001773867			504.29	0.000265683		
504.39	1.320722125			504.39	0.000423228			504.39	6.3489E-5		
504.49	1.319844806			504.49	-0.001690619			504.49	-0.000250201		
504.6	1.319876569			504.6	-0.004120415			504.6	-0.000609783		
504.7	1.320560139			504.7	-0.006426122			504.7	-0.000950942		
504.79	1.322063183			504.79	-0.008393092			504.79	-0.001242086		
504.89	1.324480771			504.89	-0.009666057			504.89	-0.001430684		
504.99	1.327113202			504.99	-0.009971087			504.99	-0.001475585		
505.1	1.329712102			505.1	-0.009232235			505.1	-0.001364594		
505.2	1.331605477			505.2	-0.007939867			505.2	-0.001170636		
505.29	1.332743078			505.29	-0.006423969			505.29	-0.000943201		
505.39	1.333487822			505.39	-0.004804923			505.39	-0.000700297		
505.49	1.333903622			505.49	-0.003018246			505.49	-0.000432399		
505.6	1.333712809			505.6	-0.000989754			505.6	-0.000129014		
505.7	1.332841075			505.7	0.000871059			505.7	0.000148086		
505.79	1.331172612			505.79	0.002091499			505.79	0.000327771		
505.89	1.329007668			505.89	0.001945675			505.89	0.000302377		
505.99	1.327802379			505.99	0.000618177			505.99	0.000102498		
506.1	1.328056467			506.1	-0.000903799			506.1	-0.000124206		
506.2	1.329330044			506.2	-0.001441973			506.2	-0.000202893		
506.29	1.330611638			506.29	-0.000642534			506.29	-8.1677E-5		
506.39	1.330779757			506.39	0.001333363			506.39	0.000214094		
506.49	1.329341297			506.49	0.003058133			506.49	0.000469473		
506.59	1.327039826			506.59	0.00353734			506.59	0.000536971		
506.7	1.324631069			506.7	0.002493188			506.7	0.00037737		
506.79	1.323326429			506.79	0.000746849			506.79	0.000115395		
506.89	1.322998631			506.89	-0.001411504			506.89	-0.000206396		
506.99	1.323535117			506.99	-0.003397442			506.99	-0.000501785		
507.1	1.324800996			507.1	-0.004825795			507.1	-0.000713861		
507.2	1.325996961			507.2	-0.005627618			507.2	-0.000832808		
507.3	1.32712787			507.3	-0.006013577			507.3	-0.000889823		
507.4	1.32792903			507.4	-0.006513249			507.4	-0.000964203		
507.49	1.329068444			507.49	-0.007300949			507.49	-0.001081591		
507.6	1.331401897			507.6	-0.007742082			507.6	-0.001146423		
507.7	1.334053621			507.7	-0.007004828			507.7	-0.001033751		
507.8	1.336126715			507.8	-0.004783812			507.8	-0.000697424		
507.9	1.336848941			507.9	-0.001780716			507.9	-0.000244031		
507.99	1.33594348			507.99	0.000897145			507.99	0.000157956		
508.1	1.333737083			508.1	0.002287397			508.1	0.000363233		
508.2	1.331937209			508.2	0.002511733			508.2	0.00039374		
508.3	1.330446924			508.3	0.001753206			508.3	0.000277328		
508.4	1.32996221			508.4	0.000368121			508.4	6.8727E-5		
508.49	1.33055059			508.49	-0.000965217			508.49	-0.000130565		
508.59	1.332365601			508.59	-0.001213537			508.59	-0.000165358		
508.7	1.333791641			508.7	0.000207701			508.7	5.0682E-5		
508.8	1.333873729			508.8	0.002260482			508.8	0.000359897		
508.9	1.332244044			508.9	0.003659546			508.9	0.000567424		
508.99	1.330443949			508.99	0.003441844			508.99	0.000531351		
509.1	1.329506074			509.1	0.001333549			509.1	0.000213106		
509.2	1.330953954			509.2	-0.000735409			509.2	-9.5618E-5		
509.3	1.334001929			509.3	-0.001261608			509.3	-0.000170377		
509.4	1.337711575			509.4	0.00084972			509.4	0.000154428		
509.49	1.339415064			509.49	0.005192263			509.49	0.000814613		
509.6	1.338021362			509.6	0.010933239			509.6	0.001678696		
509.7	1.333783353			509.7	0.015413365			509.7	0.002341362		
509.8	1.327316085			509.8	0.01684168			509.8	0.002535355		
509.9	1.321069582			509.9	0.014359697			509.9	0.002145897		
509.99	1.318028454			509.99	0.009404066			509.99	0.001399728		
510.1	1.318705703			510.1	0.004369913			510.1	0.000650633		
510.2	1.320873892			510.2	0.0015777			510.2	0.00023705		
510.3	1.323490102			510.3	0.001261649			510.3	0.000193565		
510.39	1.324406728			510.39	0.002302169			510.39	0.00035099		
510.49	1.323916112			510.49	0.003191139			510.49	0.000483559		
510.6	1.322610111			510.6	0.002806121			510.6	0.00042381		
510.7	1.322049443			510.7	0.001543976			510.7	0.000233911		
510.8	1.322327685			510.8	6.2455E-5			510.8	1.2282E-5		
510.89	1.323493033			510.89	-0.000853597			510.89	-0.000123652		
510.99	1.324824705			510.99	-0.000562479			510.99	-7.8272E-5		
511.1	1.325294682			511.1	0.000624444			511.1	0.000100744		
511.2	1.324539701			511.2	0.00167983			511.2	0.000258252		
511.3	1.322936309			511.3	0.001823297			511.3	0.000277423		
511.39	1.321459852			511.39	0.000792406			511.39	0.000120669		
511.49	1.321003075			511.49	-0.001188374			511.49	-0.000176988		
511.6	1.321692458			511.6	-0.002950089			511.6	-0.000440737		
511.7	1.322761728			511.7	-0.003845479			511.7	-0.000574361		
511.8	1.323568369			511.8	-0.003970458			511.8	-0.000592549		
511.89	1.32356869			511.89	-0.003975028			511.89	-0.000593337		
511.99	1.323137583			511.99	-0.004911536			511.99	-0.000734738		
512.1	1.323484874			512.1	-0.00703855			512.1	-0.001054933		
512.2	1.32524552			512.2	-0.009260054			512.2	-0.001389228		
512.3	1.328558782			512.3	-0.010416498			512.3	-0.001563051		
512.4	1.332265148			512.4	-0.009661317			512.4	-0.001447354		
512.5	1.335195516			512.5	-0.007124641			512.5	-0.001060404		
512.6	1.336482423			512.6	-0.003622467			512.6	-0.000526763		
512.7	1.336029615			512.7	-0.000103828			512.7	7.391E-6		
512.8	1.333986685			512.8	0.002551754			512.8	0.000407026		
512.9	1.331115152			512.9	0.003589984			512.9	0.000559016		
513	1.328484375			513	0.002763923			513	0.000429298		
513.1	1.327352157			513.1	0.000694132			513.1	0.000114668		
513.2	1.328033806			513.2	-0.001179718			513.2	-0.000167648		
513.3	1.329742526			513.3	-0.001676316			513.3	-0.00024058		
513.4	1.331052808			513.4	-0.000661308			513.4	-8.4975E-5		
513.5	1.33113414			513.5	0.000944283			513.5	0.000158594		
513.6	1.330065057			513.6	0.002077191			513.6	0.000328554		
513.7	1.328594705			513.7	0.002181621			513.7	0.000341911		
513.8	1.327429274			513.8	0.001307059			513.8	0.000207691		
513.9	1.327143962			513.9	-0.00017565			513.9	-1.7083E-5		
514	1.328022603			514	-0.001586383			514	-0.000229518		
514.1	1.329868539			514.1	-0.00204544			514.1	-0.000296776		
514.2	1.331738443			514.2	-0.000974392			514.2	-0.000131647		
514.3	1.332425007			514.3	0.00130264			514.3	0.000215428		
514.4	1.331331664			514.4	0.003499155			514.4	0.000547181		
514.5	1.329125759			514.5	0.00436977			514.5	0.00067512		
514.6	1.327116696			514.6	0.003594827			514.6	0.000554009		
514.7	1.326338685			514.7	0.001999309			514.7	0.000311142		
514.8	1.326736167			514.8	0.000668012			514.8	0.000110164		
514.9	1.327689532			514.9	0.000190077			514.9	3.9149E-5		
515	1.328466825			515	0.000538415			515	9.3172E-5		
515.1	1.328640174			515.1	0.001380619			515.1	0.000221298		
515.2	1.327938989			515.2	0.00213152			515.2	0.000334148		
515.3	1.326666921			515.3	0.002092537			515.3	0.000326184		
515.4	1.325612528			515.4	0.00090355			515.4	0.00014432		
515.5	1.325807029			515.5	-0.000938098			515.5	-0.000134629		
515.6	1.327422274			515.6	-0.002150905			515.6	-0.000316695		
515.7	1.329494341			515.7	-0.001746309			515.7	-0.000252632		
515.8	1.330556952			515.8	4.8956E-5			515.8	2.2043E-5		
515.9	1.329979725			515.9	0.001979572			515.9	0.00031496		
516	1.328260462			516	0.002831473			516	0.000441578		
516.1	1.32657898			516.1	0.002283677			516.1	0.000355545		
516.2	1.325711378			516.2	0.000886176			516.2	0.000142048		
516.3	1.325854231			516.3	-0.000654008			516.3	-9.1611E-5		
516.4	1.326778706			516.4	-0.001810675			516.4	-0.000266227		
516.5	1.328172181			516.5	-0.002284739			516.5	-0.000336696		
516.6	1.329565987			516.6	-0.0019188			516.6	-0.000279264		
516.7	1.330444699			516.7	-0.00089105			516.7	-0.000121426		
516.8	1.330541605			516.8	0.000241516			516.8	5.1438E-5		
516.9	1.330156813			516.9	0.000973553			516.9	0.000162482		
517	1.329768821			517	0.001254313			517	0.000204689		
517.1	1.3296399			517.1	0.001436026			517.1	0.000232221		
517.2	1.329536546			517.2	0.001804308			517.2	0.000288248		
517.3	1.329206152			517.3	0.002248189			517.3	0.000355416		
517.4	1.328637413			517.4	0.002532056			517.4	0.000397762		
517.5	1.327986791			517.5	0.002587862			517.5	0.000405202		
517.6	1.32725433			517.6	0.00241899			517.6	0.000378284		
517.7	1.326470732			517.7	0.001838958			517.7	0.000288701		
517.8	1.326004766			517.8	0.000619581			517.8	0.000102309		
517.9	1.326521186			517.9	-0.00093175			517.9	-0.000133326		
518	1.32817869			518	-0.001870192			518	-0.00027434		
518.1	1.330175407			518.1	-0.001348788			518.1	-0.000192088		
518.2	1.331219629			518.2	0.00042216			518.2	8.0267E-5		
518.3	1.330709694			518.3	0.002279416			518.3	0.0003635		
518.4	1.329189481			518.4	0.002995953			518.4	0.000470349		
518.5	1.327953165			518.5	0.002338211			518.5	0.000367784		
518.6	1.327855435			518.6	0.001057933			518.6	0.000172188		
518.7	1.328968829			518.7	0.00022738			518.7	4.7046E-5		
518.8	1.330568854			518.8	0.000573196			518.8	0.000102472		
518.9	1.331755266			518.9	0.002165			518.9	0.000348279		
519	1.331708739			519	0.004501747			519	0.000706184		
519.1	1.330122837			519.1	0.006605575			519.1	0.001024922		
519.2	1.327397772			519.2	0.007422229			519.2	0.001143787		
519.3	1.32471379			519.3	0.006407993			519.3	0.000983427		
519.4	1.323327817			519.4	0.004064455			519.4	0.00062373		
519.5	1.3237947			519.5	0.001686792			519.5	0.000262176		
519.6	1.325501422			519.6	0.00057214			519.6	9.4688E-5		
519.7	1.32713667			519.7	0.001125045			519.7	0.000181696		
519.8	1.327527448			519.8	0.002686785			519.8	0.000421252		
519.9	1.326386333			519.9	0.003972498			519.9	0.000615885		
520	1.324444095			520	0.003922221			520	0.000604772		
520.1	1.322976842			520.1	0.002364024			520.1	0.000364554		
520.2	1.322956795			520.2	0.00012468			520.2	2.2814E-5		
520.3	1.324417954			520.3	-0.001538135			520.3	-0.000229334		
520.4	1.326506			520.4	-0.001794258			520.4	-0.000266008		
520.5	1.328087642			520.5	-0.000637305			520.5	-8.669E-5		
520.6	1.328371459			520.6	0.001155588			520.6	0.000188621		
520.7	1.32731317			520.7	0.002546112			520.7	0.000400039		
520.8	1.32555318			520.8	0.002693907			520.8	0.000419736		
520.9	1.324199545			520.9	0.00142994			520.9	0.000224216		
521	1.324221949			521	-0.000566344			521	-8.1165E-5		
521.1	1.325807354			521.1	-0.001993603			521.1	-0.000297777		
521.2	1.328062575			521.2	-0.001828782			521.2	-0.000269743		
521.3	1.329586584			521.3	9.69E-6			521.3	1.4751E-5		
521.4	1.329332892			521.4	0.002446122			521.4	0.000388734		
521.5	1.327434897			521.5	0.004048504			521.5	0.000631351		
521.6	1.324952406			521.6	0.003900101			521.6	0.000604106		
521.7	1.323285886			521.7	0.002177603			521.7	0.000337601		
521.8	1.323173149			521.8	-0.000102951			521.8	-1.168E-5		
521.9	1.324521518			521.9	-0.001756976			521.9	-0.00026345		
522	1.326433368			522	-0.002052222			522	-0.000306514		
522.1	1.327888634			522.1	-0.001061276			522.1	-0.000152417		
522.2	1.328163252			522.2	0.000496482			522.2	8.7498E-5		
522.3	1.327310838			522.3	0.001617072			522.3	0.000258455		
522.4	1.326040461			522.4	0.00167596			522.4	0.000265494		
522.5	1.325323916			522.5	0.00078816			522.5	0.000128084		
522.6	1.325636554			522.6	-0.000212811			522.6	-2.5188E-5		
522.7	1.32665333			522.7	-0.000473475			522.7	-6.384E-5		
522.8	1.32750539			522.8	0.000293156			522.8	5.5311E-5		
522.9	1.327449551			522.9	0.001608197			522.9	0.000257593		
523	1.326340595			523	0.0026263			523	0.000412389		
523.1	1.324688206			523.1	0.002679274			523.1	0.000417803		
523.2	1.32329111			523.2	0.001648403			523.2	0.000257331		
523.3	1.322830206			523.3	-1.775E-6			523.3	3.377E-6		
523.4	1.323463312			523.4	-0.001423812			523.4	-0.000214229		
523.5	1.324648662			523.5	-0.00187406			523.5	-0.000282077		
523.6	1.325393317			523.6	-0.00126806			523.6	-0.000187976		
523.7	1.324912024			523.7	-0.000373408			523.7	-5.0944E-5		
523.8	1.323315493			523.8	-0.000447945			523.8	-6.4511E-5		
523.9	1.321784807			523.9	-0.002263435			523.9	-0.000345375		
524	1.321798988			524	-0.005394376			524	-0.000826711		
524.1	1.324069982			524.1	-0.008335674			524.1	-0.001278315		
524.2	1.327963474			524.2	-0.009517771			524.2	-0.001459275		
524.3	1.331935438			524.3	-0.008265874			524.3	-0.001263536		
524.4	1.334482183			524.4	-0.005159954			524.4	-0.000779652		
524.5	1.334917575			524.5	-0.00145481			524.5	-0.000203984		
524.6	1.333437255			524.6	0.001505414			524.6	0.000252808		
524.7	1.330986923			524.7	0.002900457			524.7	0.000464451		
524.8	1.32866885			524.8	0.002630599			524.8	0.000418538		
524.9	1.327396769			524.9	0.001283199			524.9	0.000208267		
525	1.327426866			525	-0.000193612			525	-1.9804E-5		
525.1	1.328401499			525.1	-0.000966423			525.1	-0.000137894		
525.2	1.3295067			525.2	-0.000701749			525.2	-9.539E-5		
525.3	1.33000962			525.3	0.000300706			525.3	6.0581E-5		
525.4	1.329582624			525.4	0.001317448			525.4	0.000217353		
525.5	1.328575877			525.5	0.001620814			525.5	0.000262667		
525.6	1.327756789			525.6	0.000980543			525.6	0.000162302		
525.7	1.327866388			525.7	-0.000154174			525.7	-1.3089E-5		
525.8	1.329047119			525.8	-0.000892155			525.8	-0.000125657		
525.9	1.330742679			525.9	-0.000480976			525.9	-5.943E-5		
526	1.331972158			526	0.001201223			526	0.000203642		
526.1	1.331967567			526.1	0.003563865			526.1	0.000570463		
526.2	1.33052223			526.2	0.005658038			526.2	0.000892447		
526.3	1.32811966			526.3	0.006619793			526.3	0.001036318		
526.4	1.325691117			526.4	0.006114021			526.4	0.000953019		
526.5	1.324156808			526.5	0.004527134			526.5	0.000704929		
526.6	1.323905173			526.6	0.002746846			526.6	0.000429588		
526.7	1.324590653			526.7	0.001680212			526.7	0.000265928		
526.8	1.325300411			526.8	0.001636627			526.8	0.000260363		
526.9	1.325273425			526.9	0.002116315			526.9	0.000334597		
527	1.324452672			527	0.002227981			527	0.000350593		
527.1	1.3235237			527.1	0.001428426			527.1	0.000225519		
527.2	1.3233247			527.2	-8.5021E-5			527.2	-8.812E-6		
527.3	1.324252147			527.3	-0.001508153			527.3	-0.000227877		
527.4	1.325961894			527.4	-0.002030563			527.4	-0.000306787		
527.5	1.327670104			527.5	-0.001286039			527.5	-0.000189128		
527.6	1.328517106			527.6	0.000468078			527.6	8.4503E-5		
527.7	1.327997906			527.7	0.002491124			527.7	0.000397867		
527.8	1.326166935			527.8	0.003788978			527.8	0.000596029		
527.9	1.323836718			527.9	0.003614149			527.9	0.000564819		
528	1.322172915			528	0.00201174			528	0.000314101		
528.1	1.321965354			528.1	-4.7298E-5			528.1	-4.798E-6		
528.2	1.322923555			528.2	-0.001357734			528.2	-0.000206526		
528.3	1.323956469			528.3	-0.001407304			528.3	-0.000213		
528.4	1.323995695			528.4	-0.000798419			528.4	-0.000118547		
528.5	1.32294278			528.5	-0.000717972			528.5	-0.000107425		
528.6	1.321650226			528.6	-0.002001209			528.6	-0.000307868		
528.7	1.32139761			528.7	-0.004506563			528.7	-0.000696492		
528.8	1.322910888			528.8	-0.007156461			528.8	-0.001106745		
528.9	1.325975972			528.9	-0.008655826			528.9	-0.001338495		
529	1.329497893			529	-0.008178484			529	-0.001262385		
529.1	1.332124518			529.1	-0.005851678			529.1	-0.000897037		
529.2	1.332893955			529.2	-0.002660336			529.2	-0.000397274		
529.3	1.331772119			529.3	2.2568E-5			529.3	2.0395E-5		
529.4	1.329601697			529.4	0.001193869			529.4	0.000199716		
529.5	1.32766202			529.5	0.000668395			529.5	0.000114691		
529.6	1.326949072			529.6	-0.000812891			529.6	-0.000117138		
529.7	1.32764994			529.7	-0.002115248			529.7	-0.000319224		
529.8	1.329151976			529.8	-0.002329282			529.8	-0.000350771		
529.9	1.330405488			529.9	-0.001248329			529.9	-0.000180302		
530	1.330556675			530	0.00054075			530	9.947E-5		
530.1	1.329404393			530.1	0.002046074			530.1	0.000332677		
530.2	1.32750982			530.2	0.002399274			530.2	0.00038453		
530.3	1.325892343			530.3	0.001394729			530.3	0.000225297		
530.4	1.325436496			530.4	-0.000407391			530.4	-5.6176E-5		
530.5	1.326372141			530.5	-0.001942546			530.5	-0.000294323		
530.6	1.328094505			530.6	-0.002319223			530.6	-0.000351034		
530.7	1.329544458			530.7	-0.0013049			530.7	-0.000190629		
530.8	1.329780174			530.8	0.000478577			530.8	8.863E-5		
530.9	1.328574215			530.9	0.001913635			530.9	0.00031101		
531	1.326599366			531	0.00196114			531	0.000315133		
531.1	1.325177855			531.1	0.000439982			531.1	7.5578E-5		
531.2	1.325351412			531.2	-0.001781697			531.2	-0.000270863		
531.3	1.327204549			531.3	-0.003264592			531.3	-0.000500388		
531.4	1.329660128			531.4	-0.00300489			531.4	-0.000456958		
531.5	1.331329934			531.5	-0.001114056			531.5	-0.000158439		
531.6	1.331350746			531.6	0.001374991			531.6	0.000231863		
531.7	1.329871203			531.7	0.003226338			531.7	0.000519313		
531.8	1.327724988			531.8	0.003720436			531.8	0.000592635		
531.9	1.325930216			531.9	0.002849155			531.9	0.000453248		
532	1.325223789			532	0.001196186			532	0.0001939		
532.1	1.325847665			532.1	-0.000312896			532.1	-4.0991E-5		
532.2	1.327323133			532.2	-0.000779332			532.2	-0.000111891		
532.3	1.328648284			532.3	0.000125375			532.3	3.1745E-5		
532.4	1.328818763			532.4	0.001881063			532.4	0.000307168		
532.5	1.327559327			532.5	0.003341662			532.5	0.00053376		
532.6	1.325559725			532.6	0.003543851			532.6	0.000561806		
532.7	1.324004938			532.7	0.002399079			532.7	0.000380236		
532.8	1.323678481			532.8	0.000755289			532.8	0.000122912		
532.9	1.324420694			532.9	-0.000298487			532.9	-4.0767E-5		
533	1.325325484			533	-0.000217581			533	-2.6856E-5		
533.1	1.32541613			533.1	0.000674729			533.1	0.000112965		
533.2	1.32424743			533.2	0.001442642			533.2	0.000231394		
533.3	1.322161986			533.3	0.001008621			533.3	0.00016046		
533.4	1.320333008			533.4	-0.001249558			533.4	-0.000194643		
533.5	1.320210056			533.5	-0.004864769			533.5	-0.000759553		
533.6	1.322606902			533.6	-0.008298561			533.6	-0.001295511		
533.7	1.326870957			533.7	-0.009668438			533.7	-0.001508923		
533.8	1.331075554			533.8	-0.00818685			533.8	-0.001273743		
533.9	1.333324909			533.9	-0.004692885			533.9	-0.000720832		
534	1.332974105			534	-0.001126296			534	-0.000158653		
534.1	1.330949774			534.1	0.000934412			534.1	0.000162879		
534.2	1.32877846			534.2	0.001101186			534.2	0.000185516		
534.3	1.327594054			534.3	0.000102335			534.3	2.6623E-5		
534.4	1.327630664			534.4	-0.001060555			534.4	-0.000156141		
534.5	1.328569178			534.5	-0.001567858			534.5	-0.000234683		
534.6	1.329652566			534.6	-0.001021429			534.6	-0.000147169		
534.7	1.330069077			534.7	0.00043966			534.7	8.3612E-5		
534.8	1.329173299			534.8	0.002052753			534.8	0.000336173		
534.9	1.327182556			534.9	0.002670174			534.9	0.000429851		
535	1.325198106			535	0.001670085			535	0.000269372		
535.1	1.324515033			535.1	-0.000432291			535.1	-6.184E-5		
535.2	1.325485235			535.2	-0.002261426			535.2	-0.000348078		
535.3	1.327298865			535.3	-0.002739504			535.3	-0.000421215		
535.4	1.328690844			535.4	-0.00180637			535.4	-0.000272503		
535.5	1.328904664			535.5	-0.000260953			535.5	-2.859E-5		
535.6	1.32790282			535.6	0.000975514			535.6	0.000164735		
535.7	1.326150653			535.7	0.001176608			535.7	0.000193632		
535.8	1.324476524			535.8	-1.2868E-5			535.8	4.014E-6		
535.9	1.323894662			535.9	-0.002355873			535.9	-0.00036525		
536	1.325130518			536	-0.00483255			536	-0.000753907		
536.1	1.327907523			536.1	-0.006001698			536.1	-0.000935994		
536.2	1.330843623			536.2	-0.005059733			536.2	-0.00078454		
536.3	1.332383271			536.3	-0.002530143			536.3	-0.000382457		
536.4	1.331919728			536.4	7.9254E-5			536.4	2.9893E-5		
536.5	1.330164307			536.5	0.001433526			536.5	0.000241153		
536.6	1.328435331			536.6	0.001230314			536.6	0.000206141		
536.7	1.327659988			536.7	0.000162129			536.7	3.6279E-5		
536.8	1.327949004			536.8	-0.000859016			536.8	-0.000124538		
536.9	1.328864864			536.9	-0.001191825			536.9	-0.000175849		
537	1.329749812			537	-0.000696357			537	-9.6236E-5		
537.1	1.330072907			537.1	0.000392241			537.1	7.6493E-5		
537.2	1.329516205			537.2	0.001505687			537.2	0.000251737		
537.3	1.328303479			537.3	0.001962482			537.3	0.000321906		
537.4	1.327122901			537.4	0.001435172			537.4	0.000236623		
537.5	1.326729165			537.5	0.000263535			537.5	5.0939E-5		
537.6	1.327336772			537.6	-0.000754499			537.6	-0.000109054		
537.7	1.328494569			537.7	-0.000927415			537.7	-0.00013477		
537.8	1.329404534			537.8	-0.000177555			537.8	-1.4718E-5		
537.9	1.329548093			537.9	0.001034645			537.9	0.000177508		
538	1.328838336			538	0.002060145			538	0.000338708		
538.1	1.327663113			538.1	0.002406823			538.1	0.000391543		
538.2	1.326569122			538.2	0.001961304			538.2	0.000319238		
538.3	1.326082036			538.3	0.000989392			538.3	0.000164811		
538.4	1.326387189			538.4	7.2985E-5			538.4	2.0369E-5		
538.5	1.327217612			538.5	-0.000215957			538.5	-2.4121E-5		
538.6	1.327903803			538.6	0.000348413			538.6	6.63E-5		
538.7	1.327796193			538.7	0.00138423			538.7	0.000230229		
538.8	1.32671527			538.8	0.002104713			538.8	0.000342537		
538.9	1.325163354			538.9	0.001771235			538.9	0.000287222		
539	1.324119775			539	0.00023792			539	4.3164E-5		
539.1	1.32443262			539.1	-0.001801461			539.1	-0.000279009		
539.2	1.326160982			539.2	-0.003161215			539.2	-0.000492362		
539.3	1.328401765			539.3	-0.002948795			539.3	-0.000456143		
539.4	1.329863093			539.4	-0.001262083			539.4	-0.000186381		
539.5	1.32974808			539.5	0.00090706			539.5	0.000158079		
539.6	1.328238144			539.6	0.002312475			539.6	0.000378666		
539.7	1.326299187			539.7	0.002299846			539.7	0.000373311		
539.8	1.324986544			539.8	0.001019835			539.8	0.000168362		
539.9	1.324957199			539.9	-0.000718286			539.9	-0.00010708		
540	1.326167022			540	-0.001955772			540	-0.000301762		
540.1	1.328023671			540.1	-0.001909058			540.1	-0.000291996		
540.2	1.329429106			540.2	-0.000331908			540.2	-3.9295E-5		
540.3	1.329283791			540.3	0.002181418			540.3	0.000360159		
540.4	1.327101221			540.4	0.004239105			540.4	0.000683034		
540.5	1.323636414			540.5	0.004371898			540.5	0.000697538		
540.6	1.320563817			540.6	0.002015334			540.6	0.000319425		
540.7	1.319591187			540.7	-0.001962695			540.7	-0.000310909		
540.8	1.321247499			540.8	-0.005726114			540.8	-0.000905288		
540.9	1.32468245			540.9	-0.00763591			540.9	-0.001206355		
541	1.328170441			541	-0.007150544			541	-0.001127092		
541.1	1.330269764			541.1	-0.00504961			541.1	-0.000790483		
541.2	1.330500813			541.2	-0.002748465			541.2	-0.000423182		
541.3	1.329514648			541.3	-0.001491293			541.3	-0.000224052		
541.4	1.328546563			541.4	-0.001603034			541.4	-0.000243249		
541.5	1.328627068			541.5	-0.002384285			541.5	-0.000367711		
541.6	1.329775471			541.6	-0.002594423			541.6	-0.000399802		
541.7	1.331020511			541.7	-0.001517163			541.7	-0.000226187		
541.8	1.331148605			541.8	0.00049617			541.8	9.5516E-5		
541.9	1.329723267			541.9	0.002174675			541.9	0.000360965		
542	1.327502853			542	0.002404122			542	0.000393596		
