Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:OCS (20:1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/138"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.5541		0.00974			500.08	99.800003052		
501.5	1.5568		0			501.05	99.900001526		
503	1.5615		0.004552			501.53	100		
504.4	1.563		0.009486			502.49	99.900001526		
505.9	1.5645		0.009425			503.46	100.099998474		
507.3	1.5694		0.0093			504.42	99.800003052		
508.8	1.5732		0.019017			505.39	100		
510.2	1.5786		0.018812			506.35	99.900001526		
511.7	1.5807		0.04313			507.31	99.800003052		
513.1	1.5722		0.058144			508.28	99.800003052		
514.5	1.5565		0.073728			509.24	99.699996948		
516	1.535		0.074785			510.21	99.599998474		
517.4	1.5165		0.060394			511.17	99.300003052		
518.9	1.5082		0.035277			512.14	99		
520.3	1.5146		0.010007			513.1	98.800003052		
521.8	1.5245		0.009823			514.07	98.5		
523.2	1.5279		0.00974			515.03	98.599998474		
524.7	1.5332		0			516	98.5		
526.1	1.5386		0.004666			516.96	98.599998474		
527.6	1.5422		0			517.92	99.199996948		
529	1.5485		0			518.89	99.300003052		
530.5	1.55		0.009222			519.85	99.599998474		
531.9	1.5489		0.004456			520.82	99.699996948		
533.4	1.5528		0			521.78	99.800003052		
534.8	1.5558		0.004322			522.75	100		
536.2	1.5588		0			523.71	99.800003052		
537.7	1.5623		0.004188			524.68	100		
539.1	1.5638		0.004148			525.64	99.900001526		
540.6	1.566		0.004095			526.6	99.900001526		
542	1.5688		0.004034			527.57	100		
543.5	1.5727		0.003954			528.53	100		
544.9	1.5759		0.00845			529.5	100		
546.4	1.5763		0.012972			530.46	99.800003052		
547.8	1.5762		0.012937			531.43	100		
549.3	1.5776		0.012865			532.39	100		
550.7	1.5773		0.017364			533.36	100		
552.2	1.5773		0.012797			534.32	99.900001526		
553.6	1.5795		0.012708			535.29	99.900001526		
555.1	1.5844		0.008082			536.25	100		
556.5	1.5885		0.016862			537.21	100		
558	1.5873		0.021296			538.18	99.900001526		
559.4	1.5881		0.016779			539.14	99.900001526		
560.8	1.5901		0.021093			540.11	100		
562.3	1.5907		0.021017			541.07	99.800003052		
563.7	1.5927		0.020894			542.04	99.900001526		
565.2	1.5936		0.025188			543	99.900001526		
566.6	1.593		0.025141			543.97	99.900001526		
568.1	1.5954		0.020636			544.93	99.800003052		
569.5	1.5984		0.024818			545.89	99.800003052		
571	1.6005		0.024679			546.86	99.699996948		
572.4	1.6019		0.028876			547.82	99.699996948		
573.9	1.6025		0.028774			548.79	99.800003052		
575.3	1.6046		0.028616			549.75	99.800003052		
576.8	1.6056		0.03278			550.72	99.599998474		
578.2	1.6081		0.028331			551.68	99.699996948		
579.6	1.6103		0.036663			552.65	99.699996948		
581.1	1.6092		0.036612			553.61	99.699996948		
582.5	1.6123		0.032161			554.57	99.699996948		
584	1.6147		0.040397			555.54	99.800003052		
585.4	1.6143		0.040309			556.5	99.599998474		
586.9	1.6155		0.040148			557.47	99.599998474		
588.3	1.6182		0.039915			558.43	99.599998474		
589.8	1.6207		0.043858			559.4	99.599998474		
591.2	1.6209		0.047893			560.36	99.5		
592.7	1.6209		0.047769			561.33	99.5		
594.1	1.6226		0.047561			562.29	99.5		
595.6	1.6232		0.051538			563.26	99.5		
597	1.6251		0.047188			564.22	99.599998474		
598.5	1.6289		0.050965			565.18	99.400001526		
599.9	1.6306		0.054829			566.15	99.400001526		
601.4	1.6306		0.058774			567.11	99.400001526		
602.8	1.6304		0.058635			568.08	99.5		
604.2	1.6318		0.058404			569.04	99.300003052		
605.7	1.6351		0.058063			570.01	99.300003052		
607.1	1.6359		0.065955			570.97	99.400001526		
608.6	1.6366		0.061707			571.94	99.300003052		
