Reference:	"Curtis et al. (2005)"
DOI:	"doi:DOI: 10.1364/ao.44.004102 "
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"126K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/9"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
52.069	1.771			52.069	0.0447		
55.927	1.763			55.927	0.0486		
59.785	1.759			59.785	0.0531		
63.643	1.759			63.643	0.0529		
67.501	1.763			67.501	0.054		
71.36	1.765			71.36	0.062		
75.218	1.763			75.218	0.0658		
79.076	1.764			79.076	0.0646		
82.934	1.767			82.934	0.0642		
86.792	1.772			86.792	0.0656		
90.65	1.776			90.65	0.0678		
94.508	1.783			94.508	0.0651		
98.366	1.793			98.366	0.0653		
102.224	1.808			102.224	0.0633		
106.082	1.827			106.082	0.072		
109.94	1.844			109.94	0.0876		
113.798	1.858			113.798	0.107		
117.656	1.87			117.656	0.127		
121.514	1.879			121.514	0.152		
125.372	1.881			125.372	0.181		
129.23	1.88			129.23	0.203		
133.088	1.878			133.088	0.229		
136.946	1.873			136.946	0.253		
140.805	1.864			140.805	0.278		
144.663	1.854			144.663	0.299		
148.521	1.839			148.521	0.323		
152.379	1.82			152.379	0.337		
156.237	1.804			156.237	0.345		
160.095	1.791			160.095	0.351		
163.953	1.783			163.953	0.354		
167.811	1.781			167.811	0.358		
171.669	1.781			171.669	0.367		
175.527	1.784			175.527	0.376		
179.385	1.796			179.385	0.39		
183.243	1.803			183.243	0.431		
187.101	1.796			187.101	0.472		
190.959	1.782			190.959	0.512		
194.817	1.761			194.817	0.553		
198.675	1.733			198.675	0.593		
202.533	1.697			202.533	0.634		
206.391	1.652			206.391	0.675		
210.249	1.597			210.249	0.712		
214.108	1.524			214.108	0.749		
217.966	1.435			217.966	0.761		
221.824	1.342			221.824	0.747		
225.682	1.253			225.682	0.705		
229.54	1.185			229.54	0.631		
233.398	1.148			233.398	0.549		
237.256	1.139			237.256	0.478		
241.114	1.138			241.114	0.435		
244.972	1.131			244.972	0.397		
248.83	1.126			248.83	0.348		
252.688	1.135			252.688	0.3		
256.546	1.152			256.546	0.269		
260.404	1.163			260.404	0.251		
264.262	1.17			264.262	0.229		
268.12	1.179			268.12	0.206		
271.978	1.187			271.978	0.192		
275.836	1.194			275.836	0.174		
279.694	1.201			279.694	0.158		
283.552	1.21			283.552	0.141		
287.411	1.219			287.411	0.129		
291.269	1.227			291.269	0.116		
295.127	1.235			295.127	0.106		
298.985	1.242			298.985	0.0954		
302.843	1.248			302.843	0.0849		
306.701	1.257			306.701	0.0703		
310.559	1.268			310.559	0.062		
314.417	1.278			314.417	0.0536		
318.275	1.288			318.275	0.0462		
322.133	1.298			322.133	0.0402		
325.991	1.307			325.991	0.0349		
329.849	1.317			329.849	0.0312		
333.707	1.326			333.707	0.0285		
337.565	1.335			337.565	0.0267		
341.423	1.342			341.423	0.0253		
345.281	1.349			345.281	0.0244		
349.139	1.355			349.139	0.0235		
352.997	1.361			352.997	0.0227		
356.855	1.366			356.855	0.022		
360.714	1.371			360.714	0.0213		
364.572	1.376			364.572	0.0204		
368.43	1.38			368.43	0.0196		
372.288	1.384			372.288	0.0188		
376.146	1.389			376.146	0.018		
380.004	1.393			380.004	0.0173		
383.862	1.397			383.862	0.0165		
387.72	1.4			387.72	0.0159		
391.578	1.404			391.578	0.0152		
395.436	1.408			395.436	0.0145		
399.294	1.412			399.294	0.0139		
403.152	1.415			403.152	0.0135		
407.01	1.419			407.01	0.0129		
410.868	1.422			410.868	0.0126		
414.726	1.426			414.726	0.0123		
418.584	1.429			418.584	0.012		
422.442	1.433			422.442	0.0119		
426.3	1.436			426.3	0.0117		
430.158	1.44			430.158	0.0116		
434.017	1.443			434.017	0.0116		
437.875	1.446			437.875	0.0115		
441.733	1.45			441.733	0.0116		
445.591	1.453			445.591	0.0117		
449.449	1.456			449.449	0.0119		
453.307	1.459			453.307	0.0121		
457.165	1.463			457.165	0.0123		
461.023	1.466			461.023	0.0126		
464.881	1.47			464.881	0.013		
468.739	1.473			468.739	0.0135		
472.597	1.477			472.597	0.0138		
476.455	1.48			476.455	0.0145		
480.313	1.484			480.313	0.0152		
484.171	1.488			484.171	0.016		
488.029	1.493			488.029	0.0172		
491.887	1.497			491.887	0.0186		
495.745	1.502			495.745	0.0207		
499.603	1.507			499.603	0.0235		
503.462	1.511			503.462	0.0273		
507.32	1.515			507.32	0.0321		
511.178	1.518			511.178	0.037		
515.036	1.519			515.036	0.0425		
518.894	1.52			518.894	0.0473		
522.752	1.519			522.752	0.0512		
526.61	1.519			526.61	0.0533		
530.468	1.519			530.468	0.0557		
534.326	1.52			534.326	0.0585		
538.184	1.52			538.184	0.06		
542.042	1.521			542.042	0.0608		
545.9	1.523			545.9	0.0626		
549.758	1.523			549.758	0.0678		
553.616	1.522			553.616	0.0696		
557.474	1.522			557.474	0.0701		
561.332	1.523			561.332	0.0715		
565.19	1.524			565.19	0.0728		
569.048	1.525			569.048	0.075		
572.906	1.525			572.906	0.0769		
576.765	1.526			576.765	0.0777		
580.623	1.527			580.623	0.0784		
584.481	1.528			584.481	0.0803		
588.339	1.53			588.339	0.0821		
592.197	1.531			592.197	0.0842		
596.055	1.532			596.055	0.0863		
599.913	1.533			599.913	0.0878		
603.771	1.534			603.771	0.0914		
607.629	1.535			607.629	0.0924		
611.487	1.537			611.487	0.096		
615.345	1.537			615.345	0.0992		
619.203	1.536			619.203	0.103		
623.061	1.534			623.061	0.105		
626.919	1.535			626.919	0.102		
630.777	1.536			630.777	0.107		
634.635	1.536			634.635	0.108		
638.493	1.537			638.493	0.111		
642.351	1.534			642.351	0.119		
646.209	1.53			646.209	0.117		
650.067	1.513			650.067	0.131		
