Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"40K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/110"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.08	1.5489			500.08	0.03695			500.08	98.9		
503.94	1.5473			503.94	0.029924			501.05	98.9		
507.8	1.545			507.8	0.03315			502.01	98.9		
511.65	1.5449			511.65	0.036257			502.98	98.8		
515.51	1.5439			515.51	0.042698			503.94	99		
519.37	1.5419			519.37	0.04581			504.9	99.1		
523.23	1.5398			523.23	0.045546			505.87	98.8		
527.09	1.5403			527.09	0.045183			506.83	99		
530.94	1.5409			530.94	0.048087			507.8	98.8		
534.8	1.5414			534.8	0.047714			508.76	98.9		
538.66	1.5437			538.66	0.047259			509.73	98.8		
542.52	1.5465			542.52	0.049971			510.69	98.8		
546.38	1.5486			546.38	0.052671			511.65	98.9		
550.23	1.5505			550.23	0.055339			512.62	98.8		
554.09	1.5524			554.09	0.057973			513.58	98.8		
557.95	1.5543			557.95	0.060558			514.55	98.7		
561.81	1.5567			561.81	0.06308			515.51	98.8		
565.67	1.5579			565.67	0.068705			516.48	98.7		
569.52	1.5596			569.52	0.068125			517.44	98.7		
573.38	1.562			573.38	0.073556			518.41	98.9		
577.24	1.5634			577.24	0.075971			519.37	98.7		
581.1	1.566			581.1	0.078271			520.34	98.7		
584.96	1.5682			584.96	0.083541			521.3	98.8		
588.81	1.5703			588.81	0.08578			522.26	98.9		
592.67	1.573			592.67	0.090894			523.23	98.7		
596.53	1.5745			596.53	0.096029			524.19	98.8		
600.39	1.5771			600.39	0.098099			525.16	98.7		
604.24	1.5796			604.24	0.10595			526.12	98.6		
608.1	1.5805			608.1	0.11096			527.09	98.6		
611.96	1.5818			611.96	0.11588			528.05	98.5		
615.82	1.5833			615.82	0.12073			529.02	98.6		
619.68	1.5856			619.68	0.12546			529.98	98.5		
623.53	1.5876			623.53	0.13299			530.94	98.5		
627.39	1.5885			627.39	0.14059			531.91	98.6		
631.25	1.5882			631.25	0.14826			532.87	98.6		
635.11	1.5883			635.11	0.153			533.84	98.5		
638.97	1.589			638.97	0.16045			534.8	98.5		
642.82	1.5889			642.82	0.16795			535.77	98.5		
646.68	1.5883			646.68	0.17547			536.73	98.6		
650.54	1.5874			650.54	0.18299			537.7	98.4		
654.4	1.5862			654.4	0.19051			538.66	98.4		
658.26	1.5847			658.26	0.19804			539.63	98.4		
662.11	1.583			662.11	0.20557			540.59	98.4		
665.97	1.5814			665.97	0.21305			541.55	98.4		
669.83	1.5783			669.83	0.22358			542.52	98.3		
673.69	1.5753			673.69	0.22842			543.48	98.4		
677.55	1.5723			677.55	0.23889			544.45	98.4		
681.4	1.5674			681.4	0.24686			545.41	98.4		
685.26	1.5636			685.26	0.25179			546.38	98.4		
689.12	1.5592			689.12	0.26251			547.34	98.3		
692.98	1.5538			692.98	0.2677			548.3	98.3		
696.84	1.5492			696.84	0.27562			549.27	98.3		
700.69	1.5433			700.69	0.28379			550.23	98.2		
704.55	1.5375			704.55	0.28906			551.2	98.1		
708.41	1.532			708.41	0.29716			552.16	98.2		
712.27	1.5248			712.27	0.30564			553.13	98.1		
716.12	1.5169			716.12	0.31136			554.09	98.1		
719.98	1.5095			719.98	0.31702			555.06	98.1		
723.84	1.502			723.84	0.3227			556.02	98		
727.7	1.4943			727.7	0.32843			556.99	98		
731.56	1.4863			731.56	0.33425			557.95	97.9		
735.41	1.4778			735.41	0.34021			558.91	98.1		
739.27	1.468			739.27	0.34646			559.88	97.9		
743.13	1.4579			743.13	0.34989			560.84	98		
746.99	1.4483			746.99	0.3532			561.81	97.8		
750.85	1.4388			750.85	0.35651			562.77	97.8		
754.7	1.4289			754.7	0.3599			563.74	97.8		
758.56	1.4184			758.56	0.36347			564.7	97.8		
762.42	1.4082			762.42	0.36399			565.67	97.8		
766.28	1.3979			766.28	0.36753			566.63	97.7		
770.13	1.3869			770.13	0.36826			567.59	97.7		
773.99	1.3763			773.99	0.3689			568.56	97.7		
777.85	1.3657			777.85	0.36954			569.52	97.7		
781.71	1.3545			781.71	0.37034			570.49	97.7		
785.57	1.3438			785.57	0.368			571.45	97.6		
789.42	1.3331			789.42	0.36867			572.42	97.5		
793.28	1.3219			793.28	0.36645			573.38	97.5		
797.14	1.3112			797.14	0.3641			574.35	97.4		
801	1.3008			801	0.36167			575.31	97.4		
804.86	1.2903			804.86	0.35927			576.28	97.4		
808.71	1.279			808.71	0.35703			577.24	97.4		
812.57	1.2678			812.57	0.35173			578.2	97.3		
816.43	1.2578			816.43	0.34617			579.17	97.4		
820.29	1.2488			820.29	0.34039			580.13	97.3		
824.15	1.2387			824.15	0.33784			581.1	97.3		
828	1.2288			828	0.32922			582.06	97.2		
831.86	1.2204			831.86	0.3233			583.03	97.2		
835.72	1.2114			835.72	0.31752			583.99	97.1		
839.58	1.2032			839.58	0.30856			584.96	97		
843.44	1.1957			843.44	0.30249			585.92	97		
847.29	1.1868			847.29	0.29667			586.89	97.1		
851.15	1.1793			851.15	0.28465			587.85	97		
855.01	1.1731			855.01	0.2784			588.81	96.9		
858.87	1.166			858.87	0.26934			589.78	97		
862.72	1.1597			862.72	0.26019			590.74	96.9		
866.58	1.1534			866.58	0.25107			591.71	96.8		
870.44	1.1484			870.44	0.23889			592.67	96.8		
874.3	1.1448			874.3	0.22952			593.64	96.8		
878.16	1.141			878.16	0.22024			594.6	96.7		
882.02	1.137			882.02	0.21105			595.56	96.6		
885.87	1.1341			885.87	0.19897			596.53	96.6		
889.73	1.1322			889.73	0.18973			597.49	96.6		
893.59	1.1298			893.59	0.18063			598.46	96.5		
897.45	1.1282			897.45	0.16876			599.42	96.5		
901.3	1.1272			901.3	0.15974			600.39	96.4		
905.16	1.1269			905.16	0.14806			601.35	96.4		
909.02	1.1271			909.02	0.1392			602.32	96.4		
912.88	1.128			912.88	0.12775			603.28	96.3		
916.74	1.1297			916.74	0.1191			604.24	96.2		
920.59	1.1308			920.59	0.11059			605.21	96.2		
924.45	1.1328			924.45	0.099589			606.17	96.1		
928.31	1.1358			928.31	0.091327			607.14	96.1		
932.17	1.1383			932.17	0.083208			608.1	96.1		
936.03	1.1419			936.03	0.072713			609.07	95.9		
939.88	1.1469			939.88	0.064911			610.03	95.9		
943.74	1.1511			943.74	0.059702			611	95.9		
947.6	1.1548			947.6	0.052151			611.96	95.8		
951.46	1.1593			951.46	0.044757			612.93	95.8		
955.31	1.1648			955.31	0.037532			613.89	95.7		
959.17	1.1703			959.17	0.032794			614.85	95.6		
963.03	1.1764			963.03	0.025859			615.82	95.6		
966.89	1.1824			966.89	0.02363			616.78	95.6		
970.75	1.1874			970.75	0.019146			617.75	95.5		
974.6	1.1933			974.6	0.01478			618.71	95.4		
