Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CH4 (1)"
Temperature:	"20K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/83"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
1000.2	1.3507		0.0032			3.07806	3248.8		
1001.1	1.3503		0.003173			3.078439	3248.4		
1002.1	1.3495		0.003163			3.078913	3247.9		
1003.1	1.3491		0.003157			3.079387	3247.4		
1004	1.3489		0.003151			3.079861	3246.9		
1005	1.3487		0.003146			3.080335	3246.4		
1006	1.3485		0.003142			3.08081	3245.9		
1006.9	1.3484		0.003139			1000.2	99.900001526		
1007.9	1.3483		0.003135			1000.6	99.900001526		
1008.8	1.3482		0.003131			1001.1	99.900001526		
1009.8	1.3481		0.003128			1001.6	99.900001526		
1010.8	1.348		0.003124			1002.1	99.900001526		
1011.7	1.348		0.003121			1002.6	99.900001526		
1012.7	1.3479		0.003119			1003.1	99.900001526		
1013.7	1.3479		0.003115			1003.5	99.900001526		
1014.6	1.3478		0.003112			1004	99.900001526		
1015.6	1.3478		0.003109			1004.5	99.900001526		
1016.6	1.3478		0.003105			1005	99.900001526		
1017.5	1.3477		0.003103			1005.5	99.900001526		
1018.5	1.3477		0.0031			1006	99.900001526		
1019.5	1.3477		0.003097			1006.4	99.900001526		
1020.4	1.3477		0.003095			1006.9	99.900001526		
1021.4	1.3477		0.003093			1007.4	99.900001526		
1022.3	1.3476		0.00309			1007.9	99.900001526		
1023.3	1.3476		0.003087			1008.4	99.900001526		
1024.3	1.3476		0.003085			1008.8	99.900001526		
1025.2	1.3476		0.003082			1009.3	99.900001526		
1026.2	1.3476		0.003081			1009.8	99.900001526		
1027.2	1.3476		0.003077			1010.3	99.900001526		
1028.1	1.3476		0.003075			1010.8	99.900001526		
1029.1	1.3476		0.003072			1011.3	99.900001526		
1030.1	1.3476		0.003069			1011.7	99.900001526		
1031	1.3476		0.003067			1012.2	99.900001526		
1032	1.3476		0.003065			1012.7	99.900001526		
1033	1.3476		0.003063			1013.2	99.900001526		
1033.9	1.3476		0.003059			1013.7	99.900001526		
1034.9	1.3476		0.003057			1014.1	99.900001526		
1035.8	1.3476		0.003055			1014.6	99.900001526		
1036.8	1.3476		0.003053			1015.1	99.900001526		
1037.8	1.3476		0.003051			1015.6	99.900001526		
1038.7	1.3476		0.003048			1016.1	99.900001526		
1039.7	1.3476		0.003045			1016.6	99.900001526		
1040.7	1.3475		0.003042			1017	99.900001526		
1041.6	1.3475		0.003039			1017.5	99.900001526		
1042.6	1.3475		0.003037			1018	99.900001526		
1043.6	1.3474		0.003033			1018.5	99.900001526		
1044.5	1.3473		0.00303			1019	99.900001526		
1045.5	1.3472		0.003027			1019.5	99.900001526		
1046.5	1.3467		0.003019			1019.9	99.900001526		
1047.4	1.3474		0.000265			1020.4	99.900001526		
1048.4	1.3479		0.003029			1020.9	99.900001526		
1049.4	1.3483		0.000277			1021.4	99.900001526		
1050.3	1.3491		0.003038			1021.9	99.900001526		
1051.3	1.3486		0.003028			1022.3	99.900001526		
1052.2	1.3484		0.003024			1022.8	99.900001526		
1053.2	1.3483		0.00302			1023.3	99.900001526		
1054.2	1.3482		0.003018			1023.8	99.900001526		
1055.1	1.3482		0.003015			1024.3	99.900001526		
1056.1	1.3481		0.003012			1024.8	99.900001526		
1057.1	1.3481		0.00301			1025.2	99.900001526		
1058	1.348		0.003006			1025.7	99.900001526		
1059	1.3479		0.003002			1026.2	99.900001526		
1060	1.3478		0.002998			1026.7	99.900001526		
1060.9	1.3473		0.002991			1027.2	99.900001526		
1061.9	1.348		0.000276			1027.7	99.900001526		
1062.9	1.3485		0.003002			1028.1	99.900001526		
1063.8	1.3489		0.000289			1028.6	99.900001526		
1064.8	1.3496		0.00301			1029.1	99.900001526		
1065.7	1.3491		0.003001			1029.6	99.900001526		
1066.7	1.3489		0.002997			1030.1	99.900001526		
1067.7	1.3488		0.002993			1030.5	99.900001526		
1068.6	1.3486		0.002988			1031	99.900001526		
1069.6	1.3481		0.00298			1031.5	99.900001526		
1070.6	1.349		0.00029			1032	99.900001526		
1071.5	1.3499		0.002997			1032.5	99.900001526		
1072.5	1.3494		0.00299			1033	99.900001526		
1073.5	1.3493		0.002987			1033.4	99.900001526		
1074.4	1.3493		0.002983			1033.9	99.900001526		
1075.4	1.3492		0.002981			1034.4	99.900001526		
1076.4	1.3492		0.002979			1034.9	99.900001526		
1077.3	1.3493		0.002976			1035.4	99.900001526		
1078.3	1.3493		0.002975			1035.8	99.900001526		
1079.3	1.3493		0.002972			1036.3	99.900001526		
1080.2	1.3493		0.002971			1036.8	99.900001526		
1081.2	1.3493		0.002969			1037.3	99.900001526		
1082.1	1.3494		0.002967			1037.8	99.900001526		
1083.1	1.3494		0.002964			1038.3	99.900001526		
1084.1	1.3494		0.002963			1038.7	99.900001526		
1085	1.3495		0.002961			1039.2	99.900001526		
1086	1.3495		0.002959			1039.7	99.900001526		
1087	1.3495		0.002958			1040.2	99.900001526		
1087.9	1.3496		0.002957			1040.7	99.900001526		
1088.9	1.3496		0.002955			1041.2	99.900001526		
1089.9	1.3496		0.002953			1041.6	99.900001526		
1090.8	1.3497		0.002951			1042.1	99.900001526		
1091.8	1.3497		0.002948			1042.6	99.900001526		
1092.8	1.3497		0.002947			1043.1	99.900001526		
1093.7	1.3498		0.002946			1043.6	99.900001526		
1094.7	1.3498		0.002944			1044	99.900001526		
1095.6	1.3498		0.002942			1044.5	99.900001526		
1096.6	1.3498		0.002941			1045	99.900001526		
1097.6	1.3498		0.002939			1045.5	99.900001526		
1098.5	1.3498		0.002936			1046	99.900001526		
1099.5	1.3497		0.002932			1046.5	99.900001526		
1100.5	1.3493		0.002926			1046.9	99.900001526		
1101	1.3485		0.002916			1047.4	100		
1101.4	1.3486		0.000316			1047.9	100		
1101.9	1.3491		0.002921			1048.4	99.900001526		
1102.4	1.3484		0.002913			1048.9	100		
1102.9	1.3481		0.002908			1049.4	100		
1103.4	1.3479		0.002905			1049.8	100		
1103.8	1.3477		0.002901			1050.3	99.900001526		
1104.3	1.3475		0.0029			1050.8	99.900001526		
1104.8	1.3474		0.002897			1051.3	99.900001526		
1105.3	1.3472		0.002896			1051.8	99.900001526		
1105.8	1.347		0.002892			1052.2	99.900001526		
1106.3	1.3465		0.002886			1052.7	99.900001526		
1106.7	1.3473		0.0003			1053.2	99.900001526		
1107.2	1.348		0.002899			1053.7	100		
1107.7	1.3475		0.002893			1054.2	99.900001526		
1108.2	1.3472		0.002888			1054.7	99.900001526		
1108.7	1.3466		0.002881			1055.1	99.900001526		
1109.1	1.3474		0.000302			1055.6	99.900001526		
1109.6	1.3481		0.002895			1056.1	99.900001526		
1110.1	1.3476		0.002889			1056.6	99.900001526		
1110.6	1.3474		0.002886			1057.1	99.900001526		
1111.1	1.3472		0.002882			1057.5	99.900001526		
1111.6	1.3467		0.002877			1058	99.900001526		
1112	1.3474		0.000303			1058.5	99.900001526		
1112.5	1.3482		0.00289			1059	99.900001526		
1113	1.3477		0.002885			1059.5	99.900001526		
1113.5	1.3476		5.0E-6			1060	99.900001526		
1114	1.3473		0.002878			1060.4	99.900001526		
1114.5	1.3468		0.002872			1060.9	99.900001526		
1114.9	1.3476		0.000306			1061.4	100		
1115.4	1.3484		0.002886			1061.9	100		
1115.9	1.348		0.002881			1062.4	99.900001526		
1116.4	1.3478		0.002878			1062.9	99.900001526		
1116.9	1.3477		0.002877			1063.3	100		
1117.3	1.3477		0.002875			1063.8	100		
1117.8	1.3476		0.002874			1064.3	100		
1118.3	1.3476		0.002872			1064.8	99.900001526		
1118.8	1.3475		0.00287			1065.3	99.900001526		
1119.3	1.3473		0.00287			1065.7	99.900001526		
1119.8	1.3469		0.002862			1066.2	100		
1120.2	1.3477		0.000309			1066.7	99.900001526		
1120.7	1.3486		0.002878			1067.2	99.900001526		
1121.2	1.3481		0.002873			1067.7	99.900001526		
1121.7	1.348		0.002871			1068.2	99.900001526		
1122.2	1.3479		0.002868			1068.6	99.900001526		
1122.7	1.3478		0.002867			1069.1	99.900001526		
1123.1	1.3477		0.002866			1069.6	99.900001526		
1123.6	1.3476		0.002862			1070.1	99.900001526		
1124.1	1.3472		0.002856			1070.6	100		
1124.6	1.348		0.000314			1071.1	100		
1125.1	1.3488		0.002872			1071.5	99.900001526		
1125.5	1.3483		0.002866			1072	99.900001526		
1126	1.3481		0.002864			1072.5	99.900001526		
1126.5	1.3479		0.00286			1073	99.900001526		
1127	1.3475		0.002854			1073.5	99.900001526		
1127.5	1.3483		0.000319			1073.9	99.900001526		
1128	1.349		0.002869			1074.4	99.900001526		
1128.4	1.3485		0.002862			1074.9	99.900001526		
1128.9	1.3483		0.002859			1075.4	99.900001526		
1129.4	1.3478		0.002854			1075.9	99.900001526		
1129.9	1.3486		0.000323			1076.4	99.900001526		
1130.4	1.3494		0.002867			1076.8	99.900001526		
1130.8	1.349		0.002862			1077.3	99.900001526		
1131.3	1.3488		0.002859			1077.8	99.900001526		
1131.8	1.3487		0.002856			1078.3	99.900001526		
1132.3	1.3485		0.002856			1078.8	99.900001526		
1132.8	1.3481		0.00285			1079.3	99.900001526		
1133.3	1.3489		0.000328			1079.7	99.900001526		
1133.7	1.3497		0.002865			1080.2	99.900001526		
1134.2	1.3493		0.002859			1080.7	100		
1134.7	1.3492		0.002857			1081.2	99.900001526		
1135.2	1.3491		0.002856			1081.7	99.900001526		
1135.7	1.3491		0.002855			1082.1	99.900001526		
1136.2	1.3491		0.002854			1082.6	99.900001526		
1136.6	1.349		0.002853			1083.1	99.900001526		
1137.1	1.349		0.002851			1083.6	99.900001526		
