Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"40K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/251"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6424071		0.116817		
14.981251	1.6372115		0.127662		
14.959624	1.6319091		0.120754		
14.938059	1.6311058		0.11984		
14.916557	1.6315464		0.117269		
14.895116	1.6326925		0.118601		
14.873737	1.6323383		0.120575		
14.852419	1.6328596		0.118267		
14.831162	1.6336852		0.121388		
14.809966	1.6336323		0.121452		
14.78883	1.6340117		0.122612		
14.767755	1.6336659		0.124417		
14.74674	1.6335691		0.123732		
14.725784	1.6332587		0.125715		
14.704888	1.6337936		0.122878		
14.684051	1.6354041		0.124814		
14.663273	1.6359139		0.126345		
14.642553	1.6364167		0.127		
14.621893	1.6361076		0.12953		
14.60129	1.6365067		0.127166		
14.580745	1.6377791		0.129329		
14.560258	1.6386281		0.129635		
14.539829	1.6395134		0.131697		
14.519457	1.6392463		0.133986		
14.499142	1.6395303		0.132907		
14.478883	1.6398095		0.135659		
14.458682	1.6402095		0.134167		
14.438536	1.6414589		0.135839		
14.418447	1.6420898		0.137107		
14.398413	1.6430868		0.137636		
14.378435	1.643241		0.141		
14.358512	1.6433472		0.140006		
14.338645	1.6439173		0.142118		
14.318832	1.6445645		0.141623		
14.299074	1.6459152		0.14309		
14.27937	1.6462536		0.145822		
14.259721	1.6465884		0.145743		
14.240126	1.6466514		0.148482		
14.220584	1.6471149		0.146846		
14.201096	1.6484901		0.148741		
14.181662	1.6493773		0.149848		
14.16228	1.6505639		0.151089		
14.142951	1.6506847		0.154651		
14.123676	1.6507495		0.153983		
14.104452	1.6512125		0.156268		
14.085281	1.6518603		0.155741		
14.066162	1.6530089		0.157768		
14.047094	1.6533521		0.159645		
14.028079	1.6539607		0.159991		
14.009114	1.6541598		0.162684		
13.990201	1.6547659		0.161398		
13.971339	1.6559383		0.163773		
13.952528	1.6568333		0.164143		
13.933767	1.6580521		0.165957		
13.915057	1.6584262		0.168374		
13.896397	1.6591119		0.168177		
13.877787	1.6598362		0.170759		
13.859226	1.6608318		0.170144		
13.840716	1.6621701		0.172858		
13.822254	1.6628111		0.174192		
13.803842	1.6637519		0.175317		
13.785479	1.6643827		0.177414		
13.767164	1.6655885		0.176984		
13.748899	1.6669896		0.179829		
13.730681	1.668209		0.180379		
13.712512	1.6694688		0.183174		
13.694391	1.6700993		0.184798		
13.676317	1.6712776		0.185471		
13.658292	1.6725485		0.187706		
13.640313	1.6742102		0.188162		
13.622382	1.6757174		0.19173		
13.604498	1.6766197		0.193152		
13.586661	1.677774		0.195175		
13.568871	1.6789016		0.196736		
13.551127	1.6808581		0.197374		
13.53343	1.6829912		0.200484		
13.515778	1.6848458		0.202635		
13.498173	1.6863345		0.206395		
13.480614	1.6873989		0.208672		
13.4631	1.6888507		0.210931		
13.445631	1.6904737		0.213537		
13.428208	1.6925253		0.215806		
13.41083	1.6942958		0.220269		
13.393497	1.695344		0.223749		
13.376209	1.6962545		0.227217		
13.358965	1.6972393		0.23005		
13.341765	1.6988054		0.232691		
13.32461	1.7004371		0.236841		
13.307499	1.7018116		0.240756		
13.290432	1.7025836		0.246006		
13.273408	1.7026068		0.250102		
13.256429	1.7029723		0.253106		
13.239492	1.7036864		0.256911		
13.222599	1.7047463		0.260252		
13.205748	1.7054281		0.265884		
13.188941	1.7053899		0.270184		
13.172176	1.7051954		0.27482		
13.155454	1.7046679		0.278989		
13.138775	1.7047436		0.281771		
13.122137	1.7051522		0.286523		
13.105542	1.705347		0.290853		
13.088988	1.7047754		0.297024		
13.072477	1.7034529		0.301159		
13.056006	1.7024624		0.304928		
13.039578	1.7017545		0.308655		
13.023191	1.7016533		0.312064		
13.006844	1.7011701		0.31801		
12.990539	1.6999502		0.322465		
12.974275	1.6982099		0.32787		
12.958051	1.6963755		0.330941		
12.941868	1.6953375		0.334382		
12.925725	1.6943951		0.338655		
12.909622	1.6934784		0.342742		
12.89356	1.6917366		0.348755		
12.877537	1.6894922		0.352088		
12.861555	1.6874697		0.35623		
12.845611	1.6858585		0.358716		
12.829708	1.6849347		0.3625		
12.813843	1.6836447		0.367236		
12.798018	1.6820793		0.371386		
12.782232	1.6798886		0.376722		
12.766485	1.6777165		0.37948		
12.750776	1.6760068		0.383819		
12.735106	1.6742298		0.387566		
12.719475	1.6723788		0.392281		
12.703882	1.6697926		0.397242		
12.688327	1.6669156		0.400911		
12.67281	1.6640632		0.404642		
12.657331	1.6617974		0.40682		
12.64189	1.6601233		0.410523		
12.626486	1.6583773		0.414271		
12.61112	1.6563555		0.418835		
12.595791	1.6538589		0.423042		
12.5805	1.6515557		0.426368		
12.565245	1.6494735		0.430465		
12.550028	1.6475157		0.434221		
12.534847	1.6454965		0.439122		
12.519703	1.6429572		0.444073		
12.504596	1.6400499		0.448854		
12.489525	1.6370306		0.453222		
12.47449	1.6341829		0.457429		
12.459491	1.6313602		0.462192		
12.444529	1.6283179		0.467158		
12.429602	1.6248211		0.472596		
12.414711	1.620823		0.477621		
12.399856	1.616785		0.482054		
12.385036	1.6127316		0.486838		
12.370252	1.6085535		0.491443		
12.355503	1.6041475		0.496473		
12.340789	1.599306		0.501407		
12.32611	1.5941535		0.506029		
12.311465	1.5887424		0.510471		
12.296856	1.5834061		0.514139		
12.282281	1.5780466		0.518493		
12.267741	1.5724889		0.522352		
12.253235	1.5666677		0.52669		
12.238764	1.5604711		0.530427		
12.224326	1.5542968		0.533695		
12.209923	1.548026		0.537237		
12.195553	1.5417079		0.540171		
12.181218	1.5351475		0.5438		
12.166916	1.5283209		0.54646		
12.152647	1.5213124		0.549495		
12.138412	1.5140995		0.551601		
12.12421	1.5070629		0.553436		
12.110042	1.499913		0.555523		
12.095906	1.492748		0.55678		
12.081804	1.4854444		0.55858		
12.067734	1.4781278		0.559062		
12.053697	1.4710391		0.559916		
12.039693	1.4639805		0.560287		
12.025721	1.4570492		0.560661		
12.011781	1.4500593		0.561021		
11.997874	1.4431317		0.560879		
11.983999	1.436143		0.561063		
11.970156	1.4292078		0.560309		
11.956345	1.4224398		0.559884		
11.942566	1.4157414		0.558938		
11.928819	1.4091617		0.558148		
11.915103	1.4025199		0.557178		
11.901418	1.3960249		0.555672		
11.887765	1.3897256		0.554264		
11.874144	1.3835528		0.552617		
11.860553	1.3774434		0.551094		
11.846994	1.3714024		0.549184		
11.833465	1.3655326		0.547223		
11.819968	1.3597895		0.545148		
11.806501	1.3541675		0.542992		
11.793065	1.3486753		0.540701		
11.779659	1.3433599		0.538289		
11.766284	1.3381855		0.535919		
11.752939	1.3331219		0.533441		
11.739625	1.3282349		0.530862		
11.72634	1.3235025		0.528362		
11.713086	1.3188676		0.525863		
11.699861	1.3143235		0.523367		
11.686667	1.309863		0.520861		
11.673502	1.3055189		0.518307		
11.660366	1.3011863		0.51597		
11.647261	1.2969067		0.513316		
11.634184	1.2927232		0.510855		
11.621137	1.2885882		0.508237		
11.608119	1.2844904		0.505744		
11.595131	1.280428		0.503029		
11.582171	1.2765674		0.500177		
11.56924	1.2728058		0.497619		
11.556338	1.2690855		0.494913		
11.543465	1.2653324		0.492481		
11.530621	1.2616292		0.489562		
11.517805	1.2581084		0.486831		
11.505017	1.2546783		0.484055		
11.492258	1.2513761		0.481348		
11.479528	1.2480146		0.478974		
11.466825	1.244623		0.476256		
11.45415	1.2412456		0.47375		
11.441504	1.2379359		0.470847		
11.428885	1.2347999		0.468122		
11.416294	1.2317266		0.465447		
11.403731	1.228673		0.462898		
11.391195	1.2255072		0.460487		
11.378687	1.222331		0.457707		
11.366207	1.2192408		0.455002		
11.353754	1.2163148		0.452011		
11.341328	1.2135572		0.449353		
11.328929	1.2107779		0.446832		
11.316557	1.2078995		0.444437		
11.304212	1.2048789		0.441967		
11.291894	1.2019346		0.43907		
11.279603	1.1991954		0.436288		
11.267339	1.1965476		0.433649		
11.255102	1.193805		0.431323		
11.24289	1.1908858		0.42886		
11.230706	1.1879306		0.426171		
11.218548	1.1850957		0.423255		
11.206416	1.1824607		0.42035		
11.19431	1.1799159		0.417706		
11.18223	1.1772581		0.415301		
11.170177	1.1743862		0.412869		
11.158149	1.1714084		0.410111		
11.146147	1.1685966		0.406963		
11.134171	1.1660334		0.403939		
11.122221	1.1635351		0.401187		
11.110297	1.1608677		0.398701		
11.098397	1.1579196		0.396081		
11.086524	1.1550123		0.392772		
11.074676	1.1523792		0.389464		
11.062853	1.1500054		0.38613		
11.051055	1.1476102		0.383454		
11.039282	1.1449493		0.380648		
11.027535	1.1421192		0.377684		
11.015812	1.1393161		0.374198		
11.004115	1.1368657		0.370389		
10.992442	1.1346647		0.367026		
10.980794	1.1324743		0.363811		
10.96917	1.1299444		0.361151		
10.957571	1.1272207		0.3575		
10.945997	1.1247173		0.353744		
10.934447	1.1225497		0.34961		
10.922921	1.1206983		0.345935		
10.91142	1.1186976		0.342802		
10.899943	1.1164298		0.339428		
10.88849	1.1139931		0.335886		
10.877061	1.111805		0.331395		
10.865656	1.1101106		0.327207		
10.854275	1.1086463		0.323308		
10.842918	1.1069598		0.320194		
10.831584	1.1048655		0.316648		
10.820274	1.1027858		0.312482		
10.808988	1.1010672		0.307911		
10.797725	1.0998621		0.303367		
10.786486	1.0987911		0.299692		
10.77527	1.0974154		0.296212		
10.764077	1.0957325		0.292549		
10.752908	1.0940535		0.288182		
10.741762	1.0928341		0.283363		
10.730639	1.0920969		0.278916		
10.719538	1.0913961		0.275174		
10.708461	1.0903326		0.271702		
10.697407	1.08898		0.267747		
10.686375	1.0878429		0.263027		
10.675367	1.0871883		0.258317		
10.66438	1.0869529		0.253818		
10.653417	1.086649		0.250336		
10.642476	1.0859178		0.246722		
10.631557	1.0850043		0.242699		
10.620661	1.0842622		0.238069		
10.609787	1.0840973		0.233111		
10.598935	1.084254		0.22907		
10.588106	1.0842824		0.225296		
10.577299	1.083857		0.222009		
10.566513	1.0833047		0.217449		
10.55575	1.0832134		0.212778		
10.545008	1.0835843		0.208111		
10.534289	1.0841655		0.204196		
10.523591	1.0843782		0.200877		
10.512915	1.084317		0.196869		
10.50226	1.0843002		0.1927		
10.491627	1.0847368		0.187695		
10.481016	1.0856288		0.183559		
10.470426	1.0865449		0.179652		
10.459857	1.087139		0.17644		
10.44931	1.087409		0.172471		
10.438784	1.0879903		0.167838		
10.428279	1.0890952		0.163283		
10.417795	1.0906186		0.15907		
10.407333	1.0919853		0.15598		
10.396891	1.0929396		0.152504		
10.38647	1.0938042		0.14875		
10.37607	1.0949928		0.144263		
10.365691	1.0967554		0.140042		
10.355333	1.0987462		0.136515		
10.344995	1.1004799		0.133644		
10.334678	1.1018313		0.130564		
10.324382	1.1031427		0.126925		
10.314106	1.1050105		0.12261		
10.30385	1.1073703		0.119245		
10.293615	1.1097028		0.116376		
10.2834	1.1116528		0.114144		
10.273206	1.1132455		0.111346		
10.263031	1.1149911		0.108043		
10.252877	1.1171655		0.104628		
10.242743	1.1197619		0.101609		
10.232629	1.1222134		0.099719		
10.222535	1.1242413		0.097642		
10.21246	1.1259105		0.095656		
10.202406	1.1278335		0.092284		
10.192371	1.1302883		0.089753		
10.182356	1.132959		0.087308		
10.172361	1.1353558		0.08622		
10.162385	1.1371576		0.08463		
10.152429	1.1388734		0.082553		
10.142492	1.1408469		0.080072		
10.132575	1.1433552		0.07756		
10.122677	1.1459164		0.076338		
10.112798	1.1480622		0.075163		
10.102939	1.1497427		0.074206		
10.093099	1.151337		0.072147		
10.083278	1.1533885		0.070013		
10.073476	1.1557856		0.068261		
10.063693	1.1581011		0.067344		
10.053929	1.1598923		0.066751		
10.044185	1.1613083		0.065575		
10.034458	1.1628368		0.063829		
10.024751	1.1647366		0.061989		
10.015063	1.1668936		0.06059		
10.005393	1.168875		0.059876		
9.995742	1.1704013		0.059195		
9.9861095	1.1717023		0.057958		
9.9764955	1.1732136		0.056207		
9.9669001	1.1751174		0.05452		
9.9573231	1.1772103		0.053351		
9.9477644	1.17903		0.052839		
9.9382242	1.1804595		0.052048		
9.9287021	1.1817883		0.050894		
9.9191984	1.1832953		0.049369		
9.9097128	1.1850752		0.047983		
9.9002453	1.1868905		0.047033		
9.8907959	1.1884283		0.04636		
9.8813645	1.1898063		0.045187		
9.8719511	1.1912199		0.043944		
9.8625556	1.1930041		0.042047		
9.8531779	1.194986		0.041182		
9.8438181	1.1969379		0.039959		
9.8344761	1.1987076		0.039582		
9.8251518	1.200364		0.038275		
9.8158451	1.2022925		0.037251		
9.806556	1.2042682		0.036443		
9.7972845	1.2062462		0.035781		
9.7880306	1.2079742		0.035611		
9.7787941	1.2095887		0.034793		
9.769575	1.2112055		0.03437		
9.7603732	1.2129642		0.033321		
9.7511888	1.2147326		0.033249		
9.7420217	1.2163635		0.032635		
9.7328718	1.2177627		0.032783		
9.723739	1.2190901		0.031783		
9.7146234	1.2206373		0.031307		
9.7055248	1.2223357		0.030467		
9.6964433	1.2239818		0.03057		
9.6873788	1.2253015		0.030354		
9.6783311	1.2264825		0.03008		
9.6693004	1.2277494		0.029274		
9.6602865	1.2292466		0.028649		
9.6512894	1.2309069		0.028094		
9.6423091	1.2323547		0.028352		
9.6333454	1.2335231		0.028024		
9.6243984	1.234602		0.027819		
9.615468	1.2358155		0.026872		
9.6065541	1.2373979		0.026235		
9.5976568	1.2389774		0.026136		
9.5887759	1.2403109		0.026207		
9.5799115	1.2412829		0.026332		
9.5710634	1.2422552		0.025545		
9.5622316	1.2435719		0.024844		
9.5534162	1.2451328		0.024274		
9.5446169	1.2466572		0.024367		
9.5358339	1.2477959		0.024639		
9.527067	1.2486554		0.024488		
9.5183162	1.2496379		0.023774		
9.5095815	1.2509659		0.023039		
9.5008628	1.2525605		0.022602		
9.4921601	1.253968		0.022989		
9.4834733	1.2549551		0.023159		
9.4748024	1.255701		0.023065		
9.4661473	1.2567279		0.021999		
9.457508	1.2581296		0.021588		
9.4488845	1.2597675		0.021016		
9.4402767	1.2610775		0.021955		
9.4316846	1.2619911		0.021675		
9.4231081	1.2627672		0.021968		
9.4145471	1.2637824		0.020731		
9.4060017	1.2651841		0.020699		
9.3974719	1.2665889		0.020345		
9.3889574	1.2677423		0.02105		
9.3804584	1.268524		0.020924		
9.3719748	1.2693222		0.020719		
9.3635064	1.2704427		0.019815		
9.3550534	1.2718127		0.019754		
9.3466156	1.2731413		0.019607		
9.3381931	1.2741801		0.020186		
9.3297857	1.2750202		0.019855		
9.3213934	1.2759486		0.019742		
9.3130162	1.2770738		0.019074		
9.3046541	1.2783701		0.019065		
9.2963069	1.2795419		0.019061		
9.2879747	1.2805585		0.019199		
9.2796575	1.2814993		0.01897		
9.2713551	1.2825997		0.018569		
9.2630676	1.2838696		0.018281		
9.2547948	1.2852298		0.018142		
9.2465369	1.2864653		0.018378		
9.2382936	1.2876268		0.018233		
9.2300651	1.2887593		0.018338		
9.2218511	1.2900503		0.017816		
9.2136518	1.2914909		0.017971		
9.2054671	1.2929852		0.017767		
9.1972969	1.2945179		0.018169		
9.1891412	1.2960114		0.018318		
9.1809999	1.2974646		0.018924		
9.172873	1.2989343		0.019182		
9.1647605	1.3002736		0.020227		
9.1566624	1.3015636		0.020538		
9.1485786	1.3027277		0.021859		
9.140509	1.3037612		0.022304		
9.1324536	1.3045942		0.023784		
9.1244124	1.3052702		0.02409		
9.1163854	1.3059009		0.025222		
9.1083725	1.3066112		0.025177		
9.1003736	1.3073977		0.026286		
9.0923888	1.3081373		0.026527		
9.084418	1.3087192		0.027897		
9.0764612	1.3091227		0.028119		
9.0685182	1.3095469		0.028992		
9.0605892	1.3100621		0.028942		
9.052674	1.31072		0.02972		
9.0447727	1.3113422		0.03009		
9.0368851	1.3117779		0.031244		
9.0290113	1.3120272		0.031588		
9.0211511	1.3121952		0.032361		
9.0133047	1.3125633		0.032016		
9.0054719	1.3131289		0.032743		
8.9976527	1.3137085		0.032871		
8.989847	1.3140411		0.034211		
8.9820549	1.3141145		0.03432		
8.9742763	1.3142475		0.034889		
8.9665111	1.3145885		0.034536		
8.9587594	1.3151755		0.035083		
8.9510211	1.315655		0.03556		
8.9432961	1.3157956		0.036669		
8.9355844	1.3156592		0.036889		
8.927886	1.3157182		0.036855		
8.9202009	1.3161595		0.036567		
8.912529	1.3167548		0.037085		
8.9048703	1.3171047		0.03779		
8.8972247	1.3170473		0.038684		
8.8895923	1.31684		0.038691		
8.8819729	1.3169483		0.038429		
8.8743666	1.3174257		0.038236		
8.8667733	1.3180092		0.038693		
8.859193	1.3181702		0.039707		
8.8516257	1.3179496		0.040088		
8.8440712	1.3177291		0.040074		
8.8365297	1.3179739		0.03933		
8.8290009	1.3185328		0.039602		
8.821485	1.3190214		0.039874		
8.8139819	1.3190471		0.041079		
8.8064916	1.3187401		0.041		
8.799014	1.3186305		0.040901		
8.791549	1.3189318		0.04019		
8.7840967	1.3194953		0.040479		
8.776657	1.319864		0.040895		
8.76923	1.3198095		0.041759		
8.7618155	1.3195368		0.041629		
8.7544135	1.3195184		0.041312		
8.747024	1.3199381		0.040718		
8.7396469	1.3204269		0.041233		
8.7322823	1.3206638		0.041504		
8.7249301	1.3205112		0.042302		
8.7175903	1.3203294		0.041697		
8.7102628	1.3204616		0.041597		
8.7029477	1.3209372		0.04092		
8.6956448	1.3214085		0.041689		
8.6883541	1.3215235		0.041887		
8.6810757	1.3212862		0.042596		
8.6738094	1.3211383		0.041698		
8.6665553	1.321398		0.041584		
8.6593133	1.3219575		0.040957		
8.6520834	1.3223479		0.041971		
8.6448656	1.3223461		0.041926		
8.6376598	1.3221186		0.042483		
8.630466	1.3221496		0.041267		
8.6232842	1.3225829		0.04143		
8.6161143	1.323162		0.04087		
8.6089564	1.3234735		0.042082		
8.6018103	1.3233702		0.041873		
8.5946761	1.3231609		0.04229		
8.5875537	1.3233137		0.040936		
8.5804431	1.3238916		0.041218		
8.5733442	1.324388		0.041029		
8.5662571	1.3245315		0.042064		
8.5591817	1.3243406		0.041769		
8.552118	1.3242869		0.041666		
8.545066	1.3246595		0.040646		
8.5380255	1.3252672		0.041008		
8.5309967	1.3256667		0.041092		
8.5239794	1.3256494		0.04197		
8.5169736	1.3254877		0.041391		
8.5099794	1.3256021		0.041221		
8.5029966	1.3260931		0.040377		
8.4960253	1.3266415		0.040986		
8.4890654	1.3268743		0.041063		
8.4821169	1.3267783		0.041694		
8.4751797	1.3267601		0.040807		
8.4682539	1.3270867		0.040753		
8.4613394	1.3276575		0.040116		
8.4544362	1.3281126		0.040966		
8.4475443	1.328244		0.040882		
8.4406635	1.3281724		0.041432		
8.433794	1.328214		0.040529		
8.4269357	1.3285824		0.040542		
8.4200885	1.3291425		0.039985		
8.4132524	1.3295271		0.040891		
8.4064274	1.3296172		0.040667		
8.3996134	1.3295957		0.041118		
8.3928105	1.3297653		0.040134		
8.3860186	1.3302442		0.040316		
8.3792377	1.3307813		0.039948		
8.3724678	1.3311139		0.040842		
8.3657088	1.3311362		0.040714		
8.3589607	1.331126		0.04095		
8.3522234	1.3313193		0.040174		
8.345497	1.3318232		0.040208		
8.3387815	1.3323016		0.040218		
8.3320767	1.3324856		0.040924		
8.3253827	1.3324117		0.040811		
8.3186995	1.3324618		0.040596		
8.312027	1.3328761		0.039905		
8.3053652	1.3334689		0.040152		
8.298714	1.333845		0.040433		
8.2920735	1.3338713		0.041021		
8.2854436	1.3338203		0.040653		
8.2788243	1.3340064		0.040434		
8.2722156	1.3345149		0.03988		
8.2656174	1.3350238		0.040431		
8.2590297	1.3352356		0.040615		
8.2524526	1.3352166		0.041032		
8.2458859	1.3352606		0.040478		
8.2393296	1.3356005		0.040322		
8.2327837	1.336134		0.040023		
8.2262483	1.3365401		0.040661		
8.2197232	1.3366695		0.040762		
8.2132085	1.3366715		0.041047		
8.206704	1.3368301		0.040461		
8.2002099	1.3371864		0.040586		
8.193726	1.3376074		0.04033		
8.1872524	1.3379299		0.040905		
8.180789	1.338059		0.04088		
8.1743358	1.3381304		0.041138		
8.1678928	1.3382843		0.040711		
8.1614599	1.3386465		0.040701		
8.1550372	1.3390544		0.040651		
8.1486245	1.3393414		0.041084		
8.142222	1.3394654		0.041155		
8.1358294	1.339557		0.041275		
8.1294469	1.3397354		0.041008		
8.1230745	1.3400906		0.04095		
8.116712	1.3404569		0.04107		
8.1103594	1.3406771		0.041407		
8.1040168	1.3407554		0.041522		
8.0976841	1.3408274		0.041488		
8.0913613	1.3410986		0.041133		
8.0850484	1.3415229		0.041219		
8.0787453	1.3418685		0.041429		
8.072452	1.3420208		0.041823		
8.0661685	1.3420665		0.041822		
8.0598948	1.3422175		0.041701		
8.0536309	1.342583		0.041464		
8.0473767	1.3429719		0.041781		
8.0411321	1.3432345		0.041964		
8.0348973	1.343364		0.042348		
8.0286721	1.3435014		0.042248		
8.0224566	1.3437121		0.042492		
8.0162507	1.3439035		0.042599		
8.0100544	1.3439625		0.043097		
8.0038676	1.3438334		0.043239		
7.9976904	1.3436838		0.043256		
7.9915227	1.3436796		0.042902		
7.9853646	1.343774		0.042882		
7.9792159	1.343906		0.042607		
7.9730767	1.3440759		0.042587		
7.9669469	1.3442728		0.042325		
7.9608265	1.3445372		0.042248		
7.9547155	1.3448163		0.042093		
7.9486139	1.3451395		0.041993		
7.9425217	1.3455508		0.041812		
7.9364388	1.3460245		0.041863		
7.9303652	1.3465013		0.041942		
7.9243009	1.3469438		0.042232		
7.9182458	1.3472948		0.042555		
7.9122	1.3475561		0.042942		
7.9061635	1.3477264		0.043312		
7.9001361	1.3477939		0.043715		
7.8941179	1.3477653		0.044016		
7.8881089	1.3476457		0.04428		
7.882109	1.3475425		0.04423		
7.8761183	1.3474999		0.044261		
7.8701366	1.3475172		0.044116		
7.864164	1.3475386		0.04418		
7.8582005	1.3475908		0.043931		
7.852246	1.3477579		0.043817		
7.8463005	1.3480013		0.043669		
7.8403641	1.3482114		0.043827		
7.8344366	1.3483523		0.043792		
7.828518	1.3484733		0.043843		
7.8226084	1.3486804		0.043591		
7.8167077	1.3489442		0.043711		
7.8108159	1.349182		0.04367		
7.804933	1.3493554		0.043902		
7.7990589	1.3494947		0.043795		
7.7931937	1.3496784		0.04385		
