Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"50K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/252"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6435978		0.120038		
14.981251	1.6381254		0.13759		
14.959624	1.6311026		0.126568		
14.938059	1.6310552		0.125236		
14.916557	1.6312195		0.124108		
14.895116	1.6330287		0.122354		
14.873737	1.6324357		0.128986		
14.852419	1.6326502		0.12223		
14.831162	1.6338864		0.12862		
14.809966	1.6331304		0.127092		
14.78883	1.6343847		0.127244		
14.767755	1.6334815		0.132413		
14.74674	1.6335592		0.127288		
14.725784	1.6333965		0.133832		
14.704888	1.6332693		0.127764		
14.684051	1.6355775		0.130669		
14.663273	1.6355422		0.133162		
14.642553	1.6367155		0.131016		
14.621893	1.6361406		0.138139		
14.60129	1.636085		0.131747		
14.580745	1.6376132		0.136824		
14.560258	1.6377247		0.13564		
14.539829	1.639479		0.136455		
14.519457	1.6387643		0.142146		
14.499142	1.6390834		0.13703		
14.478883	1.6394373		0.143813		
14.458682	1.6392567		0.139305		
14.438536	1.6411517		0.141921		
14.418447	1.6412299		0.144107		
14.398413	1.6427537		0.142044		
14.378435	1.6426504		0.149404		
14.358512	1.6424408		0.14463		
14.338645	1.643282		0.149565		
14.318832	1.6432261		0.147664		
14.299074	1.6452676		0.148095		
14.27937	1.6452756		0.153386		
14.259721	1.6458892		0.149813		
14.240126	1.6460431		0.156488		
14.220584	1.6459342		0.152092		
14.201096	1.6478057		0.155001		
14.181662	1.6481548		0.156656		
14.16228	1.6499376		0.155514		
14.142951	1.649864		0.162864		
14.123676	1.6496628		0.1587		
14.104452	1.6503232		0.163779		
14.085281	1.6503416		0.161668		
14.066162	1.652197		0.162978		
14.047094	1.6521708		0.167257		
14.028079	1.6530464		0.164277		
14.009114	1.6532261		0.170894		
13.990201	1.6533219		0.16653		
13.971339	1.6550142		0.170251		
13.952528	1.655416		0.170803		
13.933767	1.6572545		0.170663		
13.915057	1.6573573		0.176597		
13.896397	1.6579716		0.172731		
13.877787	1.6589048		0.178643		
13.859226	1.659325		0.175995		
13.840716	1.6612939		0.178811		
13.822254	1.6614464		0.181898		
13.803842	1.6626769		0.180155		
13.785479	1.6630767		0.186045		
13.767164	1.6639919		0.181884		
13.748899	1.6659271		0.187032		
13.730681	1.6667443		0.186771		
13.712512	1.6687051		0.188796		
13.694391	1.6688142		0.193472		
13.676317	1.6699317		0.190608		
13.658292	1.671173		0.196375		
13.640313	1.6724682		0.193752		
13.622382	1.6746927		0.198613		
13.604498	1.6752302		0.200654		
13.586661	1.6767864		0.201226		
13.568871	1.6773283		0.206177		
13.551127	1.6790758		0.202918		
13.53343	1.6815637		0.208947		
13.515778	1.6832281		0.20914		
13.498173	1.6853442		0.213974		
13.480614	1.6855582		0.218124		
13.4631	1.6869272		0.217657		
13.445631	1.6881456		0.223546		
13.428208	1.689971		0.222114		
13.41083	1.6922386		0.229062		
13.393497	1.6927822		0.231853		
13.376209	1.6939022		0.235171		
13.358965	1.6941421		0.239844		
13.341765	1.6956952		0.23941		
13.32461	1.6973522		0.246425		
13.307499	1.698533		0.247812		
13.290432	1.6996487		0.254916		
13.273408	1.6989381		0.259174		
13.256429	1.6992067		0.261133		
13.239492	1.699298		0.266622		
13.222599	1.7004529		0.26673		
13.205748	1.7014619		0.27497		
13.188941	1.7011344		0.277726		
13.172176	1.7010691		0.283466		
13.155454	1.6997113		0.288152		
13.138775	1.6998152		0.288829		
13.122137	1.7000823		0.29559		
13.105542	1.7003461		0.297326		
13.088988	1.7000466		0.30577		
13.072477	1.6981745		0.309126		
13.056006	1.6971347		0.312953		
13.039578	1.6957654		0.317388		
13.023191	1.6958331		0.318333		
13.006844	1.6954691		0.326466		
12.990539	1.6942149		0.328908		
12.974275	1.692526		0.336305		
12.958051	1.6899123		0.338708		
12.941868	1.6890297		0.341014		
12.925725	1.6878379		0.346619		
12.909622	1.687225		0.348159		
12.89356	1.6856439		0.35688		
12.877537	1.6830425		0.358459		
12.861555	1.6809594		0.363911		
12.845611	1.6787367		0.365701		
12.829708	1.6782821		0.368032		
12.813843	1.6769418		0.374797		
12.798018	1.6755049		0.376656		
12.782232	1.6732272		0.384774		
12.766485	1.6704605		0.385587		
12.750776	1.6689123		0.390428		
12.735106	1.6668325		0.394067		
12.719475	1.66547		0.397429		
12.703882	1.6626898		0.404891		
12.688327	1.6595714		0.40627		
12.67281	1.65658		0.412103		
12.657331	1.6538753		0.412437		
12.64189	1.6525404		0.416447		
12.626486	1.6505322		0.420665		
12.61112	1.6487394		0.423969		
12.595791	1.6458624		0.430473		
12.5805	1.6431765		0.431418		
12.565245	1.6411525		0.436879		
12.550028	1.6389965		0.439358		
12.534847	1.6373176		0.444533		
12.519703	1.6343884		0.450417		
12.504596	1.6313143		0.453944		
12.489525	1.6278559		0.459823		
12.47449	1.6247574		0.461806		
12.459491	1.6221073		0.467639		
12.444529	1.6188817		0.471772		
12.429602	1.6155437		0.477341		
12.414711	1.6110464		0.483162		
12.399856	1.6068058		0.486027		
12.385036	1.6025978		0.491794		
12.370252	1.5984064		0.494668		
12.355503	1.5942003		0.500733		
12.340789	1.5890041		0.505317		
12.32611	1.5837549		0.509628		
12.311465	1.5779078		0.51447		
12.296856	1.5725977		0.516379		
12.282281	1.5672684		0.521864		
12.267741	1.5616614		0.524221		
12.253235	1.555927		0.529448		
12.238764	1.5492926		0.532693		
12.224326	1.543216		0.534985		
12.209923	1.5368378		0.539116		
12.195553	1.5307434		0.540279		
12.181218	1.5243061		0.545325		
12.166916	1.5173467		0.546544		
12.152647	1.5104587		0.550134		
12.138412	1.5030132		0.551649		
12.12421	1.4963402		0.552465		
12.110042	1.4892128		0.555526		
12.095906	1.4822351		0.555053		
12.081804	1.4750616		0.558216		
12.067734	1.4676649		0.557176		
12.053697	1.4609312		0.558301		
12.039693	1.4539147		0.558372		
12.025721	1.4473812		0.558047		
12.011781	1.4404193		0.559327		
11.997874	1.4336907		0.557618		
11.983999	1.4269237		0.558929		
11.970156	1.4201202		0.556797		
11.956345	1.4137965		0.55692		
11.942566	1.4071222		0.555845		
11.928819	1.4008788		0.554448		
11.915103	1.39436		0.554171		
11.901418	1.3881548		0.551474		
11.887765	1.3821598		0.551061		
11.874144	1.3761187		0.548596		
11.860553	1.3702874		0.547578		
11.846994	1.364287		0.545432		
11.833465	1.3587669		0.543089		
11.819968	1.3531789		0.541623		
11.806501	1.3477966		0.538701		
11.793065	1.342471		0.537293		
11.779659	1.3372165		0.534136		
11.766284	1.3323454		0.532053		
11.752939	1.3274207		0.529505		
11.739625	1.3228846		0.526697		
11.72634	1.3182661		0.524934		
11.713086	1.3137613		0.521839		
11.699861	1.3092862		0.520158		
11.686667	1.3048329		0.516964		
11.673502	1.3008108		0.51459		
11.660366	1.2965721		0.51252		
11.647261	1.2924882		0.509621		
11.634184	1.2882149		0.508031		
11.621137	1.284075		0.504444		
11.608119	1.2801832		0.502516		
11.595131	1.2762739		0.499306		
11.582171	1.2727256		0.496837		
11.56924	1.2688817		0.49478		
11.556338	1.2651491		0.491663		
11.543465	1.2613014		0.489799		
11.530621	1.2577226		0.485872		
11.517805	1.2544574		0.483898		
11.505017	1.2510854		0.48078		
11.492258	1.2478817		0.478516		
11.479528	1.2443662		0.476195		
11.466825	1.2410974		0.472943		
11.45415	1.2378586		0.470867		
11.441504	1.2348173		0.467375		
11.428885	1.2318419		0.465647		
11.416294	1.2286175		0.46278		
11.403731	1.225444		0.460527		
11.391195	1.2221732		0.457709		
11.378687	1.2192745		0.454557		
11.366207	1.2164177		0.452282		
11.353754	1.2136502		0.449207		
11.341328	1.2107918		0.447358		
11.328929	1.2077802		0.444396		
11.316557	1.2049277		0.441953		
11.304212	1.2020366		0.439222		
11.291894	1.1993671		0.436361		
11.279603	1.1966446		0.434148		
11.267339	1.1938844		0.431356		
11.255102	1.1910362		0.429219		
11.24289	1.1881356		0.426255		
11.230706	1.1854553		0.423559		
11.218548	1.1827899		0.420919		
11.206416	1.1801775		0.418256		
11.19431	1.1773942		0.416028		
11.18223	1.1745635		0.4131		
11.170177	1.1717932		0.410557		
11.158149	1.1690382		0.407579		
11.146147	1.1664349		0.404765		
11.134171	1.163758		0.402152		
11.122221	1.1611061		0.399183		
11.110297	1.1583659		0.396697		
11.098397	1.1555913		0.393509		
11.086524	1.1529583		0.390578		
11.074676	1.1503755		0.387448		
11.062853	1.1478788		0.384464		
11.051055	1.1452393		0.381696		
11.039282	1.1426162		0.378369		
11.027535	1.1399927		0.375471		
11.015812	1.1374069		0.371911		
11.004115	1.1349933		0.368663		
10.992442	1.1326091		0.365285		
10.980794	1.1302803		0.362006		
10.96917	1.1278144		0.358891		
10.957571	1.1253974		0.355163		
10.945997	1.1230906		0.351766		
10.934447	1.1208806		0.347944		
10.922921	1.1187994		0.344466		
10.91142	1.1166574		0.34095		
10.899943	1.1145284		0.337307		
10.88849	1.1123477		0.333746		
10.877061	1.1103018		0.329595		
10.865656	1.1084864		0.325735		
10.854275	1.1068052		0.321763		
10.842918	1.1051047		0.318262		
10.831584	1.1032198		0.314554		
10.820274	1.1014113		0.310451		
10.808988	1.0997572		0.306388		
10.797725	1.0983517		0.302037		
10.786486	1.097072		0.298245		
10.77527	1.0957004		0.294368		
10.764077	1.0942677		0.29053		
10.752908	1.0927897		0.28645		
10.741762	1.0915738		0.281888		
10.730639	1.0906351		0.27771		
10.719538	1.0897867		0.273594		
10.708461	1.0888245		0.269911		
10.697407	1.0877127		0.265824		
10.686375	1.0867634		0.261437		
10.675367	1.0860093		0.257119		
10.66438	1.0855409		0.252598		
10.653417	1.0851282		0.248839		
10.642476	1.0845663		0.244832		
10.631557	1.0839248		0.240954		
10.620661	1.0832827		0.236616		
10.609787	1.0830004		0.231965		
10.598935	1.0829241		0.227891		
10.588106	1.0829296		0.223661		
10.577299	1.0827485		0.220204		
10.566513	1.0824238		0.215845		
10.55575	1.0823637		0.211508		
10.545008	1.0825195		0.207105		
10.534289	1.0829806		0.202759		
10.523591	1.0832959		0.19934		
10.512915	1.0834636		0.195126		
10.50226	1.0836118		0.191375		
10.491627	1.0839408		0.186613		
10.481016	1.0846689		0.182434		
10.470426	1.0855058		0.178319		
10.459857	1.0863341		0.174619		
10.44931	1.0868538		0.171077		
10.438784	1.087557		0.166422		
10.428279	1.0885492		0.162538		
10.417795	1.08986		0.157926		
10.407333	1.0912744		0.154715		
10.396891	1.0924036		0.151021		
10.38647	1.0935415		0.147375		
10.37607	1.0947277		0.143458		
10.365691	1.0963725		0.139089		
10.355333	1.098247		0.135767		
10.344995	1.1000529		0.132299		
10.334678	1.1016966		0.129433		
10.324382	1.1031559		0.126012		
10.314106	1.1049616		0.122162		
10.30385	1.1070735		0.118866		
10.293615	1.1093547		0.115617		
10.2834	1.1114577		0.113352		
10.273206	1.1132543		0.110563		
10.263031	1.115091		0.107701		
10.252877	1.1170751		0.104623		
10.242743	1.1195067		0.101403		
10.232629	1.1218818		0.09955		
10.222535	1.124065		0.097001		
10.21246	1.1259382		0.095511		
10.202406	1.1278006		0.092365		
10.192371	1.1300603		0.090119		
10.182356	1.1324501		0.087598		
10.172361	1.134912		0.085907		
10.162385	1.1368671		0.084687		
10.152429	1.1387243		0.082383		
10.142492	1.1405983		0.080786		
10.132575	1.142839		0.077853		
10.122677	1.14529		0.076776		
10.112798	1.1474714		0.075077		
10.102939	1.149391		0.074287		
10.093099	1.1509561		0.07266		
10.083278	1.1528828		0.070485		
10.073476	1.1549964		0.069109		
10.063693	1.1572608		0.067315		
10.053929	1.1592027		0.067107		
10.044185	1.1607049		0.065627		
10.034458	1.1623		0.064359		
10.024751	1.1639636		0.06268		
10.015063	1.1660089		0.060921		
10.005393	1.1679798		0.060256		
9.995742	1.1696516		0.059146		
9.9861095	1.1711177		0.058332		
9.9764955	1.1725912		0.056657		
9.9669001	1.1743833		0.055184		
9.9573231	1.1763181		0.05391		
9.9477644	1.1781974		0.053083		
