Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"150K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/262"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6246433		0.090064		
14.981251	1.624822		0.094286		
14.959624	1.6242791		0.094456		
14.938059	1.6246003		0.09504		
14.916557	1.6256343		0.094979		
14.895116	1.6268655		0.096737		
14.873737	1.6276829		0.098072		
14.852419	1.6287814		0.098929		
14.831162	1.6296275		0.101273		
14.809966	1.6304158		0.101927		
14.78883	1.6312377		0.104147		
14.767755	1.6318044		0.105228		
14.74674	1.6327399		0.106423		
14.725784	1.6333679		0.108623		
14.704888	1.6341428		0.109128		
14.684051	1.634873		0.111649		
14.663273	1.6354455		0.112332		
14.642553	1.6362901		0.114146		
14.621893	1.6368133		0.115761		
14.60129	1.6377344		0.116432		
14.580745	1.6385119		0.119023		
14.560258	1.6391723		0.119788		
14.539829	1.6398573		0.122175		
14.519457	1.6402857		0.123305		
14.499142	1.6411342		0.12453		
14.478883	1.641739		0.126745		
14.458682	1.6425		0.127397		
14.438536	1.6432187		0.12998		
14.418447	1.6438207		0.13079		
14.398413	1.6446465		0.132864		
14.378435	1.6451		0.134635		
14.358512	1.6459017		0.135516		
14.338645	1.6466032		0.138014		
14.318832	1.6473642		0.138734		
14.299074	1.648166		0.14137		
14.27937	1.648669		0.142683		
14.259721	1.6494618		0.144348		
14.240126	1.650018		0.146467		
14.220584	1.6508781		0.147287		
14.201096	1.6516684		0.150101		
14.181662	1.6523456		0.151104		
14.16228	1.6532023		0.153525		
14.142951	1.6537282		0.155381		
14.123676	1.6545571		0.156782		
14.104452	1.6552439		0.159369		
14.085281	1.6560619		0.16042		
14.066162	1.6568698		0.163352		
14.047094	1.6574444		0.164839		
14.028079	1.6582473		0.167031		
14.009114	1.6588663		0.169171		
13.990201	1.6597966		0.170646		
13.971339	1.6605235		0.173747		
13.952528	1.6612254		0.175035		
13.933767	1.662082		0.177911		
13.915057	1.6626877		0.179927		
13.896397	1.6635562		0.182049		
13.877787	1.6642383		0.184868		
13.859226	1.665068		0.186582		
13.840716	1.6658028		0.189922		
13.822254	1.6663949		0.191797		
13.803842	1.667229		0.194577		
13.785479	1.6678569		0.19728		
13.767164	1.6686714		0.199587		
13.748899	1.6692928		0.203052		
13.730681	1.6699335		0.205155		
13.712512	1.6706201		0.208722		
13.694391	1.6710229		0.211486		
13.676317	1.6716316		0.214357		
13.658292	1.6720704		0.217849		
13.640313	1.6725028		0.220631		
13.622382	1.6727708		0.224496		
13.604498	1.6729084		0.227264		
13.586661	1.673125		0.230794		
13.568871	1.6731858		0.233948		
13.551127	1.6735252		0.236882		
13.53343	1.6736609		0.241042		
13.515778	1.6735927		0.244189		
13.498173	1.6734704		0.248182		
13.480614	1.6731477		0.251565		
13.4631	1.6729374		0.255059		
13.445631	1.6725647		0.258928		
13.428208	1.6722654		0.262164		
13.41083	1.6717344		0.266665		
13.393497	1.6708914		0.270044		
13.376209	1.6701861		0.273698		
13.358965	1.669402		0.277357		
13.341765	1.668716		0.280809		
13.32461	1.6677606		0.285168		
13.307499	1.6667456		0.288334		
13.290432	1.6656647		0.292716		
13.273408	1.664271		0.296242		
13.256429	1.6629933		0.299824		
13.239492	1.6615453		0.303699		
13.222599	1.6602088		0.306799		
13.205748	1.6586333		0.311205		
13.188941	1.6570606		0.313833		
13.172176	1.6557056		0.31789		
13.155454	1.6539213		0.321637		
13.138775	1.6522018		0.324877		
13.122137	1.6503584		0.328819		
13.105542	1.6485764		0.331736		
13.088988	1.6466047		0.33607		
13.072477	1.6444689		0.338842		
13.056006	1.6425415		0.342445		
13.039578	1.6403885		0.345839		
13.023191	1.6384641		0.348712		
13.006844	1.6363356		0.352854		
12.990539	1.6341101		0.355606		
12.974275	1.6317487		0.359741		
12.958051	1.6292773		0.362282		
12.941868	1.6271319		0.365618		
12.925725	1.6247161		0.369158		
12.909622	1.6224167		0.371968		
12.89356	1.6198595		0.376157		
12.877537	1.6171764		0.378731		
12.861555	1.6144851		0.382617		
12.845611	1.61165		0.385277		
12.829708	1.6090521		0.388497		
12.813843	1.6062035		0.391981		
12.798018	1.6033742		0.394838		
12.782232	1.6002205		0.398839		
12.766485	1.5970148		0.401099		
12.750776	1.5939566		0.404622		
12.735106	1.5906993		0.407396		
12.719475	1.5875146		0.410496		
12.703882	1.5839461		0.41395		
12.688327	1.5803403		0.4163		
12.67281	1.5767095		0.419441		
12.657331	1.5731292		0.42143		
12.64189	1.5697446		0.424235		
12.626486	1.5662221		0.426791		
12.61112	1.5627169		0.429415		
12.595791	1.5589092		0.432457		
12.5805	1.5551378		0.434403		
12.565245	1.5513803		0.437342		
12.550028	1.547524		0.439396		
12.534847	1.5437855		0.441979		
12.519703	1.5397498		0.444709		
12.504596	1.5356864		0.446808		
12.489525	1.5314616		0.449621		
12.47449	1.5271178		0.45147		
12.459491	1.5228426		0.453782		
12.444529	1.5184886		0.455736		
12.429602	1.514143		0.457854		
12.414711	1.5095006		0.460201		
12.399856	1.5048515		0.461655		
12.385036	1.5001517		0.463839		
12.370252	1.495361		0.465151		
12.355503	1.4906445		0.466898		
12.340789	1.4857129		0.468527		
12.32611	1.4807413		0.469809		
12.311465	1.4755549		0.471422		
12.296856	1.4704233		0.471904		
12.282281	1.4653496		0.473166		
12.267741	1.4602933		0.473462		
12.253235	1.4553099		0.474464		
12.238764	1.4500611		0.475094		
12.224326	1.4449549		0.475136		
12.209923	1.4398		0.475736		
12.195553	1.434785		0.475196		
12.181218	1.4298399		0.47569		
12.166916	1.4248597		0.475143		
12.152647	1.4200117		0.475205		
12.138412	1.4149841		0.474955		
