Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CH4 (1)"
Temperature:	"30K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/84"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
1000.2	1.3481			1000.2	0.0031522			1000.2	99.9		
1001.1	1.3476			1001.1	0.0031428			1000.6	99.9		
1002.1	1.3468			1002.1	0.0031319			1001.1	99.9		
1003.1	1.3463			1003.1	0.0031242			1001.6	99.9		
1004	1.3459			1004	0.0031168			1002.1	99.9		
1005	1.3456			1005	0.0031111			1002.6	100		
1006	1.3453			1006	0.0031045			1003.1	99.9		
1006.9	1.345			1006.9	0.0030993			1003.5	99.9		
1007.9	1.3445			1007.9	0.0030928			1004	99.9		
1008.8	1.3437			1008.8	0.0030797			1004.5	99.9		
1009.8	1.3439			1009.8	0.00020737			1005	99.9		
1010.8	1.3454			1010.8	0.00022862			1005.5	99.9		
1011.7	1.3452			1011.7	0.0030885			1006	99.9		
1012.7	1.3453			1012.7	0.00022906			1006.4	100		
1013.7	1.3457			1013.7	0.00309			1006.9	99.9		
1014.6	1.3444			1014.6	0.0030725			1007.4	100		
1015.6	1.3449			1015.6	0.00022338			1007.9	99.9		
1016.6	1.3453			1016.6	0.0030774			1008.4	99.9		
1017.5	1.3441			1017.5	0.0030612			1008.8	99.9		
1018.5	1.3445			1018.5	0.00021805			1009.3	100		
1019.5	1.3449			1019.5	0.0030631			1009.8	100		
1020.4	1.3435			1020.4	0.0030447			1010.3	100		
1021.4	1.3433			1021.4	0.00020269			1010.8	100		
1022.3	1.3441			1022.3	0.00021445			1011.3	99.9		
1023.3	1.3446			1023.3	0.00022082			1011.7	99.9		
1024.3	1.345			1024.3	0.0002246			1012.2	100		
1025.2	1.3454			1025.2	0.00023054			1012.7	100		
1026.2	1.3461			1026.2	0.00024157			1013.2	99.9		
1027.2	1.3458			1027.2	0.0030566			1013.7	99.9		
1028.1	1.3441			1028.1	0.0030333			1014.1	99.9		
1029.1	1.3438			1029.1	0.00020999			1014.6	99.9		
1030.1	1.3445			1030.1	0.00021966			1015.1	99.9		
1031	1.3448			1031	0.00022333			1015.6	100		
1032	1.345			1032	0.00022802			1016.1	99.9		
1033	1.3452			1033	0.0002306			1016.6	99.9		
1033.9	1.3453			1033.9	0.00023115			1017	99.9		
1034.9	1.3454			1034.9	0.00023325			1017.5	99.9		
1035.8	1.3456			1035.8	0.00023655			1018	99.9		
1036.8	1.3457			1036.8	0.00023863			1018.5	100		
1037.8	1.3459			1037.8	0.00024144			1019	99.9		
1038.7	1.3461			1038.7	0.00024377			1019.5	99.9		
1039.7	1.3466			1039.7	0.00025194			1019.9	100		
1040.7	1.3458			1040.7	0.0030219			1020.4	99.9		
1041.6	1.345			1041.6	0.00023016			1020.9	100		
1042.6	1.3455			1042.6	0.00023623			1021.4	100		
1043.6	1.3457			1043.6	0.00023994			1021.9	100		
1044.5	1.3459			1044.5	0.00024253			1022.3	100		
1045.5	1.346			1045.5	0.00024353			1022.8	100		
1046.5	1.3461			1046.5	0.00024541			1023.3	100		
1047.4	1.3461			1047.4	0.00024655			1023.8	99.9		
1048.4	1.3462			1048.4	0.00024908			1024.3	100		
1049.4	1.3463			1049.4	0.00024883			1024.8	100		
1050.3	1.3464			1050.3	0.00025039			1025.2	100		
1051.3	1.3464			1051.3	0.0002525			1025.7	100		
1052.2	1.3465			1052.2	0.00025247			1026.2	100		
1053.2	1.3466			1053.2	0.00025396			1026.7	99.9		
1054.2	1.3466			1054.2	0.00025528			1027.2	99.9		
1055.1	1.3467			1055.1	0.00025658			1027.7	99.9		
1056.1	1.3468			1056.1	0.00025754			1028.1	99.9		
1057.1	1.3468			1057.1	0.00025875			1028.6	100		
1058	1.3469			1058	0.00025969			1029.1	100		
1059	1.347			1059	0.0002613			1029.6	99.9		
1060	1.347			1060	0.00026175			1030.1	100		
1060.9	1.3471			1060.9	0.00026335			1030.5	100		
1061.9	1.3472			1061.9	0.00026347			1031	100		
1062.9	1.3472			1062.9	0.0002667			1031.5	100		
1063.8	1.3473			1063.8	0.00026682			1032	100		
1064.8	1.3474			1064.8	0.00026771			1032.5	100		
1065.7	1.3474			1065.7	0.00026887			1033	100		
1066.7	1.3475			1066.7	0.0002711			1033.4	100		
1067.7	1.3476			1067.7	0.00027124			1033.9	100		
1068.6	1.3477			1068.6	0.00027363			1034.4	100		
1069.6	1.3477			1069.6	0.00027439			1034.9	100		
1070.6	1.3478			1070.6	0.00027443			1035.4	100		
1071.5	1.3479			1071.5	0.00027582			1035.8	100		
1072.5	1.3479			1072.5	0.00027782			1036.3	100		
1073.5	1.348			1073.5	0.00027861			1036.8	100		
1074.4	1.3481			1074.4	0.00027935			1037.3	100		
1075.4	1.3482			1075.4	0.00028161			1037.8	100		
1076.4	1.3483			1076.4	0.00028229			1038.3	100		
1077.3	1.3483			1077.3	0.00028357			1038.7	100		
1078.3	1.3484			1078.3	0.00028519			1039.2	100		
1079.3	1.3485			1079.3	0.00028697			1039.7	100		
1080.2	1.3486			1080.2	0.00028896			1040.2	100		
1081.2	1.3487			1081.2	0.00028954			1040.7	99.9		
1082.1	1.3488			1082.1	0.00029083			1041.2	100		
1083.1	1.349			1083.1	0.00029383			1041.6	100		
1084.1	1.3491			1084.1	0.00029578			1042.1	100		
1085	1.3493			1085	0.00029958			1042.6	100		
1086	1.3496			1086	0.00030344			1043.1	100		
1087	1.3503			1087	0.0003135			1043.6	100		
1087.9	1.35			1087.9	0.00296			1044	100		
1088.9	1.3484			1088.9	0.00294			1044.5	100		
1089.9	1.3482			1089.9	0.00028484			1045	100		
1090.8	1.3489			1090.8	0.00029483			1045.5	100		
1091.8	1.3494			1091.8	0.00030204			1046	100		
1092.8	1.3501			1092.8	0.00031125			1046.5	100		
1093.7	1.3495			1093.7	0.0029425			1046.9	100		
1094.7	1.349			1094.7	0.00029688			1047.4	100		
1095.6	1.3502			1095.6	0.00031401			1047.9	100		
1096.6	1.35			1096.6	0.002943			1048.4	100		
