Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH3OH:CO:NH3 (100:10:1:1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/113"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
50.153	1.6926			50.153	-0.0626			50.153	95.27		
51.117	1.7192			51.117	-0.058431			51.117	95.26		
52.082	1.7339			52.082	0			52.082	95.04		
53.046	1.7249			53.046	0			53.046	95.02		
54.011	1.7169			54.011	0			54.011	95.02		
54.975	1.7154			54.975	0			54.975	95.11		
55.94	1.7314			55.94	-0.043186			55.94	95.21		
56.904	1.7433			56.904	0			56.904	95.08		
57.869	1.7436			57.869	0			57.869	95.07		
58.833	1.7398			58.833	0			58.833	95.01		
59.798	1.7454			59.798	-0.027224			59.798	95.14		
60.762	1.7466			60.762	0.0055671			60.762	94.964		
61.727	1.7512			61.727	-0.030012			61.727	95.16		
62.691	1.757			62.691	0.0069783			62.691	94.954		
63.656	1.7627			63.656	0			63.656	95.12		
64.62	1.7611			64.62	0.028158			64.62	94.829		
65.585	1.7556			65.585	0			65.585	95.06		
66.549	1.7704			66.549	0			66.549	95.02		
67.514	1.7971			67.514	0			67.514	95.08		
68.478	1.7859			68.478	0.094962			68.478	94.399		
69.442	1.7343			69.442	0.077564			69.442	94.517		
70.406	1.722			70.406	0.018166			70.406	94.881		
71.371	1.7411			71.371	0			71.371	95.01		
72.335	1.7621			72.335	0.0058012			72.335	94.953		
73.3	1.7592			73.3	0.04768			73.3	94.677		
74.264	1.7453			74.264	0.034657			74.264	94.762		
75.229	1.7418			75.229	0.028901			75.229	94.798		
76.193	1.749			76.193	0.010969			76.193	94.916		
77.158	1.749			77.158	0.038826			77.158	94.723		
78.122	1.7442			78.122	0.016882			78.122	94.873		
79.087	1.7517			79.087	0.013674			79.087	94.893		
80.051	1.7649			80.051	0.0082388			80.051	94.929		
81.016	1.7614			81.016	0.050503			81.016	94.621		
81.98	1.7505			81.98	0.027447			81.98	94.788		
82.945	1.7516			82.945	0.028956			82.945	94.774		
83.909	1.7515			83.909	0.023784			83.909	94.81		
84.874	1.7569			84.874	0.016382			84.874	94.863		
85.838	1.7565			85.838	0.030731			85.838	94.751		
86.803	1.7597			86.803	0.0088401			86.803	94.918		
87.767	1.7645			87.767	0.026847			87.767	94.774		
88.732	1.7623			88.732	0.02005			88.732	94.826		
89.696	1.7548			89.696	0.0277			89.696	94.764		
90.661	1.7743			90.661	-0.037065			90.661	95.29		
91.625	1.8011			91.625	0.015295			91.625	94.852		
92.59	1.7985			92.59	0.028217			92.59	94.741		
93.554	1.7876			93.554	0.043239			93.554	94.613		
94.519	1.789			94.519	0.0081255			94.519	94.911		
95.483	1.8049			95.483	0.016679			95.483	94.832		
96.448	1.8141			96.448	0.025094			96.448	94.753		
97.412	1.8166			97.412	0.040715			97.412	94.609		
98.377	1.8187			98.377	0.037987			98.377	94.629		
99.341	1.8267			99.341	0.044098			99.341	94.566		
100.31	1.8221			100.31	0.073493			100.31	94.291		
101.27	1.8155			101.27	0.05518			101.27	94.458		
102.24	1.8207			102.24	0.055745			102.24	94.445		
103.2	1.8385			103.2	0.035331			103.2	94.628		
104.16	1.8621			104.16	0.065386			104.16	94.32		
105.13	1.8749			105.13	0.10165			105.13	93.946		
106.09	1.8274			106.09	0.21238			106.09	92.9		
107.06	1.7758			107.06	0.12525			107.06	93.772		
108.02	1.7818			108.02	0.087746			108.02	94.119		
108.99	1.8046			108.99	0.073577			108.99	94.237		
109.95	1.8184			109.95	0.10096			109.95	93.946		
110.91	1.8086			110.91	0.12659			110.91	93.686		
111.88	1.7964			111.88	0.11478			111.88	93.804		
112.84	1.7963			112.84	0.098945			112.84	93.955		
113.81	1.8084			113.81	0.09217			113.81	94.007		
114.77	1.8119			114.77	0.11274			114.77	93.781		
115.74	1.813			115.74	0.10672			115.74	93.833		
116.7	1.8117			116.7	0.11948			116.7	93.689		
117.67	1.8196			117.67	0.10065			117.67	93.873		
118.63	1.8221			118.63	0.13573			118.63	93.482		
119.59	1.8176			119.59	0.12414			119.59	93.6		
120.56	1.8143			120.56	0.14408			120.56	93.374		
121.52	1.8143			121.52	0.11882			121.52	93.639		
122.49	1.8236			122.49	0.13731			122.49	93.413		
123.45	1.8234			123.45	0.14174			123.45	93.351		
124.42	1.8198			124.42	0.15959			124.42	93.141		
125.38	1.8137			125.38	0.15002			125.38	93.242		
126.35	1.819			126.35	0.15082			126.35	93.213		
127.31	1.8182			127.31	0.16373			127.31	93.052		
