Reference:	"Hudson et al. (2022)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/ac3e74"
Sample Type:	"Ice"
Composition:	"NH3 (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/171"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
600	1.48173		-0.00134		
600.12	1.48173		-0.00093		
600.24	1.48191		-0.00019		
600.36	1.48196		0.00059		
600.48	1.48135		0.00114		
600.6	1.48075		0.00134		
600.72	1.48002		0.00117		
600.84	1.47959		0.00073		
600.96	1.47929		0.00016		
601.08	1.47931		-0.00044		
601.2	1.47942		-0.00103		
601.32	1.47977		-0.00158		
601.44	1.48022		-0.00208		
601.56	1.48096		-0.00248		
601.68	1.48182		-0.00268		
601.8	1.48288		-0.00256		
601.92	1.48388		-0.00207		
602.04	1.48475		-0.0012		
602.16	1.48526		-7.0E-5		
602.28	1.48542		0.00116		
602.4	1.48519		0.00232		
602.52	1.48476		0.00333		
602.64	1.48415		0.00417		
602.76	1.48352		0.00492		
602.88	1.48275		0.00564		
603	1.48182		0.00634		
603.12	1.48058		0.00693		
603.24	1.47905		0.00726		
603.36	1.47725		0.00712		
603.48	1.47545		0.00637		
603.6	1.47387		0.00499		
603.72	1.47283		0.0031		
603.84	1.47246		0.00095		
603.96	1.47287		-0.00114		
604.08	1.47388		-0.00289		
604.2	1.47534		-0.00409		
604.32	1.47691		-0.00469		
604.44	1.47841		-0.00474		
604.56	1.47961		-0.0044		
604.68	1.4805		-0.00386		
604.8	1.48106		-0.00329		
604.92	1.48144		-0.00279		
605.04	1.48171		-0.0024		
605.16	1.48203		-0.00207		
605.28	1.48238		-0.00171		
605.4	1.48277		-0.00121		
605.52	1.48307		-0.00053		
605.64	1.48319		0.00032		
605.76	1.48299		0.00125		
605.88	1.48246		0.00209		
606	1.48162		0.0027		
606.12	1.48063		0.00295		
606.24	1.47963		0.00281		
606.36	1.47883		0.00234		
606.48	1.47828		0.00165		
606.6	1.47806		0.00091		
606.72	1.47809		0.00022		
606.84	1.47832		-0.00035		
606.96	1.47864		-0.00078		
607.08	1.47904		-0.00109		
607.2	1.47948		-0.00128		
607.32	1.47999		-0.00134		
607.44	1.48051		-0.00122		
607.56	1.48099		-0.00088		
607.68	1.48129		-0.00035		
607.8	1.48135		0.0003		
607.92	1.48108		0.00094		
608.04	1.48054		0.00141		
608.16	1.4798		0.00157		
608.28	1.47906		0.00137		
608.4	1.47848		0.00084		
608.52	1.47822		9.0E-5		
608.64	1.47831		-0.0007		
608.76	1.47875		-0.00137		
608.88	1.47943		-0.00179		
609	1.48023		-0.00188		
609.12	1.48099		-0.00164		
609.24	1.48161		-0.0011		
609.36	1.48197		-0.00036		
609.48	1.48201		0.00048		
609.6	1.48171		0.00127		
609.72	1.48112		0.00188		
609.84	1.48032		0.0022		
609.96	1.4795		0.00216		
610.08	1.47879		0.00179		
610.2	1.47835		0.00119		
610.32	1.47822		0.00053		
610.44	1.4784		-5.0E-5		
610.56	1.47875		-0.00043		
610.68	1.47916		-0.00056		
610.8	1.47949		-0.00049		
610.92	1.47969		-0.00033		
611.04	1.47974		-0.00018		
611.16	1.47973		-9.0E-5		
611.28	1.47972		-9.0E-5		
611.4	1.47977		-0.00013		
611.52	1.4799		-0.00015		
611.64	1.4801		-0.00011		
611.76	1.48031		2.0E-5		
611.88	1.48052		0.00026		
612	1.48068		0.0006		
612.12	1.48079		0.00104		
612.24	1.48076		0.00158		
612.36	1.48057		0.00221		
612.48	1.48013		0.00285		
612.6	1.47942		0.0034		
612.72	1.47846		0.00371		
612.84	1.47739		0.00367		
612.96	1.47636		0.00323		
613.08	1.47559		0.00247		
613.2	1.47517		0.00155		
613.32	1.47513		0.00066		
613.44	1.47536		-2.0E-5		
613.56	1.47569		-0.00039		
613.68	1.47591		-0.00051		
613.8	1.47592		-0.00052		
613.92	1.4757		-0.0006		
614.04	1.47535		-0.00089		
614.16	1.47504		-0.00145		
614.28	1.47493		-0.00224		
614.4	1.47513		-0.00313		
614.52	1.47568		-0.00395		
614.64	1.47652		-0.00455		
614.76	1.47755		-0.00483		
614.88	1.47861		-0.00471		
615	1.47957		-0.00421		
615.12	1.48026		-0.00338		
615.24	1.48057		-0.00232		
615.36	1.48041		-0.00121		
615.48	1.47978		-0.00026		
615.6	1.47877		0.00033		
615.72	1.47759		0.00041		
615.84	1.47649		-5.0E-5		
615.96	1.47573		-0.00093		
616.08	1.47544		-0.002		
616.2	1.47563		-0.00299		
616.32	1.47613		-0.00368		
616.44	1.4767		-0.00402		
616.56	1.47713		-0.00409		
616.68	1.47732		-0.0041		
616.8	1.47734		-0.00426		
616.92	1.4774		-0.00468		
617.04	1.47772		-0.0053		
617.16	1.47847		-0.00588		
617.28	1.4796		-0.00613		
617.4	1.4809		-0.00583		
617.52	1.48203		-0.0049		
617.64	1.48268		-0.0035		
617.76	1.48265		-0.00193		
617.88	1.48195		-0.00053		
618	1.48078		0.00041		
618.12	1.47943		0.00078		
618.24	1.47817		0.00062		
618.36	1.47718		0.00012		
618.48	1.47648		-0.00052		
618.6	1.47601		-0.00118		
618.72	1.47566		-0.0018		
618.84	1.47535		-0.00243		
618.96	1.47508		-0.00314		
619.08	1.47492		-0.00399		
619.2	1.47495		-0.00493		
619.32	1.47526		-0.00591		
619.44	1.47584		-0.00679		
619.56	1.47665		-0.00748		
619.68	1.47761		-0.00791		
619.8	1.47861		-0.00805		
619.92	1.47957		-0.00792		
620.04	1.4804		-0.00754		
620.16	1.48104		-0.00696		
620.28	1.48142		-0.00627		
620.4	1.4815		-0.00556		
620.52	1.4813		-0.00497		
620.64	1.48091		-0.00463		
620.76	1.48049		-0.0046		
620.88	1.4802		-0.00484		
621	1.48019		-0.00522		
621.12	1.48047		-0.00554		
621.24	1.48096		-0.00562		
621.36	1.48145		-0.00538		
621.48	1.48175		-0.00488		
621.6	1.48169		-0.00429		
621.72	1.48131		-0.00385		
621.84	1.48074		-0.00374		
621.96	1.48023		-0.00401		
622.08	1.48001		-0.00455		
622.2	1.48019		-0.00512		
622.32	1.4807		-0.00548		
622.44	1.48133		-0.00544		
622.56	1.4818		-0.00502		
622.68	1.48191		-0.00439		
622.8	1.48157		-0.00385		
622.92	1.48094		-0.00364		
623.04	1.48027		-0.00391		
623.16	1.47986		-0.00462		
623.28	1.47995		-0.00552		
623.4	1.48057		-0.00632		
623.52	1.48159		-0.00672		
623.64	1.48273		-0.00657		
623.76	1.4837		-0.00589		
623.88	1.48426		-0.00485		
624	1.48431		-0.00372		
624.12	1.48393		-0.00273		
624.24	1.48328		-0.00206		
624.36	1.48256		-0.0017		
624.48	1.4819		-0.00159		
624.6	1.48138		-0.0016		
624.72	1.48094		-0.00162		
624.84	1.48052		-0.0016		
624.96	1.48002		-0.00159		
625.08	1.47942		-0.00164		
625.2	1.47873		-0.00185		
625.32	1.47803		-0.00225		
625.44	1.47739		-0.00286		
625.56	1.47688		-0.00363		
