Reference:	"Hudson et al. (2022)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/ac3e74"
Sample Type:	"Ice"
Composition:	"NH3 (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/170"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
652.34	1.37221		-0.00327		
652.46	1.37223		-0.00357		
652.58	1.37227		-0.00377		
652.7	1.37232		-0.0039		
652.82	1.37238		-0.00398		
652.94	1.37243		-0.004		
653.06	1.37247		-0.004		
653.18	1.3725		-0.00399		
653.3	1.3725		-0.00399		
653.42	1.37249		-0.00399		
653.54	1.37245		-0.00403		
653.66	1.37242		-0.00409		
653.78	1.3724		-0.00418		
653.9	1.37242		-0.00427		
654.02	1.37246		-0.00435		
654.14	1.37252		-0.00439		
654.26	1.37257		-0.00439		
654.38	1.3726		-0.00434		
654.5	1.37258		-0.00428		
654.62	1.37253		-0.00426		
654.74	1.37244		-0.00429		
654.86	1.37235		-0.00442		
654.98	1.37226		-0.00462		
655.1	1.3722		-0.00488		
655.22	1.37215		-0.00515		
655.34	1.37214		-0.00541		
655.46	1.37214		-0.00565		
655.58	1.37217		-0.00583		
655.7	1.37223		-0.00598		
655.82	1.37233		-0.00606		
655.94	1.37246		-0.00609		
656.06	1.37262		-0.00603		
656.18	1.37278		-0.00587		
656.3	1.37291		-0.00561		
656.42	1.37296		-0.00527		
656.54	1.37293		-0.00493		
656.66	1.37281		-0.00465		
656.78	1.37265		-0.00451		
656.9	1.37248		-0.00456		
657.02	1.37235		-0.00479		
657.14	1.37228		-0.00514		
657.26	1.37231		-0.00555		
657.38	1.37241		-0.00592		
657.5	1.37256		-0.00619		
657.62	1.37271		-0.00631		
657.74	1.37284		-0.0063		
657.86	1.37292		-0.00617		
657.98	1.37293		-0.00599		
658.1	1.37287		-0.0058		
658.22	1.37275		-0.00565		
658.34	1.37259		-0.00558		
658.46	1.37243		-0.00561		
