Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH3OH:CO:NH3 (100:10:1:1)"
Temperature:	"80K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/117"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.08	1.6048			500.08	0.03497			500.13	103.5		
501.05	1.5995			501.05	0.037687			501.1	103.4		
502.01	1.5899			502.01	0.038133			501.58	103.5		
502.97	1.5842			502.97	0.035835			502.54	103.5		
503.94	1.5846			503.94	0.028214			503.51	103.6		
504.9	1.5859			504.9	0.035604			504.47	103.8		
505.87	1.5826			505.87	0.038206			505.44	103.3		
506.83	1.5822			506.83	0.033144			506.4	103.6		
507.8	1.5811			507.8	0.040637			507.36	103.3		
508.76	1.5791			508.76	0.035658			508.33	103.7		
509.73	1.5785			509.73	0.038112			509.29	103.4		
510.69	1.5792			510.69	0.033019			510.26	103.6		
511.66	1.5804			511.66	0.037861			511.22	103.3		
512.62	1.5792			512.62	0.037847			512.19	103.6		
513.58	1.58			513.58	0.03525			513.15	103.4		
514.55	1.5817			514.55	0.037562			514.12	103.5		
515.51	1.5822			515.51	0.039928			515.08	103.5		
516.48	1.5799			516.48	0.044916			516.05	103.2		
517.44	1.5783			517.44	0.039982			517.01	103.3		
518.41	1.5796			518.41	0.039833			517.97	103.4		
519.37	1.5795			519.37	0.042217			518.94	103.2		
520.34	1.5798			520.34	0.039661			519.9	103.2		
521.3	1.5808			521.3	0.041978			520.87	103.2		
522.26	1.5811			522.26	0.041879			521.83	103.2		
523.23	1.5807			523.23	0.04426			522.8	103.2		
524.19	1.5807			524.19	0.041736			523.76	103.1		
525.16	1.5826			525.16	0.041549			524.73	103.1		
526.12	1.5841			526.12	0.043804			525.69	103.2		
527.09	1.5848			527.09	0.046101			526.66	103.1		
528.05	1.5829			528.05	0.050973			527.62	102.9		
529.02	1.582			529.02	0.046089			528.58	103		
529.98	1.5829			529.98	0.048358			529.55	103		
530.95	1.5831			530.95	0.048254			530.51	102.9		
531.91	1.5826			531.91	0.050602			531.48	102.9		
532.87	1.5825			532.87	0.048105			532.44	102.9		
533.84	1.5844			533.84	0.047899			533.41	102.8		
534.8	1.5845			534.8	0.0526			534.37	103		
535.77	1.5842			535.77	0.050123			535.34	102.8		
536.73	1.5848			536.73	0.05238			536.3	102.8		
537.7	1.5849			537.7	0.05227			537.26	102.7		
538.66	1.5845			538.66	0.054582			538.23	102.7		
539.63	1.5848			539.63	0.052082			539.19	102.6		
540.59	1.5857			540.59	0.054301			540.16	102.7		
541.55	1.5863			541.55	0.054158			541.12	102.6		
542.52	1.5871			542.52	0.056375			542.09	102.6		
543.48	1.585			543.48	0.061156			543.05	102.5		
544.45	1.5831			544.45	0.056428			544.02	102.4		
545.41	1.5852			545.41	0.053828			544.98	102.6		
546.38	1.586			546.38	0.058387			545.94	102.4		
547.34	1.586			547.34	0.055925			546.91	102.5		
548.31	1.5866			548.31	0.058131			547.87	102.3		
549.27	1.5878			549.27	0.055598			548.84	102.6		
550.23	1.5887			550.23	0.06011			549.8	102.4		
551.2	1.5878			551.2	0.060061			550.77	102.3		
552.16	1.5892			552.16	0.057523			551.73	102.4		
553.13	1.5903			553.13	0.062001			552.7	102.3		
554.09	1.5901			554.09	0.061904			553.66	102.2		
555.06	1.5898			555.06	0.064138			554.62	102.3		
556.02	1.5888			556.02	0.064094			555.59	102.1		
556.99	1.5895			556.99	0.061604			556.55	102.2		
557.95	1.5909			557.95	0.063709			557.52	102.2		
558.91	1.5903			558.91	0.065947			558.48	102		
559.88	1.5903			559.88	0.063516			559.45	102.1		
560.84	1.5924			560.84	0.063251			560.41	102.1		
561.81	1.593			561.81	0.067693			561.38	102		
562.77	1.5922			562.77	0.067631			562.34	101.9		
563.74	1.5925			563.74	0.067487			563.31	101.9		
564.7	1.5921			564.7	0.069693			564.27	101.9		
565.67	1.592			565.67	0.067284			565.23	101.9		
566.63	1.5936			566.63	0.067045			566.2	101.9		
567.6	1.5946			567.6	0.069132			567.16	101.8		
568.56	1.5954			568.56	0.068949			568.13	101.9		
569.52	1.5962			569.52	0.071033			569.09	101.8		
570.49	1.5959			570.49	0.07321			570.06	101.7		
571.45	1.5951			571.45	0.073144			571.02	101.7		
572.42	1.5963			572.42	0.070651			571.99	101.6		
573.38	1.5972			573.38	0.074983			572.95	101.6		
574.35	1.5965			574.35	0.074905			573.91	101.5		
575.31	1.5966			575.31	0.074764			574.88	101.5		
576.28	1.5974			576.28	0.07457			575.84	101.5		
577.24	1.5975			577.24	0.076681			576.81	101.5		
578.2	1.5985			578.2	0.074222			577.77	101.5		
579.17	1.599			579.17	0.078539			578.74	101.4		
580.13	1.5991			580.13	0.076151			579.7	101.4		
581.1	1.6002			581.1	0.078171			580.67	101.3		
582.06	1.6009			582.06	0.077971			581.63	101.3		
583.03	1.6017			583.03	0.080006			582.59	101.2		
583.99	1.6011			583.99	0.082152			583.56	101.3		
584.96	1.6013			584.96	0.079759			584.52	101.2		
585.92	1.6023			585.92	0.08176			585.49	101.1		
586.88	1.603			586.88	0.08156			586.45	101.2		
587.85	1.6036			587.85	0.083593			587.42	101.1		
588.81	1.604			588.81	0.08341			588.38	101		
589.78	1.6043			589.78	0.085454			589.35	101		
590.74	1.6043			590.74	0.085306			590.31	100.9		
591.71	1.6053			591.71	0.085072			591.27	100.9		
592.67	1.6063			592.67	0.087048			592.24	100.9		
593.64	1.606			593.64	0.089129			593.2	100.8		
594.6	1.6053			594.6	0.089038			594.17	100.8		
595.56	1.6067			595.56	0.086569			595.13	100.8		
596.53	1.6077			596.53	0.090716			596.1	100.8		
597.49	1.6073			597.49	0.090605			597.06	100.6		
598.46	1.6077			598.46	0.090414			598.03	100.6		
599.42	1.6088			599.42	0.090156			598.99	100.6		
600.39	1.6097			600.39	0.092108			599.96	100.6		
601.35	1.6104			601.35	0.091884			600.92	100.5		
602.32	1.6111			602.32	0.093842			601.88	100.5		
603.28	1.6117			603.28	0.093623			602.85	100.4		
604.25	1.6123			604.25	0.095582			603.81	100.4		
605.21	1.6127			605.21	0.095385			604.78	100.3		
606.17	1.6144			606.17	0.095061			605.74	100.3		
607.14	1.6152			607.14	0.099159			606.71	100.2		
608.1	1.6149			608.1	0.099025			607.67	100.1		
609.07	1.6159			609.07	0.098759			608.64	100.1		
610.03	1.6171			610.03	0.10063			609.6	100.1		
611	1.6174			611	0.10259			610.56	100		
