Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:OCS (2:1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/130"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.08	1.4757			500.08	0.0056279			500.08	99.9		
501.05	1.4757			501.05	0.010917			501.05	99.8		
502.01	1.4734			502.01	0.010924			501.53	99.9		
502.97	1.4722			502.97	0.010918			502.49	100		
503.94	1.4746			503.94	0.0055995			503.46	99.8		
504.9	1.474			504.9	0.01613			504.42	99.8		
505.87	1.4723			505.87	0.0055997			505.39	99.8		
506.83	1.4819			506.83	0			506.35	100		
507.8	1.4901			507.8	0.010598			507.31	100		
508.76	1.4943			508.76	0.010525			508.28	99.8		
509.73	1.5005			509.73	0.020687			509.24	99.8		
510.69	1.5022			510.69	0.03603			510.21	99.4		
511.66	1.4972			511.66	0.051624			511.17	99.3		
512.62	1.491			512.62	0.056978			512.14	99		
513.58	1.4817			513.58	0.072981			513.1	98.7		
514.55	1.4661			514.55	0.078977			514.07	98.7		
515.51	1.4521			515.51	0.074286			515.03	98.5		
516.48	1.4379			516.48	0.074897			516	98.6		
517.44	1.425			517.44	0.059238			516.96	98.8		
518.41	1.4234			518.41	0.03773			517.92	99.1		
519.37	1.4241			519.37	0.037644			518.89	99.3		
520.34	1.422			520.34	0.026975			519.85	99.5		
521.3	1.4236			521.3	0.016306			520.82	99.7		
522.26	1.4293			522.26	0.0057144			521.78	99.8		
523.23	1.4388			523.23	0.0004673			522.75	100		
524.19	1.4435			524.19	0.010801			523.71	99.9		
525.16	1.4415			525.16	0.010801			524.68	99.9		
526.12	1.4436			526.12	0.00045991			525.64	99.8		
527.09	1.4495			527.09	0.00044799			526.6	100.1		
528.05	1.4551			528.05	0.00043201			527.57	100.1		
529.02	1.4563			529.02	0.010587			528.53	99.9		
529.98	1.4561			529.98	0.0054953			529.5	99.9		
530.95	1.4571			530.95	0.010544			530.46	99.9		
531.91	1.4557			531.91	0.010541			531.43	99.8		
532.87	1.4536			532.87	0.010546			532.39	99.9		
533.84	1.4555			533.84	0.00043416			533.36	100		
534.8	1.4587			534.8	0.005439			534.32	100		
535.77	1.4611			535.77	0.00041747			535.29	100.1		
536.73	1.4638			536.73	0.0053842			536.25	100		
537.7	1.4643			537.7	0.0053742			537.21	100		
538.66	1.4653			538.66	0.0053566			538.18	99.8		
539.63	1.4671			539.63	0.0053349			539.14	100		
540.59	1.4664			540.59	0.010271			540.11	99.9		
541.55	1.4654			541.55	0.0053332			541.07	99.8		
542.52	1.4693			542.52	0.000386			542.04	100		
543.48	1.4735			543.48	0.0052507			543	99.9		
544.45	1.4736			544.45	0.010123			543.97	99.8		
545.41	1.4723			545.41	0.010123			544.93	99.8		
546.38	1.4747			546.38	0.0052168			545.89	99.9		
547.34	1.4753			547.34	0.014911			546.86	99.8		
548.31	1.4742			548.31	0.010051			547.82	99.8		
549.27	1.4737			549.27	0.014886			548.79	99.8		
550.23	1.4729			550.23	0.010034			549.75	99.8		
551.2	1.4742			551.2	0.010002			550.72	99.8		
552.16	1.4746			552.16	0.0099809			551.68	99.8		
553.13	1.4772			553.13	0.0051408			552.65	99.8		
554.09	1.48			554.09	0.0098836			553.61	99.8		
555.06	1.4807			555.06	0.0098584			554.57	99.8		
556.02	1.4825			556.02	0.0098221			555.54	99.8		
556.99	1.4825			556.99	0.014557			556.5	99.7		
557.95	1.4834			557.95	0.0097797			557.47	99.8		
558.91	1.4851			558.91	0.014466			558.43	99.8		
559.88	1.4851			559.88	0.014443			559.4	99.8		
560.84	1.4864			560.84	0.0144			560.36	99.7		
561.81	1.4862			561.81	0.019086			561.33	99.6		
562.77	1.4838			562.77	0.0191			562.29	99.7		
563.74	1.4833			563.74	0.014379			563.26	99.6		
564.7	1.4872			564.7	0.0096216			564.22	99.7		
565.67	1.4912			565.67	0.014203			565.18	99.8		
566.63	1.491			566.63	0.018836			566.15	99.6		
567.6	1.4923			567.6	0.01414			567.11	99.7		
568.56	1.4952			568.56	0.018693			568.08	99.6		
569.52	1.4948			569.52	0.023293			569.04	99.6		
570.49	1.4935			570.49	0.023282			570.01	99.6		
571.45	1.4934			571.45	0.023247			570.97	99.5		
572.42	1.4937			572.42	0.023201			571.94	99.5		
573.38	1.4949			573.38	0.023139			572.9	99.6		
574.35	1.4941			574.35	0.027712			573.86	99.4		
575.31	1.4937			575.31	0.023087			574.83	99.5		
576.28	1.4964			576.28	0.02299			575.79	99.5		
577.24	1.4972			577.24	0.027495			576.76	99.5		
578.2	1.4965			578.2	0.027467			577.72	99.5		
579.17	1.4966			579.17	0.027421			578.69	99.4		
580.13	1.4971			580.13	0.027363			579.65	99.4		
581.1	1.4978			581.1	0.0273			580.62	99.4		
582.06	1.4989			582.06	0.027226			581.58	99.3		
583.03	1.5008			583.03	0.027132			582.54	99.4		
583.99	1.5013			583.99	0.031579			583.51	99.4		
584.96	1.5001			584.96	0.031562			584.47	99.3		
585.92	1.5021			585.92	0.026968			585.44	99.4		
586.88	1.5051			586.88	0.031318			586.4	99.3		
587.85	1.5048			587.85	0.035744			587.37	99.3		
588.81	1.5037			588.81	0.035722			588.33	99.3		
589.78	1.5036			589.78	0.035669			589.3	99.2		
590.74	1.5041			590.74	0.035594			590.26	99.2		
591.71	1.5054			591.71	0.035493			591.22	99.2		
592.67	1.5055			592.67	0.039874			592.19	99.2		
593.64	1.5037			593.64	0.039873			593.15	99.2		
594.6	1.5048			594.6	0.035339			594.12	99.2		
595.56	1.5063			595.56	0.039652			595.08	99.2		
596.53	1.5056			596.53	0.039613			596.05	99.1		
597.49	1.5082			597.49	0.035064			597.01	99.2		
598.46	1.5092			598.46	0.043752			597.98	99.1		
599.42	1.509			599.42	0.039304			598.94	99.1		
600.39	1.5102			600.39	0.043576			599.91	99.1		
601.35	1.5098			601.35	0.04352			600.87	99		
602.32	1.5104			602.32	0.04343			601.83	99		
603.28	1.5119			603.28	0.043303			602.8	99		
604.25	1.5123			604.25	0.047567			603.76	99		
605.21	1.5114			605.21	0.047528			604.73	99		
606.17	1.5111			606.17	0.047465			605.69	98.9		
607.14	1.5139			607.14	0.042956			606.66	99		
608.1	1.5156			608.1	0.051454			607.62	98.9		
609.07	1.514			609.07	0.051439			608.59	98.8		
610.03	1.5138			610.03	0.051369			609.55	98.9		
611	1.5142			611	0.051272			610.51	98.8		
611.96	1.5154			611.96	0.051139			611.48	98.8		
612.93	1.5149			612.93	0.055372			612.44	98.8		
613.89	1.5149			613.89	0.050999			613.41	98.8		
614.85	1.5183			614.85	0.050772			614.37	98.8		
615.82	1.5182			615.82	0.059234			615.34	98.7		
616.78	1.5167			616.78	0.054945			616.3	98.7		
617.75	1.5182			617.75	0.054788			617.27	98.7		
618.71	1.5205			618.71	0.054598			618.23	98.7		
619.68	1.5218			619.68	0.058689			619.19	98.7		
620.64	1.5225			620.64	0.05856			620.16	98.6		
621.61	1.5229			621.61	0.062679			621.12	98.6		
622.57	1.5224			622.57	0.062608			622.09	98.5		
623.54	1.5234			623.54	0.062456			623.05	98.5		
624.5	1.5237			624.5	0.066556			624.02	98.5		
625.46	1.5228			625.46	0.066502			624.98	98.4		
626.43	1.5229			626.43	0.066391			625.95	98.4		
627.39	1.5237			627.39	0.066248			626.91	98.4		
628.36	1.5256			628.36	0.066044			627.87	98.4		
629.32	1.5266			629.32	0.070062			628.84	98.3		
630.29	1.5272			630.29	0.069921			629.8	98.3		
631.25	1.5275			631.25	0.073966			630.77	98.3		
632.21	1.5274			632.21	0.073862			631.73	98.2		
633.18	1.5264			633.18	0.077971			632.7	98.2		
634.14	1.5264			634.14	0.073693			633.66	98.1		
635.11	1.5276			635.11	0.07766			634.63	98.2		
636.07	1.5274			636.07	0.077549			635.59	98.2		
637.04	1.5287			637.04	0.077354			636.55	98.1		
638	1.5291			638	0.081342			637.52	98.1		
638.97	1.5286			638.97	0.081252			638.48	98.1		
639.93	1.5292			639.93	0.08109			639.45	98		
640.9	1.5312			640.9	0.080843			640.41	97.9		
641.86	1.5329			641.86	0.084714			641.38	97.9		
642.82	1.5324			642.82	0.088727			642.34	97.9		
643.79	1.5319			643.79	0.088628			643.31	97.8		
644.75	1.5307			644.75	0.092681			644.27	97.8		
645.72	1.5307			645.72	0.088448			645.24	97.8		
646.68	1.5318			646.68	0.092325			646.2	97.7		
647.65	1.5317			647.65	0.092192			647.16	97.7		
