Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO:OCS (20:1)"
Temperature:	"30K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/105"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
1600.1	1.3166		0.000274			1600.1	100		
1600.6	1.3168		0.000275			1601	100		
1601	1.3171		0.000279			1601.5	100		
1601.5	1.3178		0.00029			1602.5	100		
1602	1.3169		0.003846			1603.4	100		
1602.5	1.3161		0.000265			1604.4	99.900001526		
1603	1.3171		0.000281			1605.4	99.900001526		
1603.4	1.3184		0.000299			1606.3	99.900001526		
1603.9	1.3183		0.00386			1607.3	99.900001526		
1604.4	1.3171		0.003843			1608.3	99.900001526		
1604.9	1.3163		0.003832			1609.2	99.900001526		
1605.4	1.3153		0.003817			1610.2	100		
1605.9	1.316		0.000265			1611.2	99.900001526		
1606.3	1.3168		0.003838			1612.1	99.900001526		
1606.8	1.3157		0.00382			1613.1	99.900001526		
1607.3	1.3147		0.003808			1614.1	100		
1607.8	1.3154		0.000257			1615	99.900001526		
1608.3	1.3162		0.003824			1616	99.900001526		
1608.7	1.3151		0.003808			1616.9	99.900001526		
1609.2	1.3139		0.003794			1617.9	100		
1609.7	1.314		0.000233			1618.9	99.900001526		
1610.2	1.3154		0.000256			1619.8	100		
1610.7	1.3169		0.000279			1620.8	99.900001526		
1611.2	1.317		0.00383			1621.8	99.900001526		
1611.6	1.3159		0.003815			1622.7	100		
1612.1	1.3152		0.003806			1623.7	99.900001526		
1612.6	1.3146		0.003795			1624.7	99.900001526		
1613.1	1.3135		0.00378			1625.6	100		
1613.6	1.3136		0.000228			1626.6	100		
1614.1	1.315		0.00025			1627.6	100		
1614.5	1.3164		0.000272			1628.5	99.900001526		
1615	1.316		0.003808			1629.5	100		
1615.5	1.3161		0.000268			1630.4	99.900001526		
1616	1.3167		0.003816			1631.4	99.900001526		
1616.5	1.3156		0.003801			1632.4	99.900001526		
1616.9	1.315		0.003791			1633.3	99.900001526		
1617.4	1.314		0.003778			1634.3	99.900001526		
1617.9	1.3147		0.000245			1635.3	99.900001526		
1618.4	1.3153		0.003793			1636.2	99.900001526		
1618.9	1.3137		0.003771			1637.2	99.900001526		
1619.4	1.3138		0.00023			1638.2	99.900001526		
1619.8	1.3152		0.000254			1639.1	99.900001526		
1620.3	1.3166		0.000276			1640.1	99.900001526		
1620.8	1.3166		0.003806			1641.1	99.900001526		
1621.3	1.3154		0.003787			1642	99.900001526		
