Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:OCS (20:1)"
Temperature:	"140K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/139"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
1029.6	1.240499973		0.0010034			852.6	88.800003052		
1031	1.2421		0.0010468			853.56	88.800003052		
1032.5	1.243800044		0.0010895			854.53	88.800003052		
1033.9	1.245499969		0.0011354			855.49	88.900001526		
1035.4	1.247699976		0.0011926			856.46	88.800003052		
1036.8	1.248700023		0.0042227			857.42	88.900001526		
1038.3	1.248600006		0.0042095			858.38	88.900001526		
1039.7	1.248600006		0.0041959			859.35	89		
1041.2	1.249600053		0.0012233			860.31	89.199996948		
1042.6	1.251600027		0.0012746			861.28	89.400001526		
1044	1.253100038		0.0013116			862.24	89.599998474		
1045.5	1.254400015		0.0013444			863.21	89.800003052		
1046.9	1.255599976		0.0013705			864.17	89.900001526		
1048.4	1.256399989		0.0013867			865.14	90		
1049.8	1.258399963		0			866.1	90		
1051.3	1.260100007		0.0014808			867.07	90.199996948		
1052.7	1.261800051		0			868.03	90.199996948		
1054.2	1.263800025		0.0015676			868.99	90.300003052		
1055.6	1.264400005		0.001578			869.96	90.300003052		
1057.1	1.265300035		0.0015978			870.92	90.400001526		
1058.5	1.26639998		0.0016192			871.89	90.5		
1060	1.267400026		0.0016421			872.85	90.599998474		
1061.4	1.26849997		0.0016655			873.82	90.699996948		
1062.9	1.269500017		0.0016883			874.78	90.699996948		
1064.3	1.270599961		0.00171			875.75	90.800003052		
1065.7	1.271700025		0.0017323			876.71	90.900001526		
1067.2	1.272699952		0.0017541			877.67	91		
1068.6	1.273800015		0.0017767			878.64	91		
1070.1	1.274799943		0.0017967			879.6	91.199996948		
1071.5	1.27579999		0.0018183			880.57	91.199996948		
1073	1.276900053		0.0018385			881.53	91.300003052		
1074.4	1.277999997		0.0018599			882.5	91.400001526		
1075.9	1.279099941		0.0018839			883.46	91.5		
1077.3	1.280200005		0.0019075			884.43	91.599998474		
1078.8	1.281700015		0.0019387			885.39	91.699996948		
1080.2	1.281900048		0.0047504			886.35	91.800003052		
1081.7	1.282199979		0.0019416			887.32	91.900001526		
1083.1	1.283900023		0.0019788			888.28	91.900001526		
1084.6	1.28579998		0.0020163			889.25	92		
1086	1.28670001		0.0048216			890.21	92.099998474		
1087.4	1.286599994		0.0048119			891.18	92.199996948		
1088.9	1.286999941		0.0048103			892.14	92.300003052		
1090.3	1.287500024		0.0048138			893.11	92.400001526		
1091.8	1.287999988		0.0048162			894.07	92.5		
1093.2	1.288599968		0.004821			895.03	92.599998474		
1094.7	1.289199948		0.0048247			896	92.599998474		
1096.1	1.289800048		0.0048291			896.96	92.800003052		
1097.6	1.290300012		0.0048329			897.93	92.900001526		
1099	1.290699959		0.0048329			898.89	93		
1100.5	1.290699959		0.0048249			899.86	93		
1101.9	1.291700006		0.0021018			900.82	93.099998474		
1103.4	1.29369998		0.0021436			901.79	93.199996948		
1104.8	1.295600057		0.0021818			902.75	93.300003052		
1106.3	1.296599984		0.0049138			903.72	93.400001526		
1107.7	1.296499968		0.0049053			904.68	93.5		
1109.1	1.296900034		0.0049049			905.64	93.599998474		
1110.6	1.297299981		0.0049051			906.61	93.699996948		
1112	1.297399998		0.0049004			907.57	93.800003052		
1113.5	1.298900008		0.0022299			908.54	93.900001526		
1114.9	1.300400019		0.0049427			909.5	94		
1116.4	1.300600052		0.0049388			910.47	94.099998474		
1117.8	1.301100016		0.0049411			911.43	94.199996948		
1119.3	1.301599979		0.0049452			912.4	94.300003052		
1120.7	1.30219996		0.0049488			913.36	94.400001526		
1122.2	1.302899957		0.0049548			914.33	94.5		
1123.6	1.303500056		0.0049589			915.29	94.599998474		
1125.1	1.304100037		0.0049627			916.25	94.699996948		
1126.5	1.304800034		0.0049688			917.22	94.800003052		
1128	1.305400014		0.0049745			918.18	94.900001526		
1129.4	1.306100011		0.0049806			919.15	95		
1130.8	1.306800008		0.0049865			920.11	95.099998474		
1132.3	1.307600021		0.0049937			921.08	95.199996948		
1133.7	1.308699965		0.0050073			922.04	95.300003052		
1135.2	1.308500051		0.0076219			923.01	95.400001526		
1136.6	1.308400035		0.0049869			923.97	95.5		
1138.1	1.309499979		0.0049988			924.93	95.5		
1139.5	1.310400009		0.0050093			925.9	95.599998474		
1141	1.311200023		0.0050174			926.86	95.800003052		
1142.4	1.312100053		0.0050263			927.83	95.800003052		
1143.9	1.313300014		0.0050412			928.79	95.900001526		
1145.3	1.313300014		0.0076289			929.76	96		
1146.8	1.313699961		0.0050337			930.72	96.099998474		
1148.2	1.314100027		0.0076207			931.68	96.199996948		
