Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CH3OH (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/78"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
50.2	1.4927		0			50.153	100.069999695		
51.1	1.5071		-0.037995			51.117	100.150001526		
52.1	1.5185		0			52.082	100.029998779		
53	1.5217		0			53.046	100.080001831		
54	1.5274		0			54.011	100.019996643		
55	1.5318		0			54.975	100.040000916		
55.9	1.534		0.008145			55.94	99.963996887		
56.9	1.532		0.006457			56.904	99.970001221		
57.9	1.5329		0.010087			57.869	99.95400238		
58.8	1.5316		0.013836			58.833	99.935997009		
59.8	1.5354		0.005476			59.798	99.973999023		
60.8	1.535		0.023852			60.762	99.886001587		
61.7	1.54		0.001168			61.727	99.994003296		
62.7	1.5435		0.032878			62.691	99.836997986		
63.7	1.5401		0.020472			63.656	99.897003174		
64.6	1.5412		0.031162			64.62	99.841003418		
65.6	1.5464		0.020351			65.585	99.893997192		
66.5	1.5425		0.054674			66.549	99.712997437		
67.5	1.531		0.036869			67.514	99.805000305		
68.5	1.5352		0.023386			68.478	99.874000549		
69.4	1.5517		0.01313			69.442	99.927001953		
70.4	1.5626		0.042379			70.406	99.761001587		
71.4	1.5585		0.057272			71.371	99.674003601		
72.3	1.5526		0.062517			72.335	99.64099884		
73.3	1.5473		0.066254			73.3	99.615997314		
74.3	1.5461		0.061677			74.264	99.638000488		
75.2	1.5437		0.073175			75.229	99.566001892		
76.2	1.5442		0.062025			76.193	99.626998901		
77.2	1.5419		0.083679			77.158	99.491996765		
78.1	1.5377		0.068953			78.122	99.577003479		
79.1	1.5409		0.074578			79.087	99.536003113		
80.1	1.545		0.07363			80.051	99.535003662		
81	1.5401		0.099206			81.016	99.369003296		
82	1.5343		0.082766			81.98	99.46900177		
82.9	1.5352		0.092889			82.945	99.397003174		
83.9	1.5324		0.093388			83.909	99.388000488		
84.9	1.5311		0.0962			84.874	99.362998962		
85.8	1.5276		0.10151			85.838	99.321998596		
86.8	1.5261		0.098406			86.803	99.335998535		
87.8	1.5203		0.11177			87.767	99.240997314		
88.7	1.5155		0.097415			88.732	99.333000183		
89.7	1.5192		0.095245			89.696	99.338996887		
90.7	1.5257		0.096237			90.661	99.321998596		
91.6	1.5213		0.12118			91.625	99.14099884		
92.6	1.5153		0.10745			92.59	99.233001709		
93.6	1.5128		0.11882			93.554	99.144996643		
94.5	1.5109		0.10931			94.519	99.206001282		
95.5	1.509		0.1214			95.483	99.111000061		
96.4	1.5052		0.11545			96.448	99.148002625		
97.4	1.5026		0.121			97.412	99.099998474		
98.4	1.4993		0.11714			98.377	99.122001648		
99.3	1.4993		0.11414			99.341	99.136001587		
100.3	1.5		0.11733			100.31	99.102996826		
101.3	1.5011		0.11326			101.27	99.125		
102.2	1.5022		0.1254			102.24	99.022003174		
103.2	1.4977		0.12589			103.2	99.012001038		
104.2	1.4949		0.12715			104.16	98.995002747		
105.1	1.4938		0.12821			105.13	98.977996826		
106.1	1.4909		0.12945			106.09	98.960998535		
107.1	1.4902		0.13046			107.06	98.944000244		
108	1.4875		0.13176			108.02	98.926002502		
109	1.4881		0.13164			108.99	98.916999817		
110	1.4853		0.13853			109.95	98.852996826		
110.9	1.4823		0.13592			110.91	98.866996765		
111.9	1.481		0.14159			111.88	98.810997009		
112.8	1.4765		0.1401			112.84	98.817001343		
113.8	1.4775		0.13894			113.81	98.816001892		
114.8	1.4735		0.14757			114.77	98.736000061		
115.7	1.4714		0.14316			115.74	98.76499939		
116.7	1.4668		0.14988			116.7	98.700996399		
117.7	1.4672		0.14064			117.67	98.769996643		
118.6	1.4644		0.15515			118.63	98.636001587		
119.6	1.4592		0.14749			119.59	98.696998596		
120.6	1.4573		0.15377			120.56	98.633003235		
121.5	1.4563		0.1432			121.52	98.717002869		
122.5	1.4564		0.15973			122.49	98.558998108		
123.5	1.4479		0.15785			123.45	98.572998047		
124.4	1.4427		0.15997			124.42	98.547996521		
125.4	1.437		0.15173			125.38	98.616996765		
126.3	1.4394		0.14703			126.35	98.647003174		
127.3	1.4386		0.15222			127.31	98.589996338		
128.3	1.4369		0.15471			128.28	98.557998657		
129.2	1.4315		0.15684			129.24	98.532997131		
130.2	1.4307		0.14763			130.2	98.60900116		
131.2	1.4306		0.15996			131.17	98.483001709		
132.1	1.4239		0.15731			132.13	98.503997803		
133.1	1.4199		0.15999			133.1	98.472000122		
134.1	1.4172		0.14947			134.06	98.564002991		
135	1.417		0.15918			135.03	98.460998535		
136	1.4125		0.15305			135.99	98.513999939		
137	1.41		0.16051			136.96	98.433998108		
137.9	1.4042		0.15456			137.92	98.486999512		
138.9	1.4014		0.15318			138.88	98.492996216		
139.8	1.4017		0.14985			139.85	98.51499939		
140.8	1.3993		0.15315			140.81	98.474998474		
141.8	1.396		0.15578			141.78	98.442001343		
142.7	1.3909		0.15156			142.74	98.478996277		
143.7	1.3887		0.15328			143.71	98.45400238		
144.7	1.3858		0.1465			144.67	98.51499939		
145.6	1.3839		0.15434			145.64	98.428001404		
146.6	1.378		0.14794			146.6	98.488998413		
147.6	1.3742		0.1514			147.57	98.447998047		
148.5	1.3715		0.13865			148.53	98.570999146		
149.5	1.3708		0.14406			149.49	98.507003784		
150.5	1.3681		0.14205			150.46	98.521003723		
151.4	1.3613		0.14348			151.42	98.503997803		
152.4	1.3595		0.1308			152.39	98.627998352		
153.3	1.3611		0.12774			153.35	98.650001526		
154.3	1.362		0.13226			154.32	98.593002319		
155.3	1.3574		0.13348			155.28	98.575996399		
156.2	1.3515		0.13114			156.24	98.597999573		
157.2	1.3515		0.1202			157.21	98.706001282		
