Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"70K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/252"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.640942			15.002941	0.109775		
14.981251	1.6393324			14.981251	0.116873		
14.959624	1.6369288			14.959624	0.11366		
14.938059	1.6382283			14.938059	0.112198		
14.916557	1.6381578			14.916557	0.117461		
14.895116	1.638272			14.895116	0.114202		
14.873737	1.6382087			14.873737	0.120047		
14.852419	1.6374822			14.852419	0.11724		
14.831162	1.6383561			14.831162	0.119205		
14.809966	1.6378044			14.809966	0.121243		
14.78883	1.6386554			14.78883	0.118783		
14.767755	1.6386275			14.767755	0.124615		
14.74674	1.6383371			14.74674	0.121124		
14.725784	1.6388742			14.725784	0.124894		
14.704888	1.6384347			14.704888	0.123979		
14.684051	1.6400122			14.684051	0.122932		
14.663273	1.6404558			14.663273	0.12752		
14.642553	1.6413377			14.642553	0.124552		
14.621893	1.6415716			14.621893	0.131093		
14.60129	1.6409833			14.60129	0.128048		
14.580745	1.6422602			14.580745	0.129836		
14.560258	1.642232			14.560258	0.13189		
14.539829	1.6435768			14.539829	0.129709		
14.519457	1.6438884			14.519457	0.135937		
14.499142	1.6439891			14.499142	0.132518		
14.478883	1.6447684			14.478883	0.137126		
14.458682	1.6444334			14.458682	0.13636		
14.438536	1.6458112			14.438536	0.136333		
14.418447	1.6460312			14.418447	0.140298		
14.398413	1.6472113			14.398413	0.137234		
14.378435	1.647794			14.378435	0.144064		
14.358512	1.6473313			14.358512	0.141705		
14.338645	1.6481654			14.338645	0.144338		
14.318832	1.6478571			14.318832	0.145498		
14.299074	1.6492895			14.299074	0.143449		
14.27937	1.6499974			14.27937	0.148892		
14.259721	1.6506193			14.259721	0.146274		
14.240126	1.6512895			14.240126	0.151611		
14.220584	1.6509723			14.220584	0.150392		
14.201096	1.6523296			14.201096	0.151181		
14.181662	1.6526606			14.181662	0.154357		
14.16228	1.6540463			14.16228	0.152223		
14.142951	1.6545664			14.142951	0.158912		
14.123676	1.6542246			14.123676	0.156744		
14.104452	1.6550083			14.104452	0.159748		
14.085281	1.6548944			14.085281	0.160446		
14.066162	1.6562861			14.066162	0.159575		
14.047094	1.6568679			14.047094	0.164248		
14.028079	1.6576319			14.028079	0.162112		
14.009114	1.6583217			14.009114	0.167274		
13.990201	1.6582072			13.990201	0.166082		
13.971339	1.6595833			13.971339	0.167288		
13.952528	1.6601193			13.952528	0.169897		
13.933767	1.6615636			13.933767	0.168675		
13.915057	1.6622145			13.915057	0.174345		
13.896397	1.6624642			13.896397	0.172475		
13.877787	1.6635931			13.877787	0.175815		
13.859226	1.6639069			13.859226	0.176505		
13.840716	1.6655481			13.840716	0.176485		
13.822254	1.6663757			13.822254	0.180898		
13.803842	1.6673938			13.803842	0.179563		
13.785479	1.6682816			13.785479	0.184507		
13.767164	1.6687415			13.767164	0.183451		
13.748899	1.6705082			13.748899	0.185524		
13.730681	1.6714007			13.730681	0.188213		
13.712512	1.6731861			13.712512	0.187925		
13.694391	1.673991			13.694391	0.193996		
13.676317	1.6744282			13.676317	0.19266		
13.658292	1.6756488			13.658292	0.196466		
13.640313	1.6764608			13.640313	0.196815		
13.622382	1.6787384			13.622382	0.197901		
13.604498	1.6799085			13.604498	0.203007		
13.586661	1.6812407			13.586661	0.202538		
13.568871	1.6821577			13.568871	0.208557		
13.551127	1.6829436			13.551127	0.207337		
13.53343	1.6851805			13.53343	0.210803		
13.515778	1.6865024			13.515778	0.213928		
13.498173	1.6886267			13.498173	0.215461		
13.480614	1.6892692			13.480614	0.222777		
13.4631	1.6897897			13.4631	0.222037		
13.445631	1.6907933			13.445631	0.227902		
13.428208	1.6916428			13.428208	0.227975		
13.41083	1.6939697			13.41083	0.231688		
13.393497	1.6947232			13.393497	0.237509		
13.376209	1.6957501			13.376209	0.23883		
13.358965	1.6957945			13.358965	0.246574		
13.341765	1.6959594			13.341765	0.245671		
13.32461	1.6972561			13.32461	0.251563		
13.307499	1.6978667			13.307499	0.253977		
13.290432	1.6994035			13.290432	0.258136		
13.273408	1.6988631			13.273408	0.265979		
13.256429	1.6983609			13.256429	0.266534		
13.239492	1.6978243			13.239492	0.273641		
13.222599	1.6978501			13.222599	0.272706		
13.205748	1.6992151			13.205748	0.278989		
13.188941	1.6988571			13.188941	0.283941		
13.172176	1.6988208			13.172176	0.287533		
13.155454	1.6972211			13.155454	0.295258		
13.138775	1.6961327			13.138775	0.294729		
13.122137	1.6959484			13.122137	0.30121		
13.105542	1.6957992			13.105542	0.302376		
13.088988	1.6960941			13.088988	0.309151		
13.072477	1.6942804			13.072477	0.315025		
13.056006	1.6927721			13.056006	0.317612		
13.039578	1.6906935			13.039578	0.323928		
13.023191	1.6897189			13.023191	0.323137		
13.006844	1.6895864			13.006844	0.330081		
12.990539	1.6884137			12.990539	0.333201		
12.974275	1.687096			12.974275	0.339283		
12.958051	1.6841615			12.958051	0.344374		
12.941868	1.6823291			12.941868	0.345129		
12.925725	1.6807658			12.925725	0.350883		
12.909622	1.679872			12.909622	0.351209		
