Reference:	"Curtis et al. (2005)"
DOI:	"doi:DOI: 10.1364/ao.44.004102 "
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"146K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/11"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
52.069	1.766			52.069	0.0406		
55.927	1.759			55.927	0.0392		
59.785	1.759			59.785	0.0395		
63.643	1.762			63.643	0.0427		
67.501	1.765			67.501	0.047		
71.36	1.766			71.36	0.0523		
75.218	1.766			75.218	0.0538		
79.076	1.767			79.076	0.0555		
82.934	1.769			82.934	0.0548		
86.792	1.774			86.792	0.0542		
90.65	1.779			90.65	0.0546		
94.508	1.788			94.508	0.0498		
98.366	1.799			98.366	0.0581		
102.224	1.804			102.224	0.0629		
106.082	1.814			106.082	0.0594		
109.94	1.83			109.94	0.062		
113.798	1.847			113.798	0.0713		
117.656	1.863			117.656	0.0825		
121.514	1.878			121.514	0.0969		
125.372	1.894			125.372	0.113		
129.23	1.908			129.23	0.136		
133.088	1.925			133.088	0.152		
136.946	1.938			136.946	0.193		
140.805	1.942			140.805	0.219		
144.663	1.966			144.663	0.237		
148.521	1.972			148.521	0.329		
152.379	1.937			152.379	0.388		
156.237	1.888			156.237	0.433		
160.095	1.826			160.095	0.458		
163.953	1.767			163.953	0.443		
167.811	1.725			167.811	0.413		
171.669	1.709			171.669	0.354		
175.527	1.737			175.527	0.297		
179.385	1.807			179.385	0.272		
183.243	1.867			183.243	0.344		
187.101	1.863			187.101	0.432		
190.959	1.839			190.959	0.455		
194.817	1.83			194.817	0.478		
198.675	1.829			198.675	0.5		
202.533	1.831			202.533	0.537		
206.391	1.832			206.391	0.578		
210.249	1.834			210.249	0.633		
214.108	1.836			214.108	0.705		
217.966	1.827			217.966	0.82		
221.824	1.756			221.824	1.01		
225.682	1.485			225.682	1.27		
229.54	1.141			229.54	1.13		
233.398	1.004			233.398	0.813		
237.256	1.02			237.256	0.649		
241.114	1.046			241.114	0.571		
244.972	1.063			244.972	0.509		
248.83	1.077			248.83	0.464		
252.688	1.085			252.688	0.431		
256.546	1.086			256.546	0.4		
260.404	1.091			260.404	0.363		
264.262	1.092			264.262	0.346		
268.12	1.087			268.12	0.315		
271.978	1.087			271.978	0.279		
275.836	1.092			275.836	0.25		
279.694	1.099			279.694	0.218		
283.552	1.112			283.552	0.19		
287.411	1.126			287.411	0.168		
291.269	1.138			291.269	0.153		
295.127	1.147			295.127	0.138		
298.985	1.153			298.985	0.122		
302.843	1.158			302.843	0.104		
306.701	1.17			306.701	0.0732		
310.559	1.19			310.559	0.0562		
314.417	1.21			314.417	0.0423		
318.275	1.23			318.275	0.0348		
322.133	1.247			322.133	0.0311		
325.991	1.262			325.991	0.0293		
329.849	1.275			329.849	0.0284		
333.707	1.286			333.707	0.0276		
337.565	1.295			337.565	0.0272		
341.423	1.304			341.423	0.027		
345.281	1.311			345.281	0.0268		
349.139	1.318			349.139	0.0267		
352.997	1.324			352.997	0.0264		
356.855	1.33			356.855	0.0259		
360.714	1.335			360.714	0.0254		
364.572	1.34			364.572	0.0247		
368.43	1.344			368.43	0.0237		
372.288	1.348			372.288	0.0229		
376.146	1.352			376.146	0.0219		
380.004	1.357			380.004	0.0204		
383.862	1.361			383.862	0.0198		
387.72	1.364			387.72	0.0185		
391.578	1.368			391.578	0.0172		
395.436	1.372			395.436	0.0159		
399.294	1.376			399.294	0.0147		
403.152	1.38			403.152	0.0137		
407.01	1.384			407.01	0.013		
410.868	1.388			410.868	0.0124		
414.726	1.392			414.726	0.012		
418.584	1.395			418.584	0.0116		
422.442	1.399			422.442	0.0113		
426.3	1.402			426.3	0.011		
430.158	1.405			430.158	0.0108		
434.017	1.408			434.017	0.0104		
437.875	1.411			437.875	0.0101		
441.733	1.415			441.733	0.00989		
445.591	1.418			445.591	0.00962		
449.449	1.421			449.449	0.00961		
453.307	1.424			453.307	0.00952		
457.165	1.427			457.165	0.00952		
461.023	1.43			461.023	0.00957		
464.881	1.432			464.881	0.00965		
468.739	1.435			468.739	0.00943		
472.597	1.438			472.597	0.00932		
476.455	1.441			476.455	0.00914		
480.313	1.444			480.313	0.00922		
484.171	1.447			484.171	0.00943		
488.029	1.45			488.029	0.00975		
491.887	1.453			491.887	0.0101		
495.745	1.456			495.745	0.0105		
499.603	1.458			499.603	0.0107		
503.462	1.461			503.462	0.011		
507.32	1.464			507.32	0.0111		
511.178	1.467			511.178	0.011		
515.036	1.47			515.036	0.0109		
518.894	1.474			518.894	0.011		
522.752	1.478			522.752	0.0111		
526.61	1.482			526.61	0.0115		
530.468	1.487			530.468	0.0125		
534.326	1.492			534.326	0.0155		
538.184	1.496			538.184	0.0199		
542.042	1.498			542.042	0.0234		
545.9	1.501			545.9	0.0258		
549.758	1.502			549.758	0.032		
553.616	1.502			553.616	0.0337		
557.474	1.502			557.474	0.0347		
561.332	1.503			561.332	0.0355		
565.19	1.504			565.19	0.0361		
569.048	1.506			569.048	0.0373		
572.906	1.508			572.906	0.0376		
576.765	1.51			576.765	0.0386		
580.623	1.512			580.623	0.0395		
584.481	1.514			584.481	0.0403		
588.339	1.517			588.339	0.041		
592.197	1.519			592.197	0.0425		
596.055	1.522			596.055	0.0437		
599.913	1.524			599.913	0.0449		
603.771	1.527			603.771	0.0461		
607.629	1.53			607.629	0.047		
611.487	1.533			611.487	0.0495		
615.345	1.535			615.345	0.0504		
619.203	1.538			619.203	0.0522		
623.061	1.542			623.061	0.0534		
626.919	1.545			626.919	0.0554		
630.777	1.548			630.777	0.0571		
634.635	1.552			634.635	0.0592		
638.493	1.556			638.493	0.0607		
642.351	1.561			642.351	0.0633		
646.209	1.566			646.209	0.0667		
650.067	1.573			650.067	0.0682		
