Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH4 (20:1)"
Temperature:	"80K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/129"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.08	1.525			500.08	0			400.26	93.8		
501.53	1.5255			501.53	0.0075926			401.22	93.7		
502.97	1.5252			502.97	0.0050147			401.7	93.4		
504.42	1.5231			504.42	0.012729			402.67	93.2		
505.87	1.5207			505.87	0.0050806			403.63	93.4		
507.31	1.5228			507.31	0.0024816			404.6	93.3		
508.76	1.5266			508.76	0			405.56	93.2		
510.21	1.5294			510.21	0.0048445			406.53	93.5		
511.66	1.5304			511.66	0.0048045			407.49	93.3		
513.1	1.5313			513.1	0.007269			408.46	93		
514.55	1.5319			514.55	0.0072351			409.42	92.9		
516	1.5335			516	0.007172			410.39	92.6		
517.44	1.5349			517.44	0.0095932			411.35	92.7		
518.89	1.5349			518.89	0.01204			412.31	92.6		
520.34	1.5349			520.34	0.012004			413.28	92.9		
521.78	1.5343			521.78	0.014453			414.24	92.7		
523.23	1.5338			523.23	0.011966			415.21	92.5		
524.68	1.5362			524.68	0.0094142			416.17	92.7		
526.12	1.5377			526.12	0.014226			417.14	92		
527.57	1.537			527.57	0.014207			418.1	92.3		
529.02	1.5382			529.02	0.0117			419.07	92.1		
530.46	1.5398			530.46	0.014039			420.03	92.1		
531.91	1.5407			531.91	0.013968			420.99	91.6		
533.36	1.5409			533.36	0.016329			421.96	91.8		
534.8	1.5417			534.8	0.013856			422.92	91.8		
536.25	1.543			536.25	0.016165			423.89	91.6		
537.7	1.5434			537.7	0.016106			424.85	91.1		
539.14	1.5439			539.14	0.016041			425.82	91.4		
540.59	1.546			540.59	0.013555			426.78	91.3		
542.04	1.5488			542.04	0.015784			427.75	91.1		
543.48	1.5501			543.48	0.018046			428.71	90.9		
544.93	1.55			544.93	0.020347			429.67	90.7		
546.38	1.551			546.38	0.017909			430.64	90.5		
547.82	1.5531			547.82	0.020118			431.6	90.2		
549.27	1.5536			549.27	0.022371			432.57	90.1		
550.72	1.5542			550.72	0.022286			433.53	90.4		
552.16	1.5542			552.16	0.024542			434.5	90.2		
553.61	1.5548			553.61	0.022136			435.46	89.9		
555.06	1.5572			555.06	0.021978			436.43	89.8		
556.5	1.5592			556.5	0.02413			437.39	89.6		
557.95	1.5599			557.95	0.026326			438.35	89.6		
559.4	1.5608			559.4	0.026213			439.32	89.5		
560.84	1.5616			560.84	0.028387			440.28	89.3		
562.29	1.5622			562.29	0.028284			441.25	89.5		
563.74	1.5638			563.74	0.028132			442.21	89.3		
565.18	1.5654			565.18	0.030244			443.18	89.1		
566.63	1.5658			566.63	0.032403			444.14	89.1		
568.08	1.5662			568.08	0.032296			445.11	89.3		
569.52	1.5677			569.52	0.032134			446.07	89.4		
570.97	1.5692			570.97	0.034217			447.04	89.3		
572.42	1.5695			572.42	0.036347			448	89.8		
573.86	1.5697			573.86	0.036239			448.96	89.3		
575.31	1.5707			575.31	0.036089			449.93	89.7		
576.76	1.5726			576.76	0.035895			450.89	89.9		
578.2	1.5742			578.2	0.037928			451.86	90		
579.65	1.5761			579.65	0.037722			452.82	90.2		
581.1	1.5773			581.1	0.041968			453.79	90		
582.54	1.5778			582.54	0.041831			454.75	90.5		
583.99	1.5786			583.99	0.043873			455.72	90.8		
585.44	1.5795			585.44	0.043701			456.68	90.8		
586.88	1.5805			586.88	0.045715			457.64	91.4		
588.33	1.5816			588.33	0.045527			458.61	92.1		
589.78	1.5828			589.78	0.047511			459.57	91.5		
591.22	1.5842			591.22	0.047303			460.54	92.4		
592.67	1.586			592.67	0.049232			461.5	92.3		
594.12	1.5872			594.12	0.051189			462.47	92.8		
595.56	1.5879			595.56	0.05318			463.43	92.6		
597.01	1.5889			597.01	0.052968			464.4	93.4		
598.46	1.5906			598.46	0.054872			465.36	93.6		
599.91	1.5917			599.91	0.056803			466.32	94		
601.35	1.5923			601.35	0.058765			467.29	94.4		
602.8	1.5933			602.8	0.058537			468.25	94.7		
604.25	1.595			604.25	0.060405			469.22	94.9		
605.69	1.5962			605.69	0.062293			470.18	95.1		
607.14	1.5972			607.14	0.064194			471.15	95.2		
608.59	1.5977			608.59	0.066125			472.11	95.4		
610.03	1.5987			610.03	0.065877			473.08	95.9		
611.48	1.6003			611.48	0.067704			474.04	96		
612.93	1.6013			612.93	0.069569			475.01	96.4		
614.37	1.6032			614.37	0.069242			475.97	96.8		
615.82	1.6051			615.82	0.073132			476.93	96.8		
617.27	1.6059			617.27	0.074988			477.9	97.3		
618.71	1.6069			618.71	0.076822			478.86	97.5		
620.16	1.6079			620.16	0.078646			479.83	97.5		
621.61	1.6089			621.61	0.080461			480.79	98		
623.05	1.6099			623.05	0.08227			481.76	98.1		
624.5	1.6109			624.5	0.084069			482.72	97.9		
625.95	1.6119			625.95	0.085858			483.69	98.5		
627.39	1.613			627.39	0.087637			484.65	98.4		
