Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/107"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
50.2	1.7329		0			50.153	100.029998779		
52.1	1.7322		0.0199			51.117	100.050003052		
54	1.7355		0			52.082	99.929000854		
55.9	1.7439		0.0172			53.046	100.050003052		
57.9	1.7426		0.0192			54.011	100.019996643		
59.8	1.7331		0.0363			54.975	99.991996765		
61.7	1.7325		0			55.94	99.932998657		
63.7	1.7486		0			56.904	99.898002625		
65.6	1.7683		0			57.869	99.922996521		
67.5	1.7844		0.0238			58.833	99.791000366		
69.4	1.7788		0.0585			59.798	99.852996826		
71.4	1.7654		0.0595			60.762	99.745002747		
73.3	1.7653		0.0477			61.727	99.999000549		
75.2	1.7651		0.0676			62.691	99.928001404		
77.2	1.7499		0.0754			63.656	100		
79.1	1.763		0.0205			64.62	99.845001221		
81	1.7712		0.0875			65.585	100.019996643		
82.9	1.7539		0.0709			66.549	99.847000122		
84.9	1.7558		0.054			67.514	99.885002136		
86.8	1.7704		0.0437			68.478	99.717002869		
88.7	1.7859		0.0597			69.442	99.718002319		
90.7	1.7773		0.0977			70.406	99.658996582		
92.6	1.7732		0.0608			71.371	99.708000183		
94.5	1.789		0.068			72.335	99.757003784		
96.4	1.7893		0.0936			73.3	99.758003235		
98.4	1.7951		0.0696			74.264	99.819000244		
100.3	1.805		0.099			75.229	99.651000977		
102.2	1.8095		0.0948			76.193	99.749000549		
104.2	1.8263		0.1049			77.158	99.605003357		
106.1	1.8051		0.1893			78.122	99.775001526		
108	1.7788		0.1286			79.087	99.884002686		
110	1.7909		0.1218			80.051	99.848999023		
111.9	1.8007		0.1298			81.016	99.513000488		
113.8	1.807		0.1376			81.98	99.597999573		
115.7	1.8099		0.1499			82.945	99.598999023		
117.7	1.816		0.1496			83.909	99.660003662		
119.6	1.8197		0.1715			84.874	99.684997559		
121.5	1.8215		0.1771			85.838	99.589996338		
123.5	1.8213		0.1984			86.803	99.73500061		
125.4	1.8189		0.2052			87.767	99.568000793		
127.3	1.8174		0.2216			88.732	99.628997803		
129.2	1.8121		0.2367			89.696	99.317001343		
131.2	1.805		0.2491			90.661	99.38999939		
133.1	1.7939		0.2646			91.625	99.378997803		
135	1.7844		0.2634			92.59	99.60900116		
137	1.7767		0.2754			93.554	99.464996338		
138.9	1.768		0.2729			94.519	99.550003052		
140.8	1.7637		0.2801			95.483	99.321998596		
142.7	1.7569		0.285			96.448	99.372001648		
144.7	1.753		0.2842			97.412	99.481002808		
146.6	1.7483		0.2951			98.377	99.517997742		
148.5	1.7453		0.2916			99.341	99.555000305		
150.5	1.7411		0.3084			100.31	99.303001404		
152.4	1.7352		0.3066			101.27	99.413002014		
154.3	1.7317		0.3181			102.24	99.317001343		
156.2	1.722		0.3256			103.2	99.474998474		
158.2	1.7179		0.3234			104.16	99.222999573		
160.1	1.712		0.3386			105.13	99.126998901		
162	1.7026		0.3411			106.09	98.61000061		
164	1.6931		0.3485			107.06	99.021003723		
165.9	1.6843		0.3461			108.02	99.04599762		
167.8	1.6777		0.3492			108.99	99.107002258		
169.8	1.6723		0.3474			109.95	99.071998596		
171.7	1.6692		0.3497			110.91	99.133003235		
173.6	1.6648		0.357			111.88	98.988998413		
175.5	1.6596		0.3552			112.84	98.858001709		
177.5	1.6539		0.3683			113.81	98.906997681		
179.4	1.6511		0.3568			114.77	98.714996338		
181.3	1.6505		0.3754			115.74	98.789001465		
183.2	1.6425		0.3832			116.7	98.621002197		
185.2	1.6346		0.3897			117.67	98.76599884		
187.1	1.625		0.399			118.63	98.501998901		
189	1.6153		0.4016			119.59	98.564002991		
191	1.6044		0.4111			120.56	98.347999573		
192.9	1.5937		0.4107			121.52	98.492996216		
194.8	1.583		0.4137			122.49	98.31300354		
196.8	1.5732		0.4186			123.45	98.290000916		
198.7	1.5639		0.4168			124.42	98.17099762		
200.6	1.5539		0.4251			125.38	98.208000183		
202.5	1.5427		0.424			126.35	98.208999634		
204.5	1.5317		0.4293			127.31	98.041000366		
206.4	1.5212		0.427			128.28	98.005996704		
208.3	1.5095		0.4348			129.24	97.887001038		
210.3	1.497		0.4332			130.2	97.996002197		
212.2	1.483		0.4353			131.17	97.755996704		
214.1	1.4693		0.4374			132.13	97.805000305		
216	1.4544		0.4345			133.1	97.600997925		
218	1.4392		0.4339			134.06	97.771003723		
219.9	1.4239		0.428			135.03	97.591003418		
221.8	1.4086		0.4243			135.99	97.652000427		
223.8	1.3928		0.4153			136.96	97.460998535		
225.7	1.3812		0.401			137.92	97.510002136		
227.6	1.3716		0.3937			138.88	97.461997986		
229.6	1.362		0.3832			139.85	97.415000916		
231.5	1.3532		0.3758			140.81	97.367996216		
233.4	1.3443		0.361			141.78	97.249000549		
235.3	1.3399		0.3537			142.74	97.297996521		
237.3	1.3318		0.3485			143.71	97.178001404		
239.2	1.3245		0.3347			144.67	97.276000977		
241.1	1.3192		0.3269			145.64	97.059997559		
243.1	1.3134		0.3172			146.6	97.144996643		
245	1.3072		0.3087			147.57	96.964996338		
246.9	1.3026		0.2948			148.53	97.147003174		
248.8	1.3004		0.2856			149.49	96.978996277		
250.8	1.2955		0.2772			150.46	96.956001282		
252.7	1.2935		0.2642			151.42	96.836997986		
254.6	1.2918		0.2564			152.39	96.945999146		
256.6	1.2913		0.2434			153.35	96.887001038		
258.5	1.2912		0.2385			154.32	96.803001404		
260.4	1.2895		0.23			155.28	96.744003296		
262.3	1.2883		0.2216			156.24	96.708999634		
264.3	1.2875		0.2132			157.21	96.805999756		
266.2	1.2878		0.2048			158.17	96.698997498		
268.1	1.2862		0.1987			159.14	96.736000061		
270.1	1.2869		0.1877			160.1	96.519996643		
272	1.2867		0.1844			161.07	96.628997803		
273.9	1.2857		0.1738			162.03	96.473999023		
275.8	1.2863		0.166			163	96.558998108		
277.8	1.2872		0.1573			163.96	96.378997803		
279.7	1.289		0.1487			164.93	96.45300293		
281.6	1.2909		0.142			165.89	96.380996704		
283.6	1.2936		0.1336			166.85	96.417999268		
285.5	1.2953		0.1289			167.82	96.322998047		
287.4	1.2977		0.1208			168.78	96.263999939		
289.3	1.3004		0.1154			169.75	96.31300354		
