Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/257"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6392049		0.110713		
14.981251	1.6376543		0.11798		
14.959624	1.6357882		0.115005		
14.938059	1.63498		0.11821		
14.916557	1.6346952		0.115047		
14.895116	1.6359911		0.116679		
14.873737	1.6359195		0.118793		
14.852419	1.6369501		0.11686		
14.831162	1.6373815		0.122008		
14.809966	1.63743		0.119932		
14.78883	1.6380858		0.123468		
14.767755	1.6375255		0.124145		
14.74674	1.6382303		0.12342		
14.725784	1.6382317		0.127037		
14.704888	1.639033		0.123933		
14.684051	1.6399771		0.128901		
14.663273	1.6398802		0.127967		
14.642553	1.6407499		0.129661		
14.621893	1.6405565		0.131745		
14.60129	1.6417791		0.129385		
14.580745	1.6426557		0.134622		
14.560258	1.6430157		0.132993		
14.539829	1.6437428		0.13694		
14.519457	1.6433236		0.137543		
14.499142	1.6441893		0.137307		
14.478883	1.6442386		0.141124		
14.458682	1.6449433		0.138535		
14.438536	1.6457462		0.14337		
14.418447	1.6458408		0.14223		
14.398413	1.6468611		0.144496		
14.378435	1.6466568		0.146743		
14.358512	1.6475317		0.145169		
14.338645	1.6481027		0.149597		
14.318832	1.648754		0.147598		
14.299074	1.6497602		0.15183		
14.27937	1.6496802		0.152259		
14.259721	1.6505265		0.153149		
14.240126	1.6505377		0.156173		
14.220584	1.6514887		0.154117		
14.201096	1.6523977		0.158878		
14.181662	1.6528197		0.157826		
14.16228	1.6538605		0.160984		
14.142951	1.6537325		0.162786		
14.123676	1.6545322		0.162376		
14.104452	1.6550233		0.166004		
14.085281	1.6558472		0.16469		
14.066162	1.6566972		0.169021		
14.047094	1.6568749		0.168914		
14.028079	1.6577812		0.170909		
14.009114	1.6579401		0.173011		
13.990201	1.659049		0.172232		
13.971339	1.659823		0.176524		
13.952528	1.6604771		0.175574		
13.933767	1.6615929		0.179021		
13.915057	1.6619751		0.180046		
13.896397	1.6631409		0.181065		
13.877787	1.6638499		0.184128		
13.859226	1.6649475		0.183975		
13.840716	1.6658553		0.188144		
13.822254	1.6664336		0.188282		
13.803842	1.6675438		0.191025		
13.785479	1.6681686		0.192782		
13.767164	1.6695207		0.193698		
13.748899	1.6703966		0.197598		
13.730681	1.6713412		0.197811		
13.712512	1.6724989		0.201581		
13.694391	1.6731578		0.203025		
13.676317	1.6744189		0.205065		
13.658292	1.6754172		0.20804		
13.640313	1.6766543		0.209584		
13.622382	1.6775625		0.213721		
13.604498	1.6783019		0.215088		
13.586661	1.6793604		0.218427		
13.568871	1.6801543		0.220777		
13.551127	1.681542		0.222965		
13.53343	1.6825133		0.227339		
13.515778	1.6833192		0.229467		
13.498173	1.6840496		0.233807		
13.480614	1.6845208		0.236221		
13.4631	1.6854341		0.239475		
13.445631	1.6860213		0.243308		
13.428208	1.686842		0.245976		
13.41083	1.6872706		0.251127		
13.393497	1.6872702		0.253958		
13.376209	1.6874835		0.25793		
13.358965	1.6875843		0.261186		
13.341765	1.6880915		0.264497		
13.32461	1.688137		0.269467		
13.307499	1.6880767		0.272451		
13.290432	1.6878108		0.277645		
13.273408	1.6872005		0.280762		
13.256429	1.6869433		0.284701		
13.239492	1.6864347		0.288781		
13.222599	1.6861785		0.292091		
13.205748	1.6854197		0.297557		
13.188941	1.6845281		0.300277		
13.172176	1.6837666		0.305227		
13.155454	1.6826347		0.30869		
13.138775	1.6818595		0.312462		
13.122137	1.6807318		0.317127		
13.105542	1.6796659		0.320363		
13.088988	1.6782084		0.325779		
13.072477	1.6765545		0.328544		
13.056006	1.675145		0.333024		
13.039578	1.6734896		0.336448		
13.023191	1.6721901		0.33999		
13.006844	1.6704365		0.344801		
12.990539	1.6686524		0.34767		
12.974275	1.6666756		0.352568		
12.958051	1.6646425		0.354955		
12.941868	1.6630451		0.358905		
12.925725	1.6611732		0.362481		
12.909622	1.6595329		0.365776		
12.89356	1.6574887		0.370478		
12.877537	1.6553818		0.373201		
12.861555	1.6532985		0.377616		
12.845611	1.6511951		0.380315		
12.829708	1.6493542		0.384341		
12.813843	1.6471565		0.388192		
12.798018	1.6450663		0.391615		
12.782232	1.6426386		0.396236		
12.766485	1.6401562		0.399182		
12.750776	1.6376879		0.403641		
12.735106	1.6349903		0.406974		
12.719475	1.6323463		0.410992		
12.703882	1.6292542		0.415064		
12.688327	1.6261594		0.418143		
12.67281	1.6230314		0.421944		
12.657331	1.6200112		0.424555		
12.64189	1.6171928		0.428118		
12.626486	1.6142993		0.431242		
12.61112	1.6114899		0.434697		
12.595791	1.6084292		0.438487		
12.5805	1.6053419		0.441637		
12.565245	1.6021557		0.445536		
12.550028	1.5989425		0.448579		
12.534847	1.5958096		0.452411		
12.519703	1.5923507		0.456275		
12.504596	1.5887579		0.459887		
12.489525	1.5849121		0.463894		
12.47449	1.5809673		0.467141		
12.459491	1.576996		0.470922		
12.444529	1.5728769		0.474323		
12.429602	1.5686913		0.477986		
12.414711	1.5641634		0.481808		
12.399856	1.5594829		0.485042		
12.385036	1.5545886		0.488733		
12.370252	1.5495851		0.491529		
12.355503	1.5445963		0.494796		
12.340789	1.539347		0.497863		
12.32611	1.5340086		0.50066		
12.311465	1.5283819		0.503754		
12.296856	1.5226764		0.505823		
12.282281	1.5169915		0.508341		
12.267741	1.5112835		0.510156		
12.253235	1.5055832		0.5124		
12.238764	1.4996017		0.514434		
12.224326	1.4936281		0.515871		
12.209923	1.4875445		0.517688		
12.195553	1.4815013		0.518485		
12.181218	1.4755431		0.51989		
12.166916	1.4694922		0.52071		
12.152647	1.4634451		0.521705		
12.138412	1.4571578		0.522559		
12.12421	1.4509827		0.522522		
12.110042	1.4448902		0.522959		
12.095906	1.4389093		0.522518		
12.081804	1.4330309		0.522699		
12.067734	1.4270595		0.522302		
12.053697	1.4212399		0.521773		
12.039693	1.4154379		0.521257		
12.025721	1.4098507		0.520134		
12.011781	1.4043235		0.519655		
11.997874	1.3988807		0.518329		
11.983999	1.3935264		0.517694		
11.970156	1.388063		0.516485		
11.956345	1.3828428		0.515033		
11.942566	1.3776907		0.5139		
11.928819	1.3726701		0.512232		
11.915103	1.3676536		0.511198		
11.901418	1.3626248		0.509394		
11.887765	1.3577982		0.507822		
11.874144	1.3529856		0.506163		
11.860553	1.3483228		0.504257		
11.846994	1.3436525		0.502723		
11.833465	1.3391052		0.500461		
11.819968	1.3347137		0.498753		
11.806501	1.3303092		0.496669		
11.793065	1.3261245		0.494505		
11.779659	1.3219702		0.492682		
11.766284	1.3178953		0.490427		
11.752939	1.3138199		0.488678		
11.739625	1.3098171		0.486201		
11.72634	1.3060631		0.484107		
11.713086	1.3022879		0.482102		
11.699861	1.2985945		0.479915		
11.686667	1.2947471		0.478275		
11.673502	1.2909789		0.475591		
11.660366	1.2873681		0.473683		
11.647261	1.2838271		0.471083		
11.634184	1.280502		0.468999		
11.621137	1.2769967		0.467135		
11.608119	1.2734621		0.46481		
11.595131	1.2698352		0.462861		
11.582171	1.2664711		0.459738		
11.56924	1.2633529		0.457746		
