Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH3OH:CO:NH3 (100:10:1:1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/114"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.08	1.5987			500.08	0.03781			500.08	98.4		
501.05	1.5924			501.05	0.038077			501.05	98.4		
502.01	1.5798			502.01	0.041206			501.53	98.4		
502.97	1.5759			502.97	0.02616			502.49	98.6		
503.94	1.5773			503.94	0.031074			503.46	98.7		
504.9	1.5756			504.9	0.031089			504.42	98.9		
505.87	1.5745			505.87	0.031077			505.39	98.7		
506.83	1.5735			506.83	0.03106			506.35	98.8		
507.8	1.5724			507.8	0.031047			507.31	98.6		
508.76	1.5725			508.76	0.028479			508.28	98.9		
509.73	1.5722			509.73	0.030931			509.24	98.7		
510.69	1.573			510.69	0.025856			510.21	98.9		
511.66	1.5757			511.66	0.028162			511.17	98.9		
512.62	1.5749			512.62	0.033096			512.14	98.8		
513.58	1.5733			513.58	0.030628			513.1	98.8		
514.55	1.5747			514.55	0.028033			514.07	98.7		
515.51	1.5764			515.51	0.030359			515.03	98.9		
516.48	1.576			516.48	0.032779			516	98.7		
517.44	1.5763			517.44	0.030243			516.96	98.7		
518.41	1.5771			518.41	0.03259			517.92	98.6		
519.37	1.5771			519.37	0.032527			518.89	98.7		
520.34	1.5774			520.34	0.032447			519.85	98.5		
521.3	1.5796			521.3	0.029839			520.82	98.7		
522.26	1.5819			522.26	0.034521			521.78	98.6		
523.23	1.5804			523.23	0.039394			522.75	98.5		
524.19	1.5788			524.19	0.036974			523.71	98.4		
525.16	1.5785			525.16	0.036915			524.68	98.3		
526.12	1.581			526.12	0.031882			525.64	98.6		
527.09	1.583			527.09	0.038947			526.6	98.4		
528.05	1.582			528.05	0.038926			527.57	98.3		
529.02	1.5838			529.02	0.036348			528.53	98.4		
529.98	1.5842			529.98	0.04346			529.5	98.3		
530.95	1.5833			530.95	0.041026			530.46	98		
531.91	1.5835			531.91	0.043329			531.43	98.2		
532.87	1.5831			532.87	0.043269			532.39	98.1		
533.84	1.5832			533.84	0.043183			533.36	98.1		
534.8	1.5854			534.8	0.040586			534.32	98.1		
535.77	1.5864			535.77	0.047594			535.29	98.1		
536.73	1.585			536.73	0.047591			536.25	97.9		
537.7	1.5849			537.7	0.047507			537.21	97.7		
538.66	1.5841			538.66	0.049842			538.18	98		
539.63	1.5837			539.63	0.047396			539.14	97.8		
540.59	1.5849			540.59	0.047236			540.11	98		
541.55	1.5871			541.55	0.04701			541.07	97.9		
542.52	1.5871			542.52	0.054009			542.04	97.8		
543.48	1.5843			543.48	0.054086			543	97.7		
544.45	1.5832			544.45	0.051695			543.97	97.7		
545.41	1.5845			545.41	0.049166			544.93	97.8		
546.38	1.5859			546.38	0.051333			545.89	97.7		
547.34	1.5866			547.34	0.05119			546.86	97.7		
548.31	1.587			548.31	0.053408			547.82	97.5		
549.27	1.587			549.27	0.053313			548.79	97.6		
550.23	1.5878			550.23	0.053157			549.75	97.6		
551.2	1.5883			551.2	0.055357			550.72	97.5		
552.16	1.5886			552.16	0.055234			551.68	97.6		
553.13	1.5888			553.13	0.057446			552.65	97.5		
554.09	1.5888			554.09	0.057343			553.61	97.4		
555.06	1.5885			555.06	0.05958			554.57	97.5		
