Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"30K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/250"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6395719		0.119421		
14.981251	1.6352328		0.128409		
14.959624	1.6310692		0.122652		
14.938059	1.6303938		0.12288		
14.916557	1.6304194		0.120857		
14.895116	1.631243		0.121834		
14.873737	1.6309191		0.123601		
14.852419	1.6314037		0.121596		
14.831162	1.6321233		0.124548		
14.809966	1.6320388		0.124654		
14.78883	1.6323004		0.125868		
14.767755	1.6318766		0.127454		
14.74674	1.6317736		0.126712		
14.725784	1.6315606		0.128466		
14.704888	1.6321146		0.125973		
14.684051	1.6335728		0.127858		
14.663273	1.6339828		0.129276		
14.642553	1.6344085		0.129803		
14.621893	1.6341802		0.131956		
14.60129	1.6347465		0.129656		
14.580745	1.6360902		0.131884		
14.560258	1.6369085		0.132338		
14.539829	1.6376992		0.134352		
14.519457	1.6374645		0.13641		
14.499142	1.6377865		0.135481		
14.478883	1.6380568		0.138123		
14.458682	1.6385086		0.136641		
14.438536	1.6396821		0.138523		
14.418447	1.6402347		0.139562		
14.398413	1.6411959		0.14016		
14.378435	1.6413047		0.143325		
14.358512	1.641509		0.142149		
14.338645	1.6421592		0.144393		
14.318832	1.6428424		0.143855		
14.299074	1.6441198		0.145581		
14.27937	1.6443781		0.148043		
14.259721	1.6447321		0.14799		
14.240126	1.6447916		0.150651		
14.220584	1.6453157		0.148947		
14.201096	1.6466454		0.151074		
14.181662	1.6474969		0.151928		
14.16228	1.6485933		0.153457		
14.142951	1.6486223		0.156592		
14.123676	1.6488223		0.155807		
14.104452	1.6493444		0.158233		
14.085281	1.6500441		0.157588		
14.066162	1.6511216		0.159969		
14.047094	1.6513875		0.161494		
14.028079	1.6519754		0.16203		
14.009114	1.6521322		0.164465		
13.990201	1.6528122		0.163169		
13.971339	1.6539058		0.165752		
13.952528	1.6547494		0.165809		
13.933767	1.6558991		0.167829		
13.915057	1.6563008		0.169701		
13.896397	1.6571105		0.169749		
13.877787	1.6578621		0.172193		
13.859226	1.658914		0.171712		
13.840716	1.6600587		0.174728		
13.822254	1.6606037		0.175516		
13.803842	1.6615466		0.176832		
13.785479	1.6622317		0.17847		
13.767164	1.6635202		0.178355		
13.748899	1.6648285		0.181119		
13.730681	1.6660527		0.181525		
13.712512	1.6672237		0.184496		
13.694391	1.6678325		0.185671		
13.676317	1.6690454		0.186509		
13.658292	1.6703867		0.188379		
13.640313	1.6720091		0.18929		
13.622382	1.6733396		0.192462		
13.604498	1.6743663		0.193522		
13.586661	1.675624		0.195692		
13.568871	1.676867		0.196962		
13.551127	1.6788494		0.197993		
13.53343	1.6808758		0.200867		
13.515778	1.6827037		0.202966		
13.498173	1.6841907		0.206488		
13.480614	1.685362		0.208564		
13.4631	1.686934		0.210785		
13.445631	1.6886949		0.21328		
13.428208	1.6907315		0.215838		
13.41083	1.6924652		0.219923		
13.393497	1.6935978		0.223373		
13.376209	1.6946002		0.226626		
13.358965	1.6957729		0.229338		
13.341765	1.6974747		0.232088		
13.32461	1.6991894		0.236185		
13.307499	1.7005751		0.240225		
13.290432	1.7013688		0.245204		
13.273408	1.7015884		0.249112		
13.256429	1.7021702		0.252168		
13.239492	1.7030827		0.255991		
13.222599	1.7042165		0.259662		
13.205748	1.7048242		0.265334		
13.188941	1.7047427		0.269541		
13.172176	1.7045977		0.273984		
13.155454	1.7043125		0.277907		
13.138775	1.7045797		0.281043		
13.122137	1.7049512		0.285947		
13.105542	1.7050548		0.29026		
13.088988	1.704507		0.296135		
13.072477	1.7034317		0.300042		
13.056006	1.7026826		0.304029		
13.039578	1.7020932		0.307896		
13.023191	1.7019522		0.311621		
13.006844	1.7013735		0.317425		
12.990539	1.7001988		0.321726		
12.974275	1.6986215		0.326986		
12.958051	1.6970354		0.33007		
12.941868	1.6961154		0.333875		
12.925725	1.6951593		0.338235		
12.909622	1.6941408		0.34253		
12.89356	1.6924034		0.348177		
12.877537	1.6903224		0.351603		
12.861555	1.6884		0.355834		
12.845611	1.6868371		0.358498		
12.829708	1.6857981		0.362545		
12.813843	1.6843923		0.367075		
12.798018	1.6828053		0.371184		
12.782232	1.6807719		0.376148		
12.766485	1.6787742		0.379255		
12.750776	1.6770085		0.383735		
12.735106	1.6751681		0.387429		
12.719475	1.6732562		0.392141		
12.703882	1.6707064		0.396801		
12.688327	1.6679526		0.400453		
12.67281	1.6653469		0.403913		
12.657331	1.6632677		0.406546		
12.64189	1.661525		0.410384		
12.626486	1.6597059		0.414082		
12.61112	1.6577108		0.418452		
12.595791	1.6554111		0.42247		
12.5805	1.6532611		0.426044		
12.565245	1.6512623		0.430084		
12.550028	1.6493767		0.434007		
12.534847	1.6473857		0.438871		
12.519703	1.6449334		0.443776		
12.504596	1.6421826		0.448497		
12.489525	1.6393568		0.452949		
12.47449	1.6366039		0.457409		
12.459491	1.6337778		0.462265		
12.444529	1.630742		0.467222		
12.429602	1.6273643		0.472507		
12.414711	1.6235918		0.477568		
12.399856	1.6197098		0.482251		
12.385036	1.6157266		0.487172		
12.370252	1.6116045		0.491903		
12.355503	1.6072535		0.497014		
12.340789	1.6024833		0.502019		
12.32611	1.5974463		0.506676		
12.311465	1.5921874		0.511252		
12.296856	1.5869329		0.515201		
12.282281	1.5815983		0.519693		
12.267741	1.5760594		0.523721		
12.253235	1.5702921		0.528106		
12.238764	1.564171		0.532054		
12.224326	1.5579903		0.535564		
12.209923	1.5517101		0.539173		
12.195553	1.5454092		0.542263		
12.181218	1.53891		0.545933		
12.166916	1.5321337		0.548878		
12.152647	1.5251736		0.551994		
12.138412	1.517991		0.554475		
12.12421	1.510837		0.556619		
12.110042	1.5035898		0.558758		
12.095906	1.4963527		0.560251		
12.081804	1.4890075		0.562087		
12.067734	1.4816263		0.562919		
12.053697	1.4744034		0.563897		
12.039693	1.4671994		0.564497		
12.025721	1.4600801		0.564982		
12.011781	1.452953		0.56535		
11.997874	1.4459341		0.56529		
11.983999	1.4388834		0.565534		
11.970156	1.4318269		0.565043		
11.956345	1.4249167		0.564622		
11.942566	1.4180663		0.563895		
11.928819	1.4113171		0.563084		
11.915103	1.4045616		0.56219		
11.901418	1.3979213		0.560808		
11.887765	1.3914495		0.559472		
11.874144	1.3850634		0.557928		
11.860553	1.3787715		0.556294		
11.846994	1.3726095		0.554397		
11.833465	1.3666169		0.552434		
11.819968	1.3607211		0.550424		
11.806501	1.354954		0.548181		
11.793065	1.3493744		0.545859		
11.779659	1.343953		0.543505		
11.766284	1.3386336		0.541154		
11.752939	1.3334136		0.538666		
