Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO2:CH4 (20:1)"
Temperature:	"20K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/91"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.3435		0.032379			3.84645	2599.8		
501.1	1.3392		0.01131			3.84719	2599.3		
502	1.3392		0.011288			3.84793	2598.8		
503	1.3404		0.01127			3.84867	2598.3		
503.9	1.3364		0.021768			3.849411	2597.8		
504.9	1.3308		0.011267			3.850152	2597.3		
505.9	1.3419		0			3.850745	2596.9		
506.8	1.3487		0.021505			3.851487	2596.4		
507.8	1.3418		0.021557			3.852229	2595.9		
508.8	1.3386		0.021553			3.852971	2595.4		
509.7	1.336		0.021541			3.853713	2594.9		
510.7	1.3332		0.021539			3.854456	2594.4		
511.7	1.3279		0.021563			3.85505	2594		
512.6	1.3304		0.000767			3.855793	2593.5		
513.6	1.3429		0.000823			3.856537	2593		
514.5	1.3453		0.02125			3.857281	2592.5		
515.5	1.3393		0.021281			3.858025	2592		
516.5	1.3412		0.011017			3.85862	2591.6		
517.4	1.3452		0.021139			3.859365	2591.1		
518.4	1.3407		0.031348			3.86011	2590.6		
519.4	1.3322		0.031454			3.860855	2590.1		
520.3	1.3275		0.02123			3.8616	2589.6		
521.3	1.3311		0.01096			3.862346	2589.1		
522.3	1.3309		0.021124			3.862943	2588.7		
523.2	1.3342		0.000796			3.863689	2588.2		
524.2	1.343		0.010872			3.864436	2587.7		
525.2	1.3415		0.020894			3.865182	2587.2		
526.1	1.3433		0.010831			3.86593	2586.7		
527.1	1.3416		0.030842			3.866677	2586.2		
528	1.3344		0.020866			3.867275	2585.8		
529	1.338		0.010803			3.868023	2585.3		
530	1.3407		0.020732			3.868771	2584.8		
531	1.3374		0.02073			3.86952	2584.3		
531.9	1.3399		0.010746			3.870269	2583.8		
532.9	1.3425		0.020608			3.870868	2583.4		
533.8	1.3405		0.020594			3.871617	2582.9		
534.8	1.3391		0.020576			3.872367	2582.4		
535.8	1.3369		0.020567			3.873117	2581.9		
536.7	1.339		0.010664			3.873867	2581.4		
537.7	1.3398		0.020468			3.874617	2580.9		
538.7	1.3394		0.010635			3.875218	2580.5		
539.6	1.3436		0.010597			3.875969	2580		
540.6	1.348		0.010569			3.87672	2579.5		
541.5	1.3488		0.020237			3.877472	2579		
542.5	1.3461		0.020233			3.878224	2578.5		
543.5	1.3437		0.020225			3.878976	2578		
544.5	1.3461		0.010511			3.879578	2577.6		
545.4	1.348		0.020115			3.880331	2577.1		
546.4	1.3509		0.010468			3.881084	2576.6		
547.3	1.3503		0.029608			3.881837	2576.1		
548.3	1.3452		0.020045			3.88259	2575.6		
549.3	1.3454		0.020014			3.883194	2575.2		
550.2	1.3436		0.02			3.883948	2574.7		
551.2	1.3451		0.010414			3.884702	2574.2		
552.2	1.3508		0.010377			3.885457	2573.7		
553.1	1.3509		0.019826			3.886212	2573.2		
554.1	1.3517		0.010342			3.886967	2572.7		
555.1	1.3533		0.019739			3.887571	2572.3		
556	1.3485		0.019759			3.888327	2571.8		
557	1.3535		0.000927			3.889083	2571.3		
558	1.3578		0.019596			3.88984	2570.8		
558.9	1.3574		0.01025			3.890596	2570.3		
559.9	1.3579		0.019536			3.891202	2569.9		
560.8	1.3579		0.010219			3.891959	2569.4		
561.8	1.3636		0.010182			3.892717	2568.9		
562.8	1.3655		0.019365			3.893475	2568.4		
563.7	1.3648		0.019343			3.894233	2567.9		
564.7	1.3599		0.028585			3.894991	2567.4		
