Reference:	"Hudson et al. (2021)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2020.114033"
Sample Type:	"Ice"
Composition:	"C3H8 (1)"
Temperature:	"50K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/161"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
500.0235	1.5046			500.0235	-0.00042751		
500.0838	1.5046			500.0838	-0.00337304		
500.144	1.5043			500.144	-0.0073846		
500.2043	1.5054			500.2043	-0.0125569		
500.2646	1.5089			500.2646	-0.0184216		
500.3248	1.5152			500.3248	-0.02395609		
500.3851	1.5247			500.3851	-0.02776561		
500.4454	1.5363			500.4454	-0.02842588		
500.5056	1.549			500.5056	-0.02489358		
500.5659	1.5608			500.5659	-0.01682913		
500.6261	1.57			500.6261	-0.00472858		
500.6864	1.575			500.6864	0.01015936		
500.7467	1.5751			500.7467	0.02606216		
500.8069	1.5702			500.8069	0.04100346		
500.8672	1.5612			500.8672	0.05314461		
500.9275	1.5496			500.9275	0.06116544		
500.9877	1.5374			500.9877	0.06456884		
501.048	1.5266			501.048	0.06387953		
501.1083	1.5186			501.1083	0.06051225		
501.1685	1.5138			501.1685	0.0563328		
501.2288	1.5117			501.2288	0.05299347		
501.2891	1.5108			501.2891	0.05139405		
501.3493	1.5099			501.3493	0.05146674		
501.4096	1.5079			501.4096	0.05238741		
501.4699	1.5047			501.4699	0.05303154		
501.5301	1.5009			501.5301	0.05250542		
501.5904	1.4975			501.5904	0.050535		
501.6507	1.4955			501.6507	0.04761323		
501.7109	1.4953			501.7109	0.04478018		
501.7712	1.4966			501.7712	0.04317362		
501.8315	1.4984			501.8315	0.04353146		
501.8917	1.4995			501.8917	0.0458931		
501.952	1.4989			501.952	0.04958053		
502.0123	1.4959			502.0123	0.05345307		
502.0725	1.4908			502.0725	0.05626966		
502.1328	1.4845			502.1328	0.05708647		
502.1931	1.4779			502.1931	0.05552937		
502.2533	1.4722			502.2533	0.05186577		
502.3136	1.4683			502.3136	0.04683743		
502.3738	1.4662			502.3738	0.04135553		
502.4341	1.4658			502.4341	0.0361997		
502.4944	1.4666			502.4944	0.03185065		
502.5546	1.4681			502.5546	0.02848747		
502.6149	1.4699			502.6149	0.02605824		
502.6752	1.4717			502.6752	0.0243823		
502.7354	1.4733			502.7354	0.02325087		
502.7957	1.4748			502.7957	0.02250597		
502.856	1.4764			502.856	0.02212812		
502.9162	1.4779			502.9162	0.02223005		
502.9765	1.4794			502.9765	0.02300363		
503.0368	1.4804			503.0368	0.02459755		
503.097	1.4807			503.097	0.02698184		
503.1573	1.4796			503.1573	0.02985691		
503.2176	1.4767			503.2176	0.0326024		
503.2778	1.4721			503.2778	0.03433857		
503.3381	1.4662			503.3381	0.03411784		
503.3984	1.46			503.3984	0.03121767		
503.4586	1.4548			503.4586	0.02547984		
503.5189	1.4521			503.5189	0.01752783		
503.5792	1.4528			503.5792	0.00875742		
503.6394	1.4572			503.6394	0.00098015		
503.6997	1.4642			503.6997	-0.00413627		
503.76	1.4724			503.76	-0.0056297		
503.8202	1.4798			503.8202	-0.00348872		
503.8805	1.485			503.8805	0.00138761		
503.9408	1.4871			503.9408	0.00754635		
504.001	1.4862			504.001	0.01342974		
504.0613	1.4829			504.0613	0.01783216		
504.1216	1.4784			504.1216	0.02019694		
504.1818	1.4738			504.1818	0.02067102		
504.2421	1.4696			504.2421	0.01988269		
504.3023	1.4659			504.3023	0.01851836		
504.3626	1.4622			504.3626	0.01690408		
504.4229	1.4579			504.4229	0.01475831		
504.4831	1.4528			504.4831	0.01124746		
504.5434	1.4473			504.5434	0.00533713		
504.6037	1.4428			504.6037	-0.00365816		
504.6639	1.441			504.6639	-0.01556927		
504.7242	1.4436			504.7242	-0.02912454		
504.7845	1.4513			504.7845	-0.04216331		
504.8447	1.4636			504.8447	-0.05233071		
504.905	1.4788			504.905	-0.05786657		
504.9653	1.4946			504.9653	-0.05812924		
505.0255	1.5089			505.0255	-0.05365537		
505.0858	1.5201			505.0858	-0.0458402		
505.1461	1.5276			505.1461	-0.03645498		
505.2063	1.5317			505.2063	-0.02714903		
505.2666	1.5333			505.2666	-0.01908325		
505.3269	1.5335			505.3269	-0.01274183		
505.3871	1.5335			505.3871	-0.00798764		
505.4474	1.534			505.4474	-0.00426721		
505.5077	1.5352			505.5077	-0.00090295		
505.5679	1.5371			505.5679	0.0026857		
505.6282	1.5394			505.6282	0.00689344		
505.6885	1.5419			505.6885	0.01197444		
505.7487	1.5442			505.7487	0.0181402		
505.809	1.546			505.809	0.02558309		
505.8693	1.5468			505.8693	0.03441296		
505.9295	1.5457			505.9295	0.04449204		
505.9898	1.5422			505.9898	0.05528431		
506.05	1.5355			506.05	0.0658324		
506.1103	1.5259			506.1103	0.07490363		
506.1706	1.5137			506.1706	0.08128945		
506.2308	1.5003			506.2308	0.08416772		
506.2911	1.4869			506.2911	0.0833634		
506.3514	1.475			506.3514	0.07939475		
506.4116	1.4651			506.4116	0.07323623		
506.4719	1.4575			506.4719	0.06590482		
506.5322	1.4518			506.5322	0.05805754		
506.5924	1.4475			506.5924	0.04982398		
506.6527	1.4447			506.6527	0.04099259		
506.713	1.4438			506.713	0.03143057		
506.7732	1.4455			506.7732	0.02151375		
506.8335	1.4505			506.8335	0.01231886		
506.8938	1.4587			506.8938	0.00539856		
506.954	1.469			506.954	0.00222557		
507.0143	1.4797			507.0143	0.00359559		
507.0746	1.4887			507.0746	0.00928641		
507.1348	1.4943			507.1348	0.01810488		
507.1951	1.4958			507.1951	0.02828838		
507.2554	1.4933			507.2554	0.0380189		
507.3156	1.4876			507.3156	0.04591079		
507.3759	1.48			507.3759	0.05130084		
507.4362	1.4717			507.4362	0.05423187		
507.4964	1.4633			507.4964	0.05516736		
507.5567	1.455			507.5567	0.05456194		
507.617	1.4467			507.617	0.05251515		
507.6772	1.4383			507.6772	0.0487139		
507.7375	1.4304			507.7375	0.0426765		
507.7978	1.4239			507.7978	0.03420574		
507.858	1.4201			507.858	0.02378838		
507.9183	1.4198			507.9183	0.01269181		
507.9785	1.4231			507.9785	0.00265508		
508.0388	1.4292			508.0388	-0.00472869		
508.0991	1.4364			508.0991	-0.0085772		
508.1593	1.4428			508.1593	-0.00900328		
508.2196	1.4469			508.2196	-0.00703236		
508.2799	1.4481			508.2799	-0.00426736		
508.3401	1.4464			508.3401	-0.00241689		
508.4004	1.4431			508.4004	-0.0027907		
508.4607	1.4396			508.4607	-0.00590714		
508.5209	1.4374			508.5209	-0.01136734		
508.5812	1.4377			508.5812	-0.01806654		
508.6415	1.4405			508.6415	-0.02464117		
508.7017	1.4454			508.7017	-0.02991632		
508.762	1.4516			508.762	-0.03317634		
508.8223	1.4581			508.8223	-0.03422385		
508.8825	1.464			508.8825	-0.03328726		
508.9428	1.4688			508.9428	-0.03084563		
509.0031	1.4721			509.0031	-0.02745199		
509.0633	1.4738			509.0633	-0.02359881		
509.1236	1.474			509.1236	-0.01967965		
509.1839	1.4726			509.1839	-0.01604513		
509.2441	1.4696			509.2441	-0.01311462		
509.3044	1.465			509.3044	-0.01148471		
509.3647	1.4591			509.3647	-0.01192031		
509.4249	1.4526			509.4249	-0.01520031		
509.4852	1.4468			509.4852	-0.02180876		
509.5455	1.4433			509.5455	-0.0315716		
509.6057	1.4435			509.6057	-0.0434234		
509.666	1.4484			509.666	-0.05551433		
509.7262	1.4577			509.7262	-0.0656886		
509.7865	1.4701			509.7865	-0.07218092		
509.8468	1.4836			509.8468	-0.07417633		
509.907	1.4963			509.907	-0.07197204		
509.9673	1.5066			509.9673	-0.06677418		
510.0276	1.514			510.0276	-0.06018751		
510.0878	1.519			510.0878	-0.05362235		
510.1481	1.5226			510.1481	-0.0478168		
510.2084	1.5258			510.2084	-0.04264373		
