Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CH3OH (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/78"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
50.153	1.4927			50.153	0			50.153	100.07		
51.117	1.5071			51.117	-0.037995			51.117	100.15		
52.082	1.5185			52.082	0			52.082	100.03		
53.046	1.5217			53.046	0			53.046	100.08		
54.011	1.5274			54.011	0			54.011	100.02		
54.975	1.5318			54.975	0			54.975	100.04		
55.94	1.534			55.94	0.0081453			55.94	99.964		
56.904	1.532			56.904	0.0064569			56.904	99.97		
57.869	1.5329			57.869	0.010087			57.869	99.954		
58.833	1.5316			58.833	0.013836			58.833	99.936		
59.798	1.5354			59.798	0.005476			59.798	99.974		
60.762	1.535			60.762	0.023852			60.762	99.886		
61.727	1.54			61.727	0.0011683			61.727	99.994		
62.691	1.5435			62.691	0.032878			62.691	99.837		
63.656	1.5401			63.656	0.020472			63.656	99.897		
64.62	1.5412			64.62	0.031162			64.62	99.841		
65.585	1.5464			65.585	0.020351			65.585	99.894		
66.549	1.5425			66.549	0.054674			66.549	99.713		
67.514	1.531			67.514	0.036869			67.514	99.805		
68.478	1.5352			68.478	0.023386			68.478	99.874		
69.442	1.5517			69.442	0.01313			69.442	99.927		
70.406	1.5626			70.406	0.042379			70.406	99.761		
71.371	1.5585			71.371	0.057272			71.371	99.674		
72.335	1.5526			72.335	0.062517			72.335	99.641		
73.3	1.5473			73.3	0.066254			73.3	99.616		
74.264	1.5461			74.264	0.061677			74.264	99.638		
75.229	1.5437			75.229	0.073175			75.229	99.566		
76.193	1.5442			76.193	0.062025			76.193	99.627		
77.158	1.5419			77.158	0.083679			77.158	99.492		
78.122	1.5377			78.122	0.068953			78.122	99.577		
79.087	1.5409			79.087	0.074578			79.087	99.536		
80.051	1.545			80.051	0.07363			80.051	99.535		
81.016	1.5401			81.016	0.099206			81.016	99.369		
81.98	1.5343			81.98	0.082766			81.98	99.469		
82.945	1.5352			82.945	0.092889			82.945	99.397		
83.909	1.5324			83.909	0.093388			83.909	99.388		
84.874	1.5311			84.874	0.0962			84.874	99.363		
85.838	1.5276			85.838	0.10151			85.838	99.322		
86.803	1.5261			86.803	0.098406			86.803	99.336		
87.767	1.5203			87.767	0.11177			87.767	99.241		
88.732	1.5155			88.732	0.097415			88.732	99.333		
89.696	1.5192			89.696	0.095245			89.696	99.339		
90.661	1.5257			90.661	0.096237			90.661	99.322		
91.625	1.5213			91.625	0.12118			91.625	99.141		
92.59	1.5153			92.59	0.10745			92.59	99.233		
93.554	1.5128			93.554	0.11882			93.554	99.145		
94.519	1.5109			94.519	0.10931			94.519	99.206		
95.483	1.509			95.483	0.1214			95.483	99.111		
96.448	1.5052			96.448	0.11545			96.448	99.148		
97.412	1.5026			97.412	0.121			97.412	99.1		
98.377	1.4993			98.377	0.11714			98.377	99.122		
99.341	1.4993			99.341	0.11414			99.341	99.136		
100.31	1.5			100.31	0.11733			100.31	99.103		
101.27	1.5011			101.27	0.11326			101.27	99.125		
102.24	1.5022			102.24	0.1254			102.24	99.022		
103.2	1.4977			103.2	0.12589			103.2	99.012		
104.16	1.4949			104.16	0.12715			104.16	98.995		
105.13	1.4938			105.13	0.12821			105.13	98.978		
106.09	1.4909			106.09	0.12945			106.09	98.961		
107.06	1.4902			107.06	0.13046			107.06	98.944		
108.02	1.4875			108.02	0.13176			108.02	98.926		
108.99	1.4881			108.99	0.13164			108.99	98.917		
109.95	1.4853			109.95	0.13853			109.95	98.853		
110.91	1.4823			110.91	0.13592			110.91	98.867		
111.88	1.481			111.88	0.14159			111.88	98.811		
112.84	1.4765			112.84	0.1401			112.84	98.817		
113.81	1.4775			113.81	0.13894			113.81	98.816		
114.77	1.4735			114.77	0.14757			114.77	98.736		
115.74	1.4714			115.74	0.14316			115.74	98.765		
116.7	1.4668			116.7	0.14988			116.7	98.701		
117.67	1.4672			117.67	0.14064			117.67	98.77		
118.63	1.4644			118.63	0.15515			118.63	98.636		
119.59	1.4592			119.59	0.14749			119.59	98.697		
120.56	1.4573			120.56	0.15377			120.56	98.633		
121.52	1.4563			121.52	0.1432			121.52	98.717		
122.49	1.4564			122.49	0.15973			122.49	98.559		
123.45	1.4479			123.45	0.15785			123.45	98.573		
124.42	1.4427			124.42	0.15997			124.42	98.548		
125.38	1.437			125.38	0.15173			125.38	98.617		
126.35	1.4394			126.35	0.14703			126.35	98.647		
127.31	1.4386			127.31	0.15222			127.31	98.59		
128.28	1.4369			128.28	0.15471			128.28	98.558		
129.24	1.4315			129.24	0.15684			129.24	98.533		
130.2	1.4307			130.2	0.14763			130.2	98.609		
131.17	1.4306			131.17	0.15996			131.17	98.483		
132.13	1.4239			132.13	0.15731			132.13	98.504		
133.1	1.4199			133.1	0.15999			133.1	98.472		
134.06	1.4172			134.06	0.14947			134.06	98.564		
135.03	1.417			135.03	0.15918			135.03	98.461		
135.99	1.4125			135.99	0.15305			135.99	98.514		
136.96	1.41			136.96	0.16051			136.96	98.434		
137.92	1.4042			137.92	0.15456			137.92	98.487		
138.88	1.4014			138.88	0.15318			138.88	98.493		
139.85	1.4017			139.85	0.14985			139.85	98.515		
140.81	1.3993			140.81	0.15315			140.81	98.475		
141.78	1.396			141.78	0.15578			141.78	98.442		
142.74	1.3909			142.74	0.15156			142.74	98.479		
143.71	1.3887			143.71	0.15328			143.71	98.454		
144.67	1.3858			144.67	0.1465			144.67	98.515		
145.64	1.3839			145.64	0.15434			145.64	98.428		
146.6	1.378			146.6	0.14794			146.6	98.489		
147.57	1.3742			147.57	0.1514			147.57	98.448		
148.53	1.3715			148.53	0.13865			148.53	98.571		
149.49	1.3708			149.49	0.14406			149.49	98.507		
150.46	1.3681			150.46	0.14205			150.46	98.521		
151.42	1.3613			151.42	0.14348			151.42	98.504		
152.39	1.3595			152.39	0.1308			152.39	98.628		
153.35	1.3611			153.35	0.12774			153.35	98.65		
154.32	1.362			154.32	0.13226			154.32	98.593		
155.28	1.3574			155.28	0.13348			155.28	98.576		
156.24	1.3515			156.24	0.13114			156.24	98.598		
157.21	1.3515			157.21	0.1202			157.21	98.706		
158.17	1.3507			158.17	0.12336			158.17	98.665		
159.14	1.3503			159.14	0.11912			159.14	98.703		
160.1	1.346			160.1	0.12329			160.1	98.654		
161.07	1.3446			161.07	0.11274			161.07	98.762		
162.03	1.3424			162.03	0.116			162.03	98.721		
163	1.3419			163	0.10762			163	98.806		
163.96	1.3394			163.96	0.11089			163.96	98.765		
164.93	1.3384			164.93	0.10203			164.93	98.857		
165.89	1.3377			165.89	0.10229			165.89	98.848		
166.85	1.337			166.85	0.096323			166.85	98.909		
167.82	1.3379			167.82	0.096593			167.82	98.899		
168.78	1.3339			168.78	0.096393			168.78	98.898		
169.75	1.3338			169.75	0.085778			169.75	99.013		
170.71	1.336			170.71	0.08256			170.71	99.043		
171.68	1.3397			171.68	0.080677			171.68	99.057		
172.64	1.3382			172.64	0.086487			172.64	98.985		
173.61	1.3373			173.61	0.079486			173.61	99.062		
174.57	1.3361			174.57	0.081239			174.57	99.037		
175.53	1.3366			175.53	0.071654			175.53	99.145		
176.5	1.3382			176.5	0.076548			176.5	99.081		
177.46	1.3366			177.46	0.071126			177.46	99.142		
178.43	1.3381			178.43	0.069513			178.43	99.156		
179.39	1.3378			179.39	0.067997			179.39	99.17		
180.36	1.3387			180.36	0.065876			180.36	99.191		
181.32	1.3387			181.32	0.064306			181.32	99.206		
182.29	1.3394			182.29	0.062802			182.29	99.22		
183.25	1.339			183.25	0.060795			183.25	99.241		
184.22	1.3413			184.22	0.056713			184.22	99.287		
185.18	1.3413			185.18	0.060872			185.18	99.231		
186.14	1.3408			186.14	0.055196			186.14	99.299		
187.11	1.3408			187.11	0.058058			187.11	99.259		
188.07	1.3405			188.07	0.050571			188.07	99.351		
189.04	1.3418			189.04	0.052842			189.04	99.318		
190	1.3424			190	0.046598			190	99.395		
190.97	1.3442			190.97	0.048846			190.97	99.362		
191.93	1.3446			191.93	0.045152			191.93	99.407		
192.9	1.3458			192.9	0.046185			192.9	99.39		
193.86	1.3464			193.86	0.042544			193.86	99.435		
194.82	1.3482			194.82	0.042363			194.82	99.434		
195.79	1.3486			195.79	0.044009			195.79	99.409		
196.75	1.3484			196.75	0.040465			196.75	99.454		
197.72	1.3495			197.72	0.040381			197.72	99.452		
198.68	1.3516			198.68	0.035663			198.68	99.513		
199.65	1.3526			199.65	0.042397			199.65	99.418		
200.61	1.3519			200.61	0.036696			200.61	99.494		
201.58	1.3524			201.58	0.039975			201.58	99.446		
202.54	1.3536			202.54	0.033156			202.54	99.538		
203.5	1.3541			203.5	0.039775			203.5	99.443		
204.47	1.3534			204.47	0.0347			204.47	99.512		
205.43	1.3533			205.43	0.035249			205.43	99.502		
206.4	1.3553			206.4	0.029067			206.4	99.587		
207.36	1.3579			207.36	0.031753			207.36	99.546		
208.33	1.3582			208.33	0.033338			208.33	99.521		
209.29	1.358			209.29	0.031672			209.29	99.543		
210.26	1.3586			210.26	0.031652			210.26	99.541		
211.22	1.3599			211.22	0.028887			211.22	99.579		
212.18	1.3597			212.18	0.033122			212.18	99.515		
213.15	1.3601			213.15	0.027808			213.15	99.591		
214.11	1.3604			214.11	0.03092			214.11	99.543		
215.08	1.3617			215.08	0.025662			215.08	99.619		
216.04	1.3623			216.04	0.030347			216.04	99.547		
217.01	1.363			217.01	0.025615			217.01	99.616		
217.97	1.3636			217.97	0.0292			217.97	99.56		
218.94	1.364			218.94	0.026104			218.94	99.605		
219.9	1.3642			219.9	0.028151			219.9	99.572		
220.87	1.3645			220.87	0.025548			220.87	99.61		
221.83	1.3656			221.83	0.02555			221.83	99.608		
222.79	1.3656			222.79	0.026541			222.79	99.591		
223.76	1.3659			223.76	0.025011			223.76	99.613		
224.72	1.3656			224.72	0.025485			224.72	99.604		
225.69	1.3675			225.69	0.020516			225.69	99.68		
226.65	1.3685			226.65	0.025485			226.65	99.6		
227.62	1.3693			227.62	0.021525			227.62	99.661		
228.58	1.3693			228.58	0.02589			228.58	99.59		
229.55	1.3703			229.55	0.020525			229.55	99.674		
230.51	1.3708			230.51	0.025905			230.51	99.586		
231.48	1.3705			231.48	0.022521			231.48	99.639		
232.44	1.3703			232.44	0.024901			232.44	99.599		
233.4	1.3708			233.4	0.020127			233.4	99.675		
234.37	1.3727			234.37	0.022467			234.37	99.635		
235.33	1.3726			235.33	0.022988			235.33	99.625		
236.3	1.3728			236.3	0.022954			236.3	99.624		
237.26	1.3721			237.26	0.023472			237.26	99.614		
238.23	1.373			238.23	0.020128			238.23	99.668		
239.19	1.3733			239.19	0.023453			239.19	99.611		
240.15	1.3735			240.15	0.019728			240.15	99.672		
241.12	1.3738			241.12	0.022964			241.12	99.616		
242.08	1.3743			242.08	0.018329			242.08	99.693		
243.05	1.3753			243.05	0.022476			243.05	99.621		
244.01	1.3754			244.01	0.019288			244.01	99.674		
244.98	1.3751			244.98	0.023878			244.98	99.594		
245.94	1.3742			245.94	0.018922			245.94	99.678		
246.91	1.3748			246.91	0.02069			246.91	99.646		
247.87	1.3752			247.87	0.016696			247.87	99.714		
248.84	1.3776			248.84	0.016672			248.84	99.713		
249.8	1.3785			249.8	0.018941			249.8	99.672		
250.76	1.3784			250.76	0.018927			250.76	99.671		
251.73	1.3783			251.73	0.019422			251.73	99.661		
252.69	1.3791			252.69	0.016808			252.69	99.706		
253.66	1.3797			253.66	0.019884			253.66	99.65		
254.62	1.3801			254.62	0.016846			254.62	99.703		
255.59	1.3803			255.59	0.020787			255.59	99.631		
256.55	1.3805			256.55	0.016442			256.55	99.708		
257.52	1.3811			257.52	0.020792			257.52	99.628		
258.48	1.3806			258.48	0.017808			258.48	99.681		
259.44	1.3804			259.44	0.019939			259.44	99.641		
260.41	1.3811			260.41	0.015713			260.41	99.717		
261.37	1.3823			261.37	0.018256			261.37	99.669		
262.34	1.3823			262.34	0.0183			262.34	99.667		
263.3	1.3821			263.3	0.017856			263.3	99.674		
264.27	1.3829			264.27	0.016661			264.27	99.695		
265.23	1.3842			265.23	0.016218			265.23	99.702		
266.2	1.3847			266.2	0.018767			266.2	99.653		
267.16	1.3849			267.16	0.017108			267.16	99.683		
268.12	1.3847			268.12	0.020011			268.12	99.627		
269.09	1.3851			269.09	0.016357			269.09	99.695		
270.05	1.3855			270.05	0.019653			270.05	99.631		
271.02	1.3862			271.02	0.016809			271.02	99.684		
271.98	1.386			271.98	0.021284			271.98	99.597		
272.95	1.3856			272.95	0.01805			272.95	99.658		
273.91	1.3857			273.91	0.019694			273.91	99.625		
274.88	1.3863			274.88	0.017307			274.88	99.67		
275.84	1.3867			275.84	0.019706			275.84	99.622		
276.81	1.386			276.81	0.019748			276.81	99.62		
277.77	1.3862			277.77	0.017336			277.77	99.666		
278.73	1.3876			278.73	0.016962			278.73	99.672		
279.7	1.3891			279.7	0.018156			279.7	99.647		
280.66	1.3882			280.66	0.021329			280.66	99.583		
281.63	1.3881			281.63	0.018195			281.63	99.644		
