Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH3OH:CO:NH3 (100:50:1:1)"
Temperature:	"140K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/121"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
50.2	1.6199		0.010799			50.153	99.95400238		
51.1	1.6291		0			51.117	100.050003052		
52.1	1.6394		0.012914			52.082	99.942001343		
53	1.6372		0.026897			53.046	99.878997803		
54	1.6232		0.048149			54.011	99.782997131		
55	1.6154		0.021742			54.975	99.900001526		
55.9	1.6232		0.024246			55.94	99.886001587		
56.9	1.6174		0.051187			56.904	99.758003235		
57.9	1.602		0.04705			57.869	99.776000977		
58.8	1.5887		0.042738			58.833	99.794998169		
59.8	1.5886		0.011125			59.798	99.944999695		
60.8	1.5902		0.023682			60.762	99.882003784		
61.7	1.5945		0			61.727	100.029998779		
62.7	1.605		0.00575			62.691	99.96900177		
63.7	1.6076		0.00526			63.656	99.971000671		
64.6	1.6099		0.007782			64.62	99.957000732		
65.6	1.6117		0.007084			65.585	99.959999084		
66.5	1.6132		0.009499			66.549	99.945999146		
67.5	1.614		0.009002			67.514	99.947998047		
68.5	1.6159		0.00831			68.478	99.950996399		
69.4	1.6173		0.010607			69.442	99.93699646		
70.4	1.6185		0.010097			70.406	99.939002991		
71.4	1.6195		0.012308			71.371	99.925003052		
72.3	1.6204		0.011618			72.335	99.928001404		
73.3	1.6212		0.013753			73.3	99.914001465		
74.3	1.6216		0.013235			74.264	99.916000366		
75.2	1.623		0.012711			75.229	99.917999268		
76.2	1.624		0.014746			76.193	99.903999329		
77.2	1.625		0.014065			77.158	99.906997681		
78.1	1.6259		0.016032			78.122	99.892997742		
79.1	1.6266		0.015503			79.087	99.894996643		
80.1	1.6272		0.017397			80.051	99.880996704		
81	1.6276		0.016731			81.016	99.884002686		
82	1.629		0.016204			81.98	99.886001587		
82.9	1.63		0.01801			82.945	99.872001648		
83.9	1.6309		0.017353			83.909	99.875		
84.9	1.6318		0.019107			84.874	99.861000061		
85.8	1.6322		0.018593			85.838	99.862998962		
86.8	1.6338		0.017933			86.803	99.865997314		
87.8	1.635		0.019613			87.767	99.851997375		
88.7	1.6361		0.019098			88.732	99.853996277		
89.7	1.6372		0.020723			89.696	99.839996338		
90.7	1.6382		0.020079			90.661	99.843002319		
91.6	1.6392		0.021659			91.625	99.82900238		
92.6	1.6399		0.021152			92.59	99.831001282		
93.6	1.6414		0.020631			93.554	99.833000183		
94.5	1.6427		0.022025			94.519	99.819999695		
95.5	1.6438		0.021516			95.483	99.821998596		
96.4	1.6445		0.023002			96.448	99.807998657		
97.4	1.6437		0.022534			97.412	99.809997559		
98.4	1.6462		0.014015			98.377	99.877998352		
99.3	1.6539		0.011467			99.341	99.897003174		
100.3	1.6583		0.020576			100.31	99.818000793		
101.3	1.6609		0.018094			101.27	99.836997986		
102.2	1.6618		0.02712			102.24	99.757003784		
103.2	1.6663		0.015219			103.2	99.858001709		
104.2	1.6637		0.040818			104.16	99.630996704		
105.1	1.6601		0.014462			105.13	99.862998962		
106.1	1.6718		0.006591			106.09	99.930999756		
107.1	1.691		0.000723			107.06	99.982002258		
108	1.7008		0.031719			108.02	99.690002441		
109	1.7069		0.02585			108.99	99.740997314		
110	1.714		0.052537			109.95	99.481002808		
110.9	1.7024		0.07965			110.91	99.222000122		
111.9	1.689		0.070937			111.88	99.305999756		
112.8	1.6872		0.059925			112.84	99.406997681		
113.8	1.6944		0.057115			113.81	99.426002502		
114.8	1.6948		0.073048			114.77	99.263999939		
115.7	1.6973		0.062116			115.74	99.364997864		
116.7	1.6982		0.080895			116.7	99.17099762		
117.7	1.7007		0.070168			117.67	99.271003723		
118.6	1.7004		0.093462			118.63	99.027999878		
119.6	1.6992		0.081347			119.59	99.144996643		
120.6	1.6997		0.10263			120.56	98.917999268		
121.5	1.6964		0.095486			121.52	98.986000061		
122.5	1.6905		0.11856			122.49	98.741996765		
123.5	1.6823		0.10075			123.45	98.925003052		
124.4	1.6821		0.10747			124.42	98.846000671		
125.4	1.6797		0.098878			125.38	98.930000305		
126.3	1.6852		0.095933			126.35	98.948997498		
127.3	1.6863		0.1055			127.31	98.836997986		
128.3	1.6854		0.10603			128.28	98.822998047		
129.2	1.6827		0.10827			129.24	98.791999817		
130.2	1.6872		0.094964			130.2	98.926002502		
131.2	1.6919		0.11285			131.17	98.714996338		
132.1	1.6913		0.10742			132.13	98.766998291		
133.1	1.6892		0.124			133.1	98.572998047		
134.1	1.6891		0.10415			134.06	98.788002014		
135	1.6942		0.12141			135.03	98.577003479		
136	1.6939		0.11466			135.99	98.644996643		
137	1.6954		0.12757			136.96	98.48400116		
137.9	1.6945		0.12092			137.92	98.552001953		
138.9	1.6976		0.12514			138.88	98.488998413		
