Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH3OH:CO:NH3 (100:50:1:1)"
Temperature:	"40K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/122"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.5501		0.0274			500.08	98.900001526		
501.1	1.5477		0.027462			501.05	98.900001526		
502	1.5421		0.030204			501.53	99		
503	1.5403		0.027642			502.49	98.800003052		
503.9	1.5396		0.03276			503.46	98.800003052		
504.9	1.5362		0.035414			504.42	98.599998474		
505.9	1.5356		0.030225			505.39	98.699996948		
506.8	1.5362		0.035276			506.35	98.599998474		
507.8	1.5352		0.035251			507.31	98.5		
508.8	1.5341		0.037797			508.28	98.599998474		
509.7	1.5341		0.035163			509.24	98.5		
510.7	1.5336		0.040232			510.21	98.599998474		
511.7	1.5327		0.037642			511.17	98.400001526		
512.6	1.5323		0.040138			512.14	98.400001526		
513.6	1.5322		0.037518			513.1	98.300003052		
514.5	1.5343		0.037359			514.07	98.5		
515.5	1.5365		0.039722			515.03	98.400001526		
516.5	1.5351		0.04732			516	98.199996948		
517.4	1.5327		0.044814			516.96	98.199996948		
518.4	1.5325		0.044737			517.92	98.300003052		
519.4	1.5327		0.044645			518.89	98.300003052		
520.3	1.5336		0.044515			519.85	98.300003052		
521.3	1.5344		0.046915			520.82	98		
522.3	1.5335		0.049391			521.78	98		
523.2	1.534		0.04676			522.75	98		
524.2	1.5344		0.051673			523.71	97.900001526		
525.2	1.5333		0.051639			524.68	98		
526.1	1.5333		0.051541			525.64	97.800003052		
527.1	1.5328		0.053977			526.6	97.800003052		
528	1.5333		0.051351			527.57	97.800003052		
529	1.5336		0.056235			528.53	97.699996948		
530	1.532		0.056221			529.5	97.699996948		
531	1.5328		0.053585			530.46	97.800003052		
531.9	1.5329		0.05846			531.43	97.699996948		
532.9	1.5323		0.0559			532.39	97.599998474		
533.8	1.5342		0.055692			533.36	97.699996948		
534.8	1.5347		0.060514			534.32	97.5		
535.8	1.5344		0.06042			535.29	97.5		
536.7	1.5331		0.065343			536.25	97.5		
537.7	1.5314		0.062852			537.21	97.300003052		
538.7	1.5319		0.062707			538.18	97.400001526		
539.6	1.5318		0.06507			539.14	97.400001526		
540.6	1.5311		0.064997			540.11	97.300003052		
541.5	1.5314		0.064866			541.07	97.199996948		
542.5	1.5311		0.067225			542.04	97.199996948		
543.5	1.5303		0.067158			543	97.199996948		
544.5	1.5301		0.067049			543.97	97.199996948		
545.4	1.5306		0.066901			544.93	97.099998474		
546.4	1.5304		0.069237			545.89	97.099998474		
547.3	1.5295		0.069174			546.86	97.099998474		
548.3	1.5307		0.066538			547.82	97.099998474		
549.3	1.5315		0.071244			548.79	97		
550.2	1.5306		0.071176			549.75	97.099998474		
551.2	1.5308		0.071033			550.72	97		
552.2	1.5307		0.073343			551.68	97		
553.1	1.5302		0.07325			552.65	96.800003052		
554.1	1.5307		0.07309			553.61	96.900001526		
555.1	1.531		0.075362			554.57	96.800003052		
556	1.5297		0.077741			555.54	96.900001526		
557	1.5293		0.075217			556.5	96.800003052		
558	1.5296		0.077477			557.47	96.699996948		
558.9	1.5294		0.077354			558.43	96.800003052		
559.9	1.5287		0.079678			559.4	96.699996948		
560.8	1.5289		0.077123			560.36	96.699996948		
561.8	1.5286		0.081823			561.33	96.599998474		
562.8	1.5274		0.079362			562.29	96.599998474		
563.7	1.5281		0.079175			563.26	96.599998474		
564.7	1.5279		0.081451			564.22	96.599998474		
565.7	1.5284		0.078882			565.18	96.599998474		
566.6	1.5285		0.083518			566.15	96.5		
567.6	1.528		0.081026			567.11	96.300003052		
568.6	1.5284		0.083239			568.08	96.5		
569.5	1.5283		0.083104			569.04	96.400001526		
570.5	1.5277		0.085386			570.01	96.400001526		
571.5	1.5277		0.082869			570.97	96.300003052		
572.4	1.5284		0.08505			571.94	96.300003052		
573.4	1.5286		0.084889			572.9	96.300003052		
574.4	1.5286		0.087111			573.86	96.300003052		
575.3	1.5284		0.08698			574.83	96.300003052		
576.3	1.5279		0.089234			575.79	96.199996948		
577.2	1.5266		0.089185			576.76	96.099998474		
578.2	1.5269		0.086655			577.72	96.099998474		
579.2	1.5276		0.088804			578.69	96.099998474		
580.1	1.5276		0.088662			579.65	96.099998474		
581.1	1.5283		0.088456			580.62	96.099998474		
582.1	1.5288		0.090618			581.58	96		
583	1.5289		0.090458			582.54	96		
584	1.529		0.092639			583.51	95.900001526		
