Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"130K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/260"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6299709		0.091685		
14.981251	1.6293035		0.102559		
14.959624	1.6273839		0.095771		
14.938059	1.630103		0.096173		
14.916557	1.6302989		0.101544		
14.895116	1.6315831		0.097147		
14.873737	1.6316069		0.106369		
14.852419	1.6314371		0.099848		
14.831162	1.6333749		0.105196		
14.809966	1.6328334		0.106285		
14.78883	1.634678		0.104103		
14.767755	1.6343889		0.1126		
14.74674	1.6344501		0.106248		
14.725784	1.6353311		0.113503		
14.704888	1.6349405		0.110171		
14.684051	1.637416		0.110887		
14.663273	1.6376271		0.116409		
14.642553	1.6390146		0.112264		
14.621893	1.6391138		0.121879		
14.60129	1.6384904		0.116346		
14.580745	1.6401505		0.120577		
14.560258	1.6398585		0.121824		
14.539829	1.6418707		0.119613		
14.519457	1.6418723		0.128191		
14.499142	1.64201		0.122551		
14.478883	1.642872		0.129799		
14.458682	1.6423495		0.127186		
14.438536	1.6444072		0.127967		
14.418447	1.6445825		0.132821		
14.398413	1.6462103		0.128824		
14.378435	1.6466426		0.138336		
14.358512	1.6460733		0.133883		
14.338645	1.6472811		0.138368		
14.318832	1.6467658		0.139137		
14.299074	1.6487969		0.136811		
14.27937	1.6493191		0.144548		
14.259721	1.6499096		0.140127		
14.240126	1.6506937		0.147606		
14.220584	1.6502122		0.145154		
14.201096	1.6521306		0.146484		
14.181662	1.6524148		0.150701		
14.16228	1.6542095		0.14757		
14.142951	1.6547145		0.156802		
14.123676	1.6542403		0.153097		
14.104452	1.65533		0.157639		
14.085281	1.6550617		0.158209		
14.066162	1.6569984		0.1571		
14.047094	1.6575368		0.163867		
14.028079	1.6584055		0.160403		
14.009114	1.6591961		0.167877		
13.990201	1.6589259		0.165716		
13.971339	1.6607464		0.16788		
13.952528	1.6611009		0.171593		
13.933767	1.6628356		0.169684		
13.915057	1.6633578		0.177948		
13.896397	1.6634408		0.174764		
13.877787	1.6647122		0.180085		
13.859226	1.6646957		0.180701		
13.840716	1.6666661		0.180897		
13.822254	1.6672562		0.187329		
13.803842	1.6682235		0.185107		
13.785479	1.6689288		0.192579		
13.767164	1.6690009		0.190702		
13.748899	1.6708981		0.19414		
13.730681	1.6713338		0.197873		
13.712512	1.6730886		0.197423		
13.694391	1.6734479		0.205943		
13.676317	1.6734411		0.203788		
13.658292	1.6743786		0.209767		
13.640313	1.6745144		0.210208		
13.622382	1.6764943		0.21227		
13.604498	1.6768121		0.218985		
13.586661	1.6775209		0.218214		
13.568871	1.6775554		0.226535		
13.551127	1.6773311		0.224668		
13.53343	1.6788629		0.229604		
13.515778	1.6790619		0.233173		
13.498173	1.6804142		0.234902		
13.480614	1.6798591		0.243832		
13.4631	1.6793073		0.242283		
13.445631	1.6792394		0.24981		
13.428208	1.6787603		0.249323		
13.41083	1.6802141		0.253409		
13.393497	1.6797129		0.259957		
13.376209	1.6796665		0.260695		
13.358965	1.6784533		0.269608		
13.341765	1.6774158		0.267566		
13.32461	1.6777325		0.274242		
13.307499	1.6770393		0.276316		
13.290432	1.6776493		0.280046		
13.273408	1.6759154		0.288509		
13.256429	1.6743706		0.287911		
13.239492	1.6727306		0.295885		
13.222599	1.6714925		0.293797		
13.205748	1.6719942		0.29986		
13.188941	1.6706324		0.304448		
13.172176	1.6699601		0.307088		
13.155454	1.6673886		0.315699		
13.138775	1.6652402		0.313811		
13.122137	1.6640954		0.320707		
13.105542	1.6628275		0.320718		
13.088988	1.6624977		0.326743		
13.072477	1.6597708		0.332718		
13.056006	1.6575563		0.333783		
13.039578	1.6546485		0.340679		
13.023191	1.6528029		0.338108		
13.006844	1.6522098		0.344784		
12.990539	1.6504485		0.347003		
12.974275	1.6489258		0.352159		
12.958051	1.6454611		0.357677		
12.941868	1.643174		0.356985		
12.925725	1.6411194		0.363372		
12.909622	1.6396082		0.362386		
12.89356	1.6384893		0.36986		
12.877537	1.6353883		0.373366		
12.861555	1.6326393		0.376874		
12.845611	1.6289779		0.381437		
12.829708	1.626958		0.380107		
12.813843	1.6252839		0.386901		
12.798018	1.6231842		0.387694		
12.782232	1.6208845		0.394867		
12.766485	1.616783		0.398148		
12.750776	1.6137926		0.399879		
12.735106	1.6104868		0.404756		
12.719475	1.6082643		0.404297		
12.703882	1.6056415		0.412158		
12.688327	1.6017382		0.413503		
12.67281	1.5981036		0.418488		
12.657331	1.5935626		0.420777		
12.64189	1.5908715		0.420628		
12.626486	1.5880443		0.426213		
12.61112	1.5853746		0.426395		
12.595791	1.5819888		0.43401		
12.5805	1.5773484		0.434902		
12.565245	1.5738108		0.43802		
12.550028	1.5697219		0.44101		
12.534847	1.5670792		0.441055		
12.519703	1.5635235		0.448467		
12.504596	1.5592206		0.448681		
12.489525	1.5548075		0.454767		
12.47449	1.5496254		0.455249		
12.459491	1.5461073		0.456831		
12.444529	1.5419982		0.461008		
12.429602	1.5383577		0.461497		
12.414711	1.5335059		0.468737		
12.399856	1.527974		0.468032		
12.385036	1.5231427		0.472236		
12.370252	1.5178638		0.472742		
12.355503	1.5139543		0.473993		
12.340789	1.5088277		0.479		
12.32611	1.5035611		0.478665		
12.311465	1.4976757		0.483907		
12.296856	1.4917114		0.481796		
12.282281	1.4869517		0.484293		
12.267741	1.4817142		0.484819		
12.253235	1.477067		0.48593		
12.238764	1.4710166		0.489687		
12.224326	1.4652451		0.487585		
12.209923	1.4595488		0.490873		
12.195553	1.4540767		0.488002		
12.181218	1.4494169		0.490278		
12.166916	1.4437489		0.490481		
12.152647	1.4385029		0.490404		
12.138412	1.4323233		0.492242		
12.12421	1.4270204		0.488572		
12.110042	1.4219786		0.490978		
12.095906	1.4168852		0.487808		
12.081804	1.4121749		0.489634		
12.067734	1.4063777		0.488683		
12.053697	1.4015506		0.486793		
12.039693	1.396198		0.487791		
12.025721	1.3916117		0.483608		
12.011781	1.3870488		0.485785		
11.997874	1.3820659		0.482358		
11.983999	1.3776105		0.482894		
11.970156	1.3723567		0.481275		
11.956345	1.3682688		0.478364		
11.942566	1.3636666		0.479326		
11.928819	1.3594648		0.474992		
