Reference:	"Hudson and Yarnall (2022)"
DOI:	"doi:https://doi.org/10.1021/acsearthspacechem.1c00339"
Sample Type:	"Ice"
Composition:	"C3H4 (1)"
Temperature:	"8K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/168"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
500.0235	1.478			500.0235	-0.000726		
500.0837	1.478			500.0837	-0.003696		
500.1439	1.4835			500.1439	-0.003379		
500.2041	1.4877			500.2041	-0.00028		
500.2643	1.4908			500.2643	0.004501		
500.3245	1.4919			500.3245	0.009936		
500.3847	1.4917			500.3847	0.0153		
500.4449	1.4904			500.4449	0.0203		
500.5051	1.4886			500.5051	0.0252		
500.5653	1.486			500.5653	0.0302		
500.6255	1.4823			500.6255	0.0353		
500.6857	1.4771			500.6857	0.0402		
500.7459	1.4702			500.7459	0.0442		
500.8061	1.4619			500.8061	0.0465		
500.8663	1.453			500.8663	0.0463		
500.9265	1.4445			500.9265	0.0437		
500.9867	1.4376			500.9867	0.0391		
501.0469	1.4327			501.0469	0.0337		
501.1071	1.4297			501.1071	0.0284		
501.1673	1.4277			501.1673	0.0242		
501.2275	1.426			501.2275	0.021		
501.2877	1.4234			501.2877	0.0185		
501.3479	1.4198			501.3479	0.0158		
501.4081	1.4153			501.4081	0.0119		
501.4683	1.4106			501.4683	0.006215		
501.5285	1.4068			501.5285	-0.001558		
501.5887	1.4048			501.5887	-0.0109		
501.6489	1.4053			501.6489	-0.0211		
501.7091	1.4085			501.7091	-0.031		
501.7693	1.414			501.7693	-0.0396		
501.8295	1.4212			501.8295	-0.0463		
501.8897	1.4291			501.8897	-0.0508		
501.9499	1.4371			501.9499	-0.0533		
502.0101	1.4445			502.0101	-0.054		
502.0703	1.4509			502.0703	-0.0535		
502.1305	1.4563			502.1305	-0.0523		
502.1907	1.4607			502.1907	-0.051		
502.2509	1.4646			502.2509	-0.0499		
502.3111	1.4684			502.3111	-0.0489		
502.3713	1.4723			502.3713	-0.0478		
502.4315	1.4765			502.4315	-0.0463		
502.4917	1.4806			502.4917	-0.0441		
502.5519	1.4844			502.5519	-0.0412		
502.6121	1.4873			502.6121	-0.0377		
502.6723	1.4895			502.6723	-0.034		
502.7325	1.4911			502.7325	-0.0306		
502.7927	1.4925			502.7927	-0.0275		
502.8529	1.4942			502.8529	-0.0245		
502.9131	1.4964			502.9131	-0.0208		
502.9733	1.4985			502.9733	-0.0159		
503.0335	1.4997			503.0335	-0.009249		
503.0937	1.4988			503.0937	-0.001236		
503.1539	1.4948			503.1539	0.007163		
503.2141	1.4875			503.2141	0.0145		
503.2743	1.4772			503.2743	0.019		
503.3345	1.4653			503.3345	0.0193		
503.3947	1.4538			503.3947	0.0148		
503.4549	1.4449			503.4549	0.006008		
503.5151	1.4404			503.5151	-0.005504		
503.5753	1.441			503.5753	-0.0173		
503.6355	1.4459			503.6355	-0.0272		
503.6957	1.4534			503.6957	-0.0337		
503.7559	1.4619			503.7559	-0.0367		
503.8161	1.4698			503.8161	-0.0367		
503.8763	1.4767			503.8763	-0.0344		
503.9365	1.4821			503.9365	-0.0304		
503.9967	1.4858			503.9967	-0.0252		
504.0569	1.4875			504.0569	-0.0191		
504.1171	1.4869			504.1171	-0.0129		
504.1773	1.4838			504.1773	-0.007324		
504.2375	1.4786			504.2375	-0.003496		
504.2977	1.472			504.2977	-0.002349		
504.3579	1.4654			504.3579	-0.004407		
504.4181	1.4603			504.4181	-0.00942		
504.4783	1.4581			504.4783	-0.0163		
504.5385	1.4592			504.5385	-0.0235		
504.5987	1.4632			504.5987	-0.0294		
504.6589	1.469			504.6589	-0.033		
504.7191	1.4751			504.7191	-0.0342		
504.7793	1.4806			504.7793	-0.0335		
504.8395	1.485			504.8395	-0.0318		
504.8997	1.4886			504.8997	-0.0298		
504.9599	1.4919			504.9599	-0.0278		
505.0201	1.4954			505.0201	-0.0258		
505.0803	1.4993			505.0803	-0.0231		
505.1405	1.5034			505.1405	-0.0193		
505.2007	1.5073			505.2007	-0.014		
505.2609	1.5102			505.2609	-0.007321		
505.3211	1.5119			505.3211	0.000503		
505.3813	1.5121			505.3813	0.009177		
505.4415	1.5106			505.4415	0.0185		
505.5017	1.5071			505.5017	0.0284		
505.5619	1.5013			505.5619	0.0389		
505.6221	1.4921			505.6221	0.0492		
505.6823	1.479			505.6823	0.0584		
505.7425	1.4617			505.7425	0.0645		
505.8027	1.4409			505.8027	0.0655		
505.8629	1.4187			505.8629	0.0594		
505.9231	1.3981			505.9231	0.045		
505.9833	1.3831			505.9833	0.0233		
506.0435	1.377			506.0435	-0.002973		
506.1037	1.381			506.1037	-0.029		
506.1639	1.3935			506.1639	-0.0503		
506.2241	1.4111			506.2241	-0.0643		
506.2843	1.4299			506.2843	-0.0703		
506.3445	1.4467			506.3445	-0.0696		
506.4047	1.4595			506.4047	-0.0642		
506.4649	1.4674			506.4649	-0.0568		
506.5251	1.471			506.5251	-0.0498		
506.5853	1.4716			506.5853	-0.0447		
506.6455	1.4711			506.6455	-0.0421		
506.7057	1.4709			506.7057	-0.0416		
506.7659	1.472			506.7659	-0.0422		
506.8261	1.4745			506.8261	-0.0426		
506.8863	1.4778			506.8863	-0.0419		
506.9465	1.481			506.9465	-0.04		
507.0067	1.4834			507.0067	-0.037		
507.0669	1.4846			507.0669	-0.0336		
507.1271	1.4846			507.1271	-0.0304		
507.1873	1.4839			507.1873	-0.0278		
507.2475	1.4829			507.2475	-0.0259		
507.3077	1.482			507.3077	-0.0244		
507.3679	1.4812			507.3679	-0.023		
507.4281	1.4801			507.4281	-0.0212		
507.4883	1.4783			507.4883	-0.0192		
507.5485	1.4753			507.5485	-0.0174		
507.6087	1.471			507.6087	-0.0166		
507.6689	1.4656			507.6689	-0.0175		
