Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH3OH:CO:NH3 (100:50:1:1)"
Temperature:	"80K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/123"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.08	1.5078			500.08	0.0054001			500.08	99.8		
501.05	1.5077			501.05	0.0053917			501.05	99.8		
502.01	1.5068			502.01	0.0053996			501.53	99.9		
502.97	1.5072			502.97	0.0027934			502.49	99.8		
503.94	1.5107			503.94	0.000157			503.46	100		
504.9	1.5117			504.9	0.007851			504.42	99.6		
505.87	1.5121			505.87	0.0026911			505.39	99.8		
506.83	1.5133			506.83	0.007785			506.35	99.8		
507.8	1.515			507.8	0.0026299			507.31	99.6		
508.76	1.518			508.76	0.0076526			508.28	99.8		
509.73	1.5181			509.73	0.010177			509.24	99.7		
510.69	1.5187			510.69	0.010144			510.21	99.5		
511.66	1.5191			511.66	0.01265			511.17	99.6		
512.62	1.5192			512.62	0.012624			512.14	99.3		
513.58	1.5202			513.58	0.012574			513.1	99.5		
514.55	1.5222			514.55	0.012497			514.07	99.4		
515.51	1.5247			515.51	0.014917			515.03	99.4		
516.48	1.5239			516.48	0.022462			516	99.1		
517.44	1.5223			517.44	0.019954			516.96	99.2		
518.41	1.522			518.41	0.022439			517.92	99.3		
519.37	1.5205			519.37	0.022446			518.89	99.1		
520.34	1.522			520.34	0.017353			519.85	99.3		
521.3	1.5256			521.3	0.019701			520.82	99.2		
522.26	1.5249			522.26	0.027169			521.78	99		
523.23	1.5245			523.23	0.022151			522.75	99.1		
524.19	1.5251			524.19	0.027061			523.71	98.8		
525.16	1.5252			525.16	0.024525			524.68	99		
526.12	1.5263			526.12	0.026919			525.64	98.9		
527.09	1.5271			527.09	0.02684			526.6	98.9		
528.05	1.528			528.05	0.029225			527.57	98.7		
529.02	1.5278			529.02	0.031651			528.53	98.7		
529.98	1.5277			529.98	0.031595			529.5	98.7		
530.95	1.5275			530.95	0.03401			530.46	98.6		
531.91	1.527			531.91	0.033972			531.43	98.6		
532.87	1.5271			532.87	0.033903			532.39	98.6		
533.84	1.5278			533.84	0.033812			533.36	98.6		
534.8	1.5294			534.8	0.033684			534.32	98.5		
535.77	1.5316			535.77	0.035973			535.29	98.5		
536.73	1.5304			536.73	0.043294			536.25	98.4		
537.7	1.5282			537.7	0.040872			537.21	98.2		
538.66	1.5286			538.66	0.040779			538.18	98.4		
539.63	1.5285			539.63	0.04315			539.14	98.3		
540.59	1.5279			540.59	0.043104			540.11	98.2		
541.55	1.5282			541.55	0.043009			541.07	98.1		
542.52	1.5281			542.52	0.045369			542.04	98.1		
543.48	1.5274			543.48	0.045322			543	98.1		
544.45	1.5274			544.45	0.045242			543.97	98.1		
545.41	1.528			545.41	0.045132			544.93	98.1		
546.38	1.528			546.38	0.047467			545.89	98		
547.34	1.5273			547.34	0.047418			546.86	98		
548.31	1.5288			548.31	0.044854			547.82	98		
549.27	1.5301			549.27	0.049519			548.79	98		
550.23	1.5286			550.23	0.051915			549.75	97.9		
551.2	1.5282			551.2	0.04944			550.72	97.8		
552.16	1.5287			552.16	0.051728			551.68	97.9		
553.13	1.5286			553.13	0.051638			552.65	97.8		
554.09	1.5281			554.09	0.053973			553.61	97.7		
555.06	1.5282			555.06	0.051483			554.57	97.7		
556.02	1.5292			556.02	0.053723			555.54	97.8		
556.99	1.5283			556.99	0.056061			556.5	97.6		
557.95	1.5284			557.95	0.053581			557.47	97.7		
558.91	1.5293			558.91	0.055814			558.43	97.7		
559.88	1.5284			559.88	0.058144			559.4	97.6		
560.84	1.5283			560.84	0.055675			560.36	97.6		
561.81	1.5289			561.81	0.057912			561.33	97.6		
562.77	1.5291			562.77	0.057803			562.29	97.5		
563.74	1.529			563.74	0.060075			563.26	97.4		
564.7	1.5283			564.7	0.06001			564.22	97.5		
565.67	1.5282			565.67	0.059913			565.18	97.4		
566.63	1.5285			566.63	0.059791			566.15	97.4		
567.6	1.5296			567.6	0.059631			567.11	97.3		
568.56	1.5304			568.56	0.061827			568.08	97.3		
569.52	1.5298			569.52	0.064098			569.04	97.2		
570.49	1.529			570.49	0.064038			570.01	97.2		
571.45	1.5289			571.45	0.063936			570.97	97.2		
572.42	1.5295			572.42	0.063791			571.94	97.2		
573.38	1.5297			573.38	0.066008			572.9	97.2		
574.35	1.5295			574.35	0.065907			573.86	97.1		
575.31	1.5288			575.31	0.068169			574.83	97.1		
576.28	1.5288			576.28	0.065731			575.79	97.1		
577.24	1.5293			577.24	0.067912			576.76	97		
578.2	1.5291			578.2	0.067812			577.72	97		
579.17	1.5297			579.17	0.067659			578.69	97		
580.13	1.5298			580.13	0.069852			579.65	96.9		
581.1	1.5294			581.1	0.069759			580.62	96.9		
582.06	1.5299			582.06	0.069611			581.58	96.9		
583.03	1.5299			583.03	0.071803			582.54	96.9		
583.99	1.5294			583.99	0.071718			583.51	96.8		
584.96	1.5295			584.96	0.071595			584.47	96.7		
585.92	1.5301			585.92	0.071432			585.44	96.8		
586.88	1.5303			586.88	0.073596			586.4	96.8		
587.85	1.5299			587.85	0.073502			587.37	96.7		
588.81	1.5301			588.81	0.073365			588.33	96.7		
589.78	1.5311			589.78	0.073183			589.3	96.7		
590.74	1.5318			590.74	0.075292			590.26	96.7		
591.71	1.5312			591.71	0.077494			591.22	96.7		
592.67	1.53			592.67	0.077447			592.19	96.5		
593.64	1.5307			593.64	0.075004			593.15	96.5		
594.6	1.532			594.6	0.077059			594.12	96.6		
595.56	1.5317			595.56	0.079222			595.08	96.5		
596.53	1.5311			596.53	0.079136			596.05	96.5		
597.49	1.5311			597.49	0.079006			597.01	96.4		
598.46	1.5318			598.46	0.07883			597.98	96.4		
599.42	1.532			599.42	0.080948			598.94	96.4		
600.39	1.5316			600.39	0.080844			599.91	96.3		
601.35	1.5318			601.35	0.080698			600.87	96.3		
602.32	1.5327			602.32	0.080506			601.83	96.3		
603.28	1.5331			603.28	0.082595			602.8	96.3		
604.25	1.533			604.25	0.082468			603.76	96.3		
605.21	1.5338			605.21	0.082277			604.73	96.2		
606.17	1.5342			606.17	0.084347			605.69	96.2		
607.14	1.5345			607.14	0.08419			606.66	96.1		
608.1	1.5347			608.1	0.08628			607.62	96.1		
609.07	1.5345			609.07	0.086158			608.59	96		
610.03	1.5352			610.03	0.085964			609.55	96		
611	1.5358			611	0.088004			610.51	95.9		
611.96	1.535			611.96	0.090155			611.48	95.9		
612.93	1.535			612.93	0.087791			612.44	95.9		
613.89	1.5357			613.89	0.089813			613.41	95.8		
614.85	1.536			614.85	0.089645			614.37	95.8		
615.82	1.536			615.82	0.091724			615.34	95.8		
616.78	1.5368			616.78	0.089302			616.3	95.8		
617.75	1.5376			617.75	0.093516			617.27	95.7		
618.71	1.5369			618.71	0.093426			618.23	95.6		
619.68	1.537			619.68	0.093265			619.19	95.6		
620.64	1.538			620.64	0.093043			620.16	95.6		
621.61	1.5387			621.61	0.09504			621.12	95.5		
622.57	1.5393			622.57	0.09484			622.09	95.5		
623.54	1.5401			623.54	0.096817			623.05	95.4		
624.5	1.5399			624.5	0.098875			624.02	95.4		
625.46	1.5395			625.46	0.098752			624.98	95.3		
