Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"80K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/255"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
11.942566	1.3922814		0.530524		
11.928819	1.3868478		0.527272		
11.915103	1.3813905		0.528141		
11.901418	1.3755988		0.525139		
11.887765	1.3705963		0.523916		
11.874144	1.365118		0.522784		
11.860553	1.3601562		0.519888		
11.846994	1.354827		0.519993		
11.833465	1.349679		0.515927		
11.819968	1.3449862		0.51531		
11.806501	1.3401267		0.512128		
11.793065	1.3358697		0.510308		
11.779659	1.3310397		0.509018		
11.766284	1.3266493		0.505455		
11.752939	1.3221937		0.504758		
11.739625	1.3180853		0.500442		
11.72634	1.3143151		0.499879		
11.713086	1.3101096		0.497026		
11.699861	1.3061483		0.495457		
11.686667	1.3015605		0.493767		
11.673502	1.297695		0.48966		
11.660366	1.2939797		0.488705		
11.647261	1.2905483		0.484594		
11.634184	1.2870343		0.484567		
11.621137	1.2828717		0.481451		
11.608119	1.2790636		0.479512		
11.595131	1.2750715		0.476791		
11.582171	1.2721451		0.472706		
11.56924	1.2689847		0.472398		
11.556338	1.2656137		0.468717		
11.543465	1.2618331		0.468724		
11.530621	1.2577714		0.464304		
11.517805	1.254836		0.461509		
11.505017	1.2518965		0.458887		
11.492258	1.2496091		0.455592		
11.479528	1.2464256		0.456026		
11.466825	1.2428465		0.451967		
11.45415	1.2394618		0.450922		
11.441504	1.2363072		0.446295		
11.428885	1.2342546		0.443924		
11.416294	1.2315587		0.442699		
11.403731	1.2287015		0.440068		
11.391195	1.2250261		0.439737		
11.378687	1.2215749		0.434739		
11.366207	1.2190317		0.432734		
11.353754	1.216767		0.428892		
11.341328	1.2148015		0.42758		
11.328929	1.2116368		0.426687		
11.316557	1.2083569		0.423451		
11.304212	1.2050536		0.421669		
11.291894	1.2026286		0.41649		
11.279603	1.200852		0.415356		
11.267339	1.1984379		0.413029		
11.255102	1.1955402		0.412081		
11.24289	1.1917979		0.409895		
11.230706	1.1888732		0.405414		
11.218548	1.1865286		0.40315		
11.206416	1.1847157		0.399142		
11.19431	1.1824853		0.399172		
11.18223	1.1792281		0.396444		
11.170177	1.1760123		0.394251		
11.158149	1.1728799		0.390609		
11.146147	1.1710243		0.386184		
11.134171	1.1690493		0.385263		
11.122221	1.1666516		0.382033		
11.110297	1.1635194		0.381717		
11.098397	1.1599694		0.377283		
11.086524	1.15754		0.373647		
11.074676	1.1554474		0.370288		
11.062853	1.1538461		0.367011		
11.051055	1.1512054		0.366734		
11.039282	1.1480057		0.362583		
11.027535	1.1450045		0.360273		
11.015812	1.1425381		0.354849		
11.004115	1.1411293		0.351733		
10.992442	1.1391679		0.349559		
10.980794	1.136827		0.346685		
10.96917	1.1336128		0.345001		
10.957571	1.1308497		0.339112		
10.945997	1.1290182		0.33602		
10.934447	1.1275387		0.331267		
10.922921	1.126091		0.329414		
10.91142	1.1234422		0.327003		
10.899943	1.1208086		0.322733		
10.88849	1.1183658		0.31913		
10.877061	1.1170466		0.312922		
10.865656	1.1161239		0.310905		
10.854275	1.1145799		0.307126		
10.842918	1.11247		0.30528		
10.831584	1.1097458		0.300942		
10.820274	1.1081219		0.295434		
10.808988	1.1070517		0.291665		
10.797725	1.1064922		0.286789		
10.786486	1.1052474		0.285692		
10.77527	1.1031183		0.281216		
10.764077	1.1012802		0.277497		
10.752908	1.099901		0.271955		
10.741762	1.0997452		0.266979		
10.730639	1.0992689		0.264632		
10.719538	1.0982654		0.260667		
10.708461	1.0966012		0.258413		
10.697407	1.0950323		0.252443		
10.686375	1.0946082		0.247868		
10.675367	1.0944812		0.24342		
10.66438	1.0945142		0.239806		
10.653417	1.0935416		0.237701		
10.642476	1.0923684		0.232502		
10.631557	1.0915886		0.228693		
10.620661	1.0915634		0.222537		
10.609787	1.0921427		0.219354		
10.598935	1.092058		0.215941		
10.588106	1.0916525		0.212497		
10.577299	1.0907209		0.208948		
10.566513	1.090682		0.202534		
10.55575	1.0912847		0.199215		
10.545008	1.0920654		0.194086		
10.534289	1.0925101		0.192245		
10.523591	1.0921163		0.187998		
10.512915	1.0921801		0.183546		
