Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH4 (20:1)"
Temperature:	"40K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/128"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.5803		0.02613			400.26	97.099998474		
501.5	1.5767		0.036333			401.22	97		
503	1.569		0.034067			402.19	96.900001526		
504.4	1.5636		0.039305			403.15	96.699996948		
505.9	1.5603		0.031733			404.12	96.800003052		
507.3	1.5613		0.031593			405.08	96.800003052		
508.8	1.5627		0.031436			406.05	96.800003052		
510.2	1.5624		0.036381			407.01	96.599998474		
511.7	1.562		0.033783			407.97	96.599998474		
513.1	1.563		0.036135			408.94	96.5		
514.5	1.5626		0.038547			409.9	96.699996948		
516	1.562		0.038461			410.87	96.599998474		
517.4	1.5627		0.038317			411.83	96.699996948		
518.9	1.5632		0.040658			412.8	96.400001526		
520.3	1.5624		0.043062			413.76	96.5		
521.8	1.5609		0.043012			414.72	96.400001526		
523.2	1.5611		0.040413			415.69	96.699996948		
524.7	1.563		0.040199			416.65	96.300003052		
526.1	1.5644		0.042462			417.62	96.599998474		
527.6	1.5643		0.044791			418.58	96.699996948		
529	1.5637		0.044697			419.55	95.900001526		
530.5	1.5652		0.042056			420.51	96.099998474		
531.9	1.5661		0.046738			421.48	96.099998474		
533.4	1.5666		0.04416			422.44	95.5		
534.8	1.5683		0.04635			423.41	95.900001526		
536.2	1.5685		0.048613			424.37	95.900001526		
537.7	1.5686		0.048475			425.33	95.800003052		
539.1	1.5695		0.048288			426.3	95.800003052		
540.6	1.5712		0.04805			427.26	95.5		
542	1.5731		0.050185			428.23	95.599998474		
543.5	1.5741		0.052358			429.19	95.699996948		
544.9	1.5746		0.054557			430.16	95.300003052		
546.4	1.5741		0.056804			431.12	95.199996948		
547.8	1.5734		0.056692			432.09	95.300003052		
549.3	1.5748		0.054091			433.05	95.300003052		
550.7	1.5774		0.056128			434.02	95.300003052		
552.2	1.5775		0.060661			434.98	95.199996948		
553.6	1.5777		0.058137			435.94	94.599998474		
555.1	1.5793		0.06021			436.91	94.300003052		
556.5	1.581		0.059928			437.87	94.5		
558	1.5821		0.06434			438.84	94.800003052		
559.4	1.5825		0.064139			439.8	94.400001526		
560.8	1.5836		0.066203			440.77	94.5		
562.3	1.5838		0.068321			441.73	94.300003052		
563.7	1.5845		0.068085			442.7	94.800003052		
565.2	1.5857		0.070116			443.66	93.900001526		
566.6	1.5861		0.072202			444.62	94.199996948		
568.1	1.5869		0.071948			445.59	94.099998474		
569.5	1.5883		0.073937			446.55	94.099998474		
571	1.5892		0.075957			447.52	94.300003052		
572.4	1.5897		0.077995			448.48	94.199996948		
573.9	1.5897		0.080071			449.45	94.400001526		
575.3	1.5903		0.079817			450.41	94.099998474		
576.8	1.5914		0.081789			451.37	94.900001526		
578.2	1.5916		0.083822			452.34	94.400001526		
579.6	1.5924		0.083538			453.3	94.599998474		
581.1	1.5938		0.085459			454.27	94.599998474		
582.5	1.5947		0.08742			455.23	94.900001526		
584	1.5951		0.089412			456.2	94.099998474		
585.4	1.5961		0.089089			457.16	94.900001526		
586.9	1.5982		0.090917			458.13	94.900001526		
588.3	1.5991		0.095079			459.09	95.400001526		
589.8	1.5988		0.097101			460.06	95.300003052		
591.2	1.5998		0.096762			461.02	95.599998474		
592.7	1.6008		0.10089			461.98	95.400001526		
594.1	1.6004		0.1029			462.95	95.300003052		
595.6	1.6012		0.10256			463.91	95.699996948		
597	1.6017		0.10671			464.88	96.099998474		
598.5	1.6018		0.10643			465.84	96		
599.9	1.6029		0.10827			466.81	96.099998474		
601.4	1.6038		0.11013			467.77	96.400001526		
602.8	1.6046		0.11198			468.74	96.400001526		
604.2	1.6054		0.11382			469.7	96.699996948		
605.7	1.6066		0.11563			470.67	96.699996948		
607.1	1.6067		0.11974			471.63	96.800003052		
608.6	1.6069		0.11943			472.59	97.199996948		
610	1.6085		0.12115			473.56	96.699996948		
611.5	1.6093		0.12517			474.52	96.900001526		
612.9	1.6094		0.12705			475.49	97.5		
614.4	1.6099		0.12888			476.45	97.199996948		
615.8	1.6109		0.13065			477.42	97.800003052		
617.3	1.6113		0.13468			478.38	97.5		
618.7	1.6107		0.13661			479.35	97.5		
620.2	1.6116		0.13617			480.31	97.900001526		
621.6	1.613		0.14006			481.27	98.199996948		
623	1.6138		0.1418			482.24	97.800003052		
624.5	1.6147		0.14572			483.2	98.400001526		
626	1.6142		0.14982			484.17	98.300003052		
627.4	1.6132		0.15178			485.13	98.099998474		
628.8	1.6138		0.15135			486.1	98.300003052		
630.3	1.6148		0.15522			487.06	98.099998474		
631.7	1.6154		0.15696			488.03	98.300003052		
633.2	1.6158		0.16091			488.99	98.300003052		
634.6	1.6161		0.16268			489.95	98.5		
636.1	1.6162		0.16664			490.92	98.699996948		
637.5	1.6164		0.16842			491.88	98.699996948		
639	1.6164		0.17239			492.85	98.599998474		
640.4	1.6164		0.17418			493.81	98.5		
641.9	1.6163		0.17816			494.78	98.5		
643.3	1.6161		0.17996			495.74	98.5		
644.8	1.6158		0.18395			496.71	98.800003052		
646.2	1.6152		0.18581			497.67	98.400001526		
647.6	1.6156		0.18751			498.63	98.699996948		
649.1	1.6161		0.19138			499.6	98.800003052		
650.5	1.6155		0.19541			500.56	98.599998474		
652	1.6151		0.19722			501.53	98.5		
653.4	1.6148		0.20121			502.49	98.599998474		
654.9	1.6145		0.203			503.46	98.599998474		
656.3	1.6144		0.20693			504.42	98.400001526		
657.8	1.6134		0.21102			505.39	98.5		
659.2	1.6123		0.21293			506.35	98.800003052		
660.7	1.6123		0.21465			507.31	98.699996948		
662.1	1.6124		0.21854			508.28	98.599998474		
663.6	1.6117		0.22258			509.24	98.5		
665	1.6114		0.22434			510.21	98.5		
666.5	1.6125		0.22807			511.17	98.599998474		
667.9	1.6096		0.23913			512.14	98.699996948		
669.4	1.6057		0.23707			513.1	98.5		
670.8	1.6048		0.23891			514.07	98.400001526		
672.2	1.6046		0.24065			515.03	98.400001526		
673.7	1.6044		0.2446			516	98.400001526		
675.1	1.6033		0.24869			516.96	98.400001526		
676.6	1.6014		0.25295			517.92	98.300003052		
678	1.5994		0.255			518.89	98.300003052		
679.5	1.5984		0.25685			519.85	98.300003052		
680.9	1.5973		0.26098			520.82	98.400001526		
682.4	1.5961		0.26287			521.78	98.199996948		
683.8	1.5952		0.26693			522.75	98.199996948		
685.3	1.5933		0.2712			523.71	98.400001526		
686.7	1.5917		0.27319			524.68	98.300003052		
688.1	1.59		0.27742			525.64	98.199996948		
689.6	1.5884		0.27939			526.6	98.099998474		
691	1.5871		0.28355			527.57	98.099998474		
692.5	1.5847		0.28793			528.53	98.099998474		
693.9	1.5825		0.29003			529.5	98.199996948		
695.4	1.5802		0.29441			530.46	98.199996948		
696.8	1.5775		0.2966			531.43	97.900001526		
698.3	1.5758		0.2986			532.39	98		
699.7	1.5737		0.30295			533.36	98.099998474		
701.2	1.5715		0.30505			534.32	97.900001526		
702.6	1.5691		0.30948			535.29	97.900001526		
704.1	1.5662		0.31173			536.25	97.900001526		
705.5	1.5641		0.3138			537.21	97.900001526		
707	1.5616		0.31825			538.18	97.900001526		
708.4	1.5587		0.32051			539.14	97.900001526		
709.9	1.5563		0.32265			540.11	97.900001526		
711.3	1.5537		0.32716			541.07	97.800003052		
712.8	1.5503		0.32953			542.04	97.800003052		
714.2	1.5473		0.33181			543	97.699996948		
715.6	1.5446		0.33404			543.97	97.800003052		
717.1	1.5424		0.33616			544.93	97.599998474		
718.5	1.5395		0.34074			545.89	97.699996948		
720	1.5359		0.34318			546.86	97.5		
721.4	1.5326		0.34555			547.82	97.5		
722.9	1.5294		0.3479			548.79	97.5		
724.3	1.5263		0.35023			549.75	97.5		
725.8	1.5235		0.35249			550.72	97.5		
727.2	1.5196		0.35735			551.68	97.400001526		
728.7	1.5155		0.35758			552.65	97.400001526		
730.1	1.5124		0.35991			553.61	97.400001526		
731.6	1.509		0.36231			554.57	97.300003052		
733	1.5055		0.36475			555.54	97.199996948		
734.5	1.5017		0.36726			556.5	97.300003052		
735.9	1.4974		0.3699			557.47	97.199996948		
737.3	1.4936		0.37005			558.43	97.099998474		
738.8	1.4903		0.37245			559.4	97.099998474		
740.2	1.4862		0.37504			560.36	97		
741.7	1.4825		0.37516			561.33	97		
743.1	1.4794		0.37754			562.29	96.900001526		
744.6	1.4757		0.38005			563.26	96.800003052		
746	1.4712		0.38276			564.22	96.800003052		
747.5	1.4669		0.38302			565.18	96.800003052		
748.9	1.4628		0.38564			566.15	96.800003052		
750.4	1.4587		0.38586			567.11	96.699996948		
751.8	1.4546		0.38847			568.08	96.699996948		
753.3	1.4502		0.38877			569.04	96.699996948		
754.7	1.4459		0.39145			570.01	96.599998474		
756.1	1.4409		0.39188			570.97	96.5		
757.6	1.4364		0.39219			571.94	96.5		
759	1.4324		0.39241			572.9	96.400001526		
760.5	1.4289		0.39249			573.86	96.300003052		
761.9	1.4248		0.39512			574.83	96.300003052		
763.4	1.42		0.3955			575.79	96.300003052		
764.8	1.4156		0.3958			576.76	96.199996948		
766.3	1.4113		0.39607			577.72	96.199996948		
767.7	1.4072		0.39629			578.69	96.099998474		
769.2	1.4032		0.39649			579.65	96.099998474		
770.6	1.3997		0.39659			580.62	96		
772.1	1.395		0.39937			581.58	96		
773.5	1.3906		0.39725			582.54	95.900001526		
775	1.3861		0.39999			583.51	95.900001526		
776.4	1.3812		0.39796			584.47	95.800003052		
777.9	1.3774		0.39811			585.44	95.800003052		
779.3	1.3733		0.39834			586.4	95.699996948		
780.7	1.369		0.39862			587.37	95.599998474		
782.2	1.3641		0.39903			588.33	95.5		
783.6	1.3598		0.39686			589.3	95.5		
785.1	1.3562		0.39696			590.26	95.400001526		
786.5	1.3521		0.39718			591.22	95.400001526		
788	1.3473		0.39756			592.19	95.300003052		
