Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"N2:OCS (20:1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/143"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
700.2	1.2287		0.000223			700.21	100		
701.2	1.2292		0.000236			701.18	100		
702.1	1.2302		0.000262			702.14	100		
703.1	1.23		0.004324			703.1	99.900001526		
704.1	1.2284		0.004286			704.07	99.900001526		
705	1.2273		0.004256			705.03	99.900001526		
706	1.2263		0.004229			706	99.900001526		
707	1.2248		0.004189			706.96	99.900001526		
707.9	1.2248		0.000125			707.93	100		
708.9	1.2261		0.00016			708.89	100		
709.9	1.2273		0.000189			709.85	100		
710.8	1.2263		0.004201			710.82	99.900001526		
711.8	1.2253		0.000139			711.78	100		
712.8	1.2261		0.000162			712.75	100		
713.7	1.2265		0.000172			713.71	100		
714.7	1.2268		0.000178			714.68	100		
715.6	1.2271		0.000187			715.64	100		
716.6	1.2273		0.000194			716.61	100		
717.6	1.2276		0.000201			717.57	100		
718.5	1.2281		0.000212			718.54	100		
719.5	1.2289		0.000234			719.5	100		
720.5	1.2279		0.004187			720.46	99.900001526		
721.4	1.2271		0.000188			721.43	100		
722.4	1.2286		0.000229			722.39	100		
723.4	1.228		0.004173			723.36	99.900001526		
724.3	1.2278		0.000207			724.32	100		
725.3	1.2277		0.004155			725.29	99.900001526		
726.2	1.2276		0.000201			726.25	100		
727.2	1.2276		0.004143			727.22	99.900001526		
728.2	1.2277		0.000207			728.18	100		
729.1	1.2282		0.004148			729.15	99.900001526		
730.1	1.2269		0.004112			730.11	99.900001526		
731.1	1.2255		0.004075			731.07	99.900001526		
732	1.2257		0.000154			732.04	100		
733	1.2277		0.000208			733	100		
734	1.2277		0.004111			733.97	99.900001526		
734.9	1.2258		0.004062			734.93	99.900001526		
735.9	1.2259		0.000159			735.9	100		
736.9	1.2279		0.000212			736.86	100		
737.8	1.228		0.004098			737.83	99.900001526		
738.8	1.2266		0.004063			738.79	99.900001526		
739.8	1.2253		0.004025			739.75	99.900001526		
740.7	1.2259		0.00016			740.72	100		
741.7	1.2259		0.004029			741.68	99.900001526		
742.6	1.2255		0.000152			742.65	100		
743.6	1.2273		0.0002			743.61	100		
744.6	1.2268		0.004037			744.58	99.900001526		
745.5	1.2267		0.000184			745.54	100		
746.5	1.2266		0.004022			746.51	99.900001526		
747.5	1.2263		0.000173			747.47	100		
748.4	1.2282		0.000226			748.43	100		
749.4	1.2285		0.004053			749.4	99.900001526		
750.4	1.2273		0.00402			750.36	99.900001526		
751.3	1.2268		0.004003			751.33	99.900001526		
752.3	1.2263		0.003987			752.29	99.900001526		
753.3	1.2259		0.003974			753.26	99.900001526		
754.2	1.2255		0.003959			754.22	99.900001526		
755.2	1.225		0.003942			755.19	99.900001526		
756.1	1.2241		0.003913			756.15	99.900001526		
757.1	1.2249		0.000136			757.11	100		
758.1	1.2255		0.003939			758.08	99.900001526		
759	1.2237		0.00389			759.04	99.900001526		
760	1.2236		0.000103			760.01	100		
761	1.2249		0.000137			760.97	100		
761.9	1.2258		0.000161			761.94	100		
762.9	1.2268		0.000192			762.9	100		
763.9	1.2262		0.003929			763.87	99.900001526		
764.8	1.2259		0.000169			764.83	100		
765.8	1.2258		0.003909			765.79	99.900001526		
766.8	1.2257		0.000159			766.76	100		
767.7	1.2255		0.003892			767.72	99.900001526		
768.7	1.225		0.00014			768.69	100		
769.6	1.2265		0.000186			769.65	100		
770.6	1.226		0.00389			770.62	99.900001526		
771.6	1.2257		0.000163			771.58	100		
772.5	1.2255		0.003868			772.55	99.900001526		
773.5	1.2249		0.00014			773.51	100		
774.5	1.2261		0.000172			774.48	100		
775.4	1.2273		0.000208			775.44	100		
776.4	1.227		0.003889			776.4	99.900001526		
777.4	1.225		0.003837			777.37	99.900001526		
778.3	1.225		0.000142			778.33	100		
779.3	1.2267		0.000192			779.3	100		
780.3	1.2266		0.003861			780.26	99.900001526		
781.2	1.2246		0.003805			781.23	99.900001526		
782.2	1.2243		0.000124			782.19	100		
783.2	1.2254		0.000157			783.16	100		
784.1	1.2262		0.000179			784.12	100		
785.1	1.2273		0.00021			785.09	100		
786	1.2269		0.003845			786.05	99.900001526		
787	1.2249		0.003789			787.01	99.900001526		
788	1.2247		0.000139			787.98	100		
788.9	1.2262		0.00018			788.94	100		
789.9	1.2255		0.003791			789.91	99.900001526		
790.9	1.2247		0.000136			790.87	100		
791.8	1.2255		0.000162			791.84	100		
792.8	1.226		0.000174			792.8	100		
793.8	1.2264		0.000186			793.77	100		
794.7	1.2268		0.000197			794.73	100		
795.7	1.2273		0.000212			795.69	100		
796.7	1.2283		0.000242			796.66	100		
797.6	1.228		0.003822			797.62	99.900001526		
798.6	1.2262		0.003772			798.59	99.900001526		
799.5	1.2267		0.000195			799.55	100		
800.5	1.2272		0.003789			800.52	99.900001526		
801.5	1.2261		0.003756			801.48	99.900001526		
802.5	1.2252		0.003727			802.45	99.900001526		
803.4	1.2239		0.003691			803.41	99.900001526		
804.4	1.2238		0.000113			804.37	100		
805.3	1.2249		0.000145			805.34	100		
806.3	1.2254		0.000162			806.3	100		
807.3	1.2258		0.000173			807.27	100		
808.2	1.2262		0.000185			808.23	100		
809.2	1.2266		0.000197			809.2	100		
810.2	1.2274		0.000221			810.16	100		
811.1	1.2266		0.003728			811.13	99.900001526		
812.1	1.2258		0.000174			812.09	100		
813	1.2272		0.000214			813.05	100		
814	1.2265		0.003716			814.02	99.900001526		
815	1.2262		0.000186			814.98	100		
816	1.2259		0.003689			815.95	99.900001526		
816.9	1.2252		0.000157			816.91	100		
817.9	1.2261		0.000185			817.88	100		
818.8	1.227		0.00021			818.84	100		
819.8	1.2261		0.003681			819.81	99.900001526		
820.8	1.2252		0.000158			820.77	100		
821.7	1.226		0.000179			821.73	100		
822.7	1.2263		0.000191			822.7	100		
823.7	1.2265		0.000197			823.66	100		
824.6	1.2267		0.000202			824.63	100		
825.6	1.2269		0.000209			825.59	100		
826.6	1.227		0.000213			826.56	100		
827.5	1.2272		0.000218			827.52	100		
828.5	1.2273		0.000224			828.49	100		
829.5	1.2275		0.000227			829.45	100		
830.4	1.2277		0.000234			830.42	100		
831.4	1.2278		0.000238			831.38	100		
832.3	1.228		0.000244			832.34	100		
833.3	1.2283		0.000252			833.31	100		
834.3	1.2286		0.000263			834.27	100		
835.2	1.2293		0.000283			835.24	100		
836.2	1.2284		0.003676			836.2	99.900001526		
837.2	1.2275		0.000229			837.17	100		
838.1	1.2283		0.000252			838.13	100		
839.1	1.2287		0.000268			839.1	100		
840.1	1.2291		0.000278			840.06	100		
841	1.2294		0.000289			841.02	100		
842	1.2298		0.000302			841.99	100		
843	1.2303		0.000317			842.95	100		
843.9	1.231		0.000337			843.92	100		
844.9	1.2322		0.000373			844.88	100		
845.9	1.2323		0.003748			845.85	99.900001526		
846.8	1.2313		0.003718			846.81	99.900001526		
847.8	1.2308		0.0037			847.78	99.900001526		
848.7	1.2302		0.003679			848.74	99.900001526		
849.7	1.2311		0.000344			849.7	100		
850.7	1.2318		0.003715			850.67	99.900001526		
851.6	1.2321		0.000375			851.63	100		
