Reference:	"Gerakines et al. (2023)"
DOI:	"doi:https://doi.org/10.1093/mnras/stad1164"
Sample Type:	"Ice"
Composition:	"CO (1)"
Temperature:	"25K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/64"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
1510.6772	1.2989		1.2989		
1510.7375	1.29914		1.29914		
1510.7977	1.29923		1.29923		
1510.858	1.29911		1.29911		
1510.9183	1.29885		1.29885		
1510.9785	1.29842		1.29842		
1511.0388	1.29793		1.29793		
1511.0991	1.29739		1.29739		
1511.1593	1.29691		1.29691		
1511.2196	1.29653		1.29653		
1511.2799	1.29631		1.29631		
1511.3401	1.29626		1.29626		
1511.4004	1.29639		1.29639		
1511.4606	1.29664		1.29664		
1511.5209	1.29698		1.29698		
1511.5812	1.29733		1.29733		
1511.6414	1.29768		1.29768		
1511.7017	1.29797		1.29797		
1511.762	1.29822		1.29822		
1511.8222	1.29838		1.29838		
1511.8825	1.2985		1.2985		
1511.9428	1.29854		1.29854		
1512.003	1.29852		1.29852		
1512.0633	1.29842		1.29842		
1512.1236	1.29827		1.29827		
1512.1838	1.29806		1.29806		
1512.2441	1.29786		1.29786		
1512.3044	1.29766		1.29766		
1512.3646	1.29754		1.29754		
1512.4249	1.29749		1.29749		
1512.4852	1.29755		1.29755		
1512.5454	1.29767		1.29767		
1512.6057	1.29787		1.29787		
1512.666	1.29804		1.29804		
1512.7262	1.29819		1.29819		
1512.7865	1.29823		1.29823		
1512.8468	1.2982		1.2982		
1512.907	1.29807		1.29807		
1512.9673	1.29792		1.29792		
1513.0276	1.29776		1.29776		
1513.0878	1.29768		1.29768		
1513.1481	1.29765		1.29765		
1513.2084	1.29773		1.29773		
1513.2686	1.29783		1.29783		
1513.3289	1.29796		1.29796		
1513.3891	1.29806		1.29806		
1513.4494	1.29815		1.29815		
1513.5097	1.29818		1.29818		
1513.5699	1.29822		1.29822		
1513.6302	1.29824		1.29824		
1513.6905	1.29829		1.29829		
1513.7507	1.29832		1.29832		
1513.811	1.29834		1.29834		
1513.8713	1.2983		1.2983		
1513.9315	1.29821		1.29821		
1513.9918	1.29802		1.29802		
1514.0521	1.29779		1.29779		
1514.1123	1.29751		1.29751		
1514.1726	1.29724		1.29724		
1514.2329	1.29697		1.29697		
1514.2931	1.29676		1.29676		
1514.3534	1.29659		1.29659		
1514.4137	1.2965		1.2965		
1514.4739	1.29648		1.29648		
1514.5342	1.29655		1.29655		
1514.5945	1.29668		1.29668		
1514.6547	1.2969		1.2969		
1514.715	1.29715		1.29715		
1514.7753	1.29744		1.29744		
1514.8355	1.29769		1.29769		
1514.8958	1.29791		1.29791		
1514.9561	1.29802		1.29802		
1515.0163	1.29804		1.29804		
1515.0766	1.29794		1.29794		
1515.1368	1.29778		1.29778		
1515.1971	1.29754		1.29754		
1515.2574	1.29729		1.29729		
1515.3176	1.29703		1.29703		
1515.3779	1.29684		1.29684		
1515.4382	1.29669		1.29669		
1515.4984	1.29663		1.29663		
1515.5587	1.29663		1.29663		
1515.619	1.2967		1.2967		
1515.6792	1.29678		1.29678		
1515.7395	1.2969		1.2969		
1515.7998	1.29702		1.29702		
1515.86	1.29718		1.29718		
1515.9203	1.29736		1.29736		
1515.9806	1.29759		1.29759		
1516.0408	1.29782		1.29782		
1516.1011	1.29805		1.29805		
1516.1614	1.29819		1.29819		
1516.2216	1.29824		1.29824		
1516.2819	1.29812		1.29812		
1516.3422	1.29791		1.29791		
1516.4024	1.29763		1.29763		
1516.4627	1.29739		1.29739		
1516.523	1.29722		1.29722		
1516.5832	1.2972		1.2972		
1516.6435	1.29729		1.29729		
1516.7038	1.29749		1.29749		
1516.764	1.29769		1.29769		
1516.8243	1.29788		1.29788		
1516.8845	1.298		1.298		
1516.9448	1.29808		1.29808		
1517.0051	1.29814		1.29814		
1517.0653	1.29822		1.29822		
1517.1256	1.29829		1.29829		
1517.1859	1.29838		1.29838		
1517.2461	1.29841		1.29841		
1517.3064	1.29836		1.29836		
1517.3667	1.29819		1.29819		
1517.4269	1.29793		1.29793		
