Reference:	"Curtis et al. (2005)"
DOI:	"doi:DOI: 10.1364/ao.44.004102 "
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"176K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/14"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
52.069	1.764			52.069	0.0402		
55.927	1.759			55.927	0.0431		
59.785	1.756			59.785	0.0539		
63.643	1.752			63.643	0.0518		
67.501	1.755			67.501	0.0502		
71.36	1.76			71.36	0.0541		
75.218	1.761			75.218	0.0613		
79.076	1.761			79.076	0.0612		
82.934	1.764			82.934	0.062		
86.792	1.769			86.792	0.0619		
90.65	1.78			90.65	0.0625		
94.508	1.777			94.508	0.0898		
98.366	1.773			98.366	0.0671		
102.224	1.787			102.224	0.0658		
106.082	1.802			106.082	0.0645		
109.94	1.819			109.94	0.0731		
113.798	1.835			113.798	0.0836		
117.656	1.849			117.656	0.0987		
121.514	1.861			121.514	0.113		
125.372	1.877			125.372	0.126		
129.23	1.892			129.23	0.152		
133.088	1.903			133.088	0.176		
136.946	1.914			136.946	0.205		
140.805	1.928			140.805	0.237		
144.663	1.929			144.663	0.298		
148.521	1.91			148.521	0.351		
152.379	1.867			152.379	0.41		
156.237	1.808			156.237	0.425		
160.095	1.753			160.095	0.425		
163.953	1.712			163.953	0.386		
167.811	1.696			167.811	0.346		
171.669	1.713			171.669	0.291		
175.527	1.764			175.527	0.27		
179.385	1.817			179.385	0.301		
183.243	1.834			183.243	0.37		
187.101	1.828			187.101	0.401		
190.959	1.827			190.959	0.431		
194.817	1.827			194.817	0.462		
198.675	1.835			198.675	0.492		
202.533	1.835			202.533	0.557		
206.391	1.826			206.391	0.603		
210.249	1.828			210.249	0.661		
214.108	1.823			214.108	0.772		
217.966	1.762			217.966	0.942		
221.824	1.543			221.824	1.17		
225.682	1.226			225.682	1.12		
229.54	1.051			229.54	0.846		
233.398	1.033			233.398	0.672		
237.256	1.053			237.256	0.567		
241.114	1.071			241.114	0.51		
244.972	1.08			244.972	0.463		
248.83	1.091			248.83	0.417		
252.688	1.098			252.688	0.394		
256.546	1.098			256.546	0.363		
260.404	1.095			260.404	0.34		
264.262	1.095			264.262	0.298		
268.12	1.101			268.12	0.274		
271.978	1.102			271.978	0.249		
275.836	1.106			275.836	0.214		
279.694	1.119			279.694	0.184		
283.552	1.134			283.552	0.163		
287.411	1.146			287.411	0.148		
291.269	1.156			291.269	0.133		
295.127	1.164			295.127	0.116		
298.985	1.173			298.985	0.1		
302.843	1.182			302.843	0.0821		
306.701	1.197			306.701	0.0573		
310.559	1.218			310.559	0.0456		
314.417	1.237			314.417	0.0393		
318.275	1.253			318.275	0.0357		
322.133	1.267			322.133	0.0337		
325.991	1.278			325.991	0.0325		
329.849	1.289			329.849	0.0316		
333.707	1.298			333.707	0.0312		
337.565	1.306			337.565	0.0309		
341.423	1.313			341.423	0.031		
345.281	1.319			345.281	0.0308		
349.139	1.325			349.139	0.0303		
352.997	1.33			352.997	0.0298		
356.855	1.334			356.855	0.029		
360.714	1.339			360.714	0.028		
364.572	1.343			364.572	0.0269		
368.43	1.347			368.43	0.0257		
372.288	1.351			372.288	0.0246		
376.146	1.355			376.146	0.0233		
380.004	1.359			380.004	0.022		
383.862	1.363			383.862	0.0207		
387.72	1.366			387.72	0.0195		
391.578	1.37			391.578	0.0184		
395.436	1.374			395.436	0.0172		
399.294	1.378			399.294	0.0162		
403.152	1.381			403.152	0.0153		
407.01	1.385			407.01	0.0144		
410.868	1.389			410.868	0.0136		
414.726	1.392			414.726	0.0129		
418.584	1.396			418.584	0.0125		
422.442	1.399			422.442	0.0121		
426.3	1.403			426.3	0.0118		
430.158	1.406			430.158	0.0116		
434.017	1.409			434.017	0.0116		
437.875	1.412			437.875	0.0114		
441.733	1.415			441.733	0.0114		
445.591	1.418			445.591	0.0114		
449.449	1.421			449.449	0.0114		
453.307	1.424			453.307	0.0114		
457.165	1.427			457.165	0.0115		
461.023	1.43			461.023	0.0114		
464.881	1.433			464.881	0.0115		
468.739	1.435			468.739	0.0115		
472.597	1.438			472.597	0.0116		
476.455	1.441			476.455	0.0116		
480.313	1.444			480.313	0.0118		
484.171	1.447			484.171	0.012		
488.029	1.45			488.029	0.0123		
491.887	1.453			491.887	0.0127		
495.745	1.455			495.745	0.0128		
499.603	1.458			499.603	0.013		
503.462	1.461			503.462	0.0133		
507.32	1.464			507.32	0.0133		
511.178	1.468			511.178	0.0134		
515.036	1.472			515.036	0.0137		
518.894	1.476			518.894	0.0141		
522.752	1.48			522.752	0.0148		
526.61	1.486			526.61	0.0167		
530.468	1.49			530.468	0.0205		
534.326	1.493			534.326	0.0248		
538.184	1.495			538.184	0.0283		
542.042	1.497			542.042	0.0309		
545.9	1.5			545.9	0.0336		
549.758	1.501			549.758	0.0405		
553.616	1.5			553.616	0.0428		
557.474	1.5			557.474	0.0438		
561.332	1.501			561.332	0.045		
565.19	1.502			565.19	0.0459		
569.048	1.503			569.048	0.0476		
572.906	1.504			572.906	0.0475		
576.765	1.505			576.765	0.0484		
580.623	1.507			580.623	0.0495		
584.481	1.509			584.481	0.0502		
588.339	1.511			588.339	0.0513		
592.197	1.514			592.197	0.0528		
596.055	1.516			596.055	0.0538		
599.913	1.519			599.913	0.0558		
603.771	1.521			603.771	0.058		
607.629	1.523			607.629	0.0592		
611.487	1.525			611.487	0.0606		
615.345	1.528			615.345	0.0635		
619.203	1.53			619.203	0.0658		
623.061	1.532			623.061	0.0682		
626.919	1.534			626.919	0.071		
630.777	1.536			630.777	0.0717		
634.635	1.539			634.635	0.0755		
638.493	1.541			638.493	0.077		
642.351	1.543			642.351	0.0806		
646.209	1.545			646.209	0.0826		
650.067	1.544			650.067	0.0879		
