Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/108"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.08	1.4912			500.08	0.00035			500.08	100		
503.94	1.4927			503.94	0.00033			501.05	99.9		
507.8	1.496			507.8	0			502.01	100.2		
511.65	1.502			511.65	0			502.98	99.9		
515.51	1.5045			515.51	0.0069462			503.94	100		
519.37	1.5013			519.37	0.010304			504.9	100.1		
523.23	1.5024			523.23	0.00024068			505.87	100		
527.09	1.5066			527.09	0.0034775			506.83	99.8		
530.94	1.511			530.94	0.00013942			507.8	100.1		
534.8	1.5148			534.8	0.0065368			508.76	100		
538.66	1.5165			538.66	0.0064597			509.73	100		
542.52	1.5204			542.52	0.0063439			510.69	100		
546.38	1.5224			546.38	0.012561			511.65	100.1		
550.23	1.5245			550.23	0.009297			512.62	99.9		
554.09	1.5286			554.09	0.012239			513.58	99.9		
557.95	1.5315			557.95	0.015158			514.55	100		
561.81	1.5334			561.81	0.018055			515.51	99.8		
565.67	1.536			565.67	0.017855			516.48	100		
569.52	1.5391			569.52	0.020648			517.44	100		
573.38	1.543			573.38	0.020381			518.41	99.9		
577.24	1.5467			577.24	0.02604			519.37	99.7		
581.1	1.5489			581.1	0.028726			520.34	100		
584.96	1.5514			584.96	0.031359			521.3	100		
588.81	1.5539			588.81	0.03395			522.26	100.1		
592.67	1.5562			592.67	0.036508			523.23	100		
596.53	1.5602			596.53	0.036086			524.19	100		
600.39	1.5649			600.39	0.041314			525.16	100		
604.24	1.5677			604.24	0.046558			526.12	99.9		
608.1	1.5706			608.1	0.04891			527.09	99.9		
611.96	1.5735			611.96	0.054019			528.05	99.9		
615.82	1.5766			615.82	0.056264			529.02	99.8		
619.68	1.5804			619.68	0.061198			529.98	99.9		
623.53	1.5835			623.53	0.066101			530.94	100		
627.39	1.5865			627.39	0.070948			531.91	99.8		
631.25	1.5895			631.25	0.075728			532.87	99.8		
635.11	1.5931			635.11	0.080405			533.84	99.9		
638.97	1.596			638.97	0.087771			534.8	99.8		
642.82	1.5988			642.82	0.092373			535.77	100		
646.68	1.6019			646.68	0.099571			536.73	99.8		
650.54	1.6042			650.54	0.10677			537.7	99.8		
654.4	1.6062			654.4	0.11393			538.66	99.8		
658.26	1.6079			658.26	0.12105			539.63	99.8		
662.11	1.6096			662.11	0.12811			540.59	99.9		
665.97	1.6118			665.97	0.13505			541.55	99.7		
669.83	1.6136			669.83	0.14464			542.52	99.8		
673.69	1.6138			673.69	0.15436			543.48	99.8		
677.55	1.6141			677.55	0.16137			544.45	99.7		
681.4	1.6146			681.4	0.17095			545.41	99.8		
685.26	1.6143			685.26	0.18062			546.38	99.6		
689.12	1.6132			689.12	0.19034			547.34	99.8		
692.98	1.6116			692.98	0.20014			548.3	99.8		
696.84	1.609			696.84	0.21007			549.27	99.7		
700.69	1.6067			700.69	0.21726			550.23	99.7		
704.55	1.6049			704.55	0.22703			551.2	99.7		
708.41	1.6022			708.41	0.23694			552.16	99.6		
712.27	1.599			712.27	0.24694			553.13	99.7		
716.12	1.5951			716.12	0.25707			554.09	99.6		
719.98	1.5902			719.98	0.26738			555.06	99.5		
723.84	1.5859			723.84	0.27489			556.02	99.6		
727.7	1.5807			727.7	0.28805			556.99	99.6		
731.56	1.5743			731.56	0.296			557.95	99.5		
735.41	1.5682			735.41	0.30667			558.91	99.6		
739.27	1.5603			739.27	0.31776			559.88	99.5		
743.13	1.5516			743.13	0.32629			560.84	99.6		
746.99	1.5429			746.99	0.33487			561.81	99.4		
750.85	1.5334			750.85	0.34367			562.77	99.4		
754.7	1.5243			754.7	0.34961			563.74	99.3		
758.56	1.5153			758.56	0.35838			564.7	99.4		
762.42	1.5046			762.42	0.3676			565.67	99.4		
766.28	1.4928			766.28	0.37427			566.63	99.4		
770.13	1.4806			770.13	0.38108			567.59	99.4		
773.99	1.4687			773.99	0.38497			568.56	99.3		
777.85	1.4565			777.85	0.39188			569.52	99.3		
781.71	1.4429			781.71	0.39627			570.49	99.3		
785.57	1.4302			785.57	0.3975			571.45	99.3		
789.42	1.4183			789.42	0.40152			572.42	99.3		
793.28	1.4048			793.28	0.40594			573.38	99.3		
797.14	1.3906			797.14	0.40761			574.35	99.3		
801	1.3763			801	0.40933			575.31	99.2		
804.86	1.3626			804.86	0.4079			576.28	99.2		
808.71	1.3489			808.71	0.40949			577.24	99.1		
812.57	1.3345			812.57	0.40824			578.2	99.1		
816.43	1.3199			816.43	0.40703			579.17	99.1		
820.29	1.3062			820.29	0.40257			580.13	99.1		
824.15	1.2926			824.15	0.40107			581.1	99		
828	1.2786			828	0.39665			582.06	99		
831.86	1.2652			831.86	0.39206			583.03	99.1		
835.72	1.2514			835.72	0.38751			583.99	99		
839.58	1.2385			839.58	0.3797			584.96	98.9		
843.44	1.2259			843.44	0.37483			585.92	98.9		
847.29	1.2128			847.29	0.36699			586.89	98.9		
851.15	1.2			851.15	0.35906			587.85	98.9		
855.01	1.1887			855.01	0.34773			588.81	98.8		
858.87	1.1785			858.87	0.33917			589.78	98.8		
862.72	1.1674			862.72	0.33077			590.74	98.8		
866.58	1.1566			866.58	0.3193			591.71	98.7		
870.44	1.1468			870.44	0.30759			592.67	98.7		
874.3	1.1374			874.3	0.29582			593.64	98.7		
878.16	1.1296			878.16	0.28079			594.6	98.6		
882.02	1.1234			882.02	0.26856			595.56	98.6		
885.87	1.1167			885.87	0.25645			596.53	98.7		
889.73	1.1112			889.73	0.24128			597.49	98.6		
893.59	1.1064			893.59	0.22905			598.46	98.6		
897.45	1.1019			897.45	0.21396			599.42	98.5		
901.3	1.0991			901.3	0.19883			600.39	98.5		
905.16	1.0977			905.16	0.18375			601.35	98.4		
909.02	1.0978			909.02	0.16875			602.32	98.4		
912.88	1.0983			912.88	0.15673			603.28	98.3		
916.74	1.0993			916.74	0.14211			604.24	98.3		
920.59	1.1009			920.59	0.13043			605.21	98.3		
924.45	1.1029			924.45	0.11623			606.17	98.3		
928.31	1.1071			928.31	0.10226			607.14	98.2		
932.17	1.1121			932.17	0.091192			608.1	98.2		
936.03	1.1171			936.03	0.080363			609.07	98.2		
939.88	1.1227			939.88	0.069773			610.03	98.1		
943.74	1.1292			943.74	0.059434			611	98		
947.6	1.1358			947.6	0.051806			611.96	98		
951.46	1.143			951.46	0.041944			612.93	98		
955.31	1.1504			955.31	0.037112			613.89	97.9		
959.17	1.1569			959.17	0.029997			614.85	97.9		
963.03	1.1645			963.03	0.023085			615.82	97.9		
966.89	1.1724			966.89	0.018647			616.78	97.8		
970.75	1.1801			970.75	0.014305			617.75	97.8		
974.6	1.1875			974.6	0.01228			618.71	97.8		
978.46	1.1937			978.46	0.010246			619.68	97.7		
982.32	1.1993			982.32	0.0082175			620.64	97.7		
986.18	1.2057			986.18	0.0040863			621.61	97.6		
990.04	1.2118			990.04	0.0043298			622.57	97.6		
993.89	1.217			993.89	0.0023868			623.53	97.5		
997.75	1.2228			997.75	0.0005061			624.5	97.4		
1001.6	1.2284			1001.6	0.00074029			625.46	97.3		
1005.5	1.2331			1005.5	0.00092798			626.43	97.3		
