Reference:	"Curtis et al. (2005)"
DOI:	"doi:DOI: 10.1364/ao.44.004102 "
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"106K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/7"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
52.069	1.713			52.069	0.0628		
55.927	1.695			55.927	0.0648		
59.785	1.693			59.785	0.0568		
63.643	1.693			63.643	0.0695		
67.501	1.689			67.501	0.0666		
71.36	1.69			71.36	0.0689		
75.218	1.689			75.218	0.0713		
79.076	1.689			79.076	0.0708		
82.934	1.691			82.934	0.0721		
86.792	1.693			86.792	0.0727		
90.65	1.695			90.65	0.0738		
94.508	1.698			94.508	0.0727		
98.366	1.705			98.366	0.0716		
102.224	1.716			102.224	0.0722		
106.082	1.728			106.082	0.0802		
109.94	1.738			109.94	0.0908		
113.798	1.747			113.798	0.106		
117.656	1.752			117.656	0.123		
121.514	1.756			121.514	0.141		
125.372	1.754			125.372	0.164		
129.23	1.744			129.23	0.184		
133.088	1.734			133.088	0.195		
136.946	1.723			136.946	0.207		
140.805	1.712			140.805	0.211		
144.663	1.705			144.663	0.215		
148.521	1.7			148.521	0.219		
152.379	1.695			152.379	0.223		
156.237	1.692			156.237	0.228		
160.095	1.689			160.095	0.233		
163.953	1.688			163.953	0.236		
167.811	1.687			167.811	0.244		
171.669	1.687			171.669	0.249		
175.527	1.691			175.527	0.253		
179.385	1.695			179.385	0.268		
183.243	1.697			183.243	0.278		
187.101	1.708			187.101	0.287		
190.959	1.719			190.959	0.318		
194.817	1.727			194.817	0.349		
198.675	1.725			198.675	0.404		
202.533	1.704			202.533	0.46		
206.391	1.661			206.391	0.519		
210.249	1.603			210.249	0.553		
214.108	1.534			214.108	0.587		
217.966	1.454			217.966	0.586		
221.824	1.38			221.824	0.564		
225.682	1.324			225.682	0.513		
229.54	1.288			229.54	0.469		
233.398	1.263			233.398	0.426		
237.256	1.248			237.256	0.385		
241.114	1.239			241.114	0.351		
244.972	1.23			244.972	0.325		
248.83	1.217			248.83	0.299		
252.688	1.208			252.688	0.258		
256.546	1.213			256.546	0.217		
260.404	1.225			260.404	0.19		
264.262	1.236			264.262	0.171		
268.12	1.247			268.12	0.151		
271.978	1.258			271.978	0.139		
275.836	1.267			275.836	0.127		
279.694	1.275			279.694	0.117		
283.552	1.282			283.552	0.108		
287.411	1.288			287.411	0.0991		
291.269	1.294			291.269	0.09		
295.127	1.301			295.127	0.0827		
298.985	1.307			298.985	0.0753		
302.843	1.312			302.843	0.0688		
306.701	1.318			306.701	0.0596		
310.559	1.325			310.559	0.0534		
314.417	1.331			314.417	0.0477		
318.275	1.338			318.275	0.0424		
322.133	1.345			322.133	0.0374		
325.991	1.352			325.991	0.0332		
329.849	1.359			329.849	0.0297		
333.707	1.366			333.707	0.0272		
337.565	1.372			337.565	0.0252		
341.423	1.378			341.423	0.0241		
345.281	1.383			345.281	0.0232		
349.139	1.388			349.139	0.0223		
352.997	1.393			352.997	0.0217		
356.855	1.397			356.855	0.0212		
360.714	1.401			360.714	0.0206		
364.572	1.405			364.572	0.02		
368.43	1.409			368.43	0.0196		
372.288	1.412			372.288	0.0192		
376.146	1.415			376.146	0.0187		
380.004	1.419			380.004	0.0184		
383.862	1.422			383.862	0.018		
387.72	1.425			387.72	0.0177		
391.578	1.428			391.578	0.0174		
395.436	1.431			395.436	0.0171		
399.294	1.433			399.294	0.0169		
403.152	1.436			403.152	0.0167		
407.01	1.439			407.01	0.0165		
410.868	1.442			410.868	0.0163		
414.726	1.444			414.726	0.0163		
418.584	1.447			418.584	0.0162		
422.442	1.45			422.442	0.0162		
426.3	1.452			426.3	0.0161		
430.158	1.455			430.158	0.0161		
434.017	1.457			434.017	0.0161		
437.875	1.46			437.875	0.0161		
441.733	1.462			441.733	0.0161		
445.591	1.465			445.591	0.0163		
449.449	1.468			449.449	0.0164		
453.307	1.471			453.307	0.0165		
457.165	1.473			457.165	0.0168		
461.023	1.476			461.023	0.017		
464.881	1.479			464.881	0.0177		
468.739	1.482			468.739	0.018		
472.597	1.485			472.597	0.0186		
476.455	1.488			476.455	0.0194		
480.313	1.491			480.313	0.02		
484.171	1.494			484.171	0.0212		
488.029	1.498			488.029	0.0224		
491.887	1.501			491.887	0.0239		
495.745	1.505			495.745	0.0257		
499.603	1.509			499.603	0.0285		
503.462	1.512			503.462	0.0317		
507.32	1.514			507.32	0.0359		
511.178	1.516			511.178	0.0402		
