Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO2 (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/86"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.4209		0.14954			500.08	99.699996948		
501.1	1.415		0.000178			501.05	100		
502	1.431		0.049348			501.53	100		
503	1.4322		0.049208			502.49	100		
503.9	1.3798		0.1528			503.46	99.900001526		
504.9	1.3781		-0.05053			504.42	100		
505.9	1.4296		0.049003			505.39	100.300003052		
506.8	1.4343		0.04875			506.35	99.900001526		
507.8	1.4		0.14946			507.31	99.900001526		
508.8	1.3681		0.050899			508.28	99.900001526		
509.7	1.3896		0.050039			509.24	100		
510.7	1.3741		0.10093			510.21	99.900001526		
511.7	1.3876		0.000189			511.17	99.900001526		
512.6	1.4124		0.097826			512.14	100		
513.6	1.3586		0.15224			513.1	99.900001526		
514.5	1.3302		0.051737			514.07	99.800003052		
515.5	1.3443		0.051119			515.03	99.900001526		
516.5	1.3411		0.051146			516	100		
517.4	1.3584		0.000178			516.96	100		
518.4	1.3736		0.049771			517.92	100.099998474		
519.4	1.3589		0.050214			518.89	99.900001526		
520.3	1.3732		0.000183			519.85	100		
521.3	1.3926		0.048842			520.82	100		
522.3	1.3586		0.0998			521.78	100		
523.2	1.3508		0.000159			522.75	99.900001526		
524.2	1.3582		0.049778			523.71	100		
525.2	1.3844		-0.048331			524.68	100.099998474		
526.1	1.4171		0.047549			525.64	100.099998474		
527.1	1.4109		0.047683			526.6	99.900001526		
528	1.3967		0.096031			527.57	99.900001526		
529	1.3596		0.098444			528.53	99.900001526		
530	1.3397		0.049882			529.5	99.900001526		
531	1.3577		0.000192			530.46	99.900001526		
531.9	1.3944		0.000181			531.43	100		
532.9	1.4122		0.047138			532.39	100		
533.8	1.3898		0.095494			533.36	99.800003052		
534.8	1.3769		0.048149			534.32	100		
535.8	1.3596		0.097211			535.29	99.900001526		
536.7	1.3585		0.000166			536.25	100		
537.7	1.413		0.000188			537.21	100		
538.7	1.3958		0.14134			538.18	100		
539.6	1.3643		0.048138			539.14	99.900001526		
540.6	1.3597		0.09636			540.11	99.800003052		
541.5	1.3461		0.048629			541.07	100		
542.5	1.3527		0.048306			542.04	99.900001526		
543.5	1.3516		0.048252			543	100		
544.5	1.3419		0.048504			543.97	99.900001526		
545.4	1.3487		0.000195			544.93	100		
546.4	1.3762		0.000192			545.89	100		
547.3	1.3747		0.047132			546.86	100		
548.3	1.3734		0.00018			547.82	100		
549.3	1.4038		0.000206			548.79	100		
550.2	1.385		0.092957			549.75	99.900001526		
551.2	1.3667		0.000161			550.72	100		
552.2	1.3981		0.000205			551.68	100		
553.1	1.4004		0.04579			552.65	100		
554.1	1.4085		0.000214			553.61	100		
555.1	1.4286		0.044731			554.57	100		
556	1.4114		0.090295			555.54	99.900001526		
557	1.3723		0.092679			556.5	99.900001526		
558	1.3784		0.000197			557.47	99.900001526		
558.9	1.4044		0.045196			558.43	100		
559.9	1.4082		0.045012			559.4	100		
560.8	1.394		0.09063			560.36	99.900001526		
561.8	1.3811		0.045715			561.33	99.900001526		
562.8	1.3946		0.045185			562.29	99.900001526		
563.7	1.3808		0.091024			563.26	99.900001526		
564.7	1.3608		0.046144			564.22	99.900001526		
565.7	1.3847		0.000202			565.18	100		
566.6	1.4085		0.044464			566.15	99.900001526		
567.6	1.3873		0.08996			567.11	99.900001526		
568.6	1.3679		0.0456			568.08	100		
569.5	1.3642		0.045654			569.04	100		
570.5	1.3718		0.000204			570.01	100		
571.5	1.3952		0.000201			570.97	100		
572.4	1.418		0.00021			571.94	100.099998474		
573.4	1.4247		0.043435			572.9	99.900001526		
574.4	1.4167		0.043612			573.86	100		
575.3	1.4158		0.043564			574.83	99.900001526		
576.3	1.4215		0.043328			575.79	99.800003052		
577.2	1.4069		0.087267			576.76	99.900001526		
578.2	1.3923		0.044071			577.72	99.800003052		
579.2	1.3982		0.043827			578.69	100		
580.1	1.3986		0.043729			579.65	100		
581.1	1.3933		0.043818			580.62	100		
582.1	1.4083		0.000204			581.58	99.900001526		
583	1.4233		0.042783			582.54	100		
584	1.4176		0.042878			583.51	100		
585	1.4162		0.04285			584.47	99.900001526		
585.9	1.4158		0.042783			585.44	99.900001526		
586.9	1.4155		0.042709			586.4	99.900001526		
587.9	1.4149		0.042684			587.37	100		
588.8	1.413		0.042661			588.33	99.900001526		
589.8	1.4061		0.042805			589.3	100		
590.7	1.4182		0.000213			590.26	100		
591.7	1.4261		0.042078			591.22	100		
592.7	1.4336		0.000219			592.19	100		
593.6	1.4456		0.04135			593.15	99.900001526		
594.6	1.4383		0.041521			594.12	99.900001526		
595.6	1.4344		0.041561			595.08	99.900001526		
596.5	1.4269		0.041709			596.05	100		
597.5	1.4386		0.000214			597.01	100		
598.5	1.4463		0.041015			597.98	100		
599.4	1.4541		0.000197			598.94	99.900001526		
600.4	1.4663		0.040327			599.91	99.900001526		
601.4	1.4601		0.040439			600.87	100		
602.3	1.4579		0.040432			601.83	99.900001526		
603.3	1.4557		0.040409			602.8	99.900001526		
604.2	1.4487		0.040565			603.76	99.900001526		
605.2	1.457		0.000204			604.73	99.900001526		
606.2	1.4845		0.000188			605.69	100		
607.1	1.4935		0.039129			606.66	100		
608.1	1.488		0.039204			607.62	99.900001526		
609.1	1.4876		0.039171			608.59	99.900001526		
610	1.4888		0.039077			609.55	99.900001526		
611	1.4904		0.03897			610.51	99.900001526		
612	1.4921		0.038852			611.48	99.900001526		
612.9	1.4929		0.038794			612.44	99.900001526		
613.9	1.4894		0.038813			613.41	100		
614.9	1.5035		0.000163			614.37	100		
615.8	1.514		0.038027			615.34	100		
616.8	1.5245		0.000154			616.3	100		
617.8	1.5395		0.03726			617.27	99.900001526		
618.7	1.5377		0.037244			618.23	99.900001526		
619.7	1.5405		0.03712			619.19	99.900001526		
620.6	1.5446		0.036946			620.16	100		
621.6	1.5494		0.036777			621.12	99.900001526		
622.6	1.5544		0.036592			622.09	100		
623.5	1.559		0.036445			623.05	99.900001526		
624.5	1.5601		0.036334			624.02	100		
625.5	1.5787		4.0E-5			624.98	99.900001526		
626.4	1.598		0.035285			625.95	99.900001526		
627.4	1.6004		0.035182			626.91	99.900001526		
628.4	1.6062		0.034988			627.87	99.900001526		
629.3	1.6098		0.034845			628.84	99.900001526		
630.3	1.6309		0			629.8	100		
631.2	1.6531		0.033721			630.77	99.900001526		
632.2	1.6592		0.033499			631.73	99.900001526		
633.2	1.6668		0.033278			632.7	99.900001526		
634.1	1.693		0			633.66	100		
635.1	1.7226		0.031896			634.63	100		
636.1	1.7435		0.031384			635.59	99.900001526		
637	1.76		0.062528			636.55	99.900001526		
638	1.7724		0.061937			637.52	99.800003052		
639	1.7769		0.092874			638.48	99.800003052		
639.9	1.7849		0.061236			639.45	99.699996948		
640.9	1.811		0.060122			640.41	99.800003052		
641.9	1.8365		0.059059			641.38	99.800003052		
642.8	1.8611		0.05804			642.34	99.800003052		
643.8	1.9004		0.027549			643.31	99.800003052		
644.8	1.9559		0.026299			644.27	99.900001526		
645.7	2.0162		0.024942			645.24	99.900001526		
646.7	2.09		0.023304			646.2	99.900001526		
647.6	2.1704		0.046665			647.16	99.900001526		
648.6	2.2671		0.043347			648.13	99.800003052		
649.6	2.4157		0.038323			649.09	99.800003052		
650.5	2.6148		0.11513			650.06	99.699996948		
651.5	2.822		0.31701			651.02	98.900001526		
652.5	2.9844		0.65524			651.99	97.5		
653.4	3.0378		1.1442			652.95	95.199996948		
654.4	2.7642		1.9056			653.92	92.300003052		
655.4	2.2099		2.1015			654.88	90.599998474		
656.3	1.876		1.644			655.84	93.400001526		
657.3	1.8789		1.4233			656.81	95.099998474		
658.3	1.9713		1.4722			657.77	95.099998474		
659.2	1.9397		1.8243			658.74	94.300003052		
660.2	1.6733		2.1386			659.7	93.400001526		
661.1	1.3446		2.0877			660.67	94.199996948		
662.1	1.1079		1.9617			661.63	95.5		
663.1	0.93893		1.8337			662.6	96.400001526		
664	0.80712		1.7193			663.56	97.099998474		
665	0.6918		1.6083			664.53	97.599998474		
666	0.622		1.4415			665.49	98.099998474		
666.9	0.56428		1.3953			666.45	98.400001526		
667.9	0.49043		1.2771			667.42	98.599998474		
668.9	0.45799		1.1366			668.38	98.900001526		
669.8	0.44057		1.0609			669.35	99.099998474		
670.8	0.44437		0.9341			670.31	99.099998474		
671.8	0.44839		0.92455			671.28	99.199996948		
672.7	0.41203		0.87699			672.24	99.300003052		
673.7	0.43462		0.71229			673.21	99.300003052		
674.6	0.44933		0.80333			674.17	99.400001526		
675.6	0.40806		0.75567			675.13	99.400001526		
676.6	0.30011		0.84487			676.1	99.5		
677.5	0.14989		0.65072			677.06	99.599998474		
678.5	0.16002		0.29499			678.03	99.900001526		
679.5	0.28574		0.16662			678.99	99.900001526		
680.4	0.39537		0.12128			679.96	99.900001526		
681.4	0.47846		0.10079			680.92	99.900001526		
682.4	0.54295		0.089189			681.89	100		
683.3	0.59494		0.081702			682.85	99.900001526		
684.3	0.63813		0.07637			683.81	99.900001526		
685.3	0.67484		0.072395			684.78	99.900001526		
686.2	0.70658		0.069277			685.74	99.900001526		
687.2	0.7344		0.066744			686.71	99.900001526		
688.1	0.75904		0.06465			687.67	99.900001526		
689.1	0.78103		0.062909			688.64	99.900001526		
690.1	0.80078		0.061385			689.6	100		
691	0.81862		0.060075			690.57	99.900001526		
692	0.83476		0.058938			691.53	100		
693	0.84934		0.057932			692.49	99.900001526		
693.9	0.86241		0.057036			693.46	100		
694.9	0.87383		0.056283			694.42	99.900001526		
695.9	0.88275		0.055695			695.39	99.900001526		
696.8	0.88455		0.055509			696.35	99.900001526		
697.8	0.91214		0			697.32	99.900001526		
698.8	0.93979		0.05241			698.28	100		
699.7	0.94037		0.052305			699.25	99.900001526		
700.7	0.94591		0.051947			700.21	100		
701.7	0.9523		0.051569			701.18	100		
702.6	0.95874		0.051185			702.14	99.900001526		
703.6	0.96494		0.050825			703.1	99.900001526		
704.5	0.9708		0.050469			704.07	100		
705.5	0.97621		0.050154			705.03	99.900001526		
706.5	0.98104		0.04987			706	100		
707.4	0.98501		0.049616			706.96	99.900001526		
708.4	0.98729		0.049446			707.93	99.900001526		
709.4	0.98371		0.04952			708.89	100		
710.3	1.0034		0			709.85	99.900001526		
711.3	1.023200035		0.047680002			710.82	100		
712.27	1.018900037		0.047781002			711.78	99.900001526		
713.23	1.018700004		0.047727			712.75	99.900001526		
714.2	1.018000007		0.047688			713.71	100		
715.16	1.011899948		0.047897998			714.68	99.900001526		
716.12	1.028100014		0			715.64	100		
717.09	1.042899966		0.046484999			716.61	100		
718.05	1.028300047		0.047001			717.57	99.900001526		
719.02	1.035899997		0			718.54	99.900001526		
719.98	1.067199945		0			719.5	100		
720.95	1.076599956		0.044938002			720.46	99.900001526		
721.91	1.069000006		0.045164			721.43	100		
722.88	1.067299962		0.045162998			722.39	99.900001526		
723.84	1.067000031		0.045111999			723.36	99.900001526		
724.8	1.067199945		0.045044001			724.32	100		
725.77	1.067399979		0.044966001			725.29	99.900001526		
726.73	1.067100048		0.044916999			726.25	99.900001526		
727.7	1.065199971		0.044920001			727.22	100		
728.66	1.057899952		0.045159999			728.18	99.900001526		
729.63	1.070700049		0			729.15	99.900001526		
730.59	1.07889998		0.044245999			730.11	100		
731.56	1.086300015		0			731.07	99.900001526		
732.52	1.09800005		0.043435			732.04	100		
733.49	1.088199973		0.043740001			733	99.900001526		
734.45	1.077900052		0.044032998			733.97	99.900001526		
735.41	1.088700056		0			734.93	99.900001526		
736.38	1.095299959		0.043297			735.9	99.900001526		
737.34	1.101699948		0			736.86	99.900001526		
738.31	1.112300038		0.042606			737.83	99.900001526		
739.27	1.101999998		0.042892002			738.79	99.900001526		
740.24	1.091400027		0.043207999			739.75	99.900001526		
741.2	1.101999998		0			740.72	99.900001526		
742.17	1.111600041		0.042396002			741.68	100		
743.13	1.094499946		0.042916			742.65	99.900001526		
744.09	1.097300053		0			743.61	100		
745.06	1.120100021		0			744.58	99.900001526		
746.02	1.1171		0.041995998			745.54	100		
746.99	1.113800049		0			746.51	100		
747.95	1.135100007		0			747.47	99.900001526		
748.92	1.133399963		0.041290998			748.43	99.900001526		
749.88	1.136399984		0			749.4	100		
750.85	1.144999981		0.040817998			750.36	99.900001526		
751.81	1.13440001		0.041108999			751.33	99.900001526		
752.77	1.12409997		0.041370001			752.29	99.900001526		
753.74	1.134899974		0			753.26	100		
754.7	1.146299958		0.040564999			754.22	99.900001526		
755.67	1.137799978		0.040785			755.19	100		
756.63	1.132300019		0.040895			756.15	99.900001526		
757.6	1.122799993		0.041161999			757.11	99.900001526		
758.56	1.132099986		0			758.08	100		
759.53	1.136899948		0.040600002			759.04	100		
760.49	1.140200019		0			760.01	99.900001526		
761.45	1.142500043		0.040318001			760.97	100		
762.42	1.141700029		0			761.94	99.900001526		
763.38	1.164800048		0			762.9	100		
764.35	1.170099974		0.039308999			763.87	99.900001526		
765.31	1.161299944		0.039535999			764.83	99.900001526		
766.28	1.157799959		0.039567001			765.79	100		
767.24	1.156000018		0.039597001			766.76	99.900001526		
768.21	1.154899955		0.039581999			767.72	99.900001526		
769.17	1.154199958		0.039563999			768.69	100		
770.14	1.153599977		0.039517999			769.65	99.900001526		
771.1	1.15320003		0.039482001			770.62	99.900001526		
772.06	1.152799964		0.039439			771.58	99.900001526		
773.03	1.152400017		0.039398			772.55	99.900001526		
773.99	1.15199995		0.039377999			773.51	100		
774.96	1.151299953		0.039342999			774.48	99.900001526		
775.92	1.150400043		0.039337002			775.44	99.900001526		
776.89	1.148800015		0.039310999			776.4	99.900001526		
777.85	1.145900011		0.039361			777.37	99.900001526		
778.82	1.138100028		0.039542001			778.33	99.900001526		
779.78	1.148000002		0			779.3	99.900001526		
780.74	1.153499961		0.038984001			780.26	100		
781.71	1.158300042		0			781.23	100		
782.67	1.166000009		0.038513999			782.19	99.900001526		
783.64	1.151200056		0.038892001			783.16	99.900001526		
784.6	1.157999992		0			784.12	99.900001526		
785.57	1.161000013		0.038511001			785.09	100		
786.53	1.160300016		0			786.05	99.900001526		
787.5	1.182299972		0			787.01	100		
788.46	1.187299967		0.037618998			787.98	99.900001526		
789.43	1.17869997		0.037811			788.94	99.900001526		
790.39	1.175199986		0.037861999			789.91	99.900001526		
791.35	1.173200011		0.037875			790.87	99.900001526		
792.32	1.171900034		0.037864			791.84	99.900001526		
793.28	1.170899987		0.037843			792.8	99.900001526		
794.25	1.170099974		0.037827			793.77	100		
795.21	1.16929996		0.037799001			794.73	99.900001526		
796.18	1.168499947		0.037776001			795.69	99.900001526		
797.14	1.167500019		0.037763			796.66	100		
798.1	1.166100025		0.037748002			797.62	100		
799.07	1.163599968		0.037771001			798.59	99.900001526		
800.03	1.156800032		0.037930999			799.55	99.900001526		
801	1.167899966		0			800.52	99.900001526		
801.96	1.178900003		0.037204999			801.48	99.900001526		
802.93	1.171300054		0.037379			802.45	99.900001526		
803.89	1.166000009		0.037464999			803.41	99.900001526		
804.86	1.156399965		0.037703998			804.37	100		
805.82	1.160699964		0			805.34	99.900001526		
806.79	1.182199955		0			806.3	100		
807.75	1.182100058		0.03686			807.27	100		
808.71	1.185799956		0			808.23	99.900001526		
809.68	1.194700003		0.036421001			809.2	99.900001526		
810.64	1.187299967		0.036571998			810.16	99.900001526		
811.61	1.184299946		0.036618002			811.13	100		
812.57	1.182600021		0.036605999			812.09	100		
813.54	1.181499958		0.036607001			813.05	100		
814.5	1.180600047		0.036584001			814.02	99.900001526		
815.47	1.17990005		0.036557			814.98	100		
816.43	1.179200053		0.036529999			815.95	99.900001526		
817.39	1.178599954		0.036504999			816.91	99.900001526		
818.36	1.177999973		0.036467001			817.88	99.900001526		
819.32	1.177399993		0.036467001			818.84	100		
820.29	1.176499963		0.036440998			819.81	100		
821.25	1.175500035		0.036416002			820.77	99.900001526		
822.22	1.174000025		0.036407001			821.73	100		
823.18	1.171499968		0.036446001			822.7	99.900001526		
824.15	1.164800048		0.036578			823.66	100		
825.11	1.175300002		0			824.63	99.900001526		
826.08	1.185700059		0.035925001			825.59	99.900001526		
827.04	1.17809999		0.036104001			826.56	100		
828	1.172700047		0.036194999			827.52	99.900001526		
828.97	1.163200021		0.036424			828.49	100		
829.93	1.167400002		0			829.45	99.900001526		
830.9	1.188699961		0			830.42	100		
831.86	1.192299962		0.035509001			831.38	99.900001526		
832.83	1.181200027		0.035755999			832.34	100		
833.79	1.169700027		0.036024999			833.31	100		
834.76	1.172700047		0			834.27	99.900001526		
835.72	1.192899942		0			835.24	100		
836.68	1.195299983		0.035224002			836.2	100		
837.65	1.180500031		0.035572			837.17	99.900001526		
838.61	1.18690002		0			838.13	100		
839.58	1.193600059		0.035151999			839.1	100		
840.54	1.179700017		0.035439			840.06	99.900001526		
841.51	1.185600042		0			841.02	99.900001526		
842.47	1.188799977		0.035160001			841.99	100		
843.44	1.192100048		0			842.95	99.900001526		
844.4	1.198799968		0.034816999			843.92	99.900001526		
845.36	1.188500047		0.035027001			844.88	99.900001526		
846.33	1.17719996		0.035293002			845.85	100		
847.29	1.179800034		0			846.81	99.900001526		
848.26	1.198699951		0			847.78	100		
849.22	1.197399974		0.034639001			848.74	99.900001526		
850.19	1.199800014		0			849.7	100		
851.15	1.206699967		0.034327999			850.67	100		
852.12	1.197999954		0.034519002			851.63	100		
853.08	1.192499995		0.034621999			852.6	99.900001526		
854.04	1.184100032		0.034786999			853.56	99.900001526		
855.01	1.192399979		0			854.53	100		
855.97	1.200199962		0.034308001			855.49	99.900001526		
856.94	1.18780005		0.034573998			856.46	100		
857.9	1.195199966		0			857.42	100		
858.87	1.203400016		0.034099001			858.38	99.900001526		
859.83	1.194399953		0.034309998			859.35	100		
860.8	1.184999943		0.034503002			860.31	99.900001526		
861.76	1.192199945		0			861.28	100		
862.73	1.196099997		0.03413			862.24	99.900001526		
863.69	1.200099945		0			863.21	99.900001526		
864.65	1.207800031		0.033773001			864.17	100		
865.62	1.199900031		0.033927001			865.14	99.900001526		
866.58	1.195299983		0.034012001			866.1	99.900001526		
867.55	1.190400004		0.034085002			867.07	100		
868.51	1.181200027		0.034267999			868.03	100		
869.48	1.184900045		0			868.99	99.900001526		
870.44	1.204599977		0			869.96	100		
871.41	1.207700014		0.033521			870.92	100		
872.37	1.197000027		0.033730999			871.89	99.900001526		
873.33	1.185899973		0.033968002			872.85	100		
874.3	1.188500047		0			873.82	100		
875.26	1.207299948		0			874.78	100		
876.23	1.209300041		0.033287			875.75	99.900001526		
877.19	1.19509995		0.033581998			876.71	99.900001526		
878.16	1.200799942		0			877.67	99.900001526		
879.12	1.206699967		0.033231001			878.64	100		
880.09	1.192600012		0.033544999			879.6	99.900001526		
881.05	1.194599986		0			880.57	100		
882.02	1.213500023		0			881.53	100		
882.98	1.217000008		0.032853			882.5	100		
883.94	1.207999945		0.033029001			883.46	100		
884.91	1.202800035		0.033114001			884.43	99.900001526		
885.87	1.19749999		0.033211			885.39	99.900001526		
886.84	1.187899947		0.033403002			886.35	99.900001526		
887.8	1.190099955		0			887.32	99.900001526		
888.77	1.204900026		0			888.28	99.900001526		
889.73	1.219599962		2.861E-6			889.25	99.900001526		
890.69	1.222100019		0.032455999			890.21	100		
891.66	1.213400006		0.032618001			891.18	99.900001526		
892.62	1.209100008		0.032676999			892.14	99.900001526		
893.59	1.205800056		0.032722998			893.11	100		
894.55	1.202200055		0.032784998			894.07	99.900001526		
895.52	1.195199966		0.032900002			895.03	100		
896.48	1.203999996		0			896	99.900001526		
897.45	1.212800026		0.032412			896.96	99.900001526		
898.41	1.205500007		0.032545			897.93	100		
899.38	1.200600028		0.032632999			898.89	100		
900.34	1.192499995		0.032788999			899.86	99.900001526		
901.3	1.199200034		0			900.82	99.900001526		
902.27	1.202299953		0.032485999			901.79	99.900001526		
903.23	1.204200029		0			902.75	99.900001526		
904.2	1.20539999		0.032334			903.72	100		
