Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO2:OCS (20:1)"
Temperature:	"30K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/96"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.4285		0.058035			500.08	99.699996948		
501.1	1.4143		0.077901			500.56	99.800003052		
502	1.3827		0.079506			501.05	99.599998474		
503	1.3739		0.040089			501.53	99.599998474		
503.9	1.3681		0.060088			502.01	99.599998474		
504.9	1.3794		0.000468			502.49	99.900001526		
505.9	1.3919		0.058875			502.97	99.800003052		
506.8	1.372		0.059592			503.46	99.800003052		
507.8	1.3746		0.02007			503.94	99.699996948		
508.8	1.3867		0.039301			504.42	99.699996948		
509.7	1.3902		0.039134			504.9	100		
510.7	1.388		0.058486			505.39	99.800003052		
511.7	1.3921		0.038938			505.87	99.699996948		
512.6	1.3936		0.077282			506.35	99.800003052		
513.6	1.382		0.077782			506.83	99.699996948		
514.5	1.3632		0.0983			507.31	99.800003052		
515.5	1.3523		0.059416			507.8	99.900001526		
516.5	1.359		0.059031			508.28	99.800003052		
517.4	1.3651		0.058677			508.76	99.800003052		
518.4	1.3489		0.098584			509.24	99.699996948		
519.4	1.3414		0.03974			509.73	99.800003052		
520.3	1.3529		0.058854			510.21	99.900001526		
521.3	1.3526		0.058758			510.69	99.699996948		
522.3	1.3428		0.07867			511.17	99.699996948		
523.2	1.3298		0.059496			511.66	99.800003052		
524.2	1.3327		0.039622			512.14	99.800003052		
525.2	1.3418		0.039308			512.62	99.599998474		
526.1	1.3373		0.05886			513.1	99.599998474		
527.1	1.3292		0.039496			513.58	99.599998474		
528	1.3387		0.019782			514.07	99.800003052		
529	1.3442		0.038959			514.55	99.5		
530	1.3507		0.019553			515.03	99.699996948		
531	1.3495		0.057823			515.51	99.699996948		
531.9	1.3388		0.038898			516	99.800003052		
532.9	1.3381		0.038846			516.48	99.699996948		
533.8	1.3327		0.038923			516.96	99.699996948		
534.8	1.3328		0.019613			517.44	99.699996948		
535.8	1.3384		0.019526			517.92	99.699996948		
536.7	1.3384		0.019493			518.41	99.5		
537.7	1.3448		0.000446			518.89	99.699996948		
538.7	1.3613		0.000474			519.37	99.800003052		
539.6	1.3579		0.037847			519.85	99.900001526		
540.6	1.358		0.000463			520.34	99.699996948		
541.5	1.36		0.037662			520.82	99.699996948		
542.5	1.3497		0.01915			521.3	99.699996948		
543.5	1.3587		0.000469			521.78	99.699996948		
544.5	1.3659		0.01888			522.26	99.599998474		
545.4	1.3635		0.018886			522.75	99.599998474		
546.4	1.361		0.018886			523.23	99.699996948		
547.3	1.3677		0.000488			523.71	99.800003052		
548.3	1.3746		0.018651			524.19	99.800003052		
549.3	1.373		0.018643			524.68	99.800003052		
550.2	1.3736		0.018606			525.16	99.800003052		
551.2	1.3751		0.018562			525.64	99.800003052		
552.2	1.3789		0.018482			526.12	99.699996948		
553.1	1.3742		0.036541			526.6	99.800003052		
554.1	1.3697		0.018526			527.09	99.800003052		
555.1	1.3743		0.018447			527.57	99.800003052		
556	1.3789		0.018356			528.05	99.900001526		
557	1.3744		0.036283			528.53	99.900001526		
558	1.3693		0.018412			529.02	99.800003052		
558.9	1.3711		0.018362			529.5	99.800003052		
559.9	1.3811		0.000515			529.98	99.900001526		
560.8	1.3817		0.035863			530.46	99.800003052		
561.8	1.3718		0.018277			530.95	99.699996948		
562.8	1.3803		0.000517			531.43	99.900001526		
563.7	1.3873		0.018032			531.91	99.800003052		
564.7	1.3854		0.018017			532.39	99.800003052		
565.7	1.3846		0.017993			532.87	99.800003052		
566.6	1.3819		0.018003			533.36	99.800003052		
567.6	1.3862		0.000532			533.84	99.800003052		
568.6	1.4002		0.000527			534.32	100		
569.5	1.3958		0.034991			534.8	99.900001526		
570.5	1.3933		0.000528			535.29	99.800003052		
571.5	1.4011		0.017625			535.77	99.900001526		
572.4	1.3993		0.017621			536.25	100		
573.4	1.3974		0.017624			536.73	99.900001526		
574.4	1.4045		0.00054			537.21	100		
575.3	1.4137		0.017376			537.7	100		
576.3	1.4067		0.034332			538.18	99.900001526		
577.2	1.4016		0.017457			538.66	100		
578.2	1.4052		0.017384			539.14	100		
579.2	1.4083		0.01733			539.63	99.800003052		
580.1	1.4006		0.034259			540.11	99.900001526		
581.1	1.3984		0.000549			540.59	100		
582.1	1.4104		0.000549			541.07	100		
583	1.4203		0.000549			541.55	99.800003052		
584	1.4229		0.01702			542.04	99.900001526		
585	1.4175		0.017064			542.52	99.900001526		
585.9	1.4205		0.000551			543	100.099998474		
586.9	1.4319		0.000546			543.48	100		
587.9	1.4358		0.016762			543.97	99.900001526		
588.8	1.4335		0.016759			544.45	99.900001526		
589.8	1.4331		0.016749			544.93	100		
590.7	1.4314		0.016744			545.41	99.900001526		
591.7	1.4373		0.000553			545.89	99.900001526		
592.7	1.4418		0.016562			546.38	99.900001526		
593.6	1.4464		0.000545			546.86	99.900001526		
594.6	1.4531		0.016376			547.34	100		
595.6	1.4537		0.016338			547.82	99.900001526		
596.5	1.4465		0.032291			548.31	99.900001526		
597.5	1.4456		0.000557			548.79	99.900001526		
598.5	1.4597		0.000525			549.27	99.900001526		
599.4	1.4631		0.016134			549.75	99.900001526		
600.4	1.4679		0.000525			550.23	99.900001526		
601.4	1.4748		0.015938			550.72	99.900001526		
602.3	1.4749		0.015916			551.2	99.900001526		
603.3	1.4769		0.015863			551.68	100		
604.2	1.4796		0.015811			552.16	99.900001526		
605.2	1.4825		0.015745			552.65	99.800003052		
606.2	1.4855		0.015693			553.13	99.800003052		
607.1	1.4883		0.015629			553.61	99.900001526		
608.1	1.4897		0.015593			554.09	99.900001526		
609.1	1.4983		0.000462			554.57	99.900001526		
610	1.5071		0.015325			555.06	99.900001526		
611	1.5085		0.015281			555.54	99.900001526		
612	1.5103		0.015242			556.02	99.900001526		
612.9	1.5198		0.000399			556.5	99.800003052		
613.9	1.5301		0.014929			556.99	99.800003052		
614.9	1.5353		0.014843			557.47	99.800003052		
615.8	1.5353		0.029324			557.95	99.900001526		
616.8	1.536		0.014781			558.43	99.900001526		
617.8	1.5441		0.014661			558.91	99.900001526		
618.7	1.551		0.014546			559.4	100		
619.7	1.5579		0.014427			559.88	100		
620.6	1.565		0.014306			560.36	99.900001526		
621.6	1.5723		0.014186			560.84	99.800003052		
622.6	1.5799		0.014056			561.33	99.900001526		
623.5	1.5875		0.013927			561.81	99.900001526		
624.5	1.5942		0.013806			562.29	100		
625.5	1.6079		0			562.77	100		
626.4	1.6222		0.013354			563.26	99.900001526		
627.4	1.6306		0.013206			563.74	99.900001526		
628.4	1.6412		0.013015			564.22	99.900001526		
629.3	1.6529		0.012819			564.7	99.900001526		
630.3	1.6654		0.01259			565.18	99.900001526		
631.2	1.6779		0.012372			565.67	99.900001526		
632.2	1.6984		0			566.15	99.900001526		
633.2	1.7223		0.011582			566.63	99.900001526		
634.1	1.7379		0.023731			567.11	99.900001526		
635.1	1.7531		0.023308			567.6	100		
636.1	1.7743		0.022725			568.08	100		
637	1.8045		0.021898			568.56	100		
638	1.8301		0.056534			569.04	99.900001526		
639	1.8316		0.09182			569.52	99.800003052		
639.9	1.8285		0.080045			570.01	99.900001526		
640.9	1.8432		0.055654			570.49	100		
641.9	1.8775		0.031126			570.97	100		
642.8	1.9209		0.029577			571.45	99.900001526		
643.8	1.9655		0.02795			571.94	99.900001526		
644.8	2.0156		0.026074			572.42	99.900001526		
645.7	2.0743		0.023822			572.9	99.900001526		
646.7	2.146		0.020957			573.38	99.900001526		
647.6	2.2323		0.02686			573.86	99.900001526		
648.6	2.3401		0.03067			574.35	100		
649.6	2.482		0.048439			574.83	100		
650.5	2.6613		0.10847			575.31	99.900001526		
651.5	2.8777		0.23179			575.79	99.800003052		
652.5	3.1276		0.47497			576.28	99.800003052		
653.4	3.3023		1.0336			576.76	99.900001526		
654.4	3.0476		2.0214			577.24	99.900001526		
655.4	2.3738		2.3461			577.72	100		
656.3	1.9355		1.738			578.2	99.900001526		
657.3	2.0348		1.2395			578.69	99.900001526		
658.3	2.3902		1.2933			579.17	99.900001526		
659.2	2.4994		2.1004			579.65	99.900001526		
660.2	2.0016		2.9614			580.13	99.800003052		
661.1	1.3222		2.7883			580.62	99.900001526		
662.1	0.91763		2.4313			581.1	100		
663.1	0.71161		2.1196			581.58	100		
664	0.60187		1.8993			582.06	100		
665	0.527		1.731			582.54	99.900001526		
666	0.47448		1.5765			583.03	100		
666.9	0.45123		1.437			583.51	99.900001526		
667.9	0.42787		1.3713			583.99	99.900001526		
668.9	0.39649		1.2749			584.47	100		
669.8	0.36833		1.2061			584.96	99.900001526		
670.8	0.34384		1.117			585.44	99.900001526		
671.8	0.32702		1.052			585.92	100		
672.7	0.30573		0.99388			586.4	100		
673.7	0.28118		0.93496			586.88	100		
674.6	0.25664		0.87416			587.37	100		
675.6	0.25398		0.79845			587.85	99.900001526		
676.6	0.14897		0.93743			588.33	99.900001526		
677.5	0.033339		0.64435			588.81	99.900001526		
678.5	0.010153		0.52194			589.3	100		
679.5	0.026638		0.26659			589.78	99.900001526		
680.4	0.1526		0.05504			590.26	99.900001526		
681.4	0.29644		0.031116			590.74	99.900001526		
682.4	0.39296		0.025393			591.22	99.900001526		
683.3	0.46326		0.022955			591.71	100		
684.3	0.51482		0.021657			592.19	99.900001526		
685.3	0.57306		0			592.67	99.900001526		
686.2	0.6242		0.019877			593.15	99.900001526		
687.2	0.65326		0.019507			593.64	100		
688.1	0.68163		0.019195			594.12	100		
689.1	0.70737		0.018942			594.6	99.900001526		
690.1	0.73045		0.018727			595.08	100		
691	0.75096		0.018541			595.56	99.900001526		
692	0.76863		0.018392			596.05	99.900001526		
693	0.78137		0.018273			596.53	99.800003052		
693.9	0.80181		0			597.01	99.900001526		
694.9	0.83221		0			597.49	100		
695.9	0.84959		0.017823			597.98	100		
696.8	0.85696		0.017754			598.46	100		
697.8	0.86585		0.017672			598.94	100		
698.8	0.87219		0.017611			599.42	99.900001526		
699.7	0.88802		0			599.91	100		
700.7	0.90091		0.017429			600.39	100		
701.7	0.91247		0			600.87	99.900001526		
702.6	0.92369		0.017279			601.35	99.900001526		
703.6	0.93477		0			601.83	99.900001526		
704.5	0.94794		0.017121			602.32	99.900001526		
705.5	0.95147		0.017078			602.8	100		
706.5	0.95712		0.017031			603.28	99.900001526		
707.4	0.96312		0.016982			603.76	100		
708.4	0.96911		0.016924			604.25	99.900001526		
709.4	0.97496		0.016876			604.73	99.900001526		
710.3	0.98063		0.016829			605.21	99.900001526		
711.3	0.986090004		0.016775999			605.69	100		
712.27	0.991320014		0.016729999			606.17	99.900001526		
713.23	0.996330023		0.016687			606.66	99.900001526		
714.2	1.001099944		0.016650001			607.14	99.900001526		
715.16	1.005599976		0.016595			607.62	99.900001526		
716.12	1.009699941		0.016562			608.1	99.900001526		
717.09	1.013100028		0.016516			608.59	99.900001526		
718.05	1.014400005		0.016486			609.07	100		
719.02	1.024500012		0			609.55	99.900001526		
719.98	1.03429997		0.016359			610.03	99.900001526		
720.95	1.0352		0.016336			610.51	99.900001526		
721.91	1.037999988		0.016299			611	99.900001526		
722.88	1.041100025		0.016259			611.48	99.900001526		
723.84	1.044199944		0.016233999			611.96	99.900001526		
724.8	1.047399998		0.016189			612.44	99.900001526		
725.77	1.050500035		0.016151			612.93	100		
726.73	1.053500056		0.016119			613.41	99.900001526		
727.7	1.056499958		0.016085999			613.89	99.900001526		
728.66	1.059399962		0.016057			614.37	99.900001526		
729.63	1.06219995		0.016019			614.85	99.900001526		
730.59	1.064900041		0.01598			615.34	99.900001526		
731.56	1.067499995		0.015953001			615.82	99.800003052		
732.52	1.07009995		0.015921			616.3	99.900001526		
733.49	1.072600007		0.015884999			616.78	99.900001526		
734.45	1.075099945		0.015856			617.27	99.900001526		
735.41	1.077399969		0.015819			617.75	99.900001526		
736.38	1.079699993		0.015792999			618.23	99.900001526		
737.34	1.082000017		0.015759001			618.71	99.900001526		
738.31	1.084100008		0.015730999			619.19	99.900001526		
739.27	1.086300015		0.015693			619.68	99.900001526		
740.24	1.08829999		0.015668999			620.16	99.900001526		
741.2	1.090399981		0.015636001			620.64	99.900001526		
742.17	1.092300057		0.015606			621.12	100		
743.13	1.094200015		0.015576			621.61	99.900001526		
744.09	1.096099973		0.015551			622.09	99.900001526		
745.06	1.097900033		0.015521			622.57	99.900001526		
746.02	1.099699974		0.01549			623.05	99.900001526		
746.99	1.101400018		0.015465			623.54	99.900001526		
747.95	1.103099942		0.015443			624.02	99.900001526		
748.92	1.104699969		0.015407			624.5	99.900001526		
749.88	1.106299996		0.015376			624.98	99.900001526		
750.85	1.107800007		0.015363			625.46	100		
751.81	1.109300017		0.015331			625.95	99.900001526		
752.77	1.110800028		0.015306			626.43	99.900001526		
753.74	1.112200022		0.015277			626.91	99.900001526		
754.7	1.113600016		0.015246			627.39	99.900001526		
755.67	1.11500001		0.015218			627.87	99.900001526		
756.63	1.116299987		0.015194			628.36	99.900001526		
757.6	1.117599964		0.015182			628.84	99.900001526		
758.56	1.118800044		0.015152			629.32	99.900001526		
759.53	1.120000005		0.015121			629.8	99.900001526		
760.49	1.121199965		0.015098			630.29	99.900001526		
761.45	1.122300029		0.015072			630.77	99.900001526		
762.42	1.123299956		0.015048			631.25	99.900001526		
763.38	1.124300003		0.015029			631.73	99.900001526		
764.35	1.125200033		0.014997			632.21	100		
765.31	1.12590003		0.014979			632.7	99.900001526		
766.28	1.12650001		0.014954			633.18	99.900001526		
767.24	1.12650001		0.01493			633.66	99.900001526		
768.21	1.124799967		0.014923			634.14	99.800003052		
769.17	1.130499959		0			634.63	99.800003052		
770.14	1.136000037		0.014856			635.11	99.800003052		
771.1	1.13349998		0.014828			635.59	99.800003052		
772.06	1.131000042		0.014819			636.07	99.800003052		
773.03	1.136299968		0			636.55	99.800003052		
773.99	1.141600013		0.014752			637.04	99.800003052		
774.96	1.139500022		0.014736			637.52	99.699996948		
775.92	1.138800025		0.014716			638	99.5		
776.89	1.138100028		0.014699			638.48	99.300003052		
777.85	1.135800004		0.014692			638.97	99.199996948		
778.82	1.140699983		0			639.45	99.199996948		
779.78	1.145400047		0.014626			639.93	99.300003052		
780.74	1.142099977		0.014613			640.41	99.5		
781.71	1.138299942		0.014597			640.9	99.5		
782.67	1.140100002		0			641.38	99.599998474		
783.64	1.147600055		0			641.86	99.699996948		
784.6	1.154899955		0			642.34	99.699996948		
785.57	1.156299949		0.014476			642.82	99.699996948		
786.53	1.150900006		0.014468			643.31	99.699996948		
787.5	1.154800057		0			643.79	99.699996948		
788.46	1.159399986		0.014412			644.27	99.699996948		
789.43	1.157099962		0.014405			644.75	99.699996948		
790.39	1.156499982		0.014382			645.24	99.699996948		
791.35	1.156399965		0.014364			645.72	99.699996948		
792.32	1.156499982		0.014347			646.2	99.699996948		
793.28	1.156800032		0.014325			646.68	99.699996948		
794.25	1.157099962		0.014303			647.16	99.599998474		
795.21	1.157400012		0.014286			647.65	99.599998474		
796.18	1.157699943		0.014271			648.13	99.599998474		
797.14	1.158100009		0.014246			648.61	99.5		
798.1	1.158400059		0.01423			649.09	99.300003052		
799.07	1.158699989		0.014211			649.58	99.199996948		
800.03	1.159000039		0.014194			650.06	98.800003052		
801	1.15929997		0.014173			650.54	98.300003052		
801.96	1.159600019		0.014149			651.02	97.5		
802.93	1.159800053		0.014139			651.5	96.400001526		
803.89	1.15989995		0.014118			651.99	94.900001526		
804.86	1.15989995		0.014096			652.47	92.599998474		
805.82	1.159800053		0.014079			652.95	89.099998474		
806.79	1.15929997		0.014062			653.43	84.900001526		
807.75	1.158300042		0.014045			653.92	80.199996948		
808.71	1.155200005		0.014033			654.4	75.900001526		
809.68	1.157500029		0			654.88	74.900001526		
810.64	1.166399956		0			655.36	77.800003052		
811.61	1.16779995		0.013951			655.84	82.099998474		
812.57	1.162199974		0.013947			656.33	85.599998474		
813.54	1.164999962		0			656.81	87.900001526		
814.5	1.167700052		0.013906			657.29	88.900001526		
815.47	1.161599994		0.013893			657.77	88.400001526		
816.43	1.161999941		0			658.26	86.599998474		
817.39	1.168099999		0			658.74	83.199996948		
818.36	1.173900008		0			659.22	78.800003052		
819.32	1.174000025		0.013801			659.7	75.699996948		
820.29	1.167400002		0.013793			660.19	76.099998474		
821.25	1.168900013		0			660.67	79.599998474		
822.22	1.168900013		0.013763			661.15	83.599998474		
823.18	1.166900039		0			661.63	86.900001526		
824.15	1.171300054		0			662.11	89.400001526		
825.11	1.174000025		0			662.6	91.199996948		
826.08	1.176599979		0			663.08	92.599998474		
827.04	1.180400014		0			663.56	93.599998474		
828	1.17750001		0.013638			664.04	94.300003052		
828.97	1.174600005		0			664.53	94.900001526		
829.93	1.178599954		0			665.01	95.400001526		
830.9	1.181499958		0			665.49	95.800003052		
831.86	1.185600042		0			665.97	96.199996948		
832.83	1.183300018		0.01355			666.45	96.5		
833.79	1.182500005		0			666.94	96.699996948		
834.76	1.181699991		0.013518			667.42	96.900001526		
835.72	1.179499984		0			667.9	97		
836.68	1.183899999		0			668.38	97.300003052		
837.65	1.187000036		0			668.86	97.400001526		
838.61	1.191400051		0			669.35	97.599998474		
839.58	1.189700007		0.013421			669.83	97.699996948		
840.54	1.189800024		0			670.31	97.900001526		
841.51	1.191400051		0.013381			670.79	98		
