Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"80K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/111"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.5128		0.01394			500.08	99.599998474		
503.9	1.5152		0.006921			501.05	99.699996948		
507.8	1.5173		0.013635			502.01	99.699996948		
511.6	1.5166		0.01693			502.98	99.599998474		
515.5	1.519		0.013393			503.94	99.800003052		
519.4	1.5179		0.026673			504.9	99.599998474		
523.2	1.516		0.016572			505.87	99.699996948		
527.1	1.5204		0.016346			506.83	99.599998474		
530.9	1.5237		0.019397			507.8	99.599998474		
534.8	1.5252		0.022445			508.76	99.599998474		
538.7	1.5266		0.022243			509.73	99.599998474		
542.5	1.5296		0.021991			510.69	99.599998474		
546.4	1.5328		0.02489			511.65	99.5		
550.2	1.5347		0.027783			512.62	99.5		
554.1	1.5372		0.027499			513.58	99.400001526		
558	1.5404		0.030275			514.55	99.5		
561.8	1.543		0.033029			515.51	99.599998474		
565.7	1.5448		0.035764			516.48	99.5		
569.5	1.5477		0.035398			517.44	99.699996948		
573.4	1.552		0.037965			518.41	99.599998474		
577.2	1.555		0.043516			519.37	99.199996948		
581.1	1.557		0.04608			520.34	99.5		
585	1.5599		0.04856			521.3	99.400001526		
588.8	1.5617		0.053977			522.26	99.699996948		
592.7	1.5643		0.053473			523.23	99.5		
596.5	1.5678		0.058685			524.19	99.5		
600.4	1.5708		0.060977			525.16	99.400001526		
604.2	1.5742		0.066064			526.12	99.400001526		
608.1	1.5764		0.071158			527.09	99.5		
612	1.5791		0.073325			528.05	99.400001526		
615.8	1.5828		0.078197			529.02	99.300003052		
619.7	1.5864		0.083001			529.98	99.400001526		
623.5	1.5891		0.090587			530.94	99.400001526		
627.4	1.5913		0.095366			531.91	99.400001526		
631.2	1.5932		0.10288			532.87	99.300003052		
635.1	1.5946		0.10761			533.84	99.5		
639	1.5973		0.11216			534.8	99.300003052		
642.8	1.6006		0.11933			535.77	99.5		
646.7	1.6021		0.12934			536.73	99.400001526		
650.5	1.6019		0.13674			537.7	99.300003052		
654.4	1.6031		0.14122			538.66	99.300003052		
658.3	1.6043		0.15107			539.63	99.300003052		
662.1	1.6043		0.15831			540.59	99.300003052		
666	1.6049		0.16543			541.55	99.300003052		
669.8	1.6048		0.1753			542.52	99.300003052		
