Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO:CH4 (20:1)"
Temperature:	"25K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/101"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
1000.2	1.3179		0.006106			1000.2	99.900001526		
1001.1	1.3168		0.006092			1000.6	99.900001526		
1002.1	1.3152		0.006081			1001.1	99.900001526		
1003.1	1.3142		0.006071			1001.6	99.900001526		
1004	1.3133		0.006063			1002.1	99.900001526		
1005	1.3119		0.00605			1002.6	99.900001526		
1006	1.3134		0.000135			1003.1	99.900001526		
1006.9	1.3149		0.006052			1003.5	99.900001526		
1007.9	1.3136		0.006037			1004	99.900001526		
1008.8	1.313		0.006031			1004.5	99.900001526		
1009.8	1.3125		0.006022			1005	99.900001526		
1010.8	1.312		0.006016			1005.5	100		
1011.7	1.3114		0.006006			1006	100		
1012.7	1.3102		0.005994			1006.4	100		
1013.7	1.3119		0.000121			1006.9	99.900001526		
1014.6	1.3135		0.006			1007.4	99.900001526		
1015.6	1.3124		0.005988			1007.9	99.900001526		
1016.6	1.3118		0.005981			1008.4	99.900001526		
1017.5	1.3114		0.005972			1008.8	99.900001526		
1018.5	1.311		0.005966			1009.3	99.900001526		
1019.5	1.3105		0.005958			1009.8	99.900001526		
1020.4	1.3094		0.005945			1010.3	99.900001526		
1021.4	1.3111		0.000115			1010.8	99.900001526		
1022.3	1.3127		0.005954			1011.3	99.900001526		
1023.3	1.3116		0.00594			1011.7	99.900001526		
1024.3	1.3111		0.005933			1012.2	99.900001526		
1025.2	1.3108		0.005926			1012.7	99.900001526		
1026.2	1.3105		0.005919			1013.2	99.900001526		
1027.2	1.3102		0.005911			1013.7	100		
1028.1	1.3099		0.005906			1014.1	99.900001526		
1029.1	1.3095		0.005899			1014.6	99.900001526		
1030.1	1.3089		0.005887			1015.1	99.900001526		
1031	1.3075		0.005874			1015.6	99.900001526		
1032	1.3083		8.7E-5			1016.1	99.900001526		
1033	1.3117		0.000123			1016.6	99.900001526		
1033.9	1.3124		0.005887			1017	99.900001526		
1034.9	1.311		0.005873			1017.5	99.900001526		
1035.8	1.3102		0.005865			1018	99.900001526		
1036.8	1.3094		0.005855			1018.5	99.900001526		
1037.8	1.3079		0.005839			1019	99.900001526		
1038.7	1.3086		9.4E-5			1019.5	99.900001526		
1039.7	1.3121		0.000125			1019.9	99.900001526		
1040.7	1.3128		0.005853			1020.4	99.900001526		
1041.6	1.3114		0.00584			1020.9	99.900001526		
1042.6	1.3108		0.005831			1021.4	100		
1043.6	1.3103		0.005825			1021.9	100		
1044.5	1.31		0.005815			1022.3	99.900001526		
1045.5	1.3096		0.005807			1022.8	100		
1046.5	1.3092		0.005801			1023.3	99.900001526		
1047.4	1.3086		0.005793			1023.8	99.900001526		
1048.4	1.3072		0.00578			1024.3	99.900001526		
1049.4	1.308		8.6E-5			1024.8	99.900001526		
1050.3	1.3114		0.000123			1025.2	99.900001526		
1051.3	1.3121		0.005793			1025.7	99.900001526		
1052.2	1.3108		0.005778			1026.2	99.900001526		
1053.2	1.3101		0.005766			1026.7	99.900001526		
1054.2	1.3096		0.005762			1027.2	99.900001526		
1055.1	1.3091		0.005756			1027.7	99.900001526		
1056.1	1.3084		0.005744			1028.1	99.900001526		
1057.1	1.307		0.00573			1028.6	100		
1058	1.3076		8.1E-5			1029.1	99.900001526		
1059	1.3108		0.000115			1029.6	99.900001526		
1060	1.3106		0.005737			1030.1	99.900001526		
1060.9	1.3111		0.000122			1030.5	99.900001526		
1061.9	1.3123		0.005737			1031	99.900001526		
1062.9	1.3111		0.005726			1031.5	100		
1063.8	1.3105		0.005718			1032	100		
1064.8	1.3102		0.005709			1032.5	99.900001526		
1065.7	1.3099		0.005703			1033	100		
1066.7	1.3096		0.005699			1033.4	99.900001526		
1067.7	1.3094		0.005688			1033.9	99.900001526		
1068.6	1.3091		0.005683			1034.4	99.900001526		
1069.6	1.3088		0.005679			1034.9	99.900001526		
1070.6	1.3083		0.005668			1035.4	99.900001526		
1071.5	1.3073		0.005659			1035.8	99.900001526		
1072.5	1.3088		9.6E-5			1036.3	100		
1073.5	1.3103		0.005668			1036.8	99.900001526		
1074.4	1.3091		0.005658			1037.3	99.900001526		
1075.4	1.3082		0.005643			1037.8	99.900001526		
1076.4	1.3067		0.00563			1038.3	99.900001526		
1077.3	1.3073		8.3E-5			1038.7	100		
1078.3	1.3104		0.000114			1039.2	99.900001526		
1079.3	1.3103		0.00564			1039.7	100		
1080.2	1.3108		0.00012			1040.2	100		
1081.2	1.312		0.005638			1040.7	99.900001526		
1082.1	1.3108		0.005624			1041.2	99.900001526		
1083.1	1.3103		0.005619			1041.6	99.900001526		
1084.1	1.3099		0.005613			1042.1	99.900001526		
1085	1.3097		0.005606			1042.6	99.900001526		
