Reference:	"Sciamma-O'Brien et al. (2023)"
DOI:	"doi:https://doi.org/10.3847/PSJ/acd83f"
Sample Type:	"Gas Tholin"
Composition:	"Ar:CH4 (95:5)"
Temperature:	"150K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/279"
n₁ Error Units:	Standard Deviation
k₁ Error Units:	Standard Deviation

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
1.19202	1.52123	0.00382					
1.19047	1.52125	0.00382					
1.18892	1.52126	0.00382					
1.18737	1.52128	0.00382					
1.18582	1.52129	0.00382					
1.18427	1.5213	0.00382					
1.18272	1.52132	0.00382					
1.18117	1.52133	0.00382					
1.17962	1.52134	0.00382					
1.17807	1.52136	0.00382					
1.17651	1.52137	0.00382					
1.17496	1.52139	0.00382					
1.17341	1.5214	0.00382					
1.17186	1.52141	0.00382					
1.1703	1.52143	0.00382					
1.16875	1.52144	0.00382					
1.16719	1.52146	0.00382					
1.16564	1.52147	0.00382					
1.16409	1.52148	0.00382					
1.16253	1.5215	0.00381					
1.16098	1.52151	0.00382					
1.15942	1.52153	0.00381					
1.15787	1.52154	0.00382					
1.15631	1.52156	0.00381					
1.15475	1.52157	0.00381					
1.1532	1.52159	0.00381					
1.15164	1.5216	0.00381					
1.15008	1.52162	0.00381					
1.14853	1.52163	0.00381					
1.14697	1.52165	0.00381					
1.14541	1.52166	0.00381					
1.14385	1.52168	0.00381					
1.14229	1.52169	0.00381					
1.14074	1.52171	0.00381					
1.13918	1.52173	0.00381					
1.13762	1.52174	0.00381					
1.13606	1.52176	0.00381					
1.1345	1.52177	0.00381					
1.13294	1.52179	0.00381					
1.13138	1.5218	0.00381					
1.12982	1.52182	0.00381					
1.12826	1.52184	0.00381					
1.12669	1.52185	0.00381					
1.12513	1.52187	0.00381					
1.12357	1.52189	0.00381					
1.12201	1.5219	0.00381					
1.12045	1.52192	0.00381					
1.11888	1.52193	0.0038					
1.11732	1.52195	0.00381					
1.11576	1.52197	0.00381					
1.11419	1.52198	0.0038					
1.11263	1.522	0.0038					
1.11107	1.52202	0.00381					
1.1095	1.52204	0.00381					
1.10794	1.52205	0.0038					
1.10637	1.52207	0.0038					
1.10481	1.52208	0.0038					
1.10324	1.5221	0.0038					
1.10168	1.52212	0.0038					
1.10011	1.52214	0.0038					
1.09854	1.52215	0.0038					
1.09698	1.52217	0.0038					
1.09541	1.52219	0.0038					
1.09384	1.52221	0.0038					
1.09227	1.52222	0.0038					
1.09069	1.52224	0.0038					
1.08914	1.52226	0.0038					
1.08756	1.52228	0.0038					
1.08599	1.5223	0.0038					
1.08444	1.52232	0.0038					
1.08286	1.52233	0.0038					
1.08127	1.52235	0.0038					
1.07973	1.52237	0.0038					
1.07815	1.52239	0.0038					
1.07656	1.52241	0.0038					
1.07502	1.52243	0.0038					
1.07343	1.52244	0.0038					
1.07185	1.52246	0.0038					
1.07031	1.52248	0.00379					
1.06872	1.5225	0.00379					
1.06713	1.52252	0.00379					
1.0656	1.52254	0.00379					
1.064	1.52256	0.00379					
1.06241	1.52258	0.00379					
1.06088	1.5226	0.00379					
1.05928	1.52262	0.00379					
1.05768	1.52264	0.00379					
1.05616	1.52266	0.00379					
1.05456	1.52268	0.00379					
1.05296	1.5227	0.00379					
1.05144	1.52272	0.00379					
1.04984	1.52274	0.00379					
1.04823	1.52276	0.00379					
1.04672	1.52278	0.00379					
1.04511	1.5228	0.00379					
1.0435	1.52282	0.00379					
1.04199	1.52284	0.00379					
1.04038	1.52286	0.00379					
1.03876	1.52288	0.00379					
1.03726	1.5229	0.00379					
1.03564	1.52292	0.00379					
1.03402	1.52294	0.00379					
1.03253	1.52297	0.00379					
1.0309	1.52299	0.00378					
1.02928	1.52301	0.00379					
1.02779	1.52303	0.00379					
1.02616	1.52305	0.00379					
1.02453	1.52308	0.00378					
1.02305	1.5231	0.00379					
1.02142	1.52312	0.00379					
1.01978	1.52314	0.00379					
1.0183	1.52316	0.00378					
1.01667	1.52319	0.00378					
1.01503	1.52321	0.00378					
1.01355	1.52323	0.00378					
1.01192	1.52326	0.00378					
1.01027	1.52328	0.00378					
1.0088	1.5233	0.00378					
1.00716	1.52332	0.00378					
1.00551	1.52335	0.00378					
1.00404	1.52337	0.00378					
1.00258	1.52339	0.00378					
1.00093	1.52342	0.00378					
0.99928	1.52344	0.00378					
0.99782	1.52346	0.00378					
0.99617	1.52349	0.00378					
0.99452	1.52351	0.00378					
0.99306	1.52354	0.00378					
0.99141	1.52356	0.00378					
0.98975	1.52359	0.00378					
0.9883	1.52361	0.00378					
0.98664	1.52363	0.00378					
0.98497	1.52366	0.00378					
0.98353	1.52368	0.00377					
0.98186	1.52371	0.00378					
0.98019	1.52373	0.00378					
0.97875	1.52376	0.00377					
0.97708	1.52379	0.00377					
0.97541	1.52381	0.00377					
0.97397	1.52384	0.00377					
0.9723	1.52386	0.00377					
0.97062	1.52389	0.00377					
0.96918	1.52391	0.00377					
0.9675	1.52394	0.00377					
0.96582	1.52397	0.00377					
0.96439	1.52399	0.00377					
0.96271	1.52402	0.00377					
0.96102	1.52405	0.00377					
0.9596	1.52407	0.00377					
0.95818	1.5241	0.00377					
0.95649	1.52413	0.00377					
0.9548	1.52416	0.00377					
0.95338	1.52418	0.00377					
0.95169	1.52421	0.00377					
0.94999	1.52424	0.00377					
0.94858	1.52426	0.00377					
0.94688	1.5243	0.00377					
0.94517	1.52433	0.00377					
0.94377	1.52435	0.00376					
0.94206	1.52438	0.00376					
0.94035	1.52441	0.00376					
0.93895	1.52444	0.00377					
0.93724	1.52447	0.00376					
0.93553	1.5245	0.00376					
0.93413	1.52452	0.00376					
0.93241	1.52456	0.00376					
0.9307	1.52459	0.00376					
0.9293	1.52462	0.00376					
0.92791	1.52464	0.00376					
0.92619	1.52467	0.00376					
0.92447	1.52471	0.00376					
0.92308	1.52474	0.00376					
0.92136	1.52477	0.00376					
0.91997	1.5248	0.00376					
0.91928	1.52481	0.00376					
0.91859	1.52482	0.00376					
0.9179	1.52484	0.00376					
0.91721	1.52485	0.00376					
0.91651	1.52486	0.00376					
0.91582	1.52488	0.00376					
0.91513	1.52489	0.00376					
0.91444	1.5249	0.00376					
0.91374	1.52492	0.00376					
0.91305	1.52493	0.00376					
0.91236	1.52494	0.00376					
0.91167	1.52496	0.00376					
0.91097	1.52497	0.00376					
0.91028	1.52499	0.00376					
0.90959	1.525	0.00375					
0.9089	1.52501	0.00376					
0.9082	1.52503	0.00376					
0.90751	1.52504	0.00375					
0.90682	1.52506	0.00376					
0.90612	1.52507	0.00376					
0.90543	1.52508	0.00376					
0.90474	1.5251	0.00376					
0.90404	1.52511	0.00376					
0.90335	1.52513	0.00376					
0.90265	1.52514	0.00376					
0.90196	1.52515	0.00376					
0.90127	1.52517	0.00375					
0.90057	1.52519	0.00376					
0.89988	1.5252	0.00375					
0.89918	1.52521	0.00375					
0.89849	1.52523	0.00375					
0.8978	1.52524	0.00375					
0.8971	1.52526	0.00375					
0.89641	1.52527	0.00375					
0.89571	1.52529	0.00375					
0.89502	1.5253	0.00375					
0.89432	1.52532	0.00375					
0.89363	1.52533	0.00375					
0.89293	1.52535	0.00375					
0.89224	1.52536	0.00375					
0.89154	1.52538	0.00375					
0.89085	1.52539	0.00375					
0.89015	1.52541	0.00375					
0.88946	1.52542	0.00375					
0.88876	1.52544	0.00375					
0.88807	1.52545	0.00375					
0.88737	1.52547	0.00375					
0.88667	1.52548	0.00375					
0.88598	1.5255	0.00375					
0.88528	1.52551	0.00375					
0.88459	1.52553	0.00375					
0.88389	1.52554	0.00375					
0.88319	1.52556	0.00375					
0.8825	1.52557	0.00375					
0.8818	1.52559	0.00375					
0.8811	1.5256	0.00375					
0.88041	1.52562	0.00375					
0.87971	1.52563	0.00375					
0.87901	1.52565	0.00375					
0.87832	1.52567	0.00375					
0.87762	1.52568	0.00375					
0.87692	1.5257	0.00375					
0.87623	1.52571	0.00375					
0.87553	1.52573	0.00374					
0.87483	1.52574	0.00375					
0.87414	1.52576	0.00375					
0.87344	1.52578	0.00375					
0.87274	1.52579	0.00375					
0.87204	1.52581	0.00375					
0.87134	1.52582	0.00375					
0.87065	1.52584	0.00375					
0.86995	1.52586	0.00375					
0.86925	1.52587	0.00375					
0.86855	1.52589	0.00375					
0.86786	1.5259	0.00375					
0.86716	1.52592	0.00375					
0.86646	1.52594	0.00375					
0.86576	1.52596	0.00375					
0.86506	1.52597	0.00374					
0.86436	1.52599	0.00375					
0.86366	1.526	0.00375					
0.86297	1.52602	0.00374					
0.86227	1.52604	0.00374					
0.86157	1.52605	0.00374					
0.86087	1.52607	0.00374					
0.86017	1.52609	0.00374					
0.85947	1.5261	0.00374					
0.85877	1.52612	0.00375					
0.85807	1.52614	0.00374					
0.85737	1.52616	0.00374					
0.85667	1.52617	0.00374					
0.85597	1.52619	0.00374					
0.85527	1.52621	0.00374					
