Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO:CH4 (20:1)"
Temperature:	"15K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/99"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
1000.2	1.3179			1000.2	0.0061002			1000.2	100		
1001.1	1.3169			1001.1	0.006094			1000.6	99.9		
1002.1	1.3154			1002.1	0.0060787			1001.1	99.9		
1003.1	1.3146			1003.1	0.0060711			1001.6	99.9		
1004	1.314			1004	0.0060654			1002.1	100		
1005	1.3135			1005	0.0060558			1002.6	100		
1006	1.3131			1006	0.0060472			1003.1	100		
1006.9	1.3128			1006.9	0.0060406			1003.5	100		
1007.9	1.3125			1007.9	0.006031			1004	100		
1008.8	1.3122			1008.8	0.0060263			1004.5	99.9		
1009.8	1.312			1009.8	0.0060205			1005	99.9		
1010.8	1.3118			1010.8	0.0060124			1005.5	99.9		
1011.7	1.3116			1011.7	0.0060048			1006	99.9		
1012.7	1.3114			1012.7	0.0060005			1006.4	100		
1013.7	1.3112			1013.7	0.0059938			1006.9	99.9		
1014.6	1.311			1014.6	0.0059862			1007.4	99.9		
1015.6	1.3108			1015.6	0.0059795			1007.9	99.9		
1016.6	1.3106			1016.6	0.0059738			1008.4	99.9		
1017.5	1.3105			1017.5	0.0059686			1008.8	100		
1018.5	1.3103			1018.5	0.0059633			1009.3	100		
1019.5	1.3101			1019.5	0.0059557			1009.8	100		
1020.4	1.31			1020.4	0.0059471			1010.3	100		
1021.4	1.3098			1021.4	0.0059433			1010.8	100		
1022.3	1.3096			1022.3	0.0059395			1011.3	99.9		
1023.3	1.3094			1023.3	0.005929			1011.7	99.9		
1024.3	1.3091			1024.3	0.0059228			1012.2	99.9		
1025.2	1.3089			1025.2	0.0059156			1012.7	99.9		
1026.2	1.3085			1026.2	0.005909			1013.2	99.9		
1027.2	1.3079			1027.2	0.0058985			1013.7	100		
1028.1	1.3067			1028.1	0.0058861			1014.1	99.9		
1029.1	1.308			1029.1	8.4877E-5			1014.6	99.9		
1030.1	1.3087			1030.1	0.005888			1015.1	99.9		
1031	1.3094			1031	9.8228E-5			1015.6	99.9		
1032	1.3106			1032	0.0058904			1016.1	99.9		
1033	1.309			1033	0.0058737			1016.6	99.9		
1033.9	1.3075			1033.9	0.0058584			1017	99.9		
1034.9	1.3088			1034.9	9.2506E-5			1017.5	100		
1035.8	1.3101			1035.8	0.0058651			1018	99.9		
1036.8	1.3085			1036.8	0.0058522			1018.5	100		
1037.8	1.3068			1037.8	0.0058331			1019	100		
1038.7	1.3078			1038.7	8.3923E-5			1019.5	99.9		
1039.7	1.3081			1039.7	0.0058308			1019.9	99.9		
1040.7	1.3078			1040.7	8.4877E-5			1020.4	100		
1041.6	1.3107			1041.6	0.00011492			1020.9	99.9		
1042.6	1.3111			1042.6	0.0058327			1021.4	99.9		
1043.6	1.3091			1043.6	0.0058184			1021.9	100		
1044.5	1.3073			1044.5	0.0058012			1022.3	100		
1045.5	1.3082			1045.5	8.5831E-5			1022.8	100		
1046.5	1.3085			1046.5	0.0057983			1023.3	100		
1047.4	1.3086			1047.4	9.1553E-5			1023.8	100		
1048.4	1.3086			1048.4	0.005785			1024.3	99.9		
1049.4	1.3081			1049.4	8.6784E-5			1024.8	99.9		
1050.3	1.3108			1050.3	0.00011635			1025.2	100		
1051.3	1.3108			1051.3	0.005784			1025.7	100		
1052.2	1.3082			1052.2	0.0057626			1026.2	100		
1053.2	1.3087			1053.2	9.1553E-5			1026.7	99.9		
1054.2	1.3087			1054.2	0.0057564			1027.2	99.9		
1055.1	1.308			1055.1	8.6784E-5			1027.7	99.9		
1056.1	1.3101			1056.1	0.00010777			1028.1	100		
1057.1	1.3122			1057.1	0.00013065			1028.6	100		
1058	1.3123			1058	0.0057573			1029.1	100		
1059	1.3102			1059	0.0057411			1029.6	100		
1060	1.3082			1060	0.005722			1030.1	100		
1060.9	1.3086			1060.9	9.2983E-5			1030.5	100		
1061.9	1.3117			1061.9	0.00012589			1031	100		
1062.9	1.312			1062.9	0.0057297			1031.5	100		
1063.8	1.3096			1063.8	0.0057135			1032	100		
1064.8	1.3107			1064.8	0.0001173			1032.5	100		
1065.7	1.3121			1065.7	0.0057173			1033	100		
1066.7	1.3108			1066.7	0.0057039			1033.4	99.9		
1067.7	1.3102			1067.7	0.0056968			1033.9	99.9		
1068.6	1.3097			1068.6	0.0056868			1034.4	100		
1069.6	1.3093			1069.6	0.0056801			1034.9	100		
1070.6	1.3087			1070.6	0.0056734			1035.4	100		
1071.5	1.3076			1071.5	0.005661			1035.8	100		
1072.5	1.3091			1072.5	9.8705E-5			1036.3	100		
1073.5	1.3106			1073.5	0.005671			1036.8	100		
1074.4	1.3094			1074.4	0.0056572			1037.3	100		
1075.4	1.3087			1075.4	0.0056467			1037.8	100		
1076.4	1.3075			1076.4	0.0056353			1038.3	100		
1077.3	1.309			1077.3	9.9182E-5			1038.7	100		
1078.3	1.3105			1078.3	0.0056467			1039.2	99.9		
1079.3	1.3093			1079.3	0.0056329			1039.7	100		
1080.2	1.3086			1080.2	0.0056238			1040.2	100		
1081.2	1.308			1081.2	0.0056114			1040.7	100		
1082.1	1.3067			1082.1	0.0055971			1041.2	100		
1083.1	1.3081			1083.1	8.9169E-5			1041.6	100		
1084.1	1.3092			1084.1	0.0056071			1042.1	100		
1085	1.3071			1085	0.0055857			1042.6	99.9		
1086	1.3075			1086	8.297E-5			1043.1	99.9		
1087	1.3107			1087	0.00011826			1043.6	100		
1087.9	1.3113			1087.9	0.0056019			1044	100		
1088.9	1.3099			1088.9	0.0055861			1044.5	100		
1089.9	1.3092			1089.9	0.005578			1045	100		
1090.8	1.3087			1090.8	0.0055704			1045.5	100		
1091.8	1.3083			1091.8	0.0055618			1046	100		
1092.8	1.3077			1092.8	0.0055547			1046.5	100		
1093.7	1.3065			1093.7	0.0055408			1046.9	100		
1094.7	1.3079			1094.7	8.9645E-5			1047.4	100		
1095.6	1.3092			1095.6	0.0055494			1047.9	100		
1096.6	1.3073			1096.6	0.0055289			1048.4	100		
1097.6	1.3085			1097.6	9.7752E-5			1048.9	100		
1098.5	1.3099			1098.5	0.005538			1049.4	100		
1099.5	1.3087			1099.5	0.0055285			1049.8	100		
1100.5	1.308			1100.5	0.005517			1050.3	100		
1101.4	1.3074			1101.4	0.0055094			1050.8	100		
1102.4	1.3067			1102.4	0.0054979			1051.3	100		
1103.4	1.3052			1103.4	0.0054827			1051.8	99.9		
1104.3	1.3058			1104.3	6.628E-5			1052.2	100		
1105.3	1.3089			1105.3	0.00010109			1052.7	100		
1106.3	1.3093			1106.3	0.0054989			1053.2	100		
1107.2	1.3074			1107.2	0.0054827			1053.7	100		
1108.2	1.3055			1108.2	0.0054636			1054.2	100		
1109.1	1.3058			1109.1	6.628E-5			1054.7	100		
1110.1	1.3085			1110.1	9.7275E-5			1055.1	100		
1111.1	1.308			1111.1	0.0054655			1055.6	100		
1112	1.3078			1112	9.1553E-5			1056.1	100		
1113	1.3078			1113	0.005455			1056.6	100		
1114	1.3077			1114	8.9645E-5			1057.1	100		
1114.9	1.3075			1114.9	0.0054455			1057.5	100		
1115.9	1.3068			1115.9	7.8201E-5			1058	100		
1116.9	1.3091			1116.9	0.0001049			1058.5	100		
1117.8	1.3084			1117.8	0.0054369			1059	100		
1118.8	1.308			1118.8	9.346E-5			1059.5	100		
1119.8	1.3076			1119.8	0.0054207			1060	100		
1120.7	1.3066			1120.7	7.8201E-5			1060.4	100		
1121.7	1.3081			1121.7	9.346E-5			1060.9	100		
1122.7	1.3091			1122.7	0.00010395			1061.4	100		
1123.6	1.3105			1123.6	0.00012016			1061.9	100		
1124.6	1.3094			1124.6	0.0054131			1062.4	99.9		
1125.5	1.3084			1125.5	9.5367E-5			1062.9	100		
1126.5	1.3105			1126.5	0.00012207			1063.3	100		
1127.5	1.3097			1127.5	0.0054021			1063.8	100		
1128.4	1.3093			1128.4	0.00010967			1064.3	100		
1129.4	1.3088			1129.4	0.0053864			1064.8	100		
1130.4	1.3079			1130.4	9.1553E-5			1065.3	100		
1131.3	1.3093			1131.3	0.00010872			1065.7	100		
1132.3	1.3104			1132.3	0.00012159			1066.2	99.9		
1133.3	1.3118			1133.3	0.00013828			1066.7	100		
1134.2	1.3108			1134.2	0.0053773			1067.2	99.9		
