Reference:	"Yarnall and Hudson (2022)"
DOI:	"doi:https://doi.org/10.1016/j.saa.2022.121738"
Sample Type:	"Ice"
Composition:	"C3H6O2 (1)"
Temperature:	"115K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/295"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
566.7334	1.5501			566.7334	0.00165		
566.8539	1.55			566.8539	0.00183		
566.9744	1.5499			566.9744	0.00188		
567.0949	1.5496			567.0949	0.00173		
567.2154	1.5495			567.2154	0.00132		
567.3359	1.5496			567.3359	0.00072		
567.4564	1.55			567.4564	5.0E-5		
567.5769	1.5507			567.5769	-0.00051		
567.6974	1.5518			567.6974	-0.00081		
567.8179	1.553			567.8179	-0.00075		
567.9384	1.5542			567.9384	-0.00031		
568.0589	1.5554			568.0589	0.00047		
568.1794	1.5564			568.1794	0.00156		
568.2999	1.5572			568.2999	0.00295		
568.4204	1.5578			568.4204	0.00465		
568.5409	1.558			568.5409	0.00666		
568.6614	1.5577			568.6614	0.00891		
568.7819	1.5566			568.7819	0.0112		
568.9024	1.5548			568.9024	0.0133		
569.0229	1.5522			569.0229	0.0148		
569.1434	1.5492			569.1434	0.0154		
569.2639	1.5461			569.2639	0.0151		
569.3844	1.5434			569.3844	0.0138		
569.5049	1.5413			569.5049	0.0117		
569.6254	1.5401			569.6254	0.00918		
569.7459	1.5399			569.7459	0.0067		
569.8664	1.5405			569.8664	0.00459		
569.9869	1.5416			569.9869	0.00308		
570.1074	1.5429			570.1074	0.00227		
570.2279	1.5442			570.2279	0.00216		
570.3484	1.5452			570.3484	0.00261		
570.4689	1.5457			570.4689	0.00348		
570.5894	1.5457			570.5894	0.00454		
570.7099	1.545			570.7099	0.00552		
570.8304	1.5438			570.8304	0.00618		
570.9509	1.5422			570.9509	0.00629		
571.0714	1.5405			571.0714	0.00577		
571.1919	1.5391			571.1919	0.00466		
571.3124	1.5381			571.3124	0.0032		
571.4329	1.5375			571.4329	0.00166		
571.5534	1.5373			571.5534	0.0003		
571.6739	1.5372			571.6739	-0.0008		
571.7944	1.5368			571.7944	-0.00181		
571.9149	1.536			571.9149	-0.00306		
