Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"25K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/242"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
9.1647605	1.2558388		0.034371		
9.1566624	1.2561849		0.034333		
9.1485786	1.2565643		0.034266		
9.140509	1.2569453		0.034285		
9.1324536	1.2572956		0.034283		
9.1244124	1.257642		0.034251		
9.1163854	1.2580129		0.034194		
9.1083725	1.2583835		0.034214		
9.1003736	1.2587212		0.034224		
9.0923888	1.2590569		0.034185		
9.084418	1.2594107		0.034153		
9.0764612	1.2597578		0.03416		
9.0685182	1.260079		0.03416		
9.0605892	1.2604183		0.034084		
9.052674	1.2607757		0.034084		
9.0447727	1.2611147		0.034085		
9.0368851	1.2614349		0.034092		
9.0290113	1.26175		0.034057		
9.0211511	1.2620955		0.033998		
9.0133047	1.2624342		0.034037		
9.0054719	1.2627374		0.034033		
8.9976527	1.263055		0.033978		
8.989847	1.2633968		0.033956		
8.9820549	1.2637145		0.033995		
8.9742763	1.2640069		0.033975		
8.9665111	1.2643286		0.033912		
8.9587594	1.2646594		0.033928		
8.9510211	1.2649593		0.033943		
8.9432961	1.2652577		0.033908		
8.9355844	1.2655735		0.033886		
8.927886	1.2658863		0.033892		
8.9202009	1.2661752		0.033911		
8.912529	1.2664625		0.033873		
8.9048703	1.2667652		0.033854		
8.8972247	1.2670687		0.033844		
8.8895923	1.2673547		0.03386		
8.8819729	1.2676368		0.03382		
8.8743666	1.2679472		0.033777		
8.8667733	1.2682561		0.0338		
8.859193	1.2685355		0.033818		
8.8516257	1.2688064		0.033798		
8.8440712	1.2691005		0.033752		
8.8365297	1.2693998		0.033767		
8.8290009	1.2696719		0.033783		
8.821485	1.2699487		0.033742		
8.8139819	1.2702412		0.033735		
8.8064916	1.2705244		0.033741		
8.799014	1.2707981		0.03374		
8.791549	1.271076		0.03372		
8.7840967	1.2713633		0.033713		
8.776657	1.2716378		0.033738		
8.76923	1.2718988		0.033733		
8.7618155	1.2721688		0.033714		
8.7544135	1.2724501		0.033704		
8.747024	1.2727193		0.033733		
8.7396469	1.2729747		0.033727		
8.7322823	1.2732448		0.033704		
8.7249301	1.2735199		0.033718		
8.7175903	1.2737725		0.033749		
8.7102628	1.2740186		0.033732		
8.7029477	1.2742854		0.03371		
8.6956448	1.2745496		0.033735		
8.6883541	1.2747954		0.033745		
8.6810757	1.2750444		0.033731		
8.6738094	1.2753025		0.033726		
8.6665553	1.2755607		0.033731		
8.6593133	1.2758058		0.033752		
8.6520834	1.2760535		0.033729		
8.6448656	1.2763116		0.033737		
8.6376598	1.2765585		0.033755		
8.630466	1.2767975		0.033759		
8.6232842	1.2770385		0.033753		
8.6161143	1.2772948		0.033736		
8.6089564	1.2775396		0.033781		
8.6018103	1.2777713		0.033768		
8.5946761	1.2780212		0.033758		
8.5875537	1.2782712		0.033779		
8.5804431	1.278505		0.033804		
8.5733442	1.2787323		0.033806		
8.5662571	1.2789727		0.033792		
8.5591817	1.2792142		0.033814		
8.552118	1.2794465		0.033822		
8.545066	1.2796784		0.033829		
8.5380255	1.2799168		0.033823		
8.5309967	1.2801613		0.033836		
8.5239794	1.2803906		0.033872		
8.5169736	1.2806161		0.033865		
8.5099794	1.280861		0.033861		
8.5029966	1.2811041		0.0339		
8.4960253	1.2813241		0.033943		
8.4890654	1.2815357		0.033952		
8.4821169	1.2817708		0.033935		
8.4751797	1.2820048		0.033992		
8.4682539	1.28221		0.034029		
8.4613394	1.282421		0.034021		
8.4544362	1.2826458		0.034037		
8.4475443	1.2828649		0.034066		
8.4406635	1.2830776		0.034086		
