Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/257"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
12.550028	1.581393			12.550028	0.441066		
12.534847	1.5788874			12.534847	0.44416		
12.519703	1.57495			12.519703	0.450213		
12.504596	1.5707107			12.504596	0.451604		
12.489525	1.5661183			12.489525	0.457148		
12.47449	1.5616515			12.47449	0.457057		
12.459491	1.5581999			12.459491	0.460916		
12.444529	1.554088			12.444529	0.463838		
12.429602	1.5501889			12.429602	0.46678		
12.414711	1.5449934			12.414711	0.472173		
12.399856	1.5398358			12.399856	0.472444		
12.385036	1.5350006			12.385036	0.476672		
12.370252	1.5302268			12.370252	0.47707		
12.355503	1.5259178			12.355503	0.480832		
12.340789	1.5204614			12.340789	0.484038		
12.32611	1.5150325			12.32611	0.485724		
12.311465	1.5089313			12.311465	0.489334		
12.296856	1.5034418			12.296856	0.488155		
12.282281	1.4984305			12.282281	0.491573		
12.267741	1.4931203			12.267741	0.491725		
12.253235	1.4879322			12.253235	0.494628		
12.238764	1.4816036			12.238764	0.496557		
12.224326	1.4758954			12.224326	0.495968		
12.209923	1.4701042			12.209923	0.498346		
12.195553	1.4648352			12.195553	0.496511		
12.181218	1.4596211			12.181218	0.499693		
12.166916	1.4536893			12.166916	0.499123		
12.152647	1.4480175			12.152647	0.500419		
12.138412	1.4416871			12.138412	0.500652		
12.12421	1.4364762			12.12421	0.498493		
12.110042	1.4310385			12.110042	0.50065		
12.095906	1.4257082			12.095906	0.497966		
12.081804	1.4203748			12.081804	0.50021		
12.067734	1.4144497			12.067734	0.498128		
12.053697	1.4094211			12.053697	0.497506		
12.039693	1.4040011			12.039693	0.497151		
12.025721	1.3993542			12.025721	0.49461		
12.011781	1.3941957			12.011781	0.496329		
11.997874	1.3890474			11.997874	0.49283		
11.983999	1.3841777			11.983999	0.493827		
11.970156	1.3789506			11.970156	0.491029		
11.956345	1.374638			11.956345	0.489781		
11.942566	1.3697413			11.942566	0.489328		
11.928819	1.3653526			11.928819	0.48631		
11.915103	1.3606777			11.915103	0.487001		
11.901418	1.3561319			11.901418	0.483142		
11.887765	1.3520328			11.887765	0.483197		
11.874144	1.347541			11.874144	0.480679		
11.860553	1.3435302			11.860553	0.479334		
11.846994	1.3389537			11.846994	0.478362		
11.833465	1.3349177			11.833465	0.475036		
11.819968	1.3308594			11.819968	0.474807		
11.806501	1.3268902			11.806501	0.471286		
11.793065	1.3231133			11.793065	0.470899		
11.779659	1.3189535			11.779659	0.46823		
11.766284	1.3153079			11.766284	0.46624		
