Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH3OH:CO:NH3 (100:50:1:1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/118"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
50.2	1.5886		-0.0711			50.153	100.290000916		
51.1	1.6245		-0.08945			51.117	100.379997253		
52.1	1.6526		0			52.082	100.099998474		
53	1.645		0			53.046	100.040000916		
54	1.6339		0			54.011	100.010002136		
55	1.639		-0.035034			54.975	100.160003662		
55.9	1.6495		0			55.94	100.050003052		
56.9	1.6477		0			56.904	100.040000916		
57.9	1.6528		0			57.869	100.069999695		
58.8	1.6522		0.007779			58.833	99.958999634		
59.8	1.6512		0			59.798	100.029998779		
60.8	1.6476		0.01615			60.762	99.915000916		
61.7	1.647		0			61.727	100.050003052		
62.7	1.6478		0.011449			62.691	99.93699646		
63.7	1.6567		0			63.656	100.120002747		
64.6	1.6615		0.024765			64.62	99.861000061		
65.6	1.6517		0.009413			65.585	99.944999695		
66.5	1.6535		0.008709			66.549	99.947998047		
67.5	1.6545		0.011006			67.514	99.933998108		
68.5	1.6554		0.010311			68.478	99.93699646		
69.4	1.6567		0.012342			69.442	99.924003601		
70.4	1.657		0.014502			70.406	99.910003662		
71.4	1.6576		0.013787			71.371	99.913002014		
72.3	1.6585		0.015858			72.335	99.899002075		
73.3	1.6597		0.01513			73.3	99.902000427		
74.3	1.6613		0.017107			74.264	99.888000488		
75.2	1.6623		0.019053			75.229	99.874000549		
76.2	1.6626		0.0208			76.193	99.861000061		
77.2	1.6635		0.020195			77.158	99.862998962		
78.1	1.6651		0.021858			78.122	99.849998474		
79.1	1.6662		0.023637			79.087	99.835998535		
80.1	1.6669		0.02537			80.051	99.821998596		
81	1.6672		0.026929			81.016	99.808998108		
82	1.6682		0.026287			81.98	99.810997009		
82.9	1.6699		0.027768			82.945	99.797996521		
83.9	1.6712		0.029354			83.909	99.783996582		
84.9	1.6724		0.030907			84.874	99.769996643		
85.8	1.6735		0.032286			85.838	99.757003784		
86.8	1.6747		0.03376			86.803	99.742996216		
87.8	1.6758		0.03521			87.767	99.728996277		
88.7	1.6771		0.036483			88.732	99.716003418		
89.7	1.6788		0.037845			89.696	99.702003479		
90.7	1.6799		0.041257			90.661	99.67199707		
91.6	1.6803		0.042582			91.625	99.657997131		
92.6	1.6813		0.043722			92.59	99.644996643		
93.6	1.6825		0.044958			93.554	99.630996704		
94.5	1.6842		0.046152			94.519	99.616996765		
95.5	1.6854		0.049285			95.483	99.586997986		
96.4	1.6862		0.050433			96.448	99.572998047		
97.4	1.6877		0.05141			97.412	99.559997559		
98.4	1.6902		0.052445			98.377	99.54599762		
99.3	1.693		0.055309			99.341	99.51599884		
100.3	1.694		0.062013			100.31	99.45300293		
101.3	1.696		0.059134			101.27	99.472000122		
102.2	1.6962		0.073101			102.24	99.34400177		
103.2	1.6985		0.062706			103.2	99.429000854		
104.2	1.6958		0.08953			104.16	99.184997559		
105.1	1.6915		0.074054			105.13	99.319000244		
106.1	1.6858		0.091477			106.09	99.157997131		
107.1	1.6866		0.063314			107.06	99.406997681		
108	1.6904		0.081806			108.02	99.228996277		
109	1.6902		0.070234			108.99	99.330001831		
110	1.6942		0.07087			109.95	99.316001892		
110.9	1.7072		0.055586			110.91	99.449996948		
111.9	1.7196		0.082865			111.88	99.174003601		
112.8	1.7167		0.095411			112.84	99.04599762		
113.8	1.7177		0.095925			113.81	99.031997681		
114.8	1.7149		0.11317			114.77	98.855003357		
115.7	1.7126		0.11046			115.74	98.874000549		
116.7	1.7065		0.12611			116.7	98.712997437		
117.7	1.7068		0.11014			117.67	98.862998962		
118.6	1.7042		0.13507			118.63	98.602996826		
119.6	1.6996		0.11956			119.59	98.753997803		
120.6	1.698		0.13606			120.56	98.575996399		
121.5	1.6971		0.11734			121.52	98.759002686		
122.5	1.7015		0.13461			122.49	98.565002441		
123.5	1.6993		0.13193			123.45	98.583999634		
124.4	1.6956		0.14811			124.42	98.40599823		
125.4	1.6897		0.13488			125.38	98.540000916		
126.3	1.6958		0.13297			126.35	98.542999268		
127.3	1.697		0.1437			127.31	98.415000916		
128.3	1.6948		0.1502			128.28	98.334999084		
129.2	1.6896		0.15078			129.24	98.321998596		
130.2	1.6931		0.13864			130.2	98.439002991		
131.2	1.6966		0.15919			131.17	98.195999146		
132.1	1.6932		0.15514			132.13	98.232002258		
133.1	1.6894		0.17176			133.1	98.038002014		
134.1	1.6864		0.15455			134.06	98.221000671		
135	1.6873		0.1734			135.03	97.994003296		
136	1.6822		0.16383			135.99	98.095001221		
137	1.6815		0.17254			136.96	97.983001709		
137.9	1.6826		0.15817			137.92	98.133003235		
138.9	1.6868		0.17047			138.88	97.972000122		
139.8	1.6881		0.17313			139.85	97.925003052		
140.8	1.6863		0.18023			140.81	97.830001831		
141.8	1.6837		0.18743			141.78	97.73400116		
142.7	1.6797		0.18361			142.74	97.769996643		
143.7	1.6798		0.18906			143.71	97.690002441		
144.7	1.6805		0.18195			144.67	97.759002686		
145.6	1.6816		0.19939			145.64	97.531997681		
146.6	1.6782		0.19149			146.6	97.616996765		
147.6	1.6787		0.20477			147.57	97.439002991		
148.5	1.6792		0.19511			148.53	97.540000916		
149.5	1.6765		0.21932			149.49	97.231002808		
150.5	1.6718		0.21167			150.46	97.316001892		
151.4	1.6658		0.2215			151.42	97.18800354		
152.4	1.6649		0.21209			152.39	97.289001465		
153.3	1.6632		0.21994			153.35	97.177001953		
154.3	1.663		0.2197			154.32	97.163002014		
155.3	1.6602		0.22499			155.28	97.083999634		
156.2	1.6553		0.22668			156.24	97.054000854		
157.2	1.6581		0.21953			157.21	97.122001648		
158.2	1.658		0.22952			158.17	96.976997375		
159.1	1.6599		0.23015			159.14	96.946998596		
160.1	1.6534		0.24604			160.1	96.736999512		
161.1	1.6518		0.23576			161.07	96.853996277		
162	1.6478		0.2486			162.03	96.677001953		
163	1.6484		0.24058			163	96.761001587		
164	1.6437		0.25726			163.96	96.533996582		
164.9	1.6404		0.25104			164.93	96.602996826		
165.9	1.6365		0.2575			165.89	96.507003784		
166.8	1.6339		0.25251			166.85	96.558998108		
167.8	1.6345		0.26186			167.82	96.414001465		
168.8	1.6268		0.26394			168.78	96.384002686		
169.8	1.6264		0.2598			169.75	96.419998169		
170.7	1.6249		0.26082			170.71	96.38999939		
171.7	1.6282		0.26471			171.68	96.309997559		
172.6	1.6207		0.27891			172.64	96.115997314		
173.6	1.6178		0.2704			173.61	96.217002869		
174.6	1.6145		0.27775			174.57	96.105003357		
175.5	1.6133		0.2702			175.53	96.190002441		
176.5	1.6144		0.28508			176.5	95.962997437		
177.5	1.6089		0.28076			177.46	96.01499939		
178.4	1.6083		0.29218			178.43	95.837997437		
179.4	1.6016		0.29052			179.39	95.857002258		
180.4	1.5989		0.29997			180.36	95.711997986		
181.3	1.5907		0.29621			181.32	95.763999939		
182.3	1.5898		0.29935			182.29	95.700996399		
183.2	1.5833		0.30007			183.25	95.68699646		
184.2	1.5831		0.29945			184.22	95.674003601		
185.2	1.5795		0.30311			185.18	95.611000061		
186.1	1.5773		0.30183			186.14	95.612998962		
187.1	1.5757		0.31438			187.11	95.418998718		
188.1	1.5676		0.31074			188.07	95.471000671		
189	1.5655		0.31752			189.04	95.35900116		
190	1.5599		0.3122			190	95.428001404		
191	1.5586		0.32344			190.97	95.25		
191.9	1.5506		0.31986			191.93	95.302001953		
192.9	1.5482		0.32664			192.9	95.190002441		
193.9	1.5437		0.32121			193.86	95.258003235		
194.8	1.539		0.33194			194.82	95.097000122		
195.8	1.5341		0.33348			195.79	95.067001343		
196.8	1.5245		0.33496			196.75	95.053001404		
197.7	1.522		0.33254			197.72	95.071998596		
198.7	1.5166		0.33304			198.68	95.058998108		
199.7	1.514		0.341			199.65	94.930000305		
200.6	1.5038		0.34149			200.61	94.932998657		
201.6	1.4986		0.34431			201.58	94.886001587		
202.5	1.4927		0.3381			202.54	94.971000671		
203.5	1.4849		0.34954			203.5	94.809997559		
204.5	1.4793		0.34326			204.47	94.894996643		
205.4	1.4684		0.34978			205.43	94.815002441		
206.4	1.464		0.34095			206.4	94.932998657		
207.4	1.4549		0.34699			207.36	94.853996277		
208.3	1.4493		0.34313			208.33	94.904998779		
209.3	1.4378		0.34517			209.29	94.891998291		
210.3	1.432		0.33785			210.26	94.992996216		
211.2	1.4247		0.33558			211.22	95.027999878		
212.2	1.416		0.33353			212.18	95.064002991		
213.2	1.4123		0.32694			213.15	95.149002075		
214.1	1.4029		0.32627			214.11	95.167999268		
215.1	1.4001		0.31609			215.08	95.302001953		
216	1.393		0.31612			216.04	95.304000854		
217	1.3915		0.30684			217.01	95.42199707		
218	1.384		0.31036			217.97	95.375		
218.9	1.3803		0.30051			218.94	95.509002686		
219.9	1.3726		0.29951			219.9	95.527999878		
220.9	1.371		0.28702			220.87	95.694999695		
221.8	1.3684		0.28501			221.83	95.713996887		
222.8	1.3645		0.2799			222.79	95.781997681		
223.8	1.3629		0.27771			223.76	95.801002502		
224.7	1.3573		0.26958			224.72	95.918998718		
225.7	1.3587		0.26355			225.69	95.986999512		
226.7	1.3543		0.26306			226.65	95.989997864		
227.6	1.3539		0.25522			227.62	96.091003418		
228.6	1.3503		0.25238			228.58	96.126998901		
229.6	1.3524		0.24421			229.55	96.227996826		
230.5	1.349		0.24797			230.51	96.165000916		
231.5	1.348		0.24042			231.48	96.26599884		
232.4	1.344		0.24103			232.44	96.251998901		
233.4	1.3406		0.23073			233.4	96.402000427		
234.4	1.3418		0.22827			234.37	96.42199707		
235.3	1.3396		0.22109			235.33	96.523002625		
236.3	1.3415		0.21976			236.3	96.525001526		
237.3	1.3388		0.21594			237.26	96.577003479		
238.2	1.3398		0.21259			238.23	96.612998962		
239.2	1.338		0.20975			239.19	96.648002625		
240.2	1.3366		0.2058			240.15	96.699996948		
241.1	1.3367		0.20477			241.12	96.70300293		
242.1	1.3344		0.19788			242.08	96.804000854		
243.1	1.3348		0.19892			243.05	96.774002075		
244	1.3321		0.19116			244.01	96.89099884		
245	1.3331		0.19108			244.98	96.877998352		
245.9	1.3305		0.18543			245.94	96.961997986		
246.9	1.3292		0.18674			246.91	96.931999207		
247.9	1.3261		0.17401			247.87	97.132003784		
248.8	1.3315		0.16752			248.84	97.216003418		
249.8	1.3338		0.16942			249.8	97.169998169		
250.8	1.3309		0.17191			250.76	97.124000549		
251.7	1.33		0.16425			251.73	97.240997314		
252.7	1.3302		0.15846			252.69	97.325996399		
253.7	1.3321		0.15946			253.66	97.29599762		
254.6	1.3301		0.15499			254.62	97.363998413		
255.6	1.3307		0.1532			255.59	97.383003235		
256.6	1.3299		0.14672			256.55	97.48400116		
257.5	1.3311		0.14687			257.52	97.470001221		
258.5	1.3309		0.1394			258.48	97.587997437		
259.4	1.3309		0.1397			259.44	97.573997498		
260.4	1.3333		0.13117			260.41	97.708000183		
261.37	1.334599972		0.131369993			261.37	97.694000244		
262.34	1.337000012		0.127680004			262.34	97.746002197		
263.3	1.337100029		0.127039999			263.3	97.749000549		
264.27	1.33949995		0.122490004			264.27	97.817001343		
265.23	1.340600014		0.121789999			265.23	97.819999695		
266.2	1.343000054		0.120080002			266.2	97.838996887		
267.16	1.344099998		0.119400002			267.16	97.842002869		
268.12	1.343400002		0.120700002			268.12	97.81199646		
269.09	1.344499946		0.116389997			269.09	97.879997253		
270.05	1.343600035		0.11772			270.05	97.849998474		
271.02	1.345000029		0.112489998			271.02	97.934997559		
271.98	1.343700051		0.115659997			271.98	97.872001648		
272.95	1.343700051		0.109700002			272.95	97.972999573		
273.91	1.342700005		0.109229997			273.91	97.975997925		
274.88	1.345000029		0.101400003			274.88	98.11000061		
275.84	1.34679997		0.10255			275.84	98.080001831		
276.81	1.347900033		0.102009997			276.81	98.082000732		
277.77	1.347499967		0.099748999			277.77	98.117996216		
278.73	1.348700047		0.095706001			278.73	98.185997009		
279.7	1.351300001		0.095958002			279.7	98.17199707		
280.66	1.350200057		0.096383996			280.66	98.158996582		
281.63	1.351500034		0.091550998			281.63	98.242996216		
282.59	1.352200031		0.091041997			282.59	98.246002197		
