Reference:	"Gerakines and Hudson (2020)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/abad39"
Sample Type:	"Ice"
Composition:	"N2O (1)"
Temperature:	"70K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/58"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
452.0219786	1.331346767			452.0219786	-0.180349366			452.0219786	-0.011354186		
452.0521114	1.373540501			452.0521114	-0.182069231			452.0521114	-0.011810895		
452.0822441	1.411609135			452.0822441	-0.170711258			452.0822441	-0.011356355		
452.1123769	1.443085482			452.1123769	-0.149073072			452.1123769	-0.01010604		
452.1425097	1.46438402			452.1425097	-0.120933804			452.1425097	-0.008286738		
452.1726425	1.476475835			452.1726425	-0.089532765			452.1726425	-0.006155488		
452.2027753	1.478115154			452.2027753	-0.057560762			452.2027753	-0.003937168		
452.2329081	1.47112838			452.2329081	-0.02702419			452.2329081	-0.001818055		
452.2630409	1.454224232			452.2630409	1.913E-6			452.2630409	2.6039E-5		
452.2931737	1.429080543			452.2931737	0.020813255			452.2931737	0.001393805		
452.3233064	1.395558212			452.3233064	0.031843348			452.3233064	0.002056478		
452.3534392	1.358269394			452.3534392	0.029124332			452.3534392	0.001809944		
452.383572	1.321969283			452.383572	0.009889921			452.383572	0.000560515		
452.4137048	1.296174499			452.4137048	-0.025259309			452.4137048	-0.001590134		
452.4438376	1.28757647			452.4438376	-0.070451437			452.4438376	-0.004314477		
452.4739704	1.300778659			452.4739704	-0.115293237			452.4739704	-0.007105891		
452.5041032	1.331255877			452.5041032	-0.149241769			452.5041032	-0.009402077		
452.534236	1.371813414			452.534236	-0.165712894			452.534236	-0.010743964		
452.5643687	1.411701734			452.5643687	-0.163894345			452.5643687	-0.010911887		
452.5945015	1.444212874			452.5945015	-0.147142286			452.5945015	-0.009991097		
452.6246343	1.463164996			452.6246343	-0.121772492			452.6246343	-0.008347502		
452.6547671	1.468267125			452.6547671	-0.095044792			452.6547671	-0.006517828		
452.6848999	1.460307804			452.6848999	-0.074139237			452.6848999	-0.005051384		
452.7150327	1.44580478			452.7150327	-0.064320467			452.7150327	-0.00434659		
452.7451655	1.431203953			452.7451655	-0.067483114			452.7451655	-0.004528543		
452.7752983	1.425447711			452.7752983	-0.080684806			452.7752983	-0.005401833		
452.805431	1.432173518			452.805431	-0.096694858			452.805431	-0.006503929		
452.8355638	1.451911605			452.8355638	-0.106526945			452.8355638	-0.007250907		
452.8656966	1.477688612			452.8656966	-0.103425328			452.8656966	-0.007137606		
452.8958294	1.502086238			452.8958294	-0.085088427			452.8958294	-0.005927369		
452.9259622	1.515607266			452.9259622	-0.05418738			452.9259622	-0.003757711		
452.956095	1.513414948			452.956095	-0.017214446			452.956095	-0.001127483		
452.9862278	1.492169587			452.9862278	0.016919103			452.9862278	0.001247359		
453.0163606	1.45541337			453.0163606	0.038628415			453.0163606	0.002655507		
453.0464933	1.409598628			453.0464933	0.040057805			453.0464933	0.002630308		
453.0766261	1.367553339			453.0766261	0.018008369			453.0766261	0.001118319		
453.1067589	1.341075944			453.1067589	-0.02294735			453.1067589	-0.001489293		
453.1368917	1.338885144			453.1368917	-0.070648159			453.1368917	-0.004492109		
453.1670245	1.358135981			453.1670245	-0.111022492			453.1670245	-0.007137556		
453.1971573	1.390167571			453.1971573	-0.135474489			453.1971573	-0.0088987		
453.2272901	1.423213419			453.2272901	-0.143715826			453.2272901	-0.009644496		
453.2574229	1.451279604			453.2574229	-0.140979618			453.2574229	-0.009623348		
453.2875557	1.472019935			453.2875557	-0.134188257			453.2875557	-0.009267062		
453.3176884	1.48967218			453.3176884	-0.127853329			453.3176884	-0.008912145		
453.3478212	1.50820598			453.3478212	-0.122106094			453.3478212	-0.008590611		
453.377954	1.53153053			453.377954	-0.112575168			453.377954	-0.008001649		
453.4080868	1.556862854			453.4080868	-0.093437831			453.4080868	-0.006687432		
453.4382196	1.578824824			453.4382196	-0.061015781			453.4382196	-0.004330614		
453.4683524	1.58790808			453.4683524	-0.016508304			453.4683524	-0.001017675		
453.4984852	1.577747563			453.4984852	0.033496176			453.4984852	0.002663492		
453.528618	1.544201075			453.528618	0.078198359			453.528618	0.00577328		
453.5587507	1.491551376			453.5587507	0.105027281			453.5587507	0.007373642		
453.5888835	1.429868781			453.5888835	0.103753325			453.5888835	0.006931209		
453.6190163	1.377433072			453.6190163	0.071615951			453.6190163	0.004584445		
453.6491491	1.35109675			453.6491491	0.018544038			453.6491491	0.0011327		
453.6792819	1.358912888			453.6792819	-0.034644828			453.6792819	-0.002250953		
453.7094147	1.391071024			453.7094147	-0.067881791			453.7094147	-0.00446515		
453.7395475	1.429934496			453.7395475	-0.072839266			453.7395475	-0.004896512		
453.7696803	1.457154157			453.7696803	-0.053781562			453.7696803	-0.00365573		
453.799813	1.462513778			453.799813	-0.022811959			453.799813	-0.001532369		
453.8299458	1.442278143			453.8299458	0.004474018			453.8299458	0.000317789		
453.8600786	1.403198505			453.8600786	0.012820093			453.8600786	0.000828865		
453.8902114	1.358917577			453.8902114	-0.00812169			453.8902114	-0.000557163		
453.9203442	1.330096493			453.9203442	-0.058281996			453.9203442	-0.003697042		
453.950477	1.332767043			453.950477	-0.123737202			453.950477	-0.00782845		
453.9806098	1.370952306			453.9806098	-0.182498211			453.9806098	-0.011866212		
454.0107426	1.433024334			454.0107426	-0.217489539			454.0107426	-0.014759743		
454.0408753	1.503904117			454.0408753	-0.222460017			454.0408753	-0.01578017		
454.0710081	1.569226875			454.0710081	-0.199647783			454.0710081	-0.014661741		
454.1011409	1.620436541			454.1011409	-0.155108881			454.1011409	-0.011602685		
454.1312737	1.650880781			454.1312737	-0.096636622			454.1312737	-0.007171945		
454.1614065	1.658488561			454.1614065	-0.032527123			454.1614065	-0.002170775		
454.1915393	1.641946216			454.1915393	0.028519019			454.1915393	0.00251461		
454.2216721	1.604439206			454.2216721	0.077627629			454.2216721	0.006060716		
454.2518049	1.550852675			454.2518049	0.106524201			454.2518049	0.007859278		
454.2819376	1.491698728			454.2819376	0.108911145			454.2819376	0.007655101		
454.3120704	1.439486895			454.3120704	0.083385214			454.3120704	0.005629675		
454.3422032	1.408990579			454.3422032	0.036177849			454.3422032	0.002379912		
454.372336	1.408272102			454.372336	-0.018179773			454.372336	-0.001215163		
454.4024688	1.436276152			454.4024688	-0.062563363			454.4024688	-0.004222427		
454.4326016	1.481396699			454.4326016	-0.085197937			454.4326016	-0.005896026		
454.4627344	1.53076318			454.4627344	-0.082988585			454.4627344	-0.005870435		
454.4928672	1.572522503			454.4928672	-0.059635145			454.4928672	-0.004230588		
454.5229999	1.600703725			454.5229999	-0.022269169			454.5229999	-0.001438569		
454.5531327	1.612244162			454.5531327	0.02118125			454.5531327	0.001859819		
454.5832655	1.609190371			454.5832655	0.063896094			454.5832655	0.005062351		
454.6133983	1.594227168			454.6133983	0.101471206			454.6133983	0.007777843		
454.6435311	1.572000911			454.6435311	0.131986326			454.6435311	0.009861305		
454.6736639	1.544766955			454.6736639	0.155525056			454.6736639	0.011337864		
454.7037967	1.514785188			454.7037967	0.172508361			454.7037967	0.01227355		
454.7339295	1.482156063			454.7339295	0.182846685			454.7339295	0.012686737		
454.7640623	1.448883883			454.7640623	0.185418533			454.7640623	0.012548825		
454.794195	1.4172198			454.794195	0.179514873			454.794195	0.011868012		
454.8243278	1.391964627			454.8243278	0.166322023			454.8243278	0.010792843		
454.8544606	1.375833335			454.8544606	0.150475358			454.8544606	0.009648762		
454.8845934	1.369102657			454.8845934	0.1386788			454.8845934	0.008848285		
454.9147262	1.365960355			454.9147262	0.13678656			454.9147262	0.008707009		
454.944859	1.358407646			454.944859	0.146214364			454.944859	0.009252659		
454.9749918	1.337210813			454.9749918	0.162789364			454.9749918	0.010133736		
455.0051246	1.297386634			455.0051246	0.177240265			455.0051246	0.010699056		
455.0352573	1.23821013			455.0352573	0.177247179			455.0352573	0.010216632		
455.0653901	1.167376698			455.0653901	0.149633289			455.0653901	0.008150351		
455.0955229	1.100674692			455.0955229	0.084843338			455.0955229	0.004378531		
455.1256557	1.063163455			455.1256557	-0.014877027			455.1256557	-0.000734324		
455.1557885	1.074374772			455.1557885	-0.126747925			455.1557885	-0.00643068		
455.1859213	1.131027591			455.1859213	-0.219336608			455.1859213	-0.011782379		
455.2160541	1.210932984			455.2160541	-0.276450416			455.2160541	-0.015959238		
455.2461869	1.294200136			455.2461869	-0.29863043			455.2461869	-0.018454358		
455.2763196	1.367540315			455.2763196	-0.294114487			455.2763196	-0.019195167		
455.3064524	1.425499226			455.3064524	-0.272634898			455.3064524	-0.018506866		
455.3365852	1.466301582			455.3365852	-0.24352199			455.3365852	-0.016950617		
455.366718	1.492908247			455.366718	-0.214021718			455.366718	-0.015116048		
455.3968508	1.509225684			455.3968508	-0.188941284			455.3968508	-0.013448211		
455.4269836	1.521266514			455.4269836	-0.169941636			455.4269836	-0.012157734		
455.4571164	1.533334195			455.4571164	-0.156036121			455.4571164	-0.011219555		
455.4872492	1.549448797			455.4872492	-0.143826694			455.4872492	-0.010411614		
455.5173819	1.569935935			455.5173819	-0.128797072			455.5173819	-0.009392459		
455.5475147	1.593738629			455.5475147	-0.106314696			455.5475147	-0.007788661		
455.5776475	1.616015714			455.5776475	-0.073077754			455.5776475	-0.005306413		
455.6077803	1.631547581			455.6077803	-0.028070578			455.6077803	-0.001855281		
455.6379131	1.633245646			455.6379131	0.026749391			455.6379131	0.002356405		
455.6680459	1.616010726			455.6680459	0.086210482			455.6680459	0.006791157		
455.6981787	1.575582446			455.6981787	0.142113235			455.6981787	0.010651805		
455.7283115	1.512711867			455.7283115	0.183785205			455.7283115	0.013070851		
455.7584442	1.432323105			455.7584442	0.199813356			455.7584442	0.013375784		
455.788577	1.347413646			455.788577	0.180571437			455.788577	0.011345666		
455.8187098	1.276869372			455.8187098	0.123696296			455.8187098	0.007357058		
455.8488426	1.242362773			455.8488426	0.040638617			455.8488426	0.002320021		
455.8789754	1.252817788			455.8789754	-0.04275516			455.8789754	-0.002588344		
455.9091082	1.297468175			455.9091082	-0.101555265			455.9091082	-0.006292914		
455.939241	1.354145405			455.939241	-0.126396346			455.939241	-0.008150905		
455.9693738	1.405053278			455.9693738	-0.121522998			455.9693738	-0.008103309		
455.9995066	1.439020827			455.9995066	-0.097379754			455.9995066	-0.006620145		
456.0296393	1.452910601			456.0296393	-0.065485363			456.0296393	-0.004472056		
456.0597721	1.447825781			456.0597721	-0.035953084			456.0597721	-0.002437102		
456.0899049	1.429546856			456.0899049	-0.015787311			456.0899049	-0.001060231		
456.1200377	1.404238798			456.1200377	-0.008094301			456.1200377	-0.000550443		
456.1501705	1.378330419			456.1501705	-0.012482156			456.1501705	-0.000841652		
456.1803033	1.354993032			456.1803033	-0.02671261			456.1803033	-0.001749963		
456.2104361	1.336311603			456.2104361	-0.048791007			456.2104361	-0.003129373		
456.2405689	1.322989537			456.2405689	-0.078048809			456.2405689	-0.004937869		
456.2707016	1.318031571			456.2707016	-0.114195412			456.2707016	-0.007185446		
456.3008344	1.324954084			456.3008344	-0.155266074			456.3008344	-0.009815898		
456.3309672	1.347620794			456.3309672	-0.195956731			456.3309672	-0.012600398		
456.3611	1.385488307			456.3611	-0.228773232			456.3611	-0.01512169		
456.3912328	1.434508361			456.3912328	-0.246823295			456.3912328	-0.016874		
456.4213656	1.486689843			456.4213656	-0.24669289			456.4213656	-0.017433221		
456.4514984	1.534554723			456.4514984	-0.228887411			456.4514984	-0.016620303		
456.4816312	1.571035548			456.4816312	-0.197469383			456.4816312	-0.014585406		
456.5117639	1.592697429			456.5117639	-0.158552139			456.5117639	-0.011775477		
456.5418967	1.598092863			456.5418967	-0.119285485			456.5418967	-0.00880626		
456.5720295	1.590076754			456.5720295	-0.086319471			456.5720295	-0.006280311		
