Reference:	"Hudson et al. (2020)"
DOI:	"doi:https://doi.org/10.1016/j.saa.2020.118217"
Sample Type:	"Ice"
Composition:	"C2H6O (1)"
Temperature:	"75K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/159"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
516.476	1.4837			516.476	-0.0136		
516.5965	1.4833			516.5965	-0.0119		
516.7171	1.4828			516.7171	-0.0108		
516.8376	1.4824			516.8376	-0.0103		
516.9581	1.4824			516.9581	-0.0101		
517.0787	1.4828			517.0787	-0.009885		
517.1992	1.4836			517.1992	-0.009288		
517.3197	1.4844			517.3197	-0.008179		
517.4403	1.4848			517.4403	-0.006619		
517.5608	1.4847			517.5608	-0.004859		
517.6813	1.4841			517.6813	-0.00324		
517.8019	1.4829			517.8019	-0.002052		
517.9224	1.4817			517.9224	-0.001425		
518.0429	1.4807			518.0429	-0.001278		
518.1634	1.4801			518.1634	-0.001371		
518.284	1.4798			518.284	-0.001412		
518.4045	1.4798			518.4045	-0.001184		
518.525	1.4798			518.525	-0.000632		
518.6456	1.4795			518.6456	0.000139		
518.7661	1.4789			518.7661	0.00092		
518.8866	1.478			518.8866	0.001508		
519.0072	1.477			519.0072	0.001791		
519.1277	1.4761			519.1277	0.001785		
519.2482	1.4754			519.2482	0.001614		
519.3688	1.4749			519.3688	0.001433		
519.4893	1.4745			519.4893	0.001359		
519.6098	1.4741			519.6098	0.001427		
519.7304	1.4737			519.7304	0.001584		
519.8509	1.4731			519.8509	0.001732		
519.9714	1.4723			519.9714	0.001778		
520.0919	1.4715			520.0919	0.001669		
520.2125	1.4708			520.2125	0.001406		
520.333	1.4701			520.333	0.001016		
520.4535	1.4695			520.4535	0.000534		
520.5741	1.4689			520.5741	-2.4E-5		
520.6946	1.4685			520.6946	-0.00065		
520.8151	1.4682			520.8151	-0.001325		
520.9357	1.4681			520.9357	-0.001997		
521.0562	1.4682			521.0562	-0.002576		
521.1767	1.4685			521.1767	-0.002961		
521.2973	1.4687			521.2973	-0.003083		
521.4178	1.4689			521.4178	-0.002939		
521.5383	1.4687			521.5383	-0.002613		
521.6589	1.4682			521.6589	-0.002258		
521.7794	1.4674			521.7794	-0.002053		
521.8999	1.4663			521.8999	-0.002154		
522.0204	1.4651			522.0204	-0.002649		
522.141	1.4639			522.141	-0.003555		
522.2615	1.4629			522.2615	-0.004826		
522.382	1.4621			522.382	-0.006399		
522.5026	1.4616			522.5026	-0.008218		
522.6231	1.4614			522.6231	-0.0102		
522.7436	1.4617			522.7436	-0.0124		
522.8642	1.4624			522.8642	-0.0147		
522.9847	1.4638			522.9847	-0.0169		
523.1052	1.4658			523.1052	-0.0189		
523.2258	1.4683			523.2258	-0.0203		
523.3463	1.4713			523.3463	-0.021		
523.4668	1.4743			523.4668	-0.0208		
523.5874	1.477			523.5874	-0.0198		
523.7079	1.4791			523.7079	-0.0182		
523.8284	1.4805			523.8284	-0.0162		
523.9489	1.4812			523.9489	-0.0142		
524.0695	1.4812			524.0695	-0.0125		
524.19	1.481			524.19	-0.0113		
524.3105	1.4806			524.3105	-0.0105		
524.4311	1.4805			524.4311	-0.01		
524.5516	1.4807			524.5516	-0.009694		
524.6721	1.481			524.6721	-0.009229		
524.7927	1.4815			524.7927	-0.008521		
524.9132	1.4818			524.9132	-0.007542		
525.0337	1.482			525.0337	-0.006365		
525.1543	1.4818			525.1543	-0.005113		
525.2748	1.4813			525.2748	-0.003918		
525.3953	1.4806			525.3953	-0.002876		
525.5158	1.4796			525.5158	-0.002044		
525.6364	1.4785			525.6364	-0.001453		
525.7569	1.4773			525.7569	-0.001138		
525.8774	1.476			525.8774	-0.001143		
525.998	1.4748			525.998	-0.001511		
526.1185	1.4737			526.1185	-0.002241		
526.239	1.4731			526.239	-0.00326		
526.3596	1.4728			526.3596	-0.004401		
526.4801	1.4731			526.4801	-0.005445		
526.6006	1.4737			526.6006	-0.006179		
526.7212	1.4745			526.7212	-0.006477		
526.8417	1.4752			526.8417	-0.006343		
