Reference:	"Sciamma-O'Brien et al. (2023)"
DOI:	"doi:https://doi.org/10.3847/PSJ/acd83f"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4 (95:5)"
Temperature:	"150K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/277"
n₁ Error Units:	Standard Deviation
k₁ Error Units:	Standard Deviation

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
1.03886	1.656534	0.0096532	0.0094307	0.001927	
1.03737	1.656637	0.0096472	0.0094354	0.001925	
1.03577	1.656751	0.0096415	0.0094404	0.001923	
1.03416	1.656866	0.0096338	0.0094456	0.00192	
1.03255	1.656981	0.0096272	0.0094508	0.001918	
1.03095	1.657096	0.0096175	0.0094561	0.001915	
1.02947	1.6572	0.009611	0.0094611	0.001913	
1.02786	1.657318	0.0096038	0.0094666	0.001911	
1.02625	1.657434	0.0095968	0.0094722	0.001908	
1.02464	1.657552	0.0095881	0.0094778	0.001906	
1.02302	1.65767	0.0095802	0.0094836	0.001904	
1.02156	1.657776	0.0095724	0.0094889	0.001901	
1.01995	1.657894	0.0095667	0.0094949	0.001899	
1.01833	1.658015	0.0095587	0.0095009	0.001896	
1.01671	1.658135	0.0095512	0.0095071	0.001894	
1.01509	1.658257	0.009545	0.0095133	0.001892	
1.01364	1.658364	0.0095375	0.009519	0.001889	
1.01202	1.658488	0.0095296	0.0095254	0.001887	
1.0104	1.658609	0.0095193	0.009532	0.001885	
1.00878	1.658731	0.0095137	0.0095386	0.001882	
1.00715	1.658855	0.0095049	0.0095453	0.00188	
1.00571	1.658965	0.0094991	0.0095514	0.001878	
1.00408	1.65909	0.0094914	0.0095584	0.001875	
1.00246	1.659216	0.0094813	0.0095654	0.001873	
1.00083	1.659342	0.0094759	0.0095726	0.00187	
0.9992	1.659467	0.009467	0.0095799	0.001868	
0.99776	1.659581	0.00946	0.0095864	0.001866	
0.99613	1.659706	0.0094511	0.0095939	0.001863	
0.9945	1.659835	0.009443	0.0096015	0.001861	
0.99286	1.659965	0.0094361	0.0096093	0.001859	
0.99123	1.660096	0.0094288	0.0096172	0.001856	
0.9898	1.660206	0.0094208	0.0096241	0.001854	
0.98817	1.660337	0.0094117	0.0096322	0.001852	
0.98653	1.660469	0.0094045	0.0096404	0.001849	
0.98489	1.660603	0.0093966	0.0096488	0.001847	
0.98324	1.660736	0.0093878	0.0096573	0.001844	
0.98183	1.660849	0.0093807	0.0096647	0.001842	
0.98019	1.660983	0.0093745	0.0096734	0.00184	
0.97854	1.661118	0.0093654	0.0096823	0.001838	
0.97713	1.661232	0.0093587	0.00969	0.001836	
0.97549	1.66137	0.009349	0.0096991	0.001833	
0.97384	1.661507	0.0093408	0.0097084	0.001831	
0.97219	1.661642	0.0093337	0.0097178	0.001828	
0.97053	1.661781	0.0093258	0.0097273	0.001826	
0.96914	1.6619	0.0093162	0.0097355	0.001824	
0.96748	1.662039	0.0093097	0.0097453	0.001822	
0.96583	1.662178	0.0092989	0.0097553	0.001819	
0.96417	1.662319	0.0092928	0.0097655	0.001817	
0.96251	1.66246	0.0092828	0.0097758	0.001815	
0.96112	1.662581	0.0092756	0.0097845	0.001813	
0.95946	1.662723	0.0092683	0.0097951	0.00181	
0.9578	1.662868	0.0092589	0.0098058	0.001808	
0.95641	1.662987	0.0092493	0.0098149	0.001806	
0.95475	1.663132	0.0092429	0.0098259	0.001804	
0.95309	1.663278	0.0092349	0.0098371	0.001802	
0.95142	1.663424	0.0092244	0.0098485	0.001799	
0.94975	1.663572	0.0092182	0.0098601	0.001797	
0.94837	1.663694	0.0092087	0.0098697	0.001795	
0.9467	1.663843	0.0092031	0.0098816	0.001793	
0.94503	1.663991	0.0091919	0.0098937	0.00179	
0.94366	1.664115	0.0091866	0.0099037	0.001789	
0.94198	1.664265	0.0091755	0.0099161	0.001786	
0.94031	1.664418	0.0091672	0.0099286	0.001784	
0.93863	1.66457	0.0091599	0.0099414	0.001782	
0.93695	1.664724	0.0091496	0.0099544	0.00178	
0.93559	1.66485	0.0091444	0.0099651	0.001778	
0.9339	1.665005	0.0091329	0.0099784	0.001776	
0.93222	1.665161	0.0091239	0.0099919	0.001773	
0.93086	1.665286	0.0091187	0.010003	0.001772	
0.92951	1.665411	0.0091103	0.0100141	0.00177	
0.9285	1.665504	0.0091049	0.0100225	0.001768	
0.92783	1.66557	0.009103	0.0100282	0.001768	
0.92715	1.665633	0.0090983	0.0100339	0.001767	
0.92647	1.665696	0.0090926	0.0100396	0.001766	
0.9258	1.665761	0.0090918	0.0100453	0.001765	
0.92512	1.665825	0.009086	0.0100511	0.001764	
0.92445	1.665887	0.0090823	0.010057	0.001763	
0.92377	1.665952	0.0090801	0.0100628	0.001762	
0.92309	1.666016	0.009075	0.0100687	0.001761	
0.92242	1.66608	0.0090739	0.0100746	0.001761	
0.92174	1.666144	0.0090685	0.0100806	0.00176	
0.92106	1.66621	0.0090652	0.0100866	0.001759	
0.92039	1.666273	0.0090619	0.0100926	0.001758	
0.91971	1.666339	0.0090586	0.0100987	0.001757	
0.91903	1.666405	0.0090538	0.0101048	0.001756	
0.91835	1.666469	0.0090497	0.010111	0.001755	
0.91768	1.666534	0.0090473	0.0101171	0.001755	
0.917	1.666599	0.0090433	0.0101234	0.001754	
0.91632	1.666664	0.0090395	0.0101296	0.001753	
0.91564	1.66673	0.0090362	0.0101359	0.001752	
0.91497	1.666796	0.0090314	0.0101422	0.001751	
0.91429	1.666863	0.0090295	0.0101486	0.00175	
0.91361	1.66693	0.0090263	0.010155	0.001749	
0.91293	1.666996	0.0090215	0.0101614	0.001749	
0.91225	1.667062	0.0090167	0.0101679	0.001748	
0.91158	1.667127	0.0090109	0.0101744	0.001747	
