Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/255"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6392049			15.002941	0.110713		
14.981251	1.6376543			14.981251	0.11798		
14.959624	1.6357882			14.959624	0.115005		
14.938059	1.63498			14.938059	0.11821		
14.916557	1.6346952			14.916557	0.115047		
14.895116	1.6359911			14.895116	0.116679		
14.873737	1.6359195			14.873737	0.118793		
14.852419	1.6369501			14.852419	0.11686		
14.831162	1.6373815			14.831162	0.122008		
14.809966	1.63743			14.809966	0.119932		
14.78883	1.6380858			14.78883	0.123468		
14.767755	1.6375255			14.767755	0.124145		
14.74674	1.6382303			14.74674	0.12342		
14.725784	1.6382317			14.725784	0.127037		
14.704888	1.639033			14.704888	0.123933		
14.684051	1.6399771			14.684051	0.128901		
14.663273	1.6398802			14.663273	0.127967		
14.642553	1.6407499			14.642553	0.129661		
14.621893	1.6405565			14.621893	0.131745		
14.60129	1.6417791			14.60129	0.129385		
14.580745	1.6426557			14.580745	0.134622		
14.560258	1.6430157			14.560258	0.132993		
14.539829	1.6437428			14.539829	0.13694		
14.519457	1.6433236			14.519457	0.137543		
14.499142	1.6441893			14.499142	0.137307		
14.478883	1.6442386			14.478883	0.141124		
14.458682	1.6449433			14.458682	0.138535		
14.438536	1.6457462			14.438536	0.14337		
14.418447	1.6458408			14.418447	0.14223		
14.398413	1.6468611			14.398413	0.144496		
14.378435	1.6466568			14.378435	0.146743		
14.358512	1.6475317			14.358512	0.145169		
14.338645	1.6481027			14.338645	0.149597		
14.318832	1.648754			14.318832	0.147598		
14.299074	1.6497602			14.299074	0.15183		
14.27937	1.6496802			14.27937	0.152259		
14.259721	1.6505265			14.259721	0.153149		
14.240126	1.6505377			14.240126	0.156173		
14.220584	1.6514887			14.220584	0.154117		
14.201096	1.6523977			14.201096	0.158878		
14.181662	1.6528197			14.181662	0.157826		
14.16228	1.6538605			14.16228	0.160984		
14.142951	1.6537325			14.142951	0.162786		
14.123676	1.6545322			14.123676	0.162376		
14.104452	1.6550233			14.104452	0.166004		
14.085281	1.6558472			14.085281	0.16469		
14.066162	1.6566972			14.066162	0.169021		
14.047094	1.6568749			14.047094	0.168914		
14.028079	1.6577812			14.028079	0.170909		
14.009114	1.6579401			14.009114	0.173011		
13.990201	1.659049			13.990201	0.172232		
13.971339	1.659823			13.971339	0.176524		
13.952528	1.6604771			13.952528	0.175574		
13.933767	1.6615929			13.933767	0.179021		
13.915057	1.6619751			13.915057	0.180046		
13.896397	1.6631409			13.896397	0.181065		
13.877787	1.6638499			13.877787	0.184128		
13.859226	1.6649475			13.859226	0.183975		
13.840716	1.6658553			13.840716	0.188144		
13.822254	1.6664336			13.822254	0.188282		
13.803842	1.6675438			13.803842	0.191025		
13.785479	1.6681686			13.785479	0.192782		
13.767164	1.6695207			13.767164	0.193698		
13.748899	1.6703966			13.748899	0.197598		
13.730681	1.6713412			13.730681	0.197811		
13.712512	1.6724989			13.712512	0.201581		
13.694391	1.6731578			13.694391	0.203025		
13.676317	1.6744189			13.676317	0.205065		
13.658292	1.6754172			13.658292	0.20804		
13.640313	1.6766543			13.640313	0.209584		
13.622382	1.6775625			13.622382	0.213721		
13.604498	1.6783019			13.604498	0.215088		
13.586661	1.6793604			13.586661	0.218427		
13.568871	1.6801543			13.568871	0.220777		
13.551127	1.681542			13.551127	0.222965		
13.53343	1.6825133			13.53343	0.227339		
13.515778	1.6833192			13.515778	0.229467		
13.498173	1.6840496			13.498173	0.233807		
13.480614	1.6845208			13.480614	0.236221		
13.4631	1.6854341			13.4631	0.239475		
13.445631	1.6860213			13.445631	0.243308		
13.428208	1.686842			13.428208	0.245976		
13.41083	1.6872706			13.41083	0.251127		
13.393497	1.6872702			13.393497	0.253958		
13.376209	1.6874835			13.376209	0.25793		
13.358965	1.6875843			13.358965	0.261186		
13.341765	1.6880915			13.341765	0.264497		
13.32461	1.688137			13.32461	0.269467		
13.307499	1.6880767			13.307499	0.272451		
13.290432	1.6878108			13.290432	0.277645		
13.273408	1.6872005			13.273408	0.280762		
13.256429	1.6869433			13.256429	0.284701		
13.239492	1.6864347			13.239492	0.288781		
13.222599	1.6861785			13.222599	0.292091		
13.205748	1.6854197			13.205748	0.297557		
13.188941	1.6845281			13.188941	0.300277		
13.172176	1.6837666			13.172176	0.305227		
13.155454	1.6826347			13.155454	0.30869		
13.138775	1.6818595			13.138775	0.312462		
13.122137	1.6807318			13.122137	0.317127		
13.105542	1.6796659			13.105542	0.320363		
13.088988	1.6782084			13.088988	0.325779		
13.072477	1.6765545			13.072477	0.328544		
13.056006	1.675145			13.056006	0.333024		
13.039578	1.6734896			13.039578	0.336448		
13.023191	1.6721901			13.023191	0.33999		
13.006844	1.6704365			13.006844	0.344801		
12.990539	1.6686524			12.990539	0.34767		
12.974275	1.6666756			12.974275	0.352568		
12.958051	1.6646425			12.958051	0.354955		
12.941868	1.6630451			12.941868	0.358905		
12.925725	1.6611732			12.925725	0.362481		
12.909622	1.6595329			12.909622	0.365776		
12.89356	1.6574887			12.89356	0.370478		
12.877537	1.6553818			12.877537	0.373201		
12.861555	1.6532985			12.861555	0.377616		
12.845611	1.6511951			12.845611	0.380315		
12.829708	1.6493542			12.829708	0.384341		
12.813843	1.6471565			12.813843	0.388192		
12.798018	1.6450663			12.798018	0.391615		
12.782232	1.6426386			12.782232	0.396236		
12.766485	1.6401562			12.766485	0.399182		
12.750776	1.6376879			12.750776	0.403641		
12.735106	1.6349903			12.735106	0.406974		
12.719475	1.6323463			12.719475	0.410992		
12.703882	1.6292542			12.703882	0.415064		
12.688327	1.6261594			12.688327	0.418143		
12.67281	1.6230314			12.67281	0.421944		
12.657331	1.6200112			12.657331	0.424555		
12.64189	1.6171928			12.64189	0.428118		
12.626486	1.6142993			12.626486	0.431242		
12.61112	1.6114899			12.61112	0.434697		
12.595791	1.6084292			12.595791	0.438487		
12.5805	1.6053419			12.5805	0.441637		
12.565245	1.6021557			12.565245	0.445536		
12.550028	1.5989425			12.550028	0.448579		
12.534847	1.5958096			12.534847	0.452411		
12.519703	1.5923507			12.519703	0.456275		
12.504596	1.5887579			12.504596	0.459887		
12.489525	1.5849121			12.489525	0.463894		
12.47449	1.5809673			12.47449	0.467141		
12.459491	1.576996			12.459491	0.470922		
12.444529	1.5728769			12.444529	0.474323		
12.429602	1.5686913			12.429602	0.477986		
12.414711	1.5641634			12.414711	0.481808		
12.399856	1.5594829			12.399856	0.485042		
12.385036	1.5545886			12.385036	0.488733		
12.370252	1.5495851			12.370252	0.491529		
12.355503	1.5445963			12.355503	0.494796		
12.340789	1.539347			12.340789	0.497863		
12.32611	1.5340086			12.32611	0.50066		
12.311465	1.5283819			12.311465	0.503754		
12.296856	1.5226764			12.296856	0.505823		
12.282281	1.5169915			12.282281	0.508341		
12.267741	1.5112835			12.267741	0.510156		
12.253235	1.5055832			12.253235	0.5124		
12.238764	1.4996017			12.238764	0.514434		
12.224326	1.4936281			12.224326	0.515871		
12.209923	1.4875445			12.209923	0.517688		
12.195553	1.4815013			12.195553	0.518485		
12.181218	1.4755431			12.181218	0.51989		
12.166916	1.4694922			12.166916	0.52071		
12.152647	1.4634451			12.152647	0.521705		
12.138412	1.4571578			12.138412	0.522559		
12.12421	1.4509827			12.12421	0.522522		
12.110042	1.4448902			12.110042	0.522959		
12.095906	1.4389093			12.095906	0.522518		
12.081804	1.4330309			12.081804	0.522699		
12.067734	1.4270595			12.067734	0.522302		
12.053697	1.4212399			12.053697	0.521773		
12.039693	1.4154379			12.039693	0.521257		
12.025721	1.4098507			12.025721	0.520134		
12.011781	1.4043235			12.011781	0.519655		
11.997874	1.3988807			11.997874	0.518329		
11.983999	1.3935264			11.983999	0.517694		
11.970156	1.388063			11.970156	0.516485		
11.956345	1.3828428			11.956345	0.515033		
11.942566	1.3776907			11.942566	0.5139		
11.928819	1.3726701			11.928819	0.512232		
11.915103	1.3676536			11.915103	0.511198		
11.901418	1.3626248			11.901418	0.509394		
11.887765	1.3577982			11.887765	0.507822		
11.874144	1.3529856			11.874144	0.506163		
11.860553	1.3483228			11.860553	0.504257		
11.846994	1.3436525			11.846994	0.502723		
11.833465	1.3391052			11.833465	0.500461		
11.819968	1.3347137			11.819968	0.498753		
11.806501	1.3303092			11.806501	0.496669		
11.793065	1.3261245			11.793065	0.494505		
11.779659	1.3219702			11.779659	0.492682		
11.766284	1.3178953			11.766284	0.490427		
11.752939	1.3138199			11.752939	0.488678		
11.739625	1.3098171			11.739625	0.486201		
11.72634	1.3060631			11.72634	0.484107		
11.713086	1.3022879			11.713086	0.482102		
11.699861	1.2985945			11.699861	0.479915		
11.686667	1.2947471			11.686667	0.478275		
11.673502	1.2909789			11.673502	0.475591		
11.660366	1.2873681			11.660366	0.473683		
11.647261	1.2838271			11.647261	0.471083		
11.634184	1.280502			11.634184	0.468999		
11.621137	1.2769967			11.621137	0.467135		
11.608119	1.2734621			11.608119	0.46481		
11.595131	1.2698352			11.595131	0.462861		
11.582171	1.2664711			11.582171	0.459738		
11.56924	1.2633529			11.56924	0.457746		
11.556338	1.2602262			11.556338	0.455146		
11.543465	1.2570943			11.543465	0.453269		
11.530621	1.2537533			11.530621	0.450953		
11.517805	1.2506394			11.517805	0.448207		
11.505017	1.247623			11.505017	0.445955		
11.492258	1.2449412			11.492258	0.442881		
11.479528	1.2422523			11.479528	0.441423		
11.466825	1.2393016			11.466825	0.43899		
