Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"110K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/258"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.636632		0.103951		
14.981251	1.6348978		0.11289		
14.959624	1.6336609		0.105993		
14.938059	1.6344332		0.111308		
14.916557	1.633885		0.109614		
14.895116	1.6352191		0.110027		
14.873737	1.6348367		0.114194		
14.852419	1.6359673		0.109511		
14.831162	1.6370043		0.116627		
14.809966	1.6367515		0.114285		
14.78883	1.6378582		0.117197		
14.767755	1.6370268		0.119969		
14.74674	1.6376331		0.117092		
14.725784	1.6376414		0.122684		
14.704888	1.6383241		0.117633		
14.684051	1.6400935		0.12299		
14.663273	1.6398201		0.123569		
14.642553	1.6408736		0.123638		
14.621893	1.6403808		0.128457		
14.60129	1.6412956		0.123416		
14.580745	1.6427119		0.129849		
14.560258	1.6429459		0.128118		
14.539829	1.6441696		0.131452		
14.519457	1.6433662		0.134452		
14.499142	1.6441027		0.131641		
14.478883	1.6441528		0.137808		
14.458682	1.6446047		0.13308		
14.438536	1.6461876		0.138251		
14.418447	1.6461264		0.13839		
14.398413	1.6475998		0.138766		
14.378435	1.6472185		0.144373		
14.358512	1.6476894		0.140127		
14.338645	1.6485009		0.146243		
14.318832	1.6488593		0.143342		
14.299074	1.6505803		0.146944		
14.27937	1.6501836		0.149979		
14.259721	1.6509628		0.148218		
14.240126	1.6507909		0.154197		
14.220584	1.6513897		0.149284		
14.201096	1.6530631		0.154879		
14.181662	1.6533253		0.154486		
14.16228	1.6549547		0.156106		
14.142951	1.6545633		0.161281		
14.123676	1.6550815		0.157895		
14.104452	1.6556995		0.163946		
14.085281	1.6562269		0.160845		
14.066162	1.6577815		0.165419		
14.047094	1.657579		0.167059		
14.028079	1.6587315		0.166633		
14.009114	1.6586592		0.172165		
13.990201	1.6594674		0.168115		
13.971339	1.6608527		0.174161		
13.952528	1.6613051		0.172886		
13.933767	1.6629532		0.175859		
13.915057	1.6629237		0.179335		
13.896397	1.6640242		0.177711		
13.877787	1.6646963		0.183525		
13.859226	1.6656577		0.180853		
13.840716	1.6671352		0.186622		
13.822254	1.667195		0.187286		
13.803842	1.6685239		0.18869		
13.785479	1.6687411		0.192994		
13.767164	1.6700539		0.190805		
13.748899	1.6714059		0.197024		
13.730681	1.672208		0.196224		
13.712512	1.673668		0.200835		
13.694391	1.6737469		0.203369		
13.676317	1.6750129		0.203714		
13.658292	1.6758343		0.208826		
13.640313	1.6771188		0.208044		
13.622382	1.6783152		0.214502		
13.604498	1.6784624		0.215491		
13.586661	1.6795		0.218708		
13.568871	1.6796553		0.222302		
13.551127	1.6811009		0.222025		
13.53343	1.6824165		0.228381		
13.515778	1.6831476		0.229577		
13.498173	1.6838326		0.235432		
13.480614	1.6834765		0.238062		
13.4631	1.6842127		0.240155		
13.445631	1.6845432		0.245118		
13.428208	1.6854587		0.245997		
13.41083	1.6860184		0.253044		
13.393497	1.6855139		0.255347		
13.376209	1.6855112		0.259626		
13.358965	1.684964		0.263195		
13.341765	1.6855331		0.264738		
13.32461	1.685738		0.27108		
13.307499	1.6857061		0.273021		
13.290432	1.6853671		0.279823		
